family,tumor_type,endpoint,n,multi_slide_patients,mean_pool_q2,first_slide_q2,delta_first_minus_mean,seed,backend,svd_method,rsvd_oversample,rsvd_power
rna_pathway_activity,LGG,HALLMARK_NOTCH_SIGNALING,490,108,0.277287024010229,0.26889524818489,-0.00839177582533923,20262061,cpu,rsvd,32,5
rna_pathway_activity,PAAD,HALLMARK_KRAS_SIGNALING_UP,176,8,0.277171637985686,0.259194529830637,-0.017977108155049,20262694,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_MYOGENESIS,117,7,0.276940167688192,0.261943256274126,-0.0149969114140664,20263657,cpu,rsvd,32,5
rna_pathway_activity,CESC,HALLMARK_INFLAMMATORY_RESPONSE,267,5,0.276862876023981,0.271947127009533,-0.00491574901444808,20261207,cpu,rsvd,32,5
rna_pathway_activity,TGCT,HALLMARK_PI3K_AKT_MTOR_SIGNALING,149,63,0.276423847236508,0.210986785593008,-0.0654370616435004,20263452,cpu,rsvd,32,5
rna_pathway_activity,THCA,HALLMARK_NOTCH_SIGNALING,503,12,0.275829835386101,0.277131202476535,0.00130136709043366,20263554,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_INTERFERON_GAMMA_RESPONSE,490,108,0.275822438766063,0.258680685768025,-0.0171417529980381,20262053,cpu,rsvd,32,5
rna_pathway_activity,LUSC,HALLMARK_P53_PATHWAY,475,10,0.27559968873057,0.275680409257459,8.07205268891775e-05,20262386,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_MITOTIC_SPINDLE,358,8,0.27559648178219,0.277770628237878,0.00217414645568803,20262163,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_APOPTOSIS,1052,66,0.2753182140459,0.265630187542068,-0.00968802650383221,20261081,cpu,rsvd,32,5
rna_pathway_activity,PCPG,HALLMARK_IL2_STAT5_SIGNALING,176,18,0.274445394207092,0.329620586347896,0.0551751921408036,20262791,cpu,rsvd,32,5
rna_pathway_activity,OV,HALLMARK_COAGULATION,69,1,0.274068928981259,0.272658758533543,-0.00141017044771641,20262567,cpu,rsvd,32,5
rna_pathway_activity,THCA,HALLMARK_PANCREAS_BETA_CELLS,503,12,0.27395577578177,0.270420775312352,-0.00353500046941835,20263557,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_UV_RESPONSE_UP,117,7,0.272809796429225,0.269271877443489,-0.00353791898573586,20263671,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_XENOBIOTIC_METABOLISM,490,108,0.272732925716951,0.29560845796435,0.0228755322473992,20262076,cpu,rsvd,32,5
rna_pathway_activity,LUSC,HALLMARK_SPERMATOGENESIS,475,10,0.272403502015283,0.270827693098224,-0.00157580891705894,20262392,cpu,rsvd,32,5
rna_pathway_activity,BLCA,HALLMARK_ESTROGEN_RESPONSE_LATE,382,26,0.271188478745194,0.269195748300178,-0.00199273044501552,20260982,cpu,rsvd,32,5
rna_pathway_activity,KIRC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,510,4,0.271036373256202,0.267851782537126,-0.00318459071907617,20261860,cpu,rsvd,32,5
rna_pathway_activity,LUAD,HALLMARK_PI3K_AKT_MTOR_SIGNALING,462,20,0.271031841734184,0.266690327067999,-0.00434151466618454,20262281,cpu,rsvd,32,5
rna_pathway_activity,UCS,HALLMARK_MYOGENESIS,53,18,0.270413045752666,0.0907390406593827,-0.179674005093283,20263864,cpu,rsvd,32,5
rna_pathway_activity,GBM,HALLMARK_TNFA_SIGNALING_VIA_NFKB,96,45,0.269994820835171,0.263604266819425,-0.00639055401574651,20261545,cpu,rsvd,32,5
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,44,0.269987886138329,0.314878178622882,0.0448902924845533,20260881,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,117,7,0.269648349946719,0.26781612799045,-0.0018322219562687,20263632,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_BILE_ACID_METABOLISM,490,108,0.269062676412576,0.268448165250372,-0.000614511162204123,20262034,cpu,rsvd,32,5
rna_pathway_activity,MESO,HALLMARK_IL6_JAK_STAT3_SIGNALING,75,7,0.268796625339009,0.260988143240142,-0.00780848209886725,20262476,cpu,rsvd,32,5
rna_pathway_activity,TGCT,HALLMARK_INTERFERON_ALPHA_RESPONSE,149,63,0.267637858708389,0.163843857518018,-0.103794001190371,20263438,cpu,rsvd,32,5
rna_pathway_activity,HNSC,HALLMARK_E2F_TARGETS,442,18,0.26724363340126,0.263077588256652,-0.00416604514460783,20261620,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,7,0.26666671436717,0.267130568850971,0.000463854483801207,20263643,cpu,rsvd,32,5
rna_pathway_activity,STAD,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,354,24,0.266355658219209,0.27197556086346,0.00561990264425055,20263351,cpu,rsvd,32,5
rna_pathway_activity,OV,HALLMARK_ANDROGEN_RESPONSE,69,1,0.265497673204521,0.260763231059099,-0.00473444214542218,20262560,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,7,0.265431125528161,0.205852873287045,-0.0595782522411165,20263639,cpu,rsvd,32,5
rna_pathway_activity,LIHC,GOBP_VITAMIN_B6_METABOLIC_PROCESS,358,8,0.265112586770912,0.266090585922003,0.000977999151090758,20262133,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_COAGULATION,1052,66,0.264533423717037,0.258236610667717,-0.00629681304932012,20261084,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_NOTCH_SIGNALING,1052,66,0.264187309543399,0.260809897330779,-0.00337741221262,20261109,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_MTORC1_SIGNALING,490,108,0.263882984487193,0.26605110573066,0.00216812124346716,20262057,cpu,rsvd,32,5
rna_pathway_activity,OV,HALLMARK_HYPOXIA,69,1,0.263595821604311,0.265586286529499,0.00199046492518834,20262579,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_TNFA_SIGNALING_VIA_NFKB,117,7,0.263025231192948,0.278266862760081,0.0152416315671334,20263668,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,7,0.262196467254906,0.248502664268184,-0.0136938029867216,20263651,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,7,0.261760963065318,0.269484185727228,0.00772322266190956,20263637,cpu,rsvd,32,5
rna_pathway_activity,LUSC,HALLMARK_ALLOGRAFT_REJECTION,475,10,0.261485610050272,0.257872313108075,-0.00361329694219664,20262351,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_UV_RESPONSE_UP,1052,66,0.260586039611741,0.257796909787334,-0.00278912982440704,20261122,cpu,rsvd,32,5
rna_pathway_activity,ACC,HALLMARK_MYC_TARGETS_V2,55,44,0.260414312652413,0.312337628105528,0.0519233154531151,20260891,cpu,rsvd,32,5
rna_pathway_activity,STAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,354,24,0.259237215685312,0.256289993622194,-0.00294722206311771,20263319,cpu,rsvd,32,5
rna_pathway_activity,KIRC,HALLMARK_APICAL_JUNCTION,510,4,0.259162766240009,0.257022211475431,-0.00214055476457831,20261820,cpu,rsvd,32,5
rna_pathway_activity,GBM,HALLMARK_KRAS_SIGNALING_UP,96,45,0.258770938671141,0.211834954130755,-0.046935984540386,20261529,cpu,rsvd,32,5
rna_pathway_activity,STAD,HALLMARK_DNA_REPAIR,354,24,0.258036166270448,0.252375271998056,-0.0056608942723918,20263317,cpu,rsvd,32,5
rna_pathway_activity,THCA,HALLMARK_G2M_CHECKPOINT,503,12,0.257846253395276,0.258102436919775,0.000256183524498743,20263537,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_MYC_TARGETS_V2,490,108,0.257675678384134,0.241258516986253,-0.0164171613978811,20262059,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_INTERFERON_GAMMA_RESPONSE,272,11,0.257527670827143,0.253502802690792,-0.00402486813635095,20261949,cpu,rsvd,32,5
rna_pathway_activity,LGG,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,490,108,0.257457666790393,0.263666410004048,0.00620874321365511,20262077,cpu,rsvd,32,5
rna_pathway_activity,LUSC,HALLMARK_IL6_JAK_STAT3_SIGNALING,475,10,0.25706226975803,0.253954713886894,-0.00310755587113604,20262373,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,117,7,0.25686286298035,0.258550971019141,0.00168810803879071,20263665,cpu,rsvd,32,5
rna_pathway_activity,TGCT,HALLMARK_SPERMATOGENESIS,149,63,0.256111324917928,0.256020430062713,-9.08948552154065e-05,20263455,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_MTORC1_SIGNALING,358,8,0.256067164547509,0.256892967407318,0.000825802859808933,20262164,cpu,rsvd,32,5
rna_pathway_activity,BLCA,HALLMARK_UV_RESPONSE_UP,382,26,0.256050717559255,0.284121030429808,0.0280703128705525,20261014,cpu,rsvd,32,5
rna_pathway_activity,KIRC,HALLMARK_COAGULATION,510,4,0.255388509365455,0.266779381099177,0.0113908717337222,20261825,cpu,rsvd,32,5
rna_pathway_activity,PCPG,HALLMARK_IL6_JAK_STAT3_SIGNALING,176,18,0.254208316367796,0.277776948360646,0.0235686319928497,20262792,cpu,rsvd,32,5
rna_pathway_activity,PAAD,HALLMARK_ANGIOGENESIS,176,8,0.254030050075936,0.254935292798957,0.000905242723021449,20262669,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_UV_RESPONSE_UP,358,8,0.253985371284849,0.252159358886071,-0.00182601239877767,20262181,cpu,rsvd,32,5
rna_pathway_activity,KIRP,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,272,11,0.253841036957362,0.256386396396524,0.00254535943916207,20261973,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_IL6_JAK_STAT3_SIGNALING,272,11,0.253813424940195,0.252265087891948,-0.00154833704824653,20261946,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_BILE_ACID_METABOLISM,1052,66,0.252569681236006,0.25038453523689,-0.00218514599911646,20261082,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_INFLAMMATORY_RESPONSE,490,108,0.25150118479936,0.302689110296316,0.0511879254969558,20262051,cpu,rsvd,32,5
rna_pathway_activity,CESC,HALLMARK_APOPTOSIS,267,5,0.251113519058059,0.244924013078855,-0.00618950597920409,20261189,cpu,rsvd,32,5
rna_pathway_activity,COAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,424,6,0.251065828376775,0.250479794007817,-0.000586034368958488,20261317,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_COAGULATION,272,11,0.250783841345544,0.23271553732981,-0.0180683040157343,20261932,cpu,rsvd,32,5
rna_pathway_activity,STAD,HALLMARK_GLYCOLYSIS,354,24,0.250289231363837,0.267612022597901,0.0173227912340635,20263324,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_PANCREAS_BETA_CELLS,117,7,0.24867315928931,0.240913381239852,-0.00775977804945804,20263661,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_APOPTOSIS,358,8,0.247876093495512,0.245031745491101,-0.00284434800441094,20262140,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_ANGIOGENESIS,1052,66,0.24787122188827,0.236096486387431,-0.0117747355008391,20261078,cpu,rsvd,32,5
rna_pathway_activity,OV,HALLMARK_IL2_STAT5_SIGNALING,69,1,0.247865837321947,0.249056973474513,0.00119113615256583,20262580,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_IL2_STAT5_SIGNALING,490,108,0.247635067009717,0.294953109065878,0.0473180420561611,20262049,cpu,rsvd,32,5
rna_pathway_activity,PAAD,HALLMARK_MYC_TARGETS_V1,176,8,0.247451746207351,0.182282515670874,-0.0651692305364767,20262697,cpu,rsvd,32,5
rna_pathway_activity,ACC,HALLMARK_E2F_TARGETS,55,44,0.246970527419622,0.344353506433691,0.097382979014069,20260871,cpu,rsvd,32,5
rna_pathway_activity,LUAD,HALLMARK_TNFA_SIGNALING_VIA_NFKB,462,20,0.246455548659031,0.241424156201046,-0.00503139245798503,20262286,cpu,rsvd,32,5
rna_pathway_activity,GBM,HALLMARK_PEROXISOME,96,45,0.246072542545241,0.176441720648211,-0.0696308218970303,20261539,cpu,rsvd,32,5
rna_pathway_activity,LUAD,HALLMARK_GLYCOLYSIS,462,20,0.245478959185047,0.245131674868162,-0.00034728431688455,20262260,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_INFLAMMATORY_RESPONSE,272,11,0.245380005393945,0.240299781618131,-0.0050802237758143,20261947,cpu,rsvd,32,5
rna_pathway_activity,GBM,HALLMARK_INTERFERON_GAMMA_RESPONSE,96,45,0.24451770782241,0.170818601404171,-0.073699106418239,20261527,cpu,rsvd,32,5
rna_pathway_activity,BLCA,HALLMARK_ANGIOGENESIS,382,26,0.243937823851122,0.226387576690381,-0.0175502471607409,20260970,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_P53_PATHWAY,1052,66,0.242937005151658,0.231314555912711,-0.0116224492389469,20261111,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_HYPOXIA,1052,66,0.24229159023975,0.237997033620622,-0.0042945566191277,20261096,cpu,rsvd,32,5
rna_pathway_activity,UVM,HALLMARK_TNFA_SIGNALING_VIA_NFKB,80,0,0.241490218792421,0.241490218792421,-3.88578058618805e-16,20263977,cpu,rsvd,32,5
rna_pathway_activity,BLCA,HALLMARK_P53_PATHWAY,382,26,0.241021112363584,0.232853095337855,-0.00816801702572864,20261003,cpu,rsvd,32,5
rna_pathway_activity,UVM,GOBP_VITAMIN_B6_METABOLIC_PROCESS,80,0,0.240893443941286,0.240893443941286,-2.77555756156289e-17,20263932,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_KRAS_SIGNALING_UP,490,108,0.240838887143428,0.249478685162878,0.00863979801945042,20262055,cpu,rsvd,32,5
rna_pathway_activity,PCPG,HALLMARK_COAGULATION,176,18,0.240603111272756,0.237274583659466,-0.00332852761328958,20262778,cpu,rsvd,32,5
rna_pathway_activity,STAD,HALLMARK_ALLOGRAFT_REJECTION,354,24,0.240223640433883,0.240632404868355,0.000408764434471465,20263307,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_COMPLEMENT,358,8,0.239772836647637,0.239535748736922,-0.000237087910715472,20262144,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_UV_RESPONSE_DN,117,7,0.239416545527734,0.240893808079102,0.00147726255136799,20263670,cpu,rsvd,32,5
rna_pathway_activity,ACC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,55,44,0.239391188652917,0.306187411128645,0.0667962224757282,20260894,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_ESTROGEN_RESPONSE_LATE,490,108,0.23889974447054,0.23471959930714,-0.00418014516339973,20262042,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_MYC_TARGETS_V2,272,11,0.237906908795709,0.239804850890141,0.00189794209443203,20261955,cpu,rsvd,32,5
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,98,0.237766732142109,0.223479635588938,-0.0142870965531711,20263127,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_COMPLEMENT,272,11,0.237655261021106,0.239783317926854,0.00212805690574835,20261933,cpu,rsvd,32,5
rna_pathway_activity,UVM,HALLMARK_UV_RESPONSE_UP,80,0,0.237468816701497,0.237468816701497,-2.22044604925031e-16,20263980,cpu,rsvd,32,5
rna_pathway_activity,HNSC,HALLMARK_MYOGENESIS,442,18,0.237447056528135,0.244648318216349,0.00720126168821347,20261641,cpu,rsvd,32,5
rna_pathway_activity,UVM,HALLMARK_XENOBIOTIC_METABOLISM,80,0,0.237440049037205,0.237440049037205,2.77555756156289e-16,20263982,cpu,rsvd,32,5
rna_pathway_activity,KIRC,HALLMARK_GLYCOLYSIS,510,4,0.237233986401865,0.23713942092949,-9.45654723747413e-05,20261834,cpu,rsvd,32,5
rna_pathway_activity,OV,HALLMARK_TNFA_SIGNALING_VIA_NFKB,69,1,0.237082163152103,0.239007197847649,0.00192503469554634,20262602,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_HEME_METABOLISM,272,11,0.236782876351279,0.240530349362667,0.00374747301138759,20261943,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_UV_RESPONSE_DN,1052,66,0.235920589636451,0.262093108113625,0.0261725184771735,20261121,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_TGF_BETA_SIGNALING,358,8,0.235824389224355,0.239256032132667,0.00343164290831166,20262177,cpu,rsvd,32,5
rna_pathway_activity,LUAD,HALLMARK_NOTCH_SIGNALING,462,20,0.235208283676246,0.234991521401944,-0.000216762274301757,20262276,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,490,108,0.234430504297924,0.226176025738046,-0.00825447855987793,20262068,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1052,66,0.234089816059577,0.23945290268502,0.00536308662544296,20261123,cpu,rsvd,32,5
rna_pathway_activity,UCS,HALLMARK_KRAS_SIGNALING_UP,53,18,0.233606497843384,0.121524906647483,-0.112081591195901,20263859,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,7,0.233399852024561,0.246932793068066,0.0135329410435054,20263650,cpu,rsvd,32,5
rna_pathway_activity,LUSC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,475,10,0.233328480867033,0.233509113693196,0.000180632826163374,20262394,cpu,rsvd,32,5
rna_pathway_activity,COAD,HALLMARK_ALLOGRAFT_REJECTION,424,6,0.232790026994409,0.233016375190045,0.000226348195636134,20261292,cpu,rsvd,32,5
rna_pathway_activity,PAAD,HALLMARK_COAGULATION,176,8,0.231466703397256,0.225017062760486,-0.00644964063677017,20262675,cpu,rsvd,32,5
rna_pathway_activity,HNSC,HALLMARK_ALLOGRAFT_REJECTION,442,18,0.230916940395346,0.217078192351475,-0.0138387480438714,20261609,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_SPERMATOGENESIS,358,8,0.230593090303007,0.244155830438243,0.013562740135236,20262176,cpu,rsvd,32,5
rna_pathway_activity,LUSC,HALLMARK_ANGIOGENESIS,475,10,0.230546496921891,0.240656724282818,0.0101102273609274,20262353,cpu,rsvd,32,5
rna_pathway_activity,ACC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,55,44,0.230387803150591,0.261192115071261,0.0308043119206697,20260898,cpu,rsvd,32,5
rna_pathway_activity,THCA,HALLMARK_KRAS_SIGNALING_DN,503,12,0.230213400696754,0.234260821955818,0.00404742125906443,20263547,cpu,rsvd,32,5
rna_pathway_activity,STAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,354,24,0.228610992382126,0.227301475542747,-0.00130951683937874,20263332,cpu,rsvd,32,5
rna_pathway_activity,HNSC,HALLMARK_GLYCOLYSIS,442,18,0.228572938143663,0.225958298922934,-0.00261463922072927,20261626,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_KRAS_SIGNALING_DN,1052,66,0.228506897436041,0.230777619153054,0.00227072171701295,20261102,cpu,rsvd,32,5
rna_pathway_activity,BLCA,HALLMARK_APICAL_SURFACE,382,26,0.228160334950583,0.234395026846304,0.00623469189572143,20260972,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_TNFA_SIGNALING_VIA_NFKB,490,108,0.227743361487158,0.21088034519949,-0.0168630162876684,20262071,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_APICAL_JUNCTION,117,7,0.227323339704199,0.230899241900325,0.00357590219612564,20263628,cpu,rsvd,32,5
rna_pathway_activity,LUSC,HALLMARK_COAGULATION,475,10,0.227266897736048,0.228620570210728,0.00135367247468013,20262359,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,8,0.227068289627931,0.232243965075014,0.005175675447083,20262160,cpu,rsvd,32,5
rna_pathway_activity,MESO,HALLMARK_IL2_STAT5_SIGNALING,75,7,0.22644189104258,0.220748937173476,-0.00569295386910401,20262475,cpu,rsvd,32,5
rna_pathway_activity,BLCA,HALLMARK_COAGULATION,382,26,0.226297251937365,0.201814756049908,-0.0244824958874575,20260976,cpu,rsvd,32,5
rna_pathway_activity,BLCA,HALLMARK_MYOGENESIS,382,26,0.226075900344982,0.220182080125893,-0.00589382021908888,20261000,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_COAGULATION,117,7,0.225892101717921,0.219777534845695,-0.00611456687222617,20263633,cpu,rsvd,32,5
rna_pathway_activity,OV,HALLMARK_ALLOGRAFT_REJECTION,69,1,0.225778109270312,0.222805811611137,-0.00297229765917534,20262559,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,8,0.225677534964919,0.227821900578048,0.00214436561312897,20262153,cpu,rsvd,32,5
rna_pathway_activity,STAD,HALLMARK_APICAL_JUNCTION,354,24,0.225198668558233,0.231054226693134,0.00585555813490146,20263310,cpu,rsvd,32,5
rna_pathway_activity,HNSC,HALLMARK_DNA_REPAIR,442,18,0.225030414793252,0.224510669398522,-0.000519745394729515,20261619,cpu,rsvd,32,5
rna_pathway_activity,THCA,HALLMARK_MTORC1_SIGNALING,503,12,0.224981390588627,0.224298629179474,-0.00068276140915316,20263550,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_HYPOXIA,490,108,0.22439851310904,0.251428086704026,0.027029573594986,20262048,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_PEROXISOME,490,108,0.224201879364638,0.216377554985321,-0.00782432437931727,20262065,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,8,0.224200811544016,0.225518487060995,0.00131767551697864,20262148,cpu,rsvd,32,5
rna_pathway_activity,THCA,GOBP_VITAMIN_B6_METABOLIC_PROCESS,503,12,0.223834138324843,0.22486358667327,0.001029448348427,20263519,cpu,rsvd,32,5
rna_pathway_activity,ACC,HALLMARK_PEROXISOME,55,44,0.223294117802175,0.224277491725288,0.000983373923113207,20260897,cpu,rsvd,32,5
rna_pathway_activity,ESCA,HALLMARK_PANCREAS_BETA_CELLS,155,2,0.223013497304762,0.223650576104925,0.000637078800163227,20261434,cpu,rsvd,32,5
rna_pathway_activity,SARC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,252,98,0.222809250613252,0.240569797217978,0.0177605466047259,20263139,cpu,rsvd,32,5
rna_pathway_activity,UCEC,HALLMARK_ESTROGEN_RESPONSE_EARLY,492,40,0.222339843807441,0.220092418768339,-0.00224742503910205,20263746,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_SPERMATOGENESIS,1052,66,0.222147694819299,0.221210868616698,-0.000936826202600521,20261117,cpu,rsvd,32,5
rna_pathway_activity,CESC,HALLMARK_COMPLEMENT,267,5,0.222089594284691,0.227172381865942,0.0050827875812508,20261193,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_KRAS_SIGNALING_UP,358,8,0.220988943711535,0.22192010054129,0.000931156829754753,20262162,cpu,rsvd,32,5
rna_pathway_activity,CESC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,267,5,0.220957004391333,0.219165190357293,-0.0017918140340398,20261222,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_TGF_BETA_SIGNALING,490,108,0.220470899167804,0.209962875768694,-0.0105080233991097,20262070,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_UV_RESPONSE_UP,272,11,0.220051259485074,0.220849638609071,0.00079837912399669,20261970,cpu,rsvd,32,5
rna_pathway_activity,KIRC,HALLMARK_G2M_CHECKPOINT,510,4,0.220049850732481,0.210183792873041,-0.00986605785943989,20261833,cpu,rsvd,32,5
rna_pathway_activity,COAD,HALLMARK_MYOGENESIS,424,6,0.21978778888848,0.198409842335933,-0.0213779465525473,20261324,cpu,rsvd,32,5
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,98,0.219439257211713,0.230808293532132,0.0113690363204193,20263125,cpu,rsvd,32,5
rna_pathway_activity,PRAD,HALLMARK_ALLOGRAFT_REJECTION,400,13,0.219351996265297,0.189662353200634,-0.0296896430646633,20262877,cpu,rsvd,32,5
rna_pathway_activity,PRAD,HALLMARK_KRAS_SIGNALING_UP,400,13,0.218919439797938,0.2191536747419,0.000234234943962297,20262904,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,8,0.218729196450851,0.218606063981852,-0.00012313246899856,20262149,cpu,rsvd,32,5
rna_pathway_activity,LUSC,HALLMARK_DNA_REPAIR,475,10,0.218293781912589,0.217471469934664,-0.000822311977925178,20262361,cpu,rsvd,32,5
rna_pathway_activity,LUSC,HALLMARK_MYC_TARGETS_V2,475,10,0.218233344447212,0.217655211558379,-0.000578132888832711,20262382,cpu,rsvd,32,5
rna_pathway_activity,PRAD,HALLMARK_COMPLEMENT,400,13,0.21736711020007,0.211652456604165,-0.00571465359590478,20262886,cpu,rsvd,32,5
rna_pathway_activity,UVM,HALLMARK_INTERFERON_GAMMA_RESPONSE,80,0,0.216830214670609,0.216830214670609,-8.32667268468867e-17,20263959,cpu,rsvd,32,5
rna_pathway_activity,OV,HALLMARK_IL6_JAK_STAT3_SIGNALING,69,1,0.216772566247635,0.21448720315256,-0.00228536309507524,20262581,cpu,rsvd,32,5
rna_pathway_activity,OV,HALLMARK_P53_PATHWAY,69,1,0.215989258304501,0.221037503684831,0.00504824538032966,20262594,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,358,8,0.21560453971091,0.218212712668318,0.00260817295740842,20262169,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_ALLOGRAFT_REJECTION,272,11,0.21515534477154,0.313212642610016,0.0980572978384756,20261924,cpu,rsvd,32,5
rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_DN,354,24,0.215044298453498,0.210198691275086,-0.00484560717841162,20263333,cpu,rsvd,32,5
rna_pathway_activity,LUSC,HALLMARK_APICAL_JUNCTION,475,10,0.215015881943767,0.225663687131341,0.0106478051875744,20262354,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,7,0.2150062431522,0.210458740710056,-0.00454750244214433,20263642,cpu,rsvd,32,5
rna_pathway_activity,COAD,HALLMARK_INTERFERON_ALPHA_RESPONSE,424,6,0.214637673210698,0.213506149712076,-0.00113152349862228,20261316,cpu,rsvd,32,5
rna_pathway_activity,PRAD,HALLMARK_UV_RESPONSE_DN,400,13,0.214194117081771,0.216619865991473,0.00242574890970199,20262922,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,490,108,0.214058340084772,0.197380310100669,-0.0166780299841028,20262072,cpu,rsvd,32,5
