outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,effect_GigaSSL,effect_ProvGigaPath,effect_TITAN,screening_positive_GigaSSL,screening_positive_ProvGigaPath,screening_positive_TITAN,q2_GigaSSL,q2_ProvGigaPath,q2_TITAN,rmse_GigaSSL,rmse_ProvGigaPath,rmse_TITAN,spearman_GigaSSL,spearman_ProvGigaPath,spearman_TITAN,balanced_accuracy_GigaSSL,balanced_accuracy_ProvGigaPath,balanced_accuracy_TITAN,auc_GigaSSL,auc_ProvGigaPath,auc_TITAN,pr_auc_GigaSSL,pr_auc_ProvGigaPath,pr_auc_TITAN,sensitivity_GigaSSL,sensitivity_ProvGigaPath,sensitivity_TITAN,specificity_GigaSSL,specificity_ProvGigaPath,specificity_TITAN,ppv_GigaSSL,ppv_ProvGigaPath,ppv_TITAN,npv_GigaSSL,npv_ProvGigaPath,npv_TITAN,prevalence_GigaSSL,prevalence_ProvGigaPath,prevalence_TITAN,no_skill_pr_auc_GigaSSL,no_skill_pr_auc_ProvGigaPath,no_skill_pr_auc_TITAN,supported_by_n,support_pattern,best_foundation_model,primary_near_threshold,primary_union_positive,selection_reason,primary_consensus_class,primary_threshold_distance_min,stability_job_id
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.0494032422442549,0.00433648717681534,0.186848804315328,FALSE,FALSE,FALSE,0.0494032422442549,0.00433648717681534,0.186848804315328,0.435654148956639,0.445861513742796,0.402929757568467,0.266820401519262,0.237262615301139,0.4633749321758,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.013151195684672,491
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.0799246794789533,0.0992544129212415,0.394649261601956,FALSE,FALSE,TRUE,0.0799246794789533,0.0992544129212415,0.394649261601956,0.231862787950429,0.229414273155309,0.188071462166802,0.343461747151384,0.373534997287032,0.589880629408573,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,FALSE,TRUE,union-positive,representation specific,0.100745587078759,492
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.133059941049626,0.131715740176734,0.204567548649595,FALSE,FALSE,TRUE,0.133059941049626,0.131715740176734,0.204567548649595,0.422443360946696,0.422770735824057,0.404646330320028,0.391130788137446,0.423134838238126,0.442789166369795,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.00456754864959499,493
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.102701547157607,0.134828035022667,0.155592786219022,FALSE,FALSE,FALSE,0.102701547157607,0.134828035022667,0.155592786219022,0.414122744390096,0.40664163512414,0.401732152161558,0.326063191381779,0.401904189354158,0.386960618593678,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.044407213780978,494
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0877172324617559,0.196159491738318,0.19021018169021,FALSE,FALSE,FALSE,0.0877172324617559,0.196159491738318,0.19021018169021,0.268318820939949,0.251867044000786,0.252797373346618,0.364734120771073,0.463931848134288,0.442245660201917,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,TRUE,FALSE,near-threshold only,none,0.003840508261682,495
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.177823033907473,0.210996274835208,0.296184572585391,FALSE,TRUE,TRUE,0.177823033907473,0.210996274835208,0.296184572585391,0.472356074549992,0.462728638336008,0.4370350244043,0.439077454214886,0.477059933193628,0.533849726728684,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,exactly two,0.010996274835208,496
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.163567724951697,0.154770437451316,0.169672351780044,FALSE,FALSE,FALSE,0.163567724951697,0.154770437451316,0.169672351780044,0.474544123110265,0.477033136006412,0.472809242733326,0.391403722454427,0.435381028605226,0.412197315112883,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.030327648219956,497
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0822536850388407,0.085375930508915,0.207546674349032,FALSE,FALSE,TRUE,0.0822536850388407,0.085375930508915,0.207546674349032,0.412597207989483,0.411894765890184,0.383399733179226,0.360443604425622,0.413889674640476,0.46738090964811,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.007546674349032,498
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.116388232826676,0.171781169291689,0.217716790837687,FALSE,FALSE,TRUE,0.116388232826676,0.171781169291689,0.217716790837687,0.155619976460773,0.150663187099691,0.14642546242362,0.362076068489559,0.431564673099662,0.448843472099727,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.017716790837687,499
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.20755250364808,0.267382928575689,0.248647118286988,TRUE,TRUE,TRUE,0.20755250364808,0.267382928575689,0.248647118286988,0.581217256318464,0.558845513075413,0.565946305770494,0.461335081002361,0.533313724864837,0.525234507763863,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,ProvGigaPath,TRUE,TRUE,union-positive and near-threshold,all three,0.00755250364808,500
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.195721254836583,0.184569537513945,0.230246596008807,FALSE,FALSE,TRUE,0.195721254836583,0.184569537513945,0.230246596008807,0.45240419287283,0.455529798123556,0.442587490361307,0.449769697773188,0.452838541216104,0.494183504275126,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.004278745163417,501
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0444887207127583,0.0157861537204776,0.173727418174988,FALSE,FALSE,FALSE,0.0444887207127583,0.0157861537204776,0.173727418174988,0.222090146070669,0.225401144037132,0.206525200108037,0.253413607151491,0.233767200229632,0.425912681446949,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.026272581825012,502
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.153324577641838,0.190718788901675,0.275797893453761,FALSE,FALSE,TRUE,0.153324577641838,0.190718788901675,0.275797893453761,0.406395247350288,0.397319493021637,0.375854743553813,0.368927637038493,0.413277240050387,0.505293626393082,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.009281211098325,503
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.082612823283991,0.025109990299153,0.162757538015393,FALSE,FALSE,FALSE,0.082612823283991,0.025109990299153,0.162757538015393,0.149650850935999,0.154269711725687,0.142964589327818,0.283169284383314,0.240181017710088,0.404054033490458,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.037242461984607,504
continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.281187345488042,0.316386177646305,0.408572189956123,TRUE,TRUE,TRUE,0.281187345488042,0.316386177646305,0.408572189956123,0.207376157459933,0.202235029933369,0.18810564853328,0.536523343492632,0.603850013698829,0.646861627095707,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,FALSE,TRUE,union-positive,all three,0.081187345488042,505
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.260638071683505,0.00320203439322353,0.403562359356732,TRUE,FALSE,TRUE,0.260638071683505,0.00320203439322353,0.403562359356732,0.44063816409255,0.511631339181601,0.395763819713237,0.358916083916084,0.26333041958042,0.395498251748252,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+GigaSSL,TITAN,FALSE,TRUE,union-positive,exactly two,0.060638071683505,506
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.299626273877733,-0.165286914201847,0.346790896883815,TRUE,FALSE,TRUE,0.299626273877733,-0.165286914201847,0.346790896883815,0.370148685096236,0.477449807873163,0.357468190875996,0.33208041958042,0.135314685314685,0.344842657342657,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+GigaSSL,TITAN,FALSE,TRUE,union-positive,exactly two,0.099626273877733,507
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.218625981149401,-0.0350385848892463,-0.186069180508971,TRUE,FALSE,FALSE,0.218625981149401,-0.0350385848892463,-0.186069180508971,0.358450243036798,0.412551020660174,0.441625768761415,0.435052447552448,0.340559440559441,0.0885052447552448,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,GigaSSL,GigaSSL,TRUE,TRUE,union-positive and near-threshold,representation specific,0.018625981149401,508
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.0440032582133587,0.120266260359387,0.247277203844862,FALSE,FALSE,TRUE,0.0440032582133587,0.120266260359387,0.247277203844862,0.260810323488747,0.250191295512939,0.231427042918275,0.341083916083916,0.379807692307692,0.378715034965035,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.047277203844862,509
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.0384639751145809,-0.121356024988988,0.182698450064531,FALSE,FALSE,FALSE,0.0384639751145809,-0.121356024988988,0.182698450064531,0.166881745041134,0.180217853532688,0.153856983548982,0.26333041958042,0.213505244755245,0.229283216783217,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.017301549935469,510
continuous,rna_pathway_activity,glutathione synthesis and recycling,KICH,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.189236838345103,0.286770691880243,0.154420166415,FALSE,TRUE,FALSE,-0.189236838345103,0.286770691880243,0.154420166415,0.480094573652903,0.371798138441895,0.404827427645782,0.19493006993007,0.338243006993007,0.313155594405594,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ProvGigaPath,ProvGigaPath,TRUE,TRUE,union-positive and near-threshold,representation specific,0.045579833585,511
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.11624776075282,0.157480973899197,0.131860269636673,FALSE,FALSE,FALSE,0.11624776075282,0.157480973899197,0.131860269636673,0.236053701787039,0.230481149002018,0.233959329401083,0.295016941555271,0.321043807534209,0.341750920188231,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,TRUE,FALSE,near-threshold only,none,0.042519026100803,512
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.256806569753323,0.301639969988834,0.411275426735277,TRUE,TRUE,TRUE,0.256806569753323,0.301639969988834,0.411275426735277,0.413254447207413,0.40059570846659,0.367809283596301,0.403889108547682,0.41862593204336,0.52006955991366,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,FALSE,TRUE,union-positive,all three,0.056806569753323,513
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.259901563466331,0.315139766284422,0.364019808487285,TRUE,TRUE,TRUE,0.259901563466331,0.315139766284422,0.364019808487285,0.340095480637959,0.327157659314028,0.315266562918882,0.394102434578562,0.401197740978638,0.415798472193806,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,FALSE,TRUE,union-positive,all three,0.059901563466331,514
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.163627234013427,0.259686895935446,0.256555715484892,FALSE,TRUE,TRUE,0.163627234013427,0.259686895935446,0.256555715484892,0.265404086945753,0.249698183645366,0.250225680116085,0.346128708675782,0.422178787688492,0.392324579536546,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,ProvGigaPath,TRUE,TRUE,union-positive and near-threshold,exactly two,0.036372765986573,515
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.19695265181102,0.265933295992148,0.302600318358094,FALSE,TRUE,TRUE,0.19695265181102,0.265933295992148,0.302600318358094,0.214821402163842,0.205387842854272,0.200192518492436,0.374796759346308,0.421777600904876,0.443300898927265,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,exactly two,0.00304734818898,516
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.198360735943845,0.219242002531868,0.24935234460004,FALSE,TRUE,TRUE,0.198360735943845,0.219242002531868,0.24935234460004,0.25292200675378,0.249606188933687,0.244745770190036,0.44820132596974,0.448623875005778,0.42646725986204,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,exactly two,0.001639264056155,517
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.208675592739876,0.238851204405436,0.316224095077884,TRUE,TRUE,TRUE,0.208675592739876,0.238851204405436,0.316224095077884,0.264785277115897,0.259687673134936,0.246135042596523,0.429848204622386,0.442597141620132,0.493750067908022,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,all three,0.00867559273987598,518
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.12094864735102,0.0719173545490884,0.179776235688181,FALSE,FALSE,FALSE,0.12094864735102,0.0719173545490884,0.179776235688181,0.265800056823653,0.273112307793025,0.256752168416639,0.364434041191211,0.359509857850784,0.417754039077084,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.020223764311819,519
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.190201014521057,0.174932668713662,0.239846751795456,FALSE,FALSE,TRUE,0.190201014521057,0.174932668713662,0.239846751795456,0.387999512889669,0.391640198421969,0.375918019529478,0.383382174931434,0.430873592738602,0.440019214977738,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.00979898547894301,520
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.204954392318911,0.291404849235309,0.339152670381313,TRUE,TRUE,TRUE,0.204954392318911,0.291404849235309,0.339152670381313,0.415398322426845,0.392164073435518,0.378720912268979,0.402267603094507,0.433987325186335,0.501448765860322,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,all three,0.00495439231891098,521
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.159321111316217,0.184615946454139,0.21238022199356,FALSE,FALSE,TRUE,0.159321111316217,0.184615946454139,0.21238022199356,0.258016643666128,0.254105320027346,0.249741638915664,0.349953656803261,0.360677139203987,0.400883292306146,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.01238022199356,522
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.169197219716399,0.177252931250909,0.258608696773633,FALSE,FALSE,TRUE,0.169197219716399,0.177252931250909,0.258608696773633,0.377542373346986,0.375707532998101,0.356648559817816,0.302830829929031,0.37444409802401,0.393414514803396,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.022747068749091,523
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.136535074040785,0.224143582440923,0.263917110036086,FALSE,TRUE,TRUE,0.136535074040785,0.224143582440923,0.263917110036086,0.229629833915646,0.2176690287926,0.212016334836878,0.394482351188432,0.486891403700716,0.468288196674155,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,exactly two,0.024143582440923,524
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.206392230719347,0.258186417819225,0.199209974389471,TRUE,TRUE,FALSE,0.206392230719347,0.258186417819225,0.199209974389471,0.306927249704029,0.29674258988005,0.308312987793159,0.371324656698475,0.406786640268325,0.320646303897561,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,GigaSSL+ProvGigaPath,ProvGigaPath,TRUE,TRUE,union-positive and near-threshold,exactly two,0.000790025610529016,525
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.172270422209957,0.272134509278055,0.312994245542752,FALSE,TRUE,TRUE,0.172270422209957,0.272134509278055,0.312994245542752,0.251490208529454,0.235831823150294,0.229116850729678,0.274917271915139,0.341917306352563,0.364136627073451,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,exactly two,0.027729577790043,526
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.242294833604235,0.312185529516995,0.374625861814148,TRUE,TRUE,TRUE,0.242294833604235,0.312185529516995,0.374625861814148,0.229823358461765,0.218967518558871,0.208792070616693,0.345552112017759,0.36472620682454,0.431370633422091,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,all three,0.042294833604235,527
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.237960317205986,0.345096321526009,0.405355849782425,TRUE,TRUE,TRUE,0.237960317205986,0.345096321526009,0.405355849782425,0.369088789990743,0.342161212357862,0.32603981392633,0.404904275931058,0.458323166313054,0.537744798061339,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,all three,0.037960317205986,528
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.162451827294213,0.274521927406604,0.354816659865325,FALSE,TRUE,TRUE,0.162451827294213,0.274521927406604,0.354816659865325,0.349144160420825,0.324946624710289,0.306437180110553,0.315441648915433,0.384652124006402,0.480317262596777,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,exactly two,0.037548172705787,529
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.167641350854254,0.237316515664252,0.284788016640172,FALSE,TRUE,TRUE,0.167641350854254,0.237316515664252,0.284788016640172,0.457989294686264,0.438401719939709,0.424538879705773,0.322014777153955,0.367103401957114,0.404723801729569,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,exactly two,0.032358649145746,530
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.208618650416714,0.253124800862497,0.352801511782697,TRUE,TRUE,TRUE,0.208618650416714,0.253124800862497,0.352801511782697,0.412799988754531,0.401024393305399,0.373306471128556,0.344167156678678,0.371656968633768,0.452405454077695,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,all three,0.008618650416714,531
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.150268941618611,0.245221703141092,0.281953327408318,FALSE,TRUE,TRUE,0.150268941618611,0.245221703141092,0.281953327408318,0.256253538097037,0.241512062141008,0.235562123819529,0.307347841372017,0.365940264144251,0.399512701240245,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,exactly two,0.045221703141092,532
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.120639076025019,0.140995503367105,0.172941742752256,FALSE,FALSE,FALSE,0.120639076025019,0.140995503367105,0.172941742752256,0.26124383423845,0.258202347434026,0.253355606175713,0.355156654369253,0.406086474029486,0.37747873489058,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.027058257247744,533
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.0775544574869177,0.0892298317473751,0.173383154944601,FALSE,FALSE,FALSE,0.0775544574869177,0.0892298317473751,0.173383154944601,0.403762421678068,0.401199078469772,0.382214935708047,0.277910841693003,0.277962037435874,0.342962951777109,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.026616845055399,534
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.256014613232042,0.36878916615707,0.398493634605306,TRUE,TRUE,TRUE,0.256014613232042,0.36878916615707,0.398493634605306,0.233737277395228,0.215294532331196,0.210167661606868,0.343021145499222,0.405525438667408,0.380489523380525,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,FALSE,TRUE,union-positive,all three,0.056014613232042,535
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,0.245235830934392,0.331149617722259,0.331268847885916,TRUE,TRUE,TRUE,0.245235830934392,0.331149617722259,0.331268847885916,0.464400873327622,0.437171538730971,0.437132571602729,0.30726082702487,0.319250483274922,0.311495801488691,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,all three,0.045235830934392,536
