outcome_type,family,subfamily,tumor_type,endpoint,source,foundation_model,selection_reason,primary_union_positive,primary_near_threshold,alternative_partitions,crossing_count,crossing_proportion,mean_effect,sd_effect,median_effect,min_effect,max_effect,mean_q2,mean_balanced_accuracy,mean_auc,mean_pr_auc,mean_ppv,mean_npv,mean_prevalence,selected_components_median,component_ceiling_fraction,primary_q2,primary_balanced_accuracy,primary_auc,primary_effect,primary_crossing_statistic,primary_crossing,primary_repeat_crossing_agreement_proportion
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.342726636300233,0.0501161623366539,0.354236353944157,0.292189867494114,0.410729211327206,0.342726636300233,,,,,,,3,0,0.339878071354043,,,0.339878071354043,0.339878071354043,TRUE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.49853896507816,0.0324978388288541,0.503705634722204,0.461022710517502,0.544250981980194,0.49853896507816,,,,,,,3,0,0.521639262031801,,,0.521639262031801,0.521639262031801,TRUE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,1,0.2,0.171164376257881,0.0271481059888438,0.185136716585552,0.13591414271441,0.200037085303743,0.171164376257881,,,,,,,2,0,0.151745520176466,,,0.151745520176466,0.151745520176466,FALSE,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.12772962801295,0.0577772893529742,0.135424842498942,0.0393307980511247,0.197850089979937,0.12772962801295,,,,,,,2,0,0.139961171556745,,,0.139961171556745,0.139961171556745,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.222387857434345,0.0210912605219984,0.229697280142022,0.199599062426767,0.249189996325589,0.222387857434345,,,,,,,2,0,0.205113745375099,,,0.205113745375099,0.205113745375099,TRUE,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,union-positive,TRUE,FALSE,5,0,0,0.127304177859803,0.0074762030621569,0.130698817074827,0.114292726648509,0.132609562578368,0.127304177859803,,,,,,,1,0,0.140495105806234,,,0.140495105806234,0.140495105806234,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive,TRUE,FALSE,5,0,0,0.114408875731749,0.0300123768419526,0.117833000040191,0.0718604916390579,0.147545972241057,0.114408875731749,,,,,,,1,0,0.111337202366172,,,0.111337202366172,0.111337202366172,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive,TRUE,FALSE,5,3,0.6,0.214657119061175,0.0157117473799877,0.216488904979797,0.198042479938525,0.233794842198408,0.214657119061175,,,,,,,2,0,0.27052554155665,,,0.27052554155665,0.27052554155665,TRUE,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.12723567851958,0.0153094831154594,0.119374880519405,0.114104534925914,0.151583725498732,0.12723567851958,,,,,,,1,0,0.0903768239702616,,,0.0903768239702616,0.0903768239702616,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,near-threshold only,FALSE,TRUE,5,1,0.2,0.139810364079696,0.0433690733069322,0.146470929886627,0.0872412521820221,0.20255968612514,0.139810364079696,,,,,,,2,0,0.0537372252743927,,,0.0537372252743927,0.0537372252743927,FALSE,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,near-threshold only,FALSE,TRUE,5,1,0.2,0.173793627820824,0.0213259694139578,0.16271588175823,0.15393051417509,0.202389773311478,0.173793627820824,,,,,,,2,0,0.152732827895812,,,0.152732827895812,0.152732827895812,FALSE,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,near-threshold only,FALSE,TRUE,5,1,0.2,0.182748147693211,0.0153264455338125,0.186665695226283,0.166235868386774,0.202724768151839,0.182748147693211,,,,,,,3,0,0.141272244176091,,,0.141272244176091,0.141272244176091,FALSE,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,near-threshold only,FALSE,TRUE,5,3,0.6,0.200403425567335,0.0285020337953282,0.210263152801197,0.169424073073477,0.231859708870807,0.200403425567335,,,,,,,3,0,0.188984605902787,,,0.188984605902787,0.188984605902787,FALSE,0.4
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.149205137838816,0.0484643455953282,0.171259334253298,0.0665195179161016,0.187797265436889,0.149205137838816,,,,,,,2,0,0.19132896121419,,,0.19132896121419,0.19132896121419,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,union-positive,TRUE,FALSE,5,5,1,0.26228117946009,0.0215543337877531,0.259282567497721,0.236969656708954,0.292361603948254,0.26228117946009,,,,,,,3,0,0.287571706492896,,,0.287571706492896,0.287571706492896,TRUE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive,TRUE,FALSE,5,5,1,0.281643162811569,0.0372235881200664,0.281796221249411,0.239653266149708,0.33979770047791,0.281643162811569,,,,,,,3,0,0.304770456071124,,,0.304770456071124,0.304770456071124,TRUE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive,TRUE,FALSE,5,5,1,0.261312778690842,0.0123504268395111,0.265558202479986,0.247338317749315,0.273135821883312,0.261312778690842,,,,,,,2,0,0.258917779624478,,,0.258917779624478,0.258917779624478,TRUE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.220684767702109,0.0207342815881921,0.224205124768903,0.190431526470229,0.240105777796232,0.220684767702109,,,,,,,3,0,0.219332814441734,,,0.219332814441734,0.219332814441734,TRUE,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.221751590344835,0.0138772981656462,0.219790202067703,0.205074417269324,0.23880647459851,0.221751590344835,,,,,,,3,0,0.238936828411144,,,0.238936828411144,0.238936828411144,TRUE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive and near-threshold,TRUE,TRUE,5,2,0.4,0.203936246337645,0.0424973362821982,0.193751544961534,0.153104323985618,0.270267178419634,0.203936246337645,,,,,,,3,0,0.211712403152199,,,0.211712403152199,0.211712403152199,TRUE,0.4
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.101832912758711,0.0733686535116538,0.134808399644821,-0.0122455171403346,0.16489991453855,0.101832912758711,,,,,,,3,0,0.129454454766807,,,0.129454454766807,0.129454454766807,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.146467215172043,0.0223475940931305,0.140233692985774,0.116824666153712,0.171532299041906,0.146467215172043,,,,,,,3,0,0.179465285477091,,,0.179465285477091,0.179465285477091,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.170713804598991,0.0155470978945488,0.164713697948213,0.156758368538555,0.187489376691632,0.170713804598991,,,,,,,3,0,0.194585899068552,,,0.194585899068552,0.194585899068552,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.23896447438523,0.0335299892185997,0.241386648753549,0.185406509225942,0.273385776932967,0.23896447438523,,,,,,,4,0,0.247210379306159,,,0.247210379306159,0.247210379306159,TRUE,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.265079215270002,0.0274014802345247,0.274228426727665,0.227692469092579,0.298172064080972,0.265079215270002,,,,,,,3,0,0.288314695192586,,,0.288314695192586,0.288314695192586,TRUE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.261739484468348,0.0265100225091428,0.268176025502256,0.221207452649694,0.286498358918064,0.261739484468348,,,,,,,3,0,0.238217647924631,,,0.238217647924631,0.238217647924631,TRUE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.0978815526331684,0.025257460333028,0.102737903832841,0.0624724838417434,0.123082931911707,0.0978815526331684,,,,,,,1,0,0.0414782444379028,,,0.0414782444379028,0.0414782444379028,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.09069066624765,0.0227644090197199,0.100647506877375,0.0532054995923691,0.107653357331296,0.09069066624765,,,,,,,1,0,0.0634514641898407,,,0.0634514641898407,0.0634514641898407,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.126969617012445,0.0243041457137479,0.141559473651336,0.0988943608565159,0.146680625681442,0.126969617012445,,,,,,,1,0,0.15038482175424,,,0.15038482175424,0.15038482175424,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.0802950607308002,0.0235981495442781,0.0751528060957424,0.0464730136498257,0.105449546063783,0.0802950607308002,,,,,,,1,0,0.0290714869245498,,,0.0290714869245498,0.0290714869245498,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.124612609765118,0.0206309216564662,0.128428189800432,0.0901238237722115,0.142928422151852,0.124612609765118,,,,,,,1,0,0.123170439988147,,,0.123170439988147,0.123170439988147,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive and near-threshold,TRUE,TRUE,5,3,0.6,0.210604470868484,0.0170979321449097,0.204526734244759,0.19703206062256,0.239395349444929,0.210604470868484,,,,,,,1,0,0.214177831993201,,,0.214177831993201,0.214177831993201,TRUE,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,union-positive,TRUE,FALSE,5,5,1,0.225731979732665,0.0272307126797682,0.208553954403607,0.205257216902149,0.264734328747249,0.225731979732665,,,,,,,2,0,0.251711859661753,,,0.251711859661753,0.251711859661753,TRUE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive,TRUE,FALSE,5,5,1,0.295768909920902,0.0113494010780184,0.295764723905942,0.280305107884931,0.312032354884748,0.295768909920902,,,,,,,2,0,0.268926792345645,,,0.268926792345645,0.268926792345645,TRUE,1
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive,TRUE,FALSE,5,5,1,0.34764410419421,0.0125855955395275,0.346209918637127,0.330446459506891,0.363755974631513,0.34764410419421,,,,,,,2,0,0.339380618290854,,,0.339380618290854,0.339380618290854,TRUE,1
