foundation_model,outcome_type,family,subfamily,tumor_type,endpoint,source,n_primary,positive_primary,negative_primary,metric_primary,screen_positive_primary,n_exact,positive_exact,negative_exact,metric_exact,screen_positive_exact,delta_exact_minus_primary,threshold_change
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.395804887573242,FALSE,96,,,-0.395804887573244,FALSE,-1.99840144432528e-15,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0233272839593353,FALSE,96,,,-0.0233272839593359,FALSE,-6.00214322687975e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.314274953276133,FALSE,96,,,-0.314274953276133,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.165291011776071,FALSE,96,,,-0.165291011776071,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.16975248496985,FALSE,96,,,-0.16975248496985,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.199696139204248,FALSE,96,,,-0.199696139204248,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0139155312791894,FALSE,96,,,-0.0139155312791892,FALSE,2.0122792321331e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.15004693128246,FALSE,96,,,-0.15004693128246,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.274087861575853,FALSE,96,,,-0.274087861575856,FALSE,-2.99760216648792e-15,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.00233719304882873,FALSE,96,,,-0.00233719304882873,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.105121903603024,FALSE,96,,,-0.105121903603025,FALSE,-9.99200722162641e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0626762588243197,FALSE,96,,,-0.0626762588243197,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.00433648717681534,FALSE,96,,,0.0043364871768159,FALSE,5.5944832100252e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.214636824185898,FALSE,96,,,-0.214636824185898,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.218549569877324,FALSE,96,,,-0.218549569877324,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.126111847200833,FALSE,96,,,-0.126111847200833,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.340487800640649,FALSE,96,,,-0.340487800640649,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.0992544129212415,FALSE,96,,,0.0992544129212383,FALSE,-3.20576898360514e-15,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0467292050211513,FALSE,442,,,0.0467292050211513,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.131715740176734,FALSE,442,,,0.131715740176734,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,-0.00309568702977203,FALSE,442,,,-0.00309568702977203,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.134828035022667,FALSE,442,,,0.134828035022667,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0625556920024839,FALSE,442,,,0.0625556920024841,FALSE,2.08166817117217e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,-0.00322767470851337,FALSE,442,,,-0.00322767470851337,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,-0.0227284129450935,FALSE,442,,,-0.0227284129450935,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0398754152802233,FALSE,442,,,0.0398754152802234,FALSE,9.71445146547012e-17,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.00588556752279601,FALSE,442,,,0.00588556752279579,FALSE,-2.20309881449055e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0570325791554569,FALSE,442,,,0.0570325791554569,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,-0.00597044332697383,FALSE,442,,,-0.00597044332697405,FALSE,-2.20309881449055e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.196159491738318,FALSE,442,,,0.196159491738319,FALSE,9.99200722162641e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.210996274835208,TRUE,442,,,0.210996274835209,TRUE,9.99200722162641e-16,retained positive
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.154770437451316,FALSE,442,,,0.154770437451316,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0116216364485091,FALSE,442,,,0.0116216364485091,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0350387418848732,FALSE,442,,,0.0350387418848732,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.00124681107352076,FALSE,442,,,0.00124681107352098,FALSE,2.1987620058006e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.085375930508915,FALSE,442,,,0.0853759305089147,FALSE,-2.91433543964104e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.171781169291689,FALSE,442,,,0.171781169291689,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0388828085828991,FALSE,442,,,0.0388828085828991,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.024937966706015,FALSE,442,,,0.024937966706015,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0089155606816721,FALSE,442,,,0.0089155606816721,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,-0.0141353460511984,FALSE,442,,,-0.0141353460511984,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0743119652390807,FALSE,442,,,0.0743119652390807,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,-0.0037288625458809,FALSE,442,,,-0.0037288625458809,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.267382928575689,TRUE,442,,,0.267382928575689,TRUE,0,retained positive
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.184569537513945,FALSE,442,,,0.184569537513945,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0157861537204776,FALSE,442,,,0.0157861537204778,FALSE,2.0122792321331e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0210796111909962,FALSE,442,,,0.0210796111909966,FALSE,3.98986399474666e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,-0.0510101759125701,FALSE,442,,,-0.0510101759125698,FALSE,2.98372437868011e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.113558846214309,FALSE,442,,,0.113558846214309,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0678424873063862,FALSE,442,,,0.0678424873063861,FALSE,-9.71445146547012e-17,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.00905279746476328,FALSE,442,,,0.00905279746476317,FALSE,-1.09287578986539e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.190718788901675,FALSE,442,,,0.190718788901675,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,-0.0383664139581448,FALSE,442,,,-0.0383664139581448,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0563298323985429,FALSE,442,,,0.0563298323985427,FALSE,-2.0122792321331e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.025109990299153,FALSE,442,,,0.025109990299153,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0378098416091314,FALSE,442,,,0.0378098416091315,FALSE,9.71445146547012e-17,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0431137727255013,FALSE,442,,,0.0431137727255014,FALSE,9.71445146547012e-17,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,-0.0519748484817506,FALSE,442,,,-0.0519748484817508,FALSE,-2.0122792321331e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,-0.0151920351114281,FALSE,442,,,-0.0151920351114279,FALSE,2.0122792321331e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.027518790436452,FALSE,442,,,0.0275187904364518,FALSE,-2.0122792321331e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.316386177646305,TRUE,442,,,0.316386177646305,TRUE,0,retained positive
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0288871771836503,FALSE,442,,,0.0288871771836499,FALSE,-3.98986399474666e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,-0.0373955101205821,FALSE,442,,,-0.0373955101205821,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0733836491880804,FALSE,442,,,0.0733836491880806,FALSE,2.08166817117217e-16,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0665325187318213,FALSE,442,,,0.0665325187318212,FALSE,-9.71445146547012e-17,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,-0.0045362280438932,FALSE,442,,,-0.0045362280438932,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0203078795474412,FALSE,442,,,0.0203078795474412,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,0.0388721694713279,FALSE,442,,,0.0388721694713278,FALSE,-9.71445146547012e-17,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.205744384775589,FALSE,65,,,-0.205744384775589,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.0481014487883459,FALSE,65,,,0.0481014487883459,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.469708641989687,FALSE,65,,,-0.469708641989687,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.492443874573045,FALSE,65,,,-0.492443874573045,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.48746303627391,FALSE,65,,,-0.48746303627391,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.13844621862501,FALSE,65,,,0.13844621862501,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.0253627612899716,FALSE,65,,,0.0253627612899716,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.209921770930892,FALSE,65,,,-0.209921770930892,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.115971454019252,FALSE,65,,,-0.115971454019252,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.15058105853314,FALSE,65,,,-0.15058105853314,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.140748035361345,FALSE,65,,,-0.140748035361345,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.0399169765373353,FALSE,65,,,0.0399169765373353,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.00320203439322353,FALSE,65,,,0.00320203439322353,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.551335123743149,FALSE,65,,,-0.551335123743149,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.0199049839861273,FALSE,65,,,0.0199049839861273,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.0798897423052434,FALSE,65,,,-0.0798897423052434,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.200674284681605,FALSE,65,,,-0.200674284681605,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.165286914201847,FALSE,65,,,-0.165286914201847,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.0168048363238723,FALSE,65,,,0.0168048363238723,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.689401186411706,FALSE,65,,,-0.689401186411706,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.0924232019990288,FALSE,65,,,-0.0924232019990288,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.243910036314324,FALSE,65,,,-0.243910036314324,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.0411664413405866,FALSE,65,,,-0.0411664413405866,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.175549706364168,FALSE,65,,,-0.175549706364168,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.0549521984522419,FALSE,65,,,-0.0549521984522419,FALSE,0,retained negative
ProvGigaPath,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.0350385848892463,FALSE,65,,,-0.0350385848892463,FALSE,0,retained negative
