foundation_model,family,tumor_type,endpoint,outcome_type,subfamily,source,n,positive,negative,q2,rmse,spearman,balanced_accuracy,auc,pr_auc,sensitivity,specificity,ppv,npv,prevalence,no_skill_pr_auc,operating_threshold_median,selected_components_median,selected_components_min,selected_components_max,selected_components_at_ceiling,selected_components_outer_fits,selected_components_ceiling_fraction,numerical_failure_or_fallback,seed,common_cohort,fastPLS_version,fastPLS_remote_sha,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,optimized_membership_change,equal_prior_membership_change,fastPLS_version_current,fastPLS_remote_sha_current,primary_binary_decision_rule,decision_rule_sensitivity_scope,decision_rule_sensitivity_status,primary_binary_tuning_objective,primary_binary_metric,binary_crossing_rule,binary_operating_threshold_rule,effect_threshold_crossing,standard_evidence,evidence_maturity
TITAN,microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),binary,microsatellite_instability_sensitivity,cBioPortal_threshold_documentation,373,56,317,,,,0.870718792248761,0.940232086525462,0.805139404198732,0.892857142857143,0.848580441640379,0.510204081632653,0.978181818181818,0.150134048257373,0.150134048257373,-2.97565704253045,7,6,8,0,5,0,FALSE,20261083,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.787798557908968,0.607142857142857,0.968454258675079,0.932570977917981,0.76860823177993,0.827681388012618,0.75,0.905362776025237,0.913587201442091,0.730389370915731,0.7924459215863,0.767857142857143,0.817034700315458,0.896011716989635,0.711273908829834,TRUE,TRUE,TRUE,7,5,8,-3.1129994249843,0,0,0,0.0398828301036505,0.00464736367733232,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),binary,microsatellite_instability_sensitivity,cBioPortal_threshold_documentation,358,55,303,,,,0.820822082208221,0.876147614761476,0.592360275909614,0.836363636363636,0.805280528052805,0.438095238095238,0.964426877470356,0.153631284916201,0.153631284916201,-2.03041695729404,3,2,7,0,5,0,FALSE,20261084,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.72982298229823,0.545454545454545,0.914191419141914,0.812841284128413,0.517940007148633,0.797659765976598,0.763636363636364,0.831683168316832,0.869006900690069,0.564783632454191,0.808430843084308,0.818181818181818,0.798679867986799,0.869006900690069,0.564783632454191,TRUE,TRUE,TRUE,8,3,3,-1.94954208310981,0,0,0,0.0678367836783678,0.0786078607860786,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),binary,microsatellite_instability_sensitivity,cBioPortal_threshold_documentation,437,106,331,,,,0.707618423302742,0.75226586102719,0.528412257066412,0.726415094339623,0.688821752265861,0.427777777777778,0.88715953307393,0.242562929061785,0.242562929061785,-1.73386007267088,11,4,13,0,5,0,FALSE,20261085,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.683349484124722,0.490566037735849,0.876132930513595,0.768910676623155,0.566731324033708,0.722937923958274,0.660377358490566,0.785498489425982,0.754004446217865,0.516427785463555,0.703300461722624,0.660377358490566,0.746223564954683,0.76409394060309,0.548313803697776,TRUE,TRUE,TRUE,12,5,11,-1.40341445860795,0,0,0,0.0395884398335519,0.0199509775979023,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,BLCA,Cell Cycle,binary,oncogenic_pathway,SanchezVega2018_TableS4,373,303,70,,,,0.5502828854314,0.613955681282414,0.868344673484199,0.514851485148515,0.585714285714286,0.843243243243243,0.218085106382979,0.812332439678284,0.812332439678284,4.35080060182057,18,1,20,1,5,0.2,FALSE,20261086,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.582343234323432,0.864686468646865,0.3,0.608392267798208,0.856086811380707,0.561951909476662,0.752475247524752,0.371428571428571,0.591702027345592,0.857001239101027,0.516100895803866,0.303630363036304,0.728571428571429,0.569306930693069,0.854043514752926,FALSE,FALSE,FALSE,17,14,10,4.18974211266684,0,0,1,-0.0203913248467704,-0.0662423385195663,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,BLCA,HIPPO,binary,oncogenic_pathway,SanchezVega2018_TableS4,373,97,276,,,,0.536680113551472,0.497273270581204,0.256736373861015,0.783505154639175,0.289855072463768,0.279411764705882,0.792079207920792,0.260053619302949,0.260053619302949,-2.5406031580647,4,1,20,1,5,0.2,FALSE,20261087,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.496227401763036,0.0721649484536082,0.920289855072464,0.486179590617063,0.250267234930735,0.536586732406992,0.45360824742268,0.619565217391304,0.509263409532347,0.259056698687391,0.532104437471986,0.618556701030928,0.445652173913043,0.490773942925445,0.252173417593493,FALSE,FALSE,FALSE,2,4,2,-1.40757361843393,0,0,1,0.0403593306439564,0.0358770357089496,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,TRUE,standard_evidence
TITAN,oncogenic_pathway,BLCA,MYC,binary,oncogenic_pathway,SanchezVega2018_TableS4,373,67,306,,,,0.580162910935519,0.642327577797288,0.290326736299998,0.791044776119403,0.369281045751634,0.215447154471545,0.889763779527559,0.179624664879357,0.179624664879357,-2.31942218020122,1,1,12,0,5,0,FALSE,20261088,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.560579455662862,0.238805970149254,0.882352941176471,0.611159886840308,0.265230051997082,0.608087015900888,0.477611940298507,0.738562091503268,0.648668422592918,0.291439114707562,0.594966344746854,0.582089552238806,0.607843137254902,0.65564335186811,0.303689134544757,FALSE,TRUE,FALSE,5,2,2,-1.67939630476723,1,0,0,0.0475075602380256,0.0343868890839918,FALSE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,BLCA,NOTCH,binary,oncogenic_pathway,SanchezVega2018_TableS4,373,155,218,,,,0.566617342408997,0.582835158330867,0.490553065680892,0.445161290322581,0.688073394495413,0.503649635036496,0.635593220338983,0.415549597855228,0.415549597855228,-0.357702129313448,5,4,20,1,5,0.2,FALSE,20261089,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.528913879846108,0.406451612903226,0.651376146788991,0.5303048239124,0.445586139670804,0.560313702278781,0.496774193548387,0.623853211009174,0.562030186445694,0.471229360020961,0.566617342408997,0.445161290322581,0.688073394495413,0.582835158330867,0.490553065680892,FALSE,FALSE,FALSE,10,7,5,-0.357702129313448,0,1,1,0.0313998224326725,0.0377034625628885,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,TRUE,standard_evidence
TITAN,oncogenic_pathway,BLCA,NRF2,binary,oncogenic_pathway,SanchezVega2018_TableS4,373,32,341,,,,0.49537206744868,0.553427419354839,0.109456769628487,0.46875,0.521994134897361,0.0842696629213483,0.912820512820513,0.0857908847184987,0.0857908847184987,-3.76673257819065,5,1,9,0,5,0,FALSE,20261090,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.509255865102639,0.0625,0.956011730205279,0.559934017595308,0.123885474087067,0.555076979472141,0.3125,0.797653958944282,0.575238269794721,0.126184228747222,0.462655791788856,0.40625,0.519061583577713,0.529600439882698,0.120880859818898,FALSE,FALSE,FALSE,7,4,4,-3.29282927099641,0,0,0,0.0458211143695014,-0.046600073313783,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
TITAN,oncogenic_pathway,BLCA,PI3K,binary,oncogenic_pathway,SanchezVega2018_TableS4,373,170,203,,,,0.511156186612576,0.508142567371776,0.45839088497071,0.470588235294118,0.551724137931035,0.467836257309942,0.554455445544555,0.455764075067024,0.455764075067024,0.0913102814153377,4,3,17,0,5,0,FALSE,20261091,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.518139669660968,0.435294117647059,0.600985221674877,0.526137351492321,0.496381849764701,0.514981164879745,0.517647058823529,0.512315270935961,0.509881193856853,0.458071158363218,0.537221095334686,0.488235294117647,0.586206896551724,0.539003187481889,0.501344917358557,FALSE,FALSE,FALSE,6,3,5,0.0913102814153377,0,0,0,-0.00315850478122282,0.0190814256737176,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,TRUE,standard_evidence
TITAN,oncogenic_pathway,BLCA,RTK RAS,binary,oncogenic_pathway,SanchezVega2018_TableS4,373,243,130,,,,0.565875276986388,0.614561570117126,0.733060638477651,0.48559670781893,0.646153846153846,0.719512195121951,0.401913875598086,0.651474530831099,0.651474530831099,0.977678391211449,4,3,7,0,5,0,FALSE,20261092,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.564023425134536,0.781893004115226,0.346153846153846,0.606742640075973,0.713207625098805,0.566951566951567,0.518518518518519,0.615384615384615,0.58670465337132,0.706861608224769,0.54252928141817,0.477366255144033,0.607692307692308,0.606616017727129,0.724172474666005,FALSE,FALSE,FALSE,7,1,4,0.625436853087267,0,0,0,0.00292814181703083,-0.0214941437163659,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,BLCA,TGF-Beta,binary,oncogenic_pathway,SanchezVega2018_TableS4,373,31,342,,,,0.489011507262781,0.461045085832862,0.0852844373012689,0.483870967741936,0.494152046783626,0.0797872340425532,0.913513513513514,0.0831099195710456,0.0831099195710456,-2.92306684427692,1,1,20,1,5,0.2,FALSE,20261093,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.5323523863422,0.129032258064516,0.935672514619883,0.463874740614978,0.100187233378245,0.522401433691756,0.32258064516129,0.722222222222222,0.516129032258065,0.0968083661581888,0.461045085832862,0.354838709677419,0.567251461988304,0.450103754008678,0.0877065404423873,FALSE,FALSE,FALSE,10,5,5,-3.59860530462551,0,0,0,-0.00995095265044321,-0.0713073005093378,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
TITAN,oncogenic_pathway,BLCA,TP53,binary,oncogenic_pathway,SanchezVega2018_TableS4,373,232,141,,,,0.644717534849597,0.691061384201516,0.754951281217981,0.672413793103448,0.617021276595745,0.742857142857143,0.533742331288344,0.621983914209115,0.621983914209115,0.598231344414026,1,1,3,0,5,0,FALSE,20261094,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.600834556126192,0.797413793103448,0.404255319148936,0.642730496453901,0.707192170147392,0.648676326730252,0.737068965517241,0.560283687943262,0.690113719735877,0.749154953410483,0.648263634140377,0.672413793103448,0.624113475177305,0.705704328686721,0.779114940288928,TRUE,TRUE,TRUE,2,2,1,0.62149798677706,0,0,0,0.0478417706040597,0.0474290780141845,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,BLCA,WNT,binary,oncogenic_pathway,SanchezVega2018_TableS4,373,72,301,,,,0.561069582871908,0.606496862310816,0.287265617323732,0.597222222222222,0.524916943521595,0.231182795698925,0.844919786096257,0.193029490616622,0.193029490616622,-2.04506621001827,5,2,7,0,5,0,FALSE,20261095,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.566860465116279,0.25,0.883720930232558,0.649178663713547,0.295600081444398,0.569398301956442,0.444444444444444,0.694352159468439,0.596207087486157,0.279127756319613,0.556709117755629,0.472222222222222,0.641196013289037,0.59874492432632,0.274989750876809,FALSE,FALSE,FALSE,9,6,4,-1.3814397601277,0,0,0,0.0025378368401624,-0.0101513473606497,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,CESC,Cell Cycle,binary,oncogenic_pathway,SanchezVega2018_TableS4,235,46,189,,,,0.526282493673798,0.577294685990338,0.257844955658545,0.586956521739131,0.465608465608466,0.2109375,0.822429906542056,0.195744680851064,0.195744680851064,-1.86264642397559,1,1,15,0,5,0,FALSE,20261096,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.513457556935818,0.217391304347826,0.80952380952381,0.533241315850012,0.266840552316582,0.605072463768116,0.543478260869565,0.666666666666667,0.574304117782379,0.250894033233835,0.563894639981597,0.630434782608696,0.497354497354497,0.550149528410398,0.228356240677176,FALSE,TRUE,FALSE,10,1,1,-1.65172649364988,1,0,0,0.0916149068322982,0.0504370830457788,FALSE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
TITAN,oncogenic_pathway,CESC,HIPPO,binary,oncogenic_pathway,SanchezVega2018_TableS4,237,76,161,,,,0.564808761033017,0.595701209545603,0.388183994850964,0.763157894736842,0.366459627329193,0.3625,0.766233766233766,0.320675105485232,0.320675105485232,-4.33395040895426,9,6,18,0,5,0,FALSE,20261097,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.545725727361883,0.302631578947368,0.788819875776398,0.554593004249755,0.366419354659904,0.60477280156914,0.526315789473684,0.683229813664596,0.598725073553449,0.388062192263274,0.569548872180451,0.710526315789474,0.428571428571429,0.604609349460608,0.390301674041986,FALSE,TRUE,FALSE,9,9,9,-4.36890915137246,1,1,0,0.0590470742072573,0.0238231448185682,FALSE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,TRUE,standard_evidence
TITAN,oncogenic_pathway,CESC,NOTCH,binary,oncogenic_pathway,SanchezVega2018_TableS4,237,82,155,,,,0.57765538945712,0.616837136113297,0.456447364004065,0.658536585365854,0.496774193548387,0.409090909090909,0.733333333333333,0.345991561181435,0.345991561181435,-1.09676036104158,3,3,3,0,5,0,FALSE,20261098,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.542053501180173,0.329268292682927,0.754838709677419,0.591896144767899,0.440012298544352,0.563257277734068,0.487804878048781,0.638709677419355,0.554996066089693,0.382836637778124,0.56978756884343,0.707317073170732,0.432258064516129,0.591266719118804,0.440240148902159,FALSE,FALSE,FALSE,3,3,3,-1.68183510055638,0,0,0,0.0212037765538945,0.0277340676632573,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,CESC,NRF2,binary,oncogenic_pathway,SanchezVega2018_TableS4,237,20,217,,,,0.432373271889401,0.489400921658986,0.108250903523637,0.45,0.414746543778802,0.0661764705882353,0.891089108910891,0.0843881856540084,0.0843881856540084,-3.34965803294185,1,1,18,0,5,0,FALSE,20261099,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.47926267281106,0,0.95852534562212,0.446082949308756,0.0763226074313979,0.477880184331797,0.2,0.755760368663594,0.430184331797235,0.0954140561674232,0.44815668202765,0.5,0.3963133640553,0.452995391705069,0.0765557268911103,FALSE,FALSE,FALSE,4,2,1,-3.36785112299245,0,0,0,-0.00138248847926264,-0.0311059907834101,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
TITAN,oncogenic_pathway,CESC,PI3K,binary,oncogenic_pathway,SanchezVega2018_TableS4,237,137,100,,,,0.528722627737226,0.516642335766423,0.592672779033356,0.547445255474453,0.51,0.604838709677419,0.451327433628319,0.578059071729958,0.578059071729958,0.220905140821225,3,1,12,0,5,0,FALSE,20261100,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.541167883211679,0.642335766423358,0.44,0.543941605839416,0.594258287463943,0.543321167883212,0.576642335766423,0.51,0.538686131386861,0.597286864903052,0.548722627737226,0.547445255474453,0.55,0.539270072992701,0.604134168864176,FALSE,FALSE,FALSE,2,2,6,0.469686366662166,0,0,0,0.00215328467153286,0.0075547445255475,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,TRUE,standard_evidence
TITAN,oncogenic_pathway,CESC,RTK RAS,binary,oncogenic_pathway,SanchezVega2018_TableS4,237,88,149,,,,0.549382245271507,0.527150701647346,0.406436568304435,0.306818181818182,0.791946308724832,0.46551724137931,0.659217877094972,0.371308016877637,0.371308016877637,-0.0513558521784754,1,1,14,0,5,0,FALSE,20261101,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.571575655887736,0.284090909090909,0.859060402684564,0.516092129347163,0.43144886081229,0.50938071995119,0.340909090909091,0.677852348993289,0.536150091519219,0.439604151941779,0.569516473459427,0.306818181818182,0.832214765100671,0.537599145820622,0.437680800317168,FALSE,FALSE,FALSE,1,1,1,-0.0513558521784754,0,0,0,-0.0621949359365467,-0.00205918242830994,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,TRUE,standard_evidence
TITAN,oncogenic_pathway,CESC,TGF-Beta,binary,oncogenic_pathway,SanchezVega2018_TableS4,237,30,207,,,,0.523913043478261,0.53719806763285,0.150324287160121,0.7,0.347826086956522,0.134615384615385,0.888888888888889,0.126582278481013,0.126582278481013,-3.06162320763175,5,1,19,0,5,0,FALSE,20261102,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.485024154589372,0.0666666666666667,0.903381642512077,0.509661835748792,0.133283994660528,0.481400966183575,0.233333333333333,0.729468599033817,0.501288244766506,0.127568297527861,0.485990338164251,0.6,0.371980676328502,0.516908212560387,0.142983419090281,FALSE,FALSE,FALSE,12,6,5,-3.06162320763175,1,0,1,-0.00362318840579712,0.000966183574879209,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
TITAN,oncogenic_pathway,CESC,TP53,binary,oncogenic_pathway,SanchezVega2018_TableS4,237,33,204,,,,0.53475935828877,0.57739156268568,0.226046430667556,0.363636363636364,0.705882352941177,0.166666666666667,0.872727272727273,0.139240506329114,0.139240506329114,-3.89937904368001,7,2,19,0,5,0,FALSE,20261103,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.552584670231729,0.242424242424242,0.862745098039216,0.588383838383838,0.242688955777156,0.605837789661319,0.363636363636364,0.848039215686275,0.584967320261438,0.199334235269493,0.584893048128342,0.606060606060606,0.563725490196078,0.597593582887701,0.236355865094174,FALSE,TRUE,FALSE,16,5,14,-11.5277182751176,1,1,1,0.05325311942959,0.0323083778966132,FALSE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
TITAN,oncogenic_pathway,CESC,WNT,binary,oncogenic_pathway,SanchezVega2018_TableS4,237,32,205,,,,0.489024390243903,0.564176829268293,0.232979391303326,0.5,0.478048780487805,0.130081300813008,0.859649122807018,0.135021097046414,0.135021097046414,-3.77328205352752,4,3,11,0,5,0,FALSE,20261104,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.56547256097561,0.21875,0.91219512195122,0.555487804878049,0.22962770830208,0.547484756097561,0.34375,0.751219512195122,0.513414634146342,0.20716247784231,0.541692073170732,0.46875,0.614634146341463,0.546646341463415,0.188060713936875,FALSE,FALSE,FALSE,4,4,5,-2.4101661028987,0,0,0,-0.0179878048780487,-0.023780487804878,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
