family,subfamily,tumor_type,endpoint,source,n,q2,rmse,spearman,p_permutation,permutations,permutation_exceedances,ncomp,seed,fastPLS_version,backend,svd_method,rsvd_oversample,rsvd_power,permutation_attempted,permutation_stopped_early,q_value,q_value_global,tier
thorsson,immune_inflammatory_and_genomic_context,LIHC,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,320,0.0103738694293249,0.473973758326618,0.188530584979753,1,0,,1,20261472,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,HNSC,Neutrophils,Thorsson2018_PanImmune_MS,437,0.00913328130261026,0.0157871660276695,0.238942856281475,1,0,,1,20261232,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,THCA,Mast Cells Activated,Thorsson2018_PanImmune_MS,498,0.0085555499490686,0.015739216483489,0.0950938642337828,1,0,,1,20262205,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,BCR Richness,Thorsson2018_PanImmune_MS,431,0.00850286070047524,88.595635989008,0.2898189920363,1,0,,3,20261591,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,446,0.00846525295523459,0.152047446511705,0.183247830885507,1,0,,2,20261573,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,Stromal Fraction,Thorsson2018_PanImmune_MS,163,0.00835449847833281,0.244822652247163,0.104342687819728,1,0,,1,20261732,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,STAD,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,334,0.00834864603648611,0.0332454683698091,0.170048593095214,1,0,,2,20262108,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,CESC,Macrophages M2,Thorsson2018_PanImmune_MS,263,0.00826705184941323,0.0830317465942573,0.188180965271031,1,0,,1,20261011,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,STAD,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,334,0.00809192826644434,0.0824156757617102,0.189021573365666,1,0,,2,20262103,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,TCR Evenness,Thorsson2018_PanImmune_MS,157,0.00738316682357543,0.0691073377225721,0.24335778112568,1,0,,1,20261971,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,GBM,CTA Score,Thorsson2018_PanImmune_MS,96,0.00721716647505488,0.50901472299005,0.318041237113402,1,0,,1,20261162,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PRAD,Silent Mutation Rate,Thorsson2018_PanImmune_MS,399,0.00716327583636578,0.262869114792215,0.289490229211258,1,0,,1,20261850,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PRAD,Monocytes,Thorsson2018_PanImmune_MS,325,0.00714765525457572,0.0277559338375388,0.113582719836213,1,0,,1,20261876,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,HNSC,NK Cells Resting,Thorsson2018_PanImmune_MS,437,0.0065716215741749,0.030068967104456,0.178819730540334,1,0,,1,20261234,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,GBM,Number of Segments,Thorsson2018_PanImmune_MS,371,0.00613145150555639,0.522970724250358,0.180130010396512,1,0,,1,20261155,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,BLCA,Mast Cells Activated,Thorsson2018_PanImmune_MS,373,0.0055882181860718,0.0431193608978149,0.172506241947907,1,0,,1,20260900,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,COAD,BCR Richness,Thorsson2018_PanImmune_MS,200,0.00555970099382463,43.8621868854204,0.215156858772178,1,0,,1,20261052,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,462,0.00544091752793841,0.0685149590389773,0.112516433173963,1,0,,1,20261615,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,BRCA,B Cells Memory,Thorsson2018_PanImmune_MS,1039,0.00542763769027743,0.0230544802794646,0.140572865727191,1,0,,1,20260948,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LIHC,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,352,0.00535135039089818,0.0399535044294437,0.222964167507653,1,0,,1,20261506,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,163,0.00532993776171131,0.139339190596867,0.175393265075978,1,0,,3,20261733,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,THCA,NK Cells Activated,Thorsson2018_PanImmune_MS,498,0.00528394379349984,0.029165456440165,0.151239862824976,1,0,,2,20262209,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KIRC,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,492,0.00477391278072392,0.0784777768507352,0.145899532568745,1,0,,1,20261341,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PRAD,NK Cells Activated,Thorsson2018_PanImmune_MS,325,0.0045747379142066,0.0260822148405921,0.144335075839693,1,0,,1,20261878,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,NK Cells Activated,Thorsson2018_PanImmune_MS,291,0.00443358175496622,0.028891643415642,0.231816513047293,1,0,,1,20262044,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ESCA,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,151,0.00431805354960357,0.422295114672483,0.186741024747299,1,0,,1,20261099,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,COAD,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,417,0.00431337535741216,0.0162615014632751,0.134184271659168,1,0,,1,20261063,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,HNSC,Silent Mutation Rate,Thorsson2018_PanImmune_MS,428,0.00427015951246568,0.422223135691905,0.203971300646649,1,0,,1,20261205,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KICH,Silent Mutation Rate,Thorsson2018_PanImmune_MS,65,0.00393567202896117,0.248815775147742,0.402036735565254,1,0,,1,20261259,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,COAD,Wound Healing,Thorsson2018_PanImmune_MS,417,0.00389128985636156,0.152270429568377,0.228689625558151,1,0,,2,20261037,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,OV,Aneuploidy Score,Thorsson2018_PanImmune_MS,96,0.00369044445113509,6.40527970070477,0.351234691935643,1,0,,2,20261691,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUAD,BCR Evenness,Thorsson2018_PanImmune_MS,418,0.00355284753217,0.0988264407476258,0.160821693788613,1,0,,1,20261533,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUAD,B Cells Memory,Thorsson2018_PanImmune_MS,410,0.00328843964999492,0.0332020890577427,0.091387049114782,1,0,,1,20261543,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,T Cells gamma delta,Thorsson2018_PanImmune_MS,462,0.00325922295299341,0.00372796437738912,0.0768482100513593,1,0,,1,20261619,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,BRCA,Neutrophils,Thorsson2018_PanImmune_MS,1039,0.00316855678220684,0.00685099658634625,0.161584706899243,1,0,,1,20260959,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,TGCT,NK Cells Activated,Thorsson2018_PanImmune_MS,148,0.00316091421000175,0.0257702161532989,0.272910366834886,1,0,,2,20262154,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,READ,Leukocyte Fraction,Thorsson2018_PanImmune_MS,143,0.00293316710026492,0.0851009788290645,0.215588988476312,1,0,,2,20261893,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUAD,Mast Cells Activated,Thorsson2018_PanImmune_MS,410,0.00273982976117537,0.0161249919709248,0.185039866270077,1,0,,1,20261551,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,GBM,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,96,0.00244567708298771,0.00226084112924019,0.208915998706355,1,0,,1,20261169,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,THCA,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,462,0.00235300972600305,1.41168816557801,0.134949695381234,1,0,,1,20262186,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,READ,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,128,0.00214321095030479,0.130385746900355,0.271142457974544,1,0,,1,20261895,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LIHC,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,352,0.00201019846231998,0.00708893060270425,0.19458207550828,1,0,,1,20261502,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,GBM,Silent Mutation Rate,Thorsson2018_PanImmune_MS,242,0.00134377165316935,0.479136598883726,0.0888475027478287,1,0,,1,20261153,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ESCA,Plasma Cells,Thorsson2018_PanImmune_MS,147,0.00111057316380825,0.0718252269157083,0.0637075362955355,1,0,,1,20261128,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,STAD,NK Cells Activated,Thorsson2018_PanImmune_MS,334,0.000738280138752656,0.0365606101809486,0.187862685042449,1,0,,1,20262099,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,UCEC,Macrophages M0,Thorsson2018_PanImmune_MS,489,0.000447030579999841,0.108403235287349,0.0838557233934567,1,0,,1,20262310,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,449,0.000364074286105298,0.534927980927966,0.146919084305039,1,0,,1,20261584,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,READ,Th17 Cells,Thorsson2018_PanImmune_MS,144,1.63433993849438e-05,1357.33199157826,0.113005385419179,1,0,,1,20261920,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,BLCA,NK Cells Activated,Thorsson2018_PanImmune_MS,373,-0.000241017492026208,0.0305158766474441,0.132081106765346,1,0,,1,20260904,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,B Cells Naive,Thorsson2018_PanImmune_MS,291,-0.000242625165186805,0.0486496654956333,0.209079099444431,1,0,,1,20262033,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,HNSC,B Cells Memory,Thorsson2018_PanImmune_MS,437,-0.000540897941732066,0.0284791884921272,0.0936838591621719,1,0,,1,20261221,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ACC,Th17 Cells,Thorsson2018_PanImmune_MS,54,-0.000822195216151345,2123.7013023909,0.152658662092624,1,0,,1,20260836,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,462,-0.000885579046747909,0.0197848841982384,0.0977648746214005,1,0,,1,20261602,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,UVM,TCR Richness,Thorsson2018_PanImmune_MS,80,-0.000908580784609203,11.2608815809016,0.419449785693809,1,0,,2,20262397,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,TGF-beta Response,Thorsson2018_PanImmune_MS,149,-0.000993383191759678,0.249654349909921,0.146771401026181,1,0,,1,20261740,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,BRCA,T Cells gamma delta,Thorsson2018_PanImmune_MS,1039,-0.00110465373126334,0.00855754150185137,0.0712407680750457,1,0,,1,20260968,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,STAD,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,334,-0.00113097139440477,0.016919791455731,0.213386730995058,1,0,,1,20262090,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,HNSC,NK Cells Activated,Thorsson2018_PanImmune_MS,437,-0.00115487212297438,0.0252443686217397,0.159643729214692,1,0,,1,20261233,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ACC,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,54,-0.00122749529737853,0.0270772049949794,0.132661218646394,1,0,,1,20260856,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,218,-0.00144075073939054,0.0252099714630971,0.198133609231631,1,0,,1,20261993,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,GBM,Indel Neoantigens,Thorsson2018_PanImmune_MS,70,-0.00216485335407235,1.73320546139538,0.199377665244883,1,0,,1,20261152,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ESCA,Eosinophils,Thorsson2018_PanImmune_MS,147,-0.00228518215888918,0.00632167044387609,0.0991190207617319,1,0,,1,20261118,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,Neutrophils,Thorsson2018_PanImmune_MS,218,-0.00241150654803213,0.00456001369038306,0.266638814384072,1,0,,1,20261987,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,UCEC,Eosinophils,Thorsson2018_PanImmune_MS,489,-0.00243806632584009,0.00313909766927797,0.0848626051118182,1,0,,1,20262309,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,462,-0.00255917685130314,0.0450800891736896,0.163999599047708,1,0,,1,20261618,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LGG,T Cells gamma delta,Thorsson2018_PanImmune_MS,488,-0.00263657990017507,0.000474270743187244,0.090186631777926,1,0,,1,20261452,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,TGCT,Silent Mutation Rate,Thorsson2018_PanImmune_MS,148,-0.0026997248898466,0.0607681070463488,0.0986623946735743,1,0,,1,20262126,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,Plasma Cells,Thorsson2018_PanImmune_MS,462,-0.00283758482625007,0.0780391088286753,0.19096353618116,1,0,,1,20261613,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,462,-0.00287869120784845,0.0100367688817215,0.140313199798778,1,0,,1,20261616,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,THCA,T Cells gamma delta,Thorsson2018_PanImmune_MS,498,-0.00288195032101313,0.0042789334310776,0.0784671083380492,1,0,,1,20262217,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,CESC,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,263,-0.00342853435301582,0.0592447573013605,0.120962663792528,1,0,,1,20261020,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,READ,CTA Score,Thorsson2018_PanImmune_MS,137,-0.00354419310957299,1.01074045547869,0.201075288890548,1,0,,1,20261917,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ACC,Macrophages M1,Thorsson2018_PanImmune_MS,54,-0.00368548269103042,0.0219956061042086,-0.10610511158031,1,0,,1,20260843,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,COAD,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,417,-0.00385070198320991,0.0157898191309273,0.0543272763905731,1,0,,1,20261077,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KICH,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,65,-0.00386627487460989,0.0382519083309404,0.162042805450265,1,0,,1,20261272,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,BRCA,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,1039,-0.00400777869340874,0.00711311694212427,0.0523113936403657,1,0,,1,20260965,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,BLCA,NK Cells Resting,Thorsson2018_PanImmune_MS,373,-0.00432800319750215,0.0287024219698371,0.153323884278842,1,0,,1,20260905,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,HNSC,Th2 Cells,Thorsson2018_PanImmune_MS,437,-0.00443950489483513,456.015030295416,0.211429626461912,1,0,,1,20261219,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,THYM,Mast Cells Activated,Thorsson2018_PanImmune_MS,117,-0.00454225972671152,0.0133917694823698,0.124934532573426,1,0,,1,20262257,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KIRP,B Cells Memory,Thorsson2018_PanImmune_MS,261,-0.00467059487839205,0.0356159573219011,0.0996440944268278,1,0,,1,20261380,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,TCR Richness,Thorsson2018_PanImmune_MS,175,-0.00496911171908643,3.0404394343296,0.118407333595985,1,0,,1,20261805,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ESCA,Th1 Cells,Thorsson2018_PanImmune_MS,147,-0.00500770206136902,609.380226057837,0.240904729163046,1,0,,2,20261111,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KICH,Macrophages M2,Thorsson2018_PanImmune_MS,65,-0.00528659720549274,0.150905583915264,0.256774475524476,1,0,,1,20261277,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,MESO,Macrophages M2,Thorsson2018_PanImmune_MS,72,-0.00529470484110184,0.126569521575466,0.143642677985723,1,0,,1,20261658,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,Th17 Cells,Thorsson2018_PanImmune_MS,175,-0.0057725598700562,1710.08607541344,0.0349843260188088,1,0,,1,20261810,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,218,-0.00634860834195883,0.00630629618218769,0.169799202085657,1,0,,1,20261991,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,STAD,BCR Richness,Thorsson2018_PanImmune_MS,334,-0.00650397291877836,253.137799651994,0.136566497216412,1,0,,1,20262079,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,MESO,B Cells Memory,Thorsson2018_PanImmune_MS,72,-0.00653994004164593,0.0321430815565381,0.296352802221,1,0,,1,20261651,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,SNV Neoantigens,Thorsson2018_PanImmune_MS,159,-0.00654100538653291,0.960959370468377,0.289432930753734,1,0,,2,20261741,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KIRP,Mast Cells Activated,Thorsson2018_PanImmune_MS,261,-0.00686805707571181,0.031946451291761,0.158172964915194,1,0,,1,20261388,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PRAD,Plasma Cells,Thorsson2018_PanImmune_MS,325,-0.0069702427882592,0.0551578027741087,0.0871599485554633,1,0,,1,20261880,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,GBM,Th17 Cells,Thorsson2018_PanImmune_MS,96,-0.00699267509947088,965.025602451296,0.091833966359197,1,0,,1,20261165,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LGG,Indel Neoantigens,Thorsson2018_PanImmune_MS,378,-0.00701869341318662,1.71055341044636,0.0988098931392772,1,0,,1,20261418,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,291,-0.00734113762042443,0.0180546832771783,0.298961315292936,1,0,,3,20262047,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUAD,NK Cells Resting,Thorsson2018_PanImmune_MS,410,-0.0076779739449766,0.0146847991562902,0.138259917324708,1,0,,1,20261556,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ESCA,Aneuploidy Score,Thorsson2018_PanImmune_MS,136,-0.00778525967462107,5.85135260308192,0.116552672014948,1,0,,2,20261102,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,Monocytes,Thorsson2018_PanImmune_MS,462,-0.00812409456443985,0.0182997384994927,0.123628750689699,1,0,,1,20261609,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KIRC,Plasma Cells,Thorsson2018_PanImmune_MS,492,-0.00820008925702109,0.0395296763939762,0.0674991285929974,1,0,,1,20261339,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LGG,Plasma Cells,Thorsson2018_PanImmune_MS,488,-0.00826738113504688,0.0126705425404053,0.0944227177277398,1,0,,1,20261446,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,HNSC,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,437,-0.00875890719429684,0.0444031042385591,0.153208929479819,1,0,,2,20261223,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KIRP,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,254,-0.00895540063183464,0.113014455729334,0.217337606430896,1,0,,1,20261355,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,Number of Segments,Thorsson2018_PanImmune_MS,196,-0.00915307800607534,0.570586757172574,0.218287012426025,1,0,,1,20262018,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,UCS,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,53,-0.00921601910088898,0.0561956450756002,0.233084491225389,1,0,,1,20262368,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ACC,TCR Richness,Thorsson2018_PanImmune_MS,53,-0.0094284683968906,4.40137644229695,0.420015021724911,1,0,,1,20260832,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PRAD,Indel Neoantigens,Thorsson2018_PanImmune_MS,274,-0.00986169533332837,1.63757604803371,0.100382769314104,1,0,,1,20261849,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,BLCA,Monocytes,Thorsson2018_PanImmune_MS,373,-0.0100179740009398,0.0288397690002198,0.136593696268155,1,0,,1,20260902,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LIHC,CTA Score,Thorsson2018_PanImmune_MS,346,-0.0105044609091689,1.30673469260566,0.146049903202186,1,0,,1,20261483,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ACC,Macrophages M2,Thorsson2018_PanImmune_MS,54,-0.0105865549216002,0.133801050190367,0.276234038498189,1,0,,1,20260844,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LIHC,Macrophages M1,Thorsson2018_PanImmune_MS,352,-0.0106147788628455,0.0360196572366521,0.18214134975375,1,0,,2,20261493,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KIRC,Mast Cells Activated,Thorsson2018_PanImmune_MS,492,-0.0108397331802179,0.0263156245113003,0.0681789601781757,1,0,,1,20261333,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,OV,Th2 Cells,Thorsson2018_PanImmune_MS,61,-0.0108952738489296,557.254090533186,0.217345319936542,1,0,,1,20261701,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,TGF-beta Response,Thorsson2018_PanImmune_MS,291,-0.010913018057622,0.349883186693916,0.256345114012035,1,0,,1,20262013,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,Plasma Cells,Thorsson2018_PanImmune_MS,218,-0.0119119363452254,0.0272455826042514,0.0671684611933294,1,0,,1,20261990,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,291,-0.0120911369092844,0.0564471925893779,0.156222070127164,1,0,,1,20262048,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,Silent Mutation Rate,Thorsson2018_PanImmune_MS,449,-0.0123626189837498,0.406956130870128,0.0920480819874971,1,0,,1,20261583,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KIRC,B Cells Memory,Thorsson2018_PanImmune_MS,492,-0.0126895111984038,0.0160205768141346,0.0958656307808224,1,0,,1,20261325,0.99.20,cpu,rsvd,10,2,,,1,1,C
