family,tumor_type,endpoint,n,evidence_category,repeated_q2_mean,repeated_q2_sd,repeated_q2_min,repeated_q2_max,repeated_spearman_mean,repeated_spearman_sd,prediction_repeat_spearman_mean,prediction_repeat_spearman_min,prediction_repeat_spearman_sd,selected_components_median,selected_components_min,selected_components_max,selected_components_iqr,outer_fits,outer_fits_at_ceiling,outer_fit_ceiling_fraction,any_outer_fit_at_ceiling
thorsson,THYM,SNV Neoantigens,113,standard continuous internal evidence (>=100 patients),0.349025036787443,0.0390717021374139,0.280393440501364,0.376062088212097,0.592475543890378,0.0312112573756972,0.92659524918491,0.895377270610154,0.0210327215964682,2,2,8,1,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_ADIPOGENESIS,117,standard continuous internal evidence (>=100 patients),0.106544643735756,0.0559238913707115,0.0437534736848314,0.162534277986349,0.40931978600009,0.040360717371731,0.832543571760404,0.776806186215888,0.0383329621214934,1,1,4,1,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_ANGIOGENESIS,117,standard continuous internal evidence (>=100 patients),0.372005014426842,0.0417841847323923,0.325685111334818,0.428406382182077,0.649551169656372,0.027771786245425,0.920105950935875,0.898200182829055,0.0140429615930256,2,1,4,1,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_APICAL_JUNCTION,117,standard continuous internal evidence (>=100 patients),0.200450198187528,0.040996303932509,0.132228373630007,0.232578028897977,0.495394805856524,0.0274263565910877,0.887681517780875,0.805474381453341,0.0549051850802572,1,1,4,1,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_APICAL_SURFACE,117,standard continuous internal evidence (>=100 patients),0.156907933142708,0.0562538054068795,0.0663594742443128,0.208231427334644,0.473813484392093,0.0300744029396794,0.921353534445294,0.885184852163227,0.0249746835936094,1,1,4,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,117,standard continuous internal evidence (>=100 patients),0.293975141894148,0.0262666666996253,0.247795427856165,0.312910645062884,0.411963314301129,0.0196785421562602,0.903245965022704,0.86657974793568,0.02942339937916,1,1,2,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_COAGULATION,117,standard continuous internal evidence (>=100 patients),0.214866490232778,0.0641804262435302,0.103182812191456,0.261723368788714,0.519277975093288,0.0504999016863882,0.935992596921878,0.869172323877175,0.0417337765942257,1,1,3,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,standard continuous internal evidence (>=100 patients),0.434731900096285,0.0412786693361444,0.388193987106811,0.490391231822387,0.645281661646361,0.021219940868994,0.930721275607307,0.893577005499858,0.0194574054553534,2,1,6,2,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,standard continuous internal evidence (>=100 patients),0.2294934157381,0.063507722921743,0.135013819407279,0.290603805464823,0.570657435297996,0.0296877735713266,0.911064904314466,0.849967780125583,0.0326309567344773,1,1,5,1,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,standard continuous internal evidence (>=100 patients),0.299869738791974,0.0320590452267779,0.256797762592045,0.336614645874303,0.570218345846634,0.0195683871402436,0.906515907626369,0.86325285857723,0.0256928223228443,1,1,4,1,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,standard continuous internal evidence (>=100 patients),0.276771173356433,0.0705974398226754,0.185785570612907,0.355577044419112,0.538310179981717,0.0401019460302734,0.886275082797584,0.85498808613946,0.0198030283975189,1,1,3,1,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,standard continuous internal evidence (>=100 patients),0.339900640800943,0.0398203475363952,0.309385369417363,0.405772056425588,0.586496126122076,0.0295471319049007,0.935856224430158,0.914474965906877,0.0133512820432832,1,1,3,1,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,standard continuous internal evidence (>=100 patients),0.203129187198239,0.0232645537951475,0.169004651585503,0.229803791350567,0.435035741581621,0.0266962991055839,0.975998441457237,0.97043264547648,0.00358331901276911,1,1,1,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,standard continuous internal evidence (>=100 patients),0.232787527014671,0.0503413802708829,0.146723818296219,0.27428769628366,0.497931933642045,0.0307711234292019,0.930884622877609,0.884203269942604,0.0281761421212258,1,1,3,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,standard continuous internal evidence (>=100 patients),0.176358844869252,0.052841547688005,0.0989765128087898,0.233579737650105,0.32024457132581,0.0358109487572956,0.867834075139744,0.799832156933268,0.0465402052672307,1,1,3,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,standard continuous internal evidence (>=100 patients),0.166452867821676,0.0561993783365562,0.0965807473233092,0.240456294610842,0.279329826612118,0.0361120762816826,0.751075244646256,0.627365912871465,0.0754546350368346,1,1,3,1,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,standard continuous internal evidence (>=100 patients),0.174857380035961,0.0512133916680436,0.0883418458392556,0.22310846244807,0.43129374035277,0.0396062710230837,0.884160559876515,0.826904344437951,0.0359448399934165,1,1,3,1,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,standard continuous internal evidence (>=100 patients),0.317900978519449,0.0442757982501955,0.263971924938701,0.356199876490404,0.635723598435463,0.0282391142016499,0.955009815822206,0.936691693266796,0.0186504333256762,1,1,6,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_MYC_TARGETS_V1,117,standard continuous internal evidence (>=100 patients),0.282210926621633,0.0361962101240974,0.232358397876554,0.317231683862889,0.551180146562964,0.0251099994144481,0.887143520808045,0.857767986932218,0.020475007229056,2,1,5,3,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_MYC_TARGETS_V2,117,standard continuous internal evidence (>=100 patients),0.293243271220629,0.0937408203198464,0.128341173989428,0.359746663816825,0.591772692532482,0.0590348296860987,0.887605838540964,0.815507500487045,0.0577985735997636,1,1,20,1,25,1,0.04,TRUE
rna_pathway_activity,THYM,HALLMARK_MYOGENESIS,117,standard continuous internal evidence (>=100 patients),0.226965039373504,0.0421837021093318,0.171284335401936,0.267508616746496,0.520162148391254,0.0369170358879157,0.940687706993961,0.915321674234591,0.0177001427250314,1,1,3,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_NOTCH_SIGNALING,117,standard continuous internal evidence (>=100 patients),0.449136272337284,0.0668648639836437,0.387243212899524,0.528924566810776,0.703075124758351,0.0390617343926314,0.908768301637969,0.875916018522681,0.0243025523432456,2,1,7,2,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_OXIDATIVE_PHOSPHORYLATION,117,standard continuous internal evidence (>=100 patients),0.262735148594823,0.0390416222658787,0.215702441820991,0.321167958048922,0.537103807939577,0.023575985939208,0.95859071767897,0.937351076743245,0.0150960536204284,1,1,4,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_P53_PATHWAY,117,standard continuous internal evidence (>=100 patients),0.336088562285543,0.0845443419920365,0.186147783516285,0.391141291813728,0.606902546119378,0.0456174976271529,0.922677546494028,0.873420851503844,0.0371122368518378,1,1,4,1,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_PANCREAS_BETA_CELLS,117,standard continuous internal evidence (>=100 patients),0.184960503670538,0.0539188866756084,0.0944305279905762,0.230994249213569,0.474850514768691,0.0136399461773405,0.955199388571685,0.915628886990664,0.0250622564359249,1,1,5,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_PEROXISOME,117,standard continuous internal evidence (>=100 patients),0.152054744949706,0.0208136118198877,0.127551434697622,0.183760213264163,0.502958234051162,0.012626978279761,0.973190067287087,0.969585937148766,0.00305306995327022,1,1,1,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,117,standard continuous internal evidence (>=100 patients),0.183201815391201,0.0571107790694505,0.099661136576184,0.243950247301771,0.451374964408278,0.0405362711519729,0.948750168592366,0.896641640066538,0.033776028034112,1,1,4,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_TGF_BETA_SIGNALING,117,standard continuous internal evidence (>=100 patients),0.295569312714727,0.0271201438659606,0.25247841163348,0.316415592567801,0.566768571385754,0.0145371726075291,0.956938512490821,0.935342954337694,0.0164671195294446,1,1,4,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_TNFA_SIGNALING_VIA_NFKB,117,standard continuous internal evidence (>=100 patients),0.288603706386474,0.0446804097156372,0.230326401416499,0.343730243512854,0.503145558902426,0.0149533959752966,0.825577335191596,0.805129703727015,0.0142817730937133,2,1,5,2,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_UV_RESPONSE_DN,117,standard continuous internal evidence (>=100 patients),0.178171131489681,0.0254714947850683,0.140318809457175,0.210947771749005,0.471285348199434,0.0228998809505314,0.935561749763971,0.889036251105217,0.0371028640728081,1,1,5,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_UV_RESPONSE_UP,117,standard continuous internal evidence (>=100 patients),0.214513354710338,0.0542275775973878,0.152199218496602,0.259021984099769,0.397416415651366,0.0584780275083228,0.884464775434968,0.775172713512866,0.0704490891041929,1,1,5,0,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_WNT_BETA_CATENIN_SIGNALING,117,standard continuous internal evidence (>=100 patients),0.316106597903014,0.0720727344529557,0.23273074897237,0.430401356955694,0.623106895053126,0.0397069586714279,0.880340631509539,0.835985853227233,0.0212357644788362,2,1,6,3,25,0,0,FALSE
rna_pathway_activity,THYM,HALLMARK_XENOBIOTIC_METABOLISM,117,standard continuous internal evidence (>=100 patients),0.120672682361888,0.0412696444015613,0.0703693140905016,0.179211392748725,0.39812825008617,0.0288143130542981,0.917669229270632,0.895877354673381,0.0156570329883985,1,1,2,0,25,0,0,FALSE
rna_pathway_activity,THYM,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,117,standard continuous internal evidence (>=100 patients),0.311818813449331,0.0294016359604096,0.269433630229526,0.33818885982774,0.299136807085375,0.0399357535053068,0.775211677081928,0.71783632303796,0.0410278876580321,2,1,3,1,25,0,0,FALSE
thorsson,THYM,Lymphocyte Infiltration Signature Score,117,standard continuous internal evidence (>=100 patients),0.417697699517339,0.0197564499767067,0.394165466835339,0.436015870847345,0.668961021444949,0.0233163713577124,0.96005484871645,0.943240570066988,0.00888174267396206,1,1,2,1,25,0,0,FALSE
thorsson,THYM,Mast Cells Resting,117,standard continuous internal evidence (>=100 patients),0.164239225547995,0.0204259359788851,0.127915953207662,0.175809021323144,0.315043564596186,0.0253574406493328,0.927151613241619,0.896476794197426,0.0175078433442452,1,1,2,0,25,0,0,FALSE
thorsson,THYM,Proliferation,117,standard continuous internal evidence (>=100 patients),0.47684410192619,0.0200917443981769,0.44483207674621,0.49492818601169,0.670891216712374,0.00985140292143409,0.93928127201067,0.915568943038259,0.0154049414533816,2,1,4,0,25,0,0,FALSE
thorsson,THYM,T Cells CD4 Memory Resting,117,standard continuous internal evidence (>=100 patients),0.161457646414554,0.0417587494847901,0.0954232706497145,0.195182114522903,0.439007879782894,0.0385741438690951,0.919328927452831,0.899024412174617,0.0167002208992553,1,1,2,1,25,0,0,FALSE
thorsson,THYM,T Cells CD4 Naive,117,standard continuous internal evidence (>=100 patients),0.200814791442676,0.0281930831095683,0.169693450159537,0.244453320841079,0.472205243783377,0.0273994490994857,0.929550120637204,0.911874896971332,0.013982387539905,1,1,2,0,25,0,0,FALSE
thorsson,THYM,T Cells Follicular Helper,117,standard continuous internal evidence (>=100 patients),0.28140118780832,0.0260951035277821,0.238677840754592,0.30830060867222,0.523896656626055,0.0232309640145806,0.967837072337365,0.958129149245455,0.0053468522419171,1,1,2,0,25,0,0,FALSE
thorsson,THYM,T Cells Regulatory Tregs,117,standard continuous internal evidence (>=100 patients),0.251707776559236,0.0321934187053202,0.197446612831462,0.281257355530371,0.519890377292603,0.0244030992462097,0.940235879452712,0.924380704041721,0.0110027909790945,1,1,2,0,25,0,0,FALSE
thorsson,THYM,TCR Richness,117,standard continuous internal evidence (>=100 patients),0.289460544934021,0.0644020518062518,0.200616728949558,0.382142413560711,0.646575712183996,0.0266949482053718,0.872835648668495,0.826050143116186,0.0282834047710856,3,1,5,2,25,0,0,FALSE
thorsson,THYM,TCR Shannon,117,standard continuous internal evidence (>=100 patients),0.418418568846456,0.0519935548389986,0.344666720515788,0.485579302721006,0.668544410975738,0.0307985224548527,0.942514498943488,0.906097798558348,0.0236691431797964,1,1,7,1,25,0,0,FALSE
thorsson,THYM,TGF-beta Response,117,standard continuous internal evidence (>=100 patients),0.410222716353013,0.032987301750121,0.364578154842668,0.438140213150169,0.678784336645237,0.0252239352140912,0.929350806995459,0.888466783557374,0.0348261497053103,1,1,4,1,25,0,0,FALSE
thorsson,THYM,Th17 Cells,117,standard continuous internal evidence (>=100 patients),0.615940573150007,0.0149920784397407,0.592287978014056,0.631745447987907,0.752435972365838,0.0148142391526325,0.958212321479417,0.934526217986183,0.0130332740425938,2,1,5,1,25,0,0,FALSE
thorsson,THYM,Th2 Cells,117,standard continuous internal evidence (>=100 patients),0.319209496971926,0.0542152333653197,0.241165691161853,0.366632709587769,0.56697987381798,0.0259945457781002,0.918028143685654,0.886623507020935,0.0180295446487828,2,1,4,0,25,0,0,FALSE
thorsson,THYM,Wound Healing,117,standard continuous internal evidence (>=100 patients),0.351588918415392,0.0460947419063249,0.315002391903184,0.423528956985269,0.622892189255896,0.0192140845422907,0.879612312487824,0.854508534520224,0.0176837287942494,2,1,6,3,25,0,0,FALSE
thorsson,THYM,Nonsilent Mutation Rate,120,standard continuous internal evidence (>=100 patients),0.288359171556616,0.0263911059994566,0.243519849265733,0.31294386143174,0.519586984490999,0.0348355032217818,0.895422598791583,0.853725953191194,0.0284713174855385,1,1,3,1,25,0,0,FALSE
thorsson,TGCT,Leukocyte Fraction,132,standard continuous internal evidence (>=100 patients),0.452936653157343,0.0184667773339654,0.423636616586751,0.472997716017635,0.692843828115263,0.00848576855715104,0.944988599187072,0.937360750940502,0.00858499078498276,4,3,5,0,25,0,0,FALSE
thorsson,TGCT,TCR Shannon,144,standard continuous internal evidence (>=100 patients),0.216675149827336,0.0148127995229947,0.199681393221219,0.23923986666211,0.533904724413803,0.0226549032044814,0.85903544731131,0.827188328912467,0.0220421909768676,2,1,5,1,25,0,0,FALSE
microsatellite_instability,TGCT,MSIsensor score,148,standard continuous internal evidence (>=100 patients),0.170614428186442,0.0440403696407481,0.12114271255669,0.22428406859568,0.531171624063463,0.019151927050164,0.945325890196456,0.90827246915454,0.023796716040347,1,1,4,0,25,0,0,FALSE
thorsson,TGCT,B Cells Naive,148,standard continuous internal evidence (>=100 patients),0.373090154043356,0.0276668448947173,0.344226497155318,0.40501280135612,0.602755484651183,0.0131995164071189,0.909952727690024,0.860615169340002,0.0282777332849526,4,1,7,0,25,0,0,FALSE
thorsson,TGCT,Lymphocyte Infiltration Signature Score,148,standard continuous internal evidence (>=100 patients),0.440544636915346,0.0275193454839418,0.412133008030765,0.484930269827439,0.689732987336055,0.0177313558701419,0.950933785449605,0.941078045584277,0.0086279169207497,4,3,5,0,25,0,0,FALSE
thorsson,TGCT,Macrophage Regulation,148,standard continuous internal evidence (>=100 patients),0.451207241186663,0.0412905027205904,0.390039618966445,0.504417179381104,0.695404827370139,0.0277462177844955,0.893690238656681,0.841739561777913,0.0305236873526024,4,3,10,1,25,0,0,FALSE
thorsson,TGCT,Macrophages M2,148,standard continuous internal evidence (>=100 patients),0.493597714008192,0.0125721121224522,0.480433585437211,0.506772952661819,0.751554951746706,0.00449468938222707,0.966752425621074,0.953153399941511,0.011016872535957,2,1,2,1,25,0,0,FALSE
thorsson,TGCT,Proliferation,148,standard continuous internal evidence (>=100 patients),0.278452058222074,0.100027678541806,0.10607022069861,0.342660660218791,0.514667742663908,0.04273618207526,0.864904474396325,0.73716299507287,0.0907938912280899,3,2,17,0,25,0,0,FALSE
thorsson,TGCT,Stromal Fraction,148,standard continuous internal evidence (>=100 patients),0.3876021978556,0.0299175100785856,0.348384867578304,0.425788740120408,0.672654343681891,0.0251714709221814,0.90020174948267,0.863472978525711,0.0209331285177516,3,1,7,1,25,0,0,FALSE
thorsson,TGCT,TCR Richness,148,standard continuous internal evidence (>=100 patients),0.228359067440101,0.0919859748708203,0.0644271875632551,0.282260395784831,0.584788314955736,0.0326759566687622,0.866593987495234,0.80089732246971,0.048776661980367,3,1,7,1,25,0,0,FALSE
thorsson,TGCT,TGF-beta Response,148,standard continuous internal evidence (>=100 patients),0.656240384288682,0.0131746957537084,0.637148741278517,0.669169198254676,0.791700129656892,0.00540029161669576,0.96489633038051,0.95189107749031,0.00578685358456264,2,1,7,1,25,0,0,FALSE
thorsson,TGCT,Th17 Cells,148,standard continuous internal evidence (>=100 patients),0.235362052130069,0.0389000646224759,0.178433906348811,0.286952834903722,0.524081484580047,0.0327611309339942,0.87793378915143,0.865438647797229,0.01111831624253,2,1,3,1,25,0,0,FALSE
thorsson,TGCT,Wound Healing,148,standard continuous internal evidence (>=100 patients),0.498476573550804,0.0165505362444282,0.479268858135023,0.516958544242342,0.65769877176126,0.0134849581890419,0.969508064426569,0.956140773015174,0.00858876015425723,3,2,3,1,25,0,0,FALSE
rna_pathway_activity,TGCT,GOBP_VITAMIN_B6_METABOLIC_PROCESS,149,standard continuous internal evidence (>=100 patients),0.261448660159818,0.0354963678263848,0.218798154500544,0.299297876947382,0.500975875204063,0.0164340248949929,0.931201886450209,0.911881008525304,0.0145454202547477,3,2,4,1,25,0,0,FALSE
