tumor_type,family,subfamily,endpoint,source,n,mean,sd,cohort_patients,missing_from_embedding_cohort
BLCA,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,373,0.0314427943115105,0.0709289296916229,386,13
BLCA,thorsson,immune_inflammatory_and_genomic_context,T Cells CD8,Thorsson2018_PanImmune_MS,373,0.128048576104052,0.0824802404687565,386,13
BLCA,thorsson,immune_inflammatory_and_genomic_context,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,373,0.0926916650319069,0.0619969322287983,386,13
BLCA,thorsson,immune_inflammatory_and_genomic_context,T Cells gamma delta,Thorsson2018_PanImmune_MS,373,0.000952411937891824,0.00476279694632928,386,13
BLCA,thorsson,immune_inflammatory_and_genomic_context,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,373,0.0251398729323587,0.0327784648543283,386,13
BLCA,rna_pathway_activity,vitamin B6 metabolism,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,3.63837813861942e-15,0.471902861603816,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-1.877497575675e-16,0.193548686968738,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,5.78362256283786e-17,0.507933201012693,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,1.04948045600038e-15,0.23069712055053,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,5.08610024370163e-17,0.434124874177284,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-2.08384792841947e-16,0.270140321289824,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,4.90590697792478e-16,0.235861199217718,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-4.86957769046976e-16,0.245018808609007,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-2.81915270650891e-16,0.217099685069048,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-4.70500601829856e-16,0.221135924296803,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,5.6092419830538e-16,0.321227101530264,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-1.08406593765755e-16,0.339895248525048,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-1.12838766835266e-16,0.228259133166021,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,3.51958136864153e-16,0.5619396751088,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-2.54014377885442e-16,0.559747758786315,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,9.44561473830303e-17,0.193817922489046,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-1.76051727006987e-16,0.172600726289567,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-1.254087002947e-16,0.193756300000403,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,4.356608151605e-16,0.491813924661683,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,3.04975285862959e-16,0.16277255081754,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,2.33234025461175e-17,0.326642276039283,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,3.77098003783021e-16,0.154472535708453,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,5.74874644688105e-16,0.233932867206448,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,1.40667001025805e-16,0.30643149479119,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-7.75702945739409e-16,0.440475521630026,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,2.72614973062408e-16,0.443182921021558,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-1.93253644616935e-16,0.619648514934767,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-5.26048082348569e-16,0.530853454858901,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,1.89202929065701e-16,0.203869686498371,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,2.69853947215827e-16,0.3136568023738,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-7.93477049626774e-16,0.291539007113509,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,9.15134750991744e-17,0.291218778901982,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,7.4576761287648e-16,0.430788519329527,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,5.11516367366564e-17,0.458562095814288,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-2.06350352744466e-16,0.33071982547394,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-1.07367576144541e-15,0.211193264679017,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-7.89875909007796e-16,0.349973862442932,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,2.75521316058809e-16,0.206850800602475,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-1.69875748139635e-16,0.343607467448715,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-6.81096940045627e-16,0.191502473523339,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,1.81028839388323e-16,0.168774025630685,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-6.43754973702807e-16,0.285051446193084,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-4.22509613101786e-16,0.298671298530992,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-1.44590564070946e-17,0.233557550123244,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-1.03654722966639e-15,0.295041941215323,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,4.10956899691092e-16,0.430343698978186,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-2.92232788288114e-16,0.238367963026381,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-3.80149663929242e-16,0.309277347010291,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,8.05783595752159e-17,0.171537632221981,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-9.44706790980123e-16,0.250757988335001,386,4
BLCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,-4.94368943687799e-16,0.186532936833741,386,4
BLCA,rna_pathway_activity,glutathione synthesis and recycling,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,1.57614613623568e-16,0.311306829891673,386,4
BLCA,aneuploidy,aneuploidy,Aneuploidy score,Taylor2018_TableS2,376,13.4813829787234,7.7521385747592,386,10
BLCA,aneuploidy,aneuploidy,Deleted arm count,Taylor2018_TableS2,376,7.49734042553191,5.5131351855789,386,10
BLCA,aneuploidy,aneuploidy,Amplified arm count,Taylor2018_TableS2,376,5.98404255319149,4.90384998555737,386,10
BLCA,fusion,fusion,Fusion burden,Gao2018_TableS1,381,1.11381180962876,0.832885968039232,386,5
BLCA,microsatellite_instability,microsatellite_instability,MANTIS score,cBioPortal_TCGA_PanCancer,385,0.322181038961039,0.0222140012848747,386,1
BLCA,microsatellite_instability,microsatellite_instability,MSIsensor score,cBioPortal_TCGA_PanCancer,385,0.154649350649351,0.5204329569333,386,1
BRCA,thorsson,immune_inflammatory_and_genomic_context,Leukocyte Fraction,Thorsson2018_PanImmune_MS,1026,0.217501176138684,0.144415401238545,1054,28
BRCA,thorsson,immune_inflammatory_and_genomic_context,Stromal Fraction,Thorsson2018_PanImmune_MS,980,0.416040816326531,0.185650825961345,1054,74
BRCA,thorsson,immune_inflammatory_and_genomic_context,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,980,0.144336734693878,0.153937987055116,1054,74
BRCA,thorsson,immune_inflammatory_and_genomic_context,TIL Regional Fraction,Thorsson2018_PanImmune_MS,942,3.65761719727603,5.50166066739685,1054,112
BRCA,thorsson,immune_inflammatory_and_genomic_context,Proliferation,Thorsson2018_PanImmune_MS,1039,0.0976471607314726,0.633418304219687,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Wound Healing,Thorsson2018_PanImmune_MS,1039,0.0257030798845043,0.161453008160485,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Macrophage Regulation,Thorsson2018_PanImmune_MS,1039,0.0542012512030799,0.603331173056608,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,1039,0.127003946102021,1.15791934353844,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,IFN-gamma Response,Thorsson2018_PanImmune_MS,1039,0.34978989412897,0.88064811238414,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,TGF-beta Response,Thorsson2018_PanImmune_MS,1039,0.258466217516843,0.326389611627363,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,SNV Neoantigens,Thorsson2018_PanImmune_MS,955,3.06191155783422,0.869062998919018,1054,99
BRCA,thorsson,immune_inflammatory_and_genomic_context,Indel Neoantigens,Thorsson2018_PanImmune_MS,826,2.34464182069343,1.64572621009691,1054,228
BRCA,thorsson,immune_inflammatory_and_genomic_context,Silent Mutation Rate,Thorsson2018_PanImmune_MS,1022,0.357010110141941,0.358595942762924,1054,32
BRCA,thorsson,immune_inflammatory_and_genomic_context,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,1022,0.789767485243505,0.57260399510217,1054,32
BRCA,thorsson,immune_inflammatory_and_genomic_context,Number of Segments,Thorsson2018_PanImmune_MS,1025,5.03488558709598,0.710025936069082,1054,29
BRCA,thorsson,immune_inflammatory_and_genomic_context,Fraction Altered,Thorsson2018_PanImmune_MS,1025,0.4583797758286,0.291490254923612,1054,29
BRCA,thorsson,immune_inflammatory_and_genomic_context,Aneuploidy Score,Thorsson2018_PanImmune_MS,998,10.5871743486974,6.82933637608197,1054,56
BRCA,thorsson,immune_inflammatory_and_genomic_context,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,998,25.3316633266533,20.0119126868733,1054,56
BRCA,thorsson,immune_inflammatory_and_genomic_context,BCR Evenness,Thorsson2018_PanImmune_MS,664,0.816301788038289,0.138106741098694,1054,390
BRCA,thorsson,immune_inflammatory_and_genomic_context,BCR Shannon,Thorsson2018_PanImmune_MS,757,2.0323085532409,1.29261041659869,1054,297
BRCA,thorsson,immune_inflammatory_and_genomic_context,BCR Richness,Thorsson2018_PanImmune_MS,757,35.4993394980185,54.8494482238666,1054,297
BRCA,thorsson,immune_inflammatory_and_genomic_context,TCR Shannon,Thorsson2018_PanImmune_MS,999,2.82537316988397,1.23900425063249,1054,55
BRCA,thorsson,immune_inflammatory_and_genomic_context,TCR Richness,Thorsson2018_PanImmune_MS,1039,35.264677574591,53.3264766817209,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,TCR Evenness,Thorsson2018_PanImmune_MS,964,0.975764146917518,0.0287049655819246,1054,90
BRCA,thorsson,immune_inflammatory_and_genomic_context,CTA Score,Thorsson2018_PanImmune_MS,1025,2.04161951558107,1.01327453483459,1054,29
BRCA,thorsson,immune_inflammatory_and_genomic_context,Th1 Cells,Thorsson2018_PanImmune_MS,1039,-545.777579628521,525.767559443269,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Th2 Cells,Thorsson2018_PanImmune_MS,1039,690.068153251635,578.688013055036,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Th17 Cells,Thorsson2018_PanImmune_MS,1039,607.264766040603,1600.94509771916,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,B Cells Memory,Thorsson2018_PanImmune_MS,1039,0.0102579401322979,0.0231284346290299,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,B Cells Naive,Thorsson2018_PanImmune_MS,1039,0.0511469886821164,0.045713949133075,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,1039,0.00627557714197623,0.0236095715436593,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,1039,0.0150818187340321,0.0276182946011287,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Eosinophils,Thorsson2018_PanImmune_MS,1039,0.000256013638793882,0.00187824206999772,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Macrophages M0,Thorsson2018_PanImmune_MS,1039,0.100523639180412,0.121146143840113,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Macrophages M1,Thorsson2018_PanImmune_MS,1039,0.0643363862697347,0.0428492685939516,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Macrophages M2,Thorsson2018_PanImmune_MS,1039,0.278807827096783,0.118453567246842,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Mast Cells Activated,Thorsson2018_PanImmune_MS,1039,0.00470505908668755,0.0187308460161777,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Mast Cells Resting,Thorsson2018_PanImmune_MS,1039,0.0724812963323914,0.0687931113933897,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Monocytes,Thorsson2018_PanImmune_MS,1039,0.0152999725229765,0.0189839416982663,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Neutrophils,Thorsson2018_PanImmune_MS,1039,0.00304474664552714,0.00686518087357801,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,NK Cells Activated,Thorsson2018_PanImmune_MS,1039,0.0190861255980922,0.0227706851227645,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,NK Cells Resting,Thorsson2018_PanImmune_MS,1039,0.00560638020010663,0.0129678106569461,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,Plasma Cells,Thorsson2018_PanImmune_MS,1039,0.0419783030096344,0.0509037342009939,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,1039,0.00267442604123281,0.00969140062031427,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,1039,0.116788802578199,0.0755989819094631,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,1039,0.000666655846873902,0.00710232443337613,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,T Cells CD8,Thorsson2018_PanImmune_MS,1039,0.0993353557207237,0.0588704124636013,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,1039,0.0680813723735268,0.0421259182922065,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,T Cells gamma delta,Thorsson2018_PanImmune_MS,1039,0.00231705812296569,0.0085569377172431,1054,15
BRCA,thorsson,immune_inflammatory_and_genomic_context,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,1039,0.0212482550449161,0.0236884400070696,1054,15
BRCA,rna_pathway_activity,vitamin B6 metabolism,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,3.02382749173691e-15,0.510744487894557,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,5.09744865667071e-16,0.194617230179606,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,7.62697889635552e-16,0.518788513161687,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,-2.32904105802781e-15,0.245489089945278,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,1.40783033730985e-16,0.377866741516619,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,-7.02661946371898e-16,0.283215424201692,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,-1.14716010244063e-15,0.246833381303618,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,1.18239636386328e-15,0.232381766377424,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,-7.44572337878958e-16,0.187828182911994,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,-3.83720173295394e-16,0.233414935181389,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,7.91271357688524e-16,0.309613451822584,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,4.19710738491849e-16,0.324100722415915,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,-1.66322384677685e-16,0.236535557066216,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,3.48263876545914e-17,0.539534043037759,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,-2.70959849403526e-16,0.511209536257476,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,1.04848533741929e-16,0.290526500564852,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,1.01917312781001e-15,0.211674435960087,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,-4.8107905491956e-16,0.189844739181441,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,1.46376362657328e-16,0.471274106942619,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,-7.20167482893733e-16,0.190418621428772,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,6.66661487315315e-16,0.331802555076496,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,1.87323751778484e-17,0.131456773825887,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,1.02413654764146e-15,0.246474925469181,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,5.35323792054288e-16,0.303814456951823,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,5.89832365459126e-16,0.433216509775589,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,7.37686211229073e-17,0.426222047480508,1054,2
BRCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,1052,1.42281623745213e-15,0.599331769483997,1054,2
