family,tumor_type,endpoint,repeat,q2,rmse,spearman
thorsson,THCA,Plasma Cells,2,-0.260707052739984,0.0655266406130908,0.0413786273652411
thorsson,THCA,Plasma Cells,3,-0.480132498311455,0.0710004513045362,0.046243493752655
thorsson,THCA,Plasma Cells,4,-0.115248452397628,0.0616306327767947,-0.0174854300702806
thorsson,THCA,Plasma Cells,5,-0.591989861479753,0.073634435362341,-0.0367030602292957
thorsson,THCA,Proliferation,1,-0.893757211965892,0.573820709656993,0.0826040064233726
thorsson,THCA,Proliferation,2,-0.408753832184606,0.494916147411545,-0.0221955241966969
thorsson,THCA,Proliferation,3,-0.554560383050215,0.519897664218341,0.125971521331172
thorsson,THCA,Proliferation,4,-0.867864110914565,0.569884319182226,-0.0242085279258849
thorsson,THCA,Proliferation,5,-1.10129791453756,0.604446522161177,-0.0114286639342968
thorsson,THCA,TCR Richness,1,-0.782838985654985,30.9026345863862,0.00177727642855371
thorsson,THCA,TCR Richness,2,-0.629577204322952,29.5445184521795,-0.00426790159098991
thorsson,THCA,TCR Richness,3,-0.319400043895578,26.5844507806598,0.0693038492982748
thorsson,THCA,TCR Richness,4,-0.506268680751989,28.404730192749,-0.0146642561189799
thorsson,THCA,TCR Richness,5,-0.470619936149719,28.066591257586,0.0321018599660123
thorsson,THCA,TCR Shannon,1,-0.794929221578943,1.62377239081439,-0.0201813540518697
thorsson,THCA,TCR Shannon,2,-0.783936215212163,1.61879237412829,0.0306797538878997
thorsson,THCA,TCR Shannon,3,-0.692223648781567,1.57663211563784,-0.0457889111412363
thorsson,THCA,TCR Shannon,4,-0.736431004930689,1.59709317836944,-0.0182452927188447
thorsson,THCA,TCR Shannon,5,-0.593987080658481,1.53018481313841,0.00662015271531428
thorsson,THCA,TGF-beta Response,1,-0.861768093714268,0.460055615108382,0.011595436397124
thorsson,THCA,TGF-beta Response,2,-1.08475528530244,0.486827481104079,-0.0103750846568842
thorsson,THCA,TGF-beta Response,3,-1.11201844760259,0.49000035848538,0.069780394267659
thorsson,THCA,TGF-beta Response,4,-0.495262375990879,0.412293271174913,0.0316855621409148
thorsson,THCA,TGF-beta Response,5,-1.19566611104847,0.499609506575087,-0.0310688041806571
thorsson,THCA,Th1 Cells,1,-0.218136542480998,804.249675278897,-0.0377659121899992
thorsson,THCA,Th1 Cells,2,-1.07488969564141,1049.6401033794,0.00289706067447155
thorsson,THCA,Th1 Cells,3,-0.519256982297986,898.16996670512,0.0823067883629486
thorsson,THCA,Th1 Cells,4,-0.320370607996034,837.318780967551,0.039087337578682
thorsson,THCA,Th1 Cells,5,-1.09466533012504,1054.63026605219,0.0267594715074522
thorsson,THYM,Homologous Recombination Defects,1,-0.182366257656117,5.30510743244098,0.0612884960914883
thorsson,THYM,Homologous Recombination Defects,2,-0.0784557379975905,5.06663165540355,0.170135263822294
thorsson,THYM,Homologous Recombination Defects,3,-0.191153395544041,5.32478425372028,-0.095046920336135
thorsson,THYM,Homologous Recombination Defects,4,-0.218584949377304,5.3857485648874,-0.0204749470068502
thorsson,THYM,Homologous Recombination Defects,5,-0.153320588129898,5.23954038133973,0.237666617091275
thorsson,THYM,Intratumor Heterogeneity,1,-0.277906313426525,0.107040045895071,0.0200226276933263
thorsson,THYM,Intratumor Heterogeneity,2,-0.312898716961162,0.108495666159382,-0.0725877526845586
thorsson,THYM,Intratumor Heterogeneity,3,-0.146214566479374,0.101374736976889,0.0912301019814056
thorsson,THYM,Intratumor Heterogeneity,4,-0.469868135784548,0.114798434692514,-0.0340086851381497
thorsson,THYM,Intratumor Heterogeneity,5,-0.518475035910817,0.116681124777495,0.0258501516286694
thorsson,THYM,Lymphocyte Infiltration Signature Score,1,-0.301239829036705,1.07231285248579,0.150658308764375
thorsson,THYM,Lymphocyte Infiltration Signature Score,2,-0.526670697608401,1.16149012664875,0.0891385115584661
thorsson,THYM,Lymphocyte Infiltration Signature Score,3,-0.343550769036016,1.08960698420127,0.116061309254209
thorsson,THYM,Lymphocyte Infiltration Signature Score,4,-0.251747182948586,1.05172246044337,0.0869666397943442
thorsson,THYM,Lymphocyte Infiltration Signature Score,5,-0.28450156943123,1.06539378017458,0.128886059072633
thorsson,THYM,Macrophages M1,1,-0.399346389002707,0.0327763640755097,0.196910000417224
thorsson,THYM,Macrophages M1,2,-0.227767358584394,0.0307012600908458,0.0524346434883856
thorsson,THYM,Macrophages M1,3,-0.177783925320863,0.0300698298511779,0.177856414148528
thorsson,THYM,Macrophages M1,4,-0.577177228351843,0.0347967279981214,-0.0905188737184097
thorsson,THYM,Macrophages M1,5,-0.418515886145709,0.033000100407069,-0.160760571441858
thorsson,THYM,Nonsilent Mutation Rate,1,-0.23344238284223,0.305677936668001,-0.169259108105621
thorsson,THYM,Nonsilent Mutation Rate,2,-0.708472247972935,0.359756478812639,0.0102916342114473
thorsson,THYM,Nonsilent Mutation Rate,3,-0.285935510267569,0.312114721972758,-0.106573699726805
thorsson,THYM,Nonsilent Mutation Rate,4,-0.138333989802864,0.293656427745976,0.00561361866078943
thorsson,THYM,Nonsilent Mutation Rate,5,-1.31378852003733,0.418664840666707,0.0382746726872007
thorsson,THYM,Proliferation,1,-0.492062495479025,0.953751915632826,-0.0827873161355675
thorsson,THYM,Proliferation,2,-0.20928856880089,0.858631644172816,0.159632574662956
thorsson,THYM,Proliferation,3,-0.846727724731189,1.06106832664428,-0.0441027621960942
thorsson,THYM,Proliferation,4,-0.5770628757748,0.980542496136053,0.0243838490137413
thorsson,THYM,Proliferation,5,-0.662133860405888,1.00664169451683,0.0617109831006385
thorsson,THYM,SNV Neoantigens,1,-0.256709812330245,0.802566490711741,0.0478131912510845
thorsson,THYM,SNV Neoantigens,2,-0.838037767419341,0.970601001828351,0.00238927540122553
thorsson,THYM,SNV Neoantigens,3,-0.429812672951136,0.856057804178574,0.0254706979269684
thorsson,THYM,SNV Neoantigens,4,-1.41674892929434,1.11295931126521,-0.129035778018949
thorsson,THYM,SNV Neoantigens,5,-1.12887479122806,1.04457247910464,0.018684048458425
thorsson,THYM,Stromal Fraction,1,-0.540560331076089,0.315997811565627,-0.0415903794142784
thorsson,THYM,Stromal Fraction,2,-0.406496522803983,0.301935411620552,0.0805008470124578
thorsson,THYM,Stromal Fraction,3,-0.315488817289622,0.292003663290739,-0.159531010711203
thorsson,THYM,Stromal Fraction,4,-0.936340764782101,0.354271008670013,-0.0855147877171717
thorsson,THYM,Stromal Fraction,5,-0.674933580411995,0.329490968166323,-0.00271259366751498
thorsson,THYM,TCR Richness,1,-0.744574182346103,504.857081832702,0.121425118750917
thorsson,THYM,TCR Richness,2,-0.315576446805888,438.411337718717,0.155638667799061
thorsson,THYM,TCR Richness,3,-0.448878590407503,460.086753582206,0.0284185634563632
thorsson,THYM,TCR Richness,4,-0.523261676906249,471.749002015217,0.142207531612237
thorsson,THYM,TCR Richness,5,-0.742722301370638,504.589055549577,0.0251243502677657
thorsson,THYM,TCR Shannon,1,-0.552034213428253,1.82790398123887,-0.00251600637463412
thorsson,THYM,TCR Shannon,2,-0.629583928471658,1.87301432888621,-0.0657755952225778
thorsson,THYM,TCR Shannon,3,-0.340142971942179,1.69854986038307,0.0499606980105919
thorsson,THYM,TCR Shannon,4,-0.804149553198695,1.9707838783485,-0.108448286926099
thorsson,THYM,TCR Shannon,5,-0.633123741874961,1.8750475241382,0.00315074354513453
thorsson,THYM,TGF-beta Response,1,-1.2311502229321,0.680730526358324,0.0499454031390135
thorsson,THYM,TGF-beta Response,2,-1.60426465738229,0.735450383549336,-0.0336946020870454
thorsson,THYM,TGF-beta Response,3,-0.467034695561384,0.551989749305761,0.143412363354145
thorsson,THYM,TGF-beta Response,4,-0.947280937022011,0.635953155236854,-0.0645558292142065
thorsson,THYM,TGF-beta Response,5,-0.728571338907888,0.599176089314833,-0.0248579900326694
thorsson,THYM,T Cells CD4 Memory Resting,1,-0.419943412220236,0.0601909368852821,0.139451020019691
thorsson,THYM,T Cells CD4 Memory Resting,2,-0.959099027116363,0.0707007106532705,-0.0525006559346669
thorsson,THYM,T Cells CD4 Memory Resting,3,-0.139041577440737,0.0539095086089964,-0.0258662128596602
thorsson,THYM,T Cells CD4 Memory Resting,4,-0.0484600270200102,0.0517215490473715,0.19567217549086
thorsson,THYM,T Cells CD4 Memory Resting,5,-0.475774411007586,0.0613628571060445,0.109172407974452
thorsson,THYM,T Cells CD4 Naive,1,-0.306088236826246,0.0995981331941207,0.0787578329283363
thorsson,THYM,T Cells CD4 Naive,2,-0.117930228271182,0.0921451091979122,-0.018981799172042
thorsson,THYM,T Cells CD4 Naive,3,-0.465159905173169,0.105489067206472,-0.0565796520775339
thorsson,THYM,T Cells CD4 Naive,4,-0.0229990853591877,0.088145990445029,0.0728845059117949
thorsson,THYM,T Cells CD4 Naive,5,-0.332807895197636,0.100611753401819,-0.164064065571041
thorsson,THYM,T Cells Follicular Helper,1,-0.246276319019138,0.0964805547532843,0.137653844204906
thorsson,THYM,T Cells Follicular Helper,2,-0.435014451492142,0.103528699333583,0.0588737844228596
thorsson,THYM,T Cells Follicular Helper,3,-0.737033908700566,0.113903421192912,-0.0131727081468306
thorsson,THYM,T Cells Follicular Helper,4,-0.485772333051717,0.105343745097667,-0.0144765959488827
thorsson,THYM,T Cells Follicular Helper,5,-0.334762155811186,0.0998468947611432,0.14664722869296
thorsson,THYM,Th17 Cells,1,-0.676055044294608,3542.18442300436,-0.144242110137269
thorsson,THYM,Th17 Cells,2,-1.43134037843309,4266.28546473934,-0.0986480979622884
thorsson,THYM,Th17 Cells,3,-1.30138947206151,4150.70713125787,-0.0614433228480178
thorsson,THYM,Th17 Cells,4,-0.670844606265149,3536.67425230221,0.0165261087403779
thorsson,THYM,Th17 Cells,5,-0.216676390966722,3017.96758317935,0.0779809027420795
thorsson,THYM,Th2 Cells,1,-0.516359633170934,968.202077296225,-0.103309210075782
thorsson,THYM,Th2 Cells,2,-0.505252951292283,964.649728667718,-0.00627472106500698
thorsson,THYM,Th2 Cells,3,-0.204713463338126,862.99202965325,-0.0020839262525465
thorsson,THYM,Th2 Cells,4,-0.629297288672085,1003.61020844814,-0.147851699829753
thorsson,THYM,Th2 Cells,5,-0.153619998291206,844.493460375244,0.123238427742337
thorsson,THYM,Wound Healing,1,-1.18123796419557,0.280772647108788,0.00383907029885197
thorsson,THYM,Wound Healing,2,-0.637408804527807,0.243266234742443,0.0115497129857394
thorsson,THYM,Wound Healing,3,-0.64477744683697,0.243812991819032,-0.0134845432359576
thorsson,THYM,Wound Healing,4,-1.05638183095023,0.272618391826531,0.0148075694544863
thorsson,THYM,Wound Healing,5,-1.01474934356083,0.269844632577907,0.0860425895067401
thorsson,UCEC,Aneuploidy Score,1,-0.17386346618901,6.69955639012669,-0.146551569586802
thorsson,UCEC,Aneuploidy Score,2,-0.238616884840715,6.88185870625155,-0.042863501171591
thorsson,UCEC,Aneuploidy Score,3,-0.0846044938334805,6.43980850741083,0.015650925906715
thorsson,UCEC,Aneuploidy Score,4,-0.125309085064429,6.55953670049746,-0.0100372239702954
thorsson,UCEC,Aneuploidy Score,5,-0.0264826248695971,6.26488430197977,0.0422606727294053
thorsson,UCEC,Fraction Altered,1,-0.180550508389682,0.373792381814566,0.0483455897334159
thorsson,UCEC,Fraction Altered,2,-0.121565519919694,0.364334656337883,-0.0200288401086824
thorsson,UCEC,Fraction Altered,3,-0.269363642736734,0.387597696267729,0.0079500717065971
thorsson,UCEC,Fraction Altered,4,-0.0812036035442194,0.357718912536879,0.0744280729051227
thorsson,UCEC,Fraction Altered,5,-0.133411023647013,0.366253577706949,-0.0373778243274085
thorsson,UCEC,Homologous Recombination Defects,1,-0.148972548051573,18.7698313156602,0.0406731808658388
thorsson,UCEC,Homologous Recombination Defects,2,-0.784438720410702,23.3914079214518,-0.0635338160080855
thorsson,UCEC,Homologous Recombination Defects,3,-0.0848922283334897,18.2389084123278,0.0978761212955992
thorsson,UCEC,Homologous Recombination Defects,4,-0.116579112006006,18.5033469852274,0.0480809182102996
thorsson,UCEC,Homologous Recombination Defects,5,-0.857006853153047,23.8622997401677,0.00714154936280411
thorsson,UCEC,Intratumor Heterogeneity,1,-0.0839775491608699,0.158884083286134,0.0195018094538931
thorsson,UCEC,Intratumor Heterogeneity,2,-0.182398242277829,0.165940401516063,-0.0666413777260701
thorsson,UCEC,Intratumor Heterogeneity,3,-0.0793967565488056,0.158548012864363,-0.116478655524335
thorsson,UCEC,Intratumor Heterogeneity,4,-0.240065516519612,0.16993880669338,-0.0301152471585683
thorsson,UCEC,Intratumor Heterogeneity,5,-0.0585424856131855,0.157008945076698,0.00412914723380735
thorsson,UCEC,Leukocyte Fraction,1,-0.909160339477164,0.150278576582784,-0.0376811842212334
thorsson,UCEC,Leukocyte Fraction,2,-1.52862156667697,0.172948894283718,-0.0286305507388615
thorsson,UCEC,Leukocyte Fraction,3,-0.61890309536074,0.138384133151456,0.0167381032868745
thorsson,UCEC,Leukocyte Fraction,4,-2.11322994269524,0.191902870196369,-0.00920093062055639
thorsson,UCEC,Leukocyte Fraction,5,-1.25204680517065,0.163216694096307,-0.0277787983974221
thorsson,UCEC,Lymphocyte Infiltration Signature Score,1,-1.82205093411468,1.65588137868211,-0.032072335491269
thorsson,UCEC,Lymphocyte Infiltration Signature Score,2,-1.56125606672707,1.57751427682149,0.0395340434993829
thorsson,UCEC,Lymphocyte Infiltration Signature Score,3,-0.91627428841731,1.36450658092294,0.0227587121858536
thorsson,UCEC,Lymphocyte Infiltration Signature Score,4,-1.02481225295298,1.40261725878468,-0.0358319411460822
thorsson,UCEC,Lymphocyte Infiltration Signature Score,5,-1.39886811692965,1.52668691907934,0.0228065268618836
thorsson,UCEC,Macrophage Regulation,1,-1.22145617656115,0.874133529268334,-0.0364515988854694
thorsson,UCEC,Macrophage Regulation,2,-0.904912756881567,0.80946196859197,0.0344638330926231
thorsson,UCEC,Macrophage Regulation,3,-1.38084852460951,0.904950421108357,-0.0346076699212791
thorsson,UCEC,Macrophage Regulation,4,-1.07965101086636,0.845773618649092,0.061635953340742
thorsson,UCEC,Macrophage Regulation,5,-1.5417093524838,0.935022038314738,0.0411123258644701
thorsson,UCEC,Number of Segments,1,-0.176547673751605,0.92755470186755,0.0369569599803331
thorsson,UCEC,Number of Segments,2,-0.306454009941088,0.977421368972254,-0.0356136529098956
thorsson,UCEC,Number of Segments,3,-0.271655644511499,0.964316345247607,-0.0115129069907777
thorsson,UCEC,Number of Segments,4,-0.0828904199730927,0.889870935540341,0.0241995129374256
thorsson,UCEC,Number of Segments,5,-0.0430504198803448,0.87334817612579,0.0393353896952005
thorsson,UCEC,Proliferation,1,-0.617418505569169,0.624536974742124,-0.0312833727696412
thorsson,UCEC,Proliferation,2,-1.63870454209333,0.797705035696946,0.0558498559551864
thorsson,UCEC,Proliferation,3,-0.340888290495047,0.568647652275589,-0.0284844331069571
thorsson,UCEC,Proliferation,4,-0.403142484797689,0.581698358947229,-0.0818249869824561
thorsson,UCEC,Proliferation,5,-0.407910711083786,0.582685898354979,-0.0457502738255069
thorsson,UCEC,Silent Mutation Rate,1,-0.626862309930265,1.50345102117633,-0.0108015010221041
thorsson,UCEC,Silent Mutation Rate,2,-0.615583351979459,1.49823027993294,-0.060516950050595
thorsson,UCEC,Silent Mutation Rate,3,-0.242127669235084,1.31370243087344,0.0611631626255555
thorsson,UCEC,Silent Mutation Rate,4,-0.39076984994313,1.39008551870687,-0.0129393219763535
thorsson,UCEC,Silent Mutation Rate,5,-0.406532771642652,1.3979409060306,-0.028976417415159
thorsson,UCEC,TIL Regional Fraction,1,-1.24498985178776,9.46914574137615,-0.074012367394793
thorsson,UCEC,TIL Regional Fraction,2,-0.996937629845701,8.93070739131942,0.0811041674864782
thorsson,UCEC,TIL Regional Fraction,3,-0.856069877810652,8.60995280977988,0.0162531376645016
thorsson,UCEC,TIL Regional Fraction,4,-1.02936187637033,9.00291932698152,0.0191971655181381
thorsson,UCEC,TIL Regional Fraction,5,-0.9885597857579,8.91195399810691,0.10523855558526
thorsson,UCEC,Th2 Cells,1,-0.394588059162362,740.554328378962,0.0194273689659682
thorsson,UCEC,Th2 Cells,2,-0.418521952936236,746.881984748615,-0.0234794661605322
thorsson,UCEC,Th2 Cells,3,-0.302838023987339,715.779351780066,-0.0323507377937734
thorsson,UCEC,Th2 Cells,4,-0.173215299179813,679.239310302713,-0.075645641629148
thorsson,UCEC,Th2 Cells,5,-0.418946044915911,746.993623129727,0.0441473980921969
thorsson,UCEC,Wound Healing,1,-0.457361672968595,0.195491722672619,-0.0310163352213656
thorsson,UCEC,Wound Healing,2,-2.37468169730146,0.297482285715512,-0.0485786446246205
thorsson,UCEC,Wound Healing,3,-2.20779002427228,0.290033169044964,-0.0250209870081456
thorsson,UCEC,Wound Healing,4,-1.69759756963995,0.265970385362975,0.0594895258277487
thorsson,UCEC,Wound Healing,5,-1.21866991089293,0.241207633885875,0.0496937056536547
