outcome_type,family,subfamily,tumor_type,endpoint,source,primary_best_foundation_model,alternative_partitions,primary_winner_repeat_count,primary_winner_repeat_proportion,modal_repeat_winner,modal_repeat_winner_count,modal_repeat_winner_proportion,modal_repeat_winner_tied
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,2,0.4,ProvGigaPath,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,3,0.6,ProvGigaPath,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,2,0.4,ProvGigaPath,2,0.4,TRUE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,0,0,ProvGigaPath,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,2,0.4,GigaSSL,2,0.4,TRUE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,3,0.6,ProvGigaPath,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,1,0.2,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,2,0.4,ProvGigaPath,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,3,0.6,GigaSSL,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,0,0,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,3,0.6,ProvGigaPath,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,3,0.6,GigaSSL,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,2,0.4,ProvGigaPath,2,0.4,TRUE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,1,0.2,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,4,0.8,GigaSSL,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LGG,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,1,0.2,GigaSSL,2,0.4,TRUE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,1,0.2,GigaSSL,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,4,0.8,ProvGigaPath,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,4,0.8,ProvGigaPath,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,4,0.8,GigaSSL,4,0.8,FALSE
