outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,effect_GigaSSL,effect_ProvGigaPath,effect_TITAN,screening_positive_GigaSSL,screening_positive_ProvGigaPath,screening_positive_TITAN,q2_GigaSSL,q2_ProvGigaPath,q2_TITAN,rmse_GigaSSL,rmse_ProvGigaPath,rmse_TITAN,spearman_GigaSSL,spearman_ProvGigaPath,spearman_TITAN,balanced_accuracy_GigaSSL,balanced_accuracy_ProvGigaPath,balanced_accuracy_TITAN,auc_GigaSSL,auc_ProvGigaPath,auc_TITAN,pr_auc_GigaSSL,pr_auc_ProvGigaPath,pr_auc_TITAN,sensitivity_GigaSSL,sensitivity_ProvGigaPath,sensitivity_TITAN,specificity_GigaSSL,specificity_ProvGigaPath,specificity_TITAN,ppv_GigaSSL,ppv_ProvGigaPath,ppv_TITAN,npv_GigaSSL,npv_ProvGigaPath,npv_TITAN,prevalence_GigaSSL,prevalence_ProvGigaPath,prevalence_TITAN,no_skill_pr_auc_GigaSSL,no_skill_pr_auc_ProvGigaPath,no_skill_pr_auc_TITAN,supported_by_n,support_pattern,best_foundation_model
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.172531541272982,0.151202529156245,0.182264480775467,FALSE,FALSE,FALSE,0.172531541272982,0.151202529156245,0.182264480775467,0.191477528422675,0.193929611401471,0.190348088488082,0.416870848326033,0.408592343878266,0.457912287260745,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0379412156746075,0.0185875951502981,0.153837395724999,FALSE,FALSE,FALSE,0.0379412156746075,0.0185875951502981,0.153837395724999,0.168134336928603,0.169817085244547,0.157682147049744,0.302199296295801,0.267214257911547,0.389666875190597,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.00388243145635758,0.0174897489570511,0.0141490387844481,FALSE,FALSE,FALSE,0.00388243145635758,0.0174897489570511,0.0141490387844481,0.236237512359215,0.234618420111385,0.235016953874226,0.14717224181069,0.15897780942811,0.175308735482221,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.361723591607637,0.36144668712593,0.449311431058137,TRUE,TRUE,TRUE,0.361723591607637,0.36144668712593,0.449311431058137,0.376745612132977,0.37682732534918,0.349942618681067,0.585917601631213,0.574129118359493,0.65339848923131,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.13493969701698,0.0774596980957564,0.234648858909545,FALSE,FALSE,TRUE,0.13493969701698,0.0774596980957564,0.234648858909545,0.187791423234579,0.193930106411329,0.176637507933918,0.400703077773352,0.357986803481904,0.502209148268487,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.189581030669839,0.217785200106865,0.23455808389422,FALSE,TRUE,TRUE,0.189581030669839,0.217785200106865,0.23455808389422,0.362889304105909,0.356518756679666,0.352675661264251,0.470843713259759,0.503434380594233,0.499149341953715,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0392882693209009,0.0250095361126718,0.0779333165298374,FALSE,FALSE,FALSE,0.0392882693209009,0.0250095361126718,0.0779333165298374,0.16232958916913,0.163531464736749,0.159031189666488,0.216731724804221,0.198690655745594,0.299161984369532,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.140398271076444,0.137998604897277,0.14146850656001,FALSE,FALSE,FALSE,0.140398271076444,0.137998604897277,0.14146850656001,0.228365671934352,0.228684202855948,0.228223465865077,0.406455092231264,0.41884352077613,0.382142644605461,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.124687074001078,0.107873156389192,0.123159059291451,FALSE,FALSE,FALSE,0.124687074001078,0.107873156389192,0.123159059291451,0.252964387778262,0.255382431969618,0.253185088713006,0.411382787009177,0.414653015515149,0.409961084707888,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0693834745985897,-0.00494670371891814,0.0356760010811621,FALSE,FALSE,FALSE,0.0693834745985897,-0.00494670371891814,0.0356760010811621,0.376824635658611,0.391584436804168,0.383588338198514,0.315171439985399,0.305297827127492,0.301818315386703,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0552822768145519,0.136488121418301,0.136941278424838,FALSE,FALSE,FALSE,0.0552822768145519,0.136488121418301,0.136941278424838,0.375751741261291,0.359239537369702,0.359145263462957,0.337565885067342,0.437847007975827,0.404502351517816,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0992668774914404,0.109204251656881,0.160976075542525,FALSE,FALSE,FALSE,0.0992668774914404,0.109204251656881,0.160976075542525,0.527437321714733,0.524519765719887,0.509049438999863,0.356903655964558,0.368666797456824,0.401312988914822,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.147946271177467,0.16448170551833,0.197404981897545,FALSE,FALSE,FALSE,0.147946271177467,0.16448170551833,0.197404981897545,0.434298847821241,0.43006407760997,0.421505665431079,0.421416138499374,0.446178189156167,0.458625273954602,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0591700712973766,0.148583284870245,0.20645045607615,FALSE,FALSE,TRUE,0.0591700712973766,0.148583284870245,0.20645045607615,0.270942144847667,0.257746091534678,0.248833028621484,0.332216206950652,0.441614390941652,0.49692695331731,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.13702821278831,0.170630321269355,0.172521383084615,FALSE,FALSE,FALSE,0.13702821278831,0.170630321269355,0.172521383084615,0.26879829328764,0.26351314536627,0.263212553217091,0.393331182604036,0.440860686557211,0.456603341641071,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0244599765932568,0.0545777164459259,0.0104474493075942,FALSE,FALSE,FALSE,0.0244599765932568,0.0545777164459259,0.0104474493075942,0.241516942320062,0.237759551588588,0.243245316550159,0.270640808180668,0.261000111902464,0.230052673885182,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.30460026362029,0.345166737798842,0.401557619399364,TRUE,TRUE,TRUE,0.30460026362029,0.345166737798842,0.401557619399364,0.264855678838694,0.257014362895986,0.24569889272685,0.506654210280391,0.53815831322838,0.568117706586044,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.249076785850038,0.264960338695706,0.309729570278471,TRUE,TRUE,TRUE,0.249076785850038,0.264960338695706,0.309729570278471,0.466585314185221,0.461624326172292,0.44734535747249,0.530959539428819,0.541313507139975,0.58523508202052,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.243240541385295,0.225832236548521,0.365817520922997,TRUE,TRUE,TRUE,0.243240541385295,0.225832236548521,0.365817520922997,0.515796248336564,0.521695140842262,0.472178675613776,0.496231335708247,0.500782035924393,0.605757652291993,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.292430249964021,0.351793604356022,0.405249745891296,TRUE,TRUE,TRUE,0.292430249964021,0.351793604356022,0.405249745891296,0.320493584039375,0.306754799769517,0.293833987692064,0.557024556184291,0.616688501409601,0.623759712094606,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0907252056921758,0.0916714458790694,0.0764610827800217,FALSE,FALSE,FALSE,0.0907252056921758,0.0916714458790694,0.0764610827800217,0.223053516098728,0.222937425153869,0.224796268531523,0.330665517839331,0.345864036512664,0.322254609712394,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0413685279408268,-0.000400274473407736,-0.00364311278207907,FALSE,FALSE,FALSE,0.0413685279408268,-0.000400274473407736,-0.00364311278207907,0.435821178198881,0.445214592125072,0.445935598937709,0.243250046198918,0.254460224368712,0.223428503579313,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.00395043703462195,-0.053555089607459,0.127793476315481,FALSE,FALSE,FALSE,0.00395043703462195,-0.053555089607459,0.127793476315481,0.177671152361729,0.182727986733756,0.166259362092877,0.307826310291012,0.147106751818842,0.395937114801393,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0780605425839464,0.132044096829258,0.192204590107834,FALSE,FALSE,FALSE,0.0780605425839464,0.132044096829258,0.192204590107834,0.335916806329651,0.325933771521192,0.314435246367839,0.353591286072528,0.449040386539016,0.495124270106922,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0528974432132081,0.0352977296988786,0.0615226972167555,FALSE,FALSE,FALSE,0.0528974432132081,0.0352977296988786,0.0615226972167555,0.170265721162548,0.171840436807308,0.169488643752886,0.244044753013038,0.190389656909322,0.272816499605494,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,-0.0134969583825539,-0.0109962430086614,-0.0225458716356126,FALSE,FALSE,FALSE,-0.0134969583825539,-0.0109962430086614,-0.0225458716356126,0.158151612035438,0.15795637887445,0.158856064094349,0.150243437689263,0.149849358781795,0.163308691062923,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.110974198437189,0.138875405663621,0.155782702258632,FALSE,FALSE,FALSE,0.110974198437189,0.138875405663621,0.155782702258632,0.241139849747516,0.237325716041713,0.234984343167094,0.32125546022807,0.335393895250751,0.347769510536343,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.102250601954615,0.0367232534214828,0.0416864135400578,FALSE,FALSE,FALSE,0.102250601954615,0.0367232534214828,0.0416864135400578,0.268551534808865,0.278179816150612,0.277462247716942,0.359674452097915,0.283069100198833,0.273921572033154,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,-0.00981222662069792,0.0366708232985636,0.0801364787898552,FALSE,FALSE,FALSE,-0.00981222662069792,0.0366708232985636,0.0801364787898552,0.244317520762701,0.238628140685648,0.233182523842091,0.246990948428909,0.298349054253333,0.301254247239526,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0551960815702705,0.0527859379684215,0.11836302294721,FALSE,FALSE,FALSE,0.0551960815702705,0.0527859379684215,0.11836302294721,0.291762513015478,0.292134411174323,0.281840594662249,0.30488125383152,0.324398695097675,0.372831106721067,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,-0.0113061036352433,-0.00448730469322212,0.0538895218771155,FALSE,FALSE,FALSE,-0.0113061036352433,-0.00448730469322212,0.0538895218771155,0.367145311635882,0.365905467276305,0.355113840096488,0.2046305980062,0.2172217607867,0.260173229570611,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.20037155683592,0.156631443498048,0.244055465998081,TRUE,FALSE,TRUE,0.20037155683592,0.156631443498048,0.244055465998081,0.23107634364385,0.237312203933607,0.224675820145498,0.415542255708805,0.41429310529908,0.463741466013399,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+GigaSSL,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.241916436836561,0.276127239572966,0.360370930159714,TRUE,TRUE,TRUE,0.241916436836561,0.276127239572966,0.360370930159714,0.317419584756313,0.310174646648731,0.29156760916127,0.49204965735921,0.540099949117124,0.595335062458944,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0959767499587351,0.111742030974204,0.0745680317087527,FALSE,FALSE,FALSE,0.0959767499587351,0.111742030974204,0.0745680317087527,0.176880152013711,0.175331060249799,0.178962299622781,0.350983360701506,0.382865597167643,0.305491164972991,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,0.0642970364237367,0.0696217464325062,-0.0211548219041828,FALSE,FALSE,FALSE,0.0642970364237367,0.0696217464325062,-0.0211548219041828,0.291402081157612,0.290571772090547,0.304417379305467,0.275668446380923,0.295874956256957,0.224911994264216,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,-0.023809720868005,-0.0380785282392502,0.0336777349222768,FALSE,FALSE,FALSE,-0.023809720868005,-0.0380785282392502,0.0336777349222768,0.211495175509503,0.212963877068464,0.205471614639701,0.198301132663646,0.138614408310737,0.242211602719486,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.462443225261499,0.324007584118828,0.383524824982084,TRUE,TRUE,TRUE,0.462443225261499,0.324007584118828,0.383524824982084,0.174820499080874,0.196042890718672,0.187213853331517,0.693226918193361,0.594772356248866,0.649073099945583,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.348052430010911,0.430218567205063,0.483057665356328,TRUE,TRUE,TRUE,0.348052430010911,0.430218567205063,0.483057665356328,0.39969163772778,0.373656785356992,0.355909660776103,0.555617631053873,0.606823870850716,0.694906584436786,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.22778317894146,0.115943309825623,0.172994571626867,TRUE,FALSE,FALSE,0.22778317894146,0.115943309825623,0.172994571626867,0.190582360421578,0.203916857752606,0.19722740149536,0.479760565935063,0.477739887538545,0.45666606203519,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,GigaSSL,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.644968218445681,0.623691485861132,0.721836408052679,TRUE,TRUE,TRUE,0.644968218445681,0.623691485861132,0.721836408052679,0.302409564765604,0.311339289169641,0.267677612579377,0.809370578632324,0.808554326138219,0.823032831489207,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.566872684716395,0.538633524818269,0.5968205330477,TRUE,TRUE,TRUE,0.566872684716395,0.538633524818269,0.5968205330477,0.201461154266345,0.207924922364284,0.194371566291264,0.729033194268094,0.70217304552875,0.712461454743334,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.428453220329538,0.373201692993687,0.525185515852489,TRUE,TRUE,TRUE,0.428453220329538,0.373201692993687,0.525185515852489,0.200746513633043,0.21022580683308,0.182971774448032,0.636883729366951,0.597264647197533,0.643849083983312,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.266301585987771,0.365752881625449,0.355871412892962,TRUE,TRUE,TRUE,0.266301585987771,0.365752881625449,0.355871412892962,0.240933220519183,0.224009866402093,0.225748141016855,0.596415744603664,0.615160529657174,0.605956829312534,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,ProvGigaPath
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.27446107282718,0.213843650292834,0.348252315543192,TRUE,TRUE,TRUE,0.27446107282718,0.213843650292834,0.348252315543192,0.250781649447621,0.261047692409674,0.237686843758635,0.521988028296753,0.510600399056775,0.548507164883004,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.566358008046562,0.533206256292079,0.62782238647143,TRUE,TRUE,TRUE,0.566358008046562,0.533206256292079,0.62782238647143,0.225111696075643,0.23355808629778,0.208548714968125,0.740536912751678,0.775534191910031,0.789925630328315,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.458624617645252,0.399670146193452,0.429483206049144,TRUE,TRUE,TRUE,0.458624617645252,0.399670146193452,0.429483206049144,0.301899573032177,0.317912948926969,0.309918473010256,0.692802466896427,0.655769998186106,0.644248140758208,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.383676827081619,0.324100662927827,0.327335327367785,TRUE,TRUE,TRUE,0.383676827081619,0.324100662927827,0.327335327367785,0.261467379636026,0.27381313411528,0.273157151949772,0.643620533284963,0.564240885180483,0.557460547796118,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.000875411737210952,0.0127635510200451,0.318156079163046,FALSE,FALSE,TRUE,0.000875411737210952,0.0127635510200451,0.318156079163046,0.276594640398513,0.274944177848331,0.228494853860706,0.304240885180483,0.309773263196082,0.542818791946309,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.130477549437449,0.169885454919601,0.376156785565709,FALSE,FALSE,TRUE,0.130477549437449,0.169885454919601,0.376156785565709,0.4712157706954,0.460413902480483,0.399132548374255,0.448851804824959,0.435958643206965,0.556060221295121,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.612025272404057,0.58298010681573,0.601312408522298,TRUE,TRUE,TRUE,0.612025272404057,0.58298010681573,0.601312408522298,0.355197156731574,0.368252877110024,0.360067664557834,0.790560493379285,0.780685652095048,0.754746961726828,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.545060763830745,0.484130156469951,0.610184984096618,TRUE,TRUE,TRUE,0.545060763830745,0.484130156469951,0.610184984096618,0.227864706010406,0.24264449116235,0.210925772136379,0.744375113368402,0.748343914384183,0.767549428623254,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.580101709524282,0.505541177175793,0.629743482712459,TRUE,TRUE,TRUE,0.580101709524282,0.505541177175793,0.629743482712459,0.205227730571888,0.222704531895115,0.192714922778598,0.763188826410303,0.738432795211319,0.789236350444404,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
