outcome_type,family,subfamily,tumor_type,endpoint,source,foundation_model,feasible,error,grouped_q2,grouped_rmse,grouped_spearman,grouped_sensitivity,grouped_specificity,grouped_ppv,grouped_npv,grouped_balanced_accuracy,grouped_auc,grouped_pr_auc,grouped_prevalence,grouped_no_skill_pr_auc,matched_random_q2,matched_random_balanced_accuracy,matched_random_auc,matched_random_pr_auc,matched_random_ppv,matched_random_npv,grouped_effect,matched_random_effect,grouped_crossing,selected_components_grouped_median,selected_components_matched_median,selected_components_grouped_at_ceiling,grouped_degenerate_inner_fold_events,matched_degenerate_inner_fold_events,grouped_constant_fallback_outer_fits,matched_constant_fallback_outer_fits,grouped_informative_component_selections,matched_informative_component_selections,grouped_estimable_outer_fits,matched_estimable_outer_fits,grouped_minimum_inner_training_positive,grouped_minimum_inner_training_negative,primary_crossing,n,positive,negative,supported_by_n,primary_consensus_class,primary_effect,primary_operating_metric,seed,fastPLS_version,fastPLS_remote_sha,retained_primary_crossing,grouped_minus_matched_effect,grouped_job_id,n_codes,requested_outer_folds,realized_outer_folds,outer_test_n_min,outer_test_n_max,outer_training_n_min,outer_test_codes_min,outer_training_codes_min,outer_test_positive_min,outer_test_negative_min,outer_training_positive_min,outer_training_negative_min,single_class_outer_test_folds,any_single_class_outer_test_fold,inner_folds_realized_min,inner_folds_realized_max,inner_validation_n_min,inner_training_n_min,inner_validation_codes_min,inner_training_codes_min,inner_validation_positive_min,inner_validation_negative_min,inner_training_positive_min,inner_training_negative_min,single_class_inner_validation_folds,any_single_class_inner_validation_fold,grouped_fold_adequacy_flag,any_single_class_inner_training_fold,grouped_fold_adequacy_reasons,adequacy_flag_definition,metric_construction
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.390905492412792,0.357473951321291,0.668416062279593,,,,,,,,,,0.351893305549241,,,,,,0.390905492412792,0.351893305549241,TRUE,1,2,0,,,,,,,,,,,TRUE,113,,,3,all three,0.383801370610009,0.383801370610009,20961543,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0390121868635507,728,17,5,5,8,33,80,3,13,,,,,,,5,5,2,33,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.2360130511057,0.211012820484527,0.489229156963205,,,,,,,,,,0.231942151229676,,,,,,0.2360130511057,0.231942151229676,TRUE,1,1,0,,,,,,,,,,,FALSE,113,,,2,exactly two,0.181238695129636,0.181238695129636,20961544,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.00407089987602416,729,17,5,5,7,46,67,3,13,,,,,,,5,5,2,44,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,-0.2006611491931,0.264530712499473,0.340117439616741,,,,,,,,,,0.247171134962723,,,,,,-0.2006611491931,0.247171134962723,FALSE,1,1,0,,,,,,,,,,,TRUE,113,,,2,exactly two,0.209726267768769,0.209726267768769,20961544,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.447832284155823,729,17,5,5,7,46,67,3,13,,,,,,,5,5,2,44,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.275918193373785,0.205428024799081,0.562287910040588,,,,,,,,,,0.219902743463504,,,,,,0.275918193373785,0.219902743463504,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,2,exactly two,0.250498110645863,0.250498110645863,20961544,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.056015449910281,729,17,5,5,7,46,67,3,13,,,,,,,5,5,2,44,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.201441375064293,0.219990402364081,0.443134939117706,,,,,,,,,,0.0947881809667865,,,,,,0.201441375064293,0.0947881809667865,TRUE,1,1,0,,,,,,,,,,,FALSE,113,,,1,representation specific,0.165674944535445,0.165674944535445,20961545,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.106653194097506,730,17,5,5,7,45,68,3,13,,,,,,,5,5,3,33,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.268906994367506,0.210492509688117,0.519612083305609,,,,,,,,,,0.179985349718999,,,,,,0.268906994367506,0.179985349718999,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,1,representation specific,0.218552000949837,0.218552000949837,20961545,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0889216446485067,730,17,5,5,7,45,68,3,13,,,,,,,5,5,3,33,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.231207770109228,0.21585137740542,0.526332423980305,,,,,,,,,,0.0573302189112367,,,,,,0.231207770109228,0.0573302189112367,TRUE,1,1,0,,,,,,,,,,,FALSE,113,,,1,representation specific,0.126732192531071,0.126732192531071,20961545,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.173877551197991,730,17,5,5,7,45,68,3,13,,,,,,,5,5,3,33,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.0434599603554682,0.21419224543277,0.327042717413002,,,,,,,,,,0.0683428144916343,,,,,,0.0434599603554682,0.0683428144916343,FALSE,1,1,0,,,,,,,,,,,FALSE,113,,,1,representation specific,0.114149335441843,0.114149335441843,20961546,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0248828541361661,731,17,5,5,6,39,74,3,13,,,,,,,5,5,4,33,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.0715552510070318,0.211023197308779,0.344184576485461,,,,,,,,,,0.0761950114584927,,,,,,0.0715552510070318,0.0761950114584927,FALSE,1,1,0,,,,,,,,,,,FALSE,113,,,1,representation specific,0.124772758632224,0.124772758632224,20961546,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.00463976045146097,731,17,5,5,6,39,74,3,13,,,,,,,5,5,4,33,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.291906016800135,0.184288238476006,0.509756138132943,,,,,,,,,,0.203096908866037,,,,,,0.291906016800135,0.203096908866037,TRUE,2,1,0,,,,,,,,,,,TRUE,113,,,1,representation specific,0.251711748665004,0.251711748665004,20961546,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.088809107934098,731,17,5,5,6,39,74,3,13,,,,,,,5,5,4,33,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.188429683410598,0.186803475411635,0.452383724798723,,,,,,,,,,0.248883675706762,,,,,,0.188429683410598,0.248883675706762,FALSE,1,1,0,,,,,,,,,,,FALSE,113,,,1,representation specific,0.197486675810256,0.197486675810256,20961547,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0604539922961644,732,17,5,5,6,40,73,3,13,,,,,,,5,5,3,38,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,-0.0210826351996198,0.209532946422864,0.372330161687404,,,,,,,,,,0.127215790407867,,,,,,-0.0210826351996198,0.127215790407867,FALSE,1,1,0,,,,,,,,,,,FALSE,113,,,1,representation specific,0.13695977618833,0.13695977618833,20961547,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.148298425607487,732,17,5,5,6,40,73,3,13,,,,,,,5,5,3,38,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.0985316771203031,0.196877964222115,0.386186705702309,,,,,,,,,,0.299097384802213,,,,,,0.0985316771203031,0.299097384802213,FALSE,1,1,0,,,,,,,,,,,TRUE,113,,,1,representation specific,0.341205449659279,0.341205449659279,20961547,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.20056570768191,732,17,5,5,6,40,73,3,13,,,,,,,5,5,3,38,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.21359290584534,0.274257402469668,0.499301350721938,,,,,,,,,,0.160300731480906,,,,,,0.21359290584534,0.160300731480906,TRUE,1,1,0,,,,,,,,,,,FALSE,113,,,1,representation specific,0.110570564778891,0.110570564778891,20961548,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.0532921743644347,733,17,5,5,5,38,75,3,13,,,,,,,5,5,2,53,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.219695379344038,0.273191219282931,0.523438019828332,,,,,,,,,,0.0676630966744231,,,,,,0.219695379344038,0.0676630966744231,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,1,representation specific,0.219945287744672,0.219945287744672,20961548,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.152032282669615,733,17,5,5,5,38,75,3,13,,,,,,,5,5,2,53,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.217189781775509,0.27362948314828,0.515195621797858,,,,,,,,,,0.0187798340965932,,,,,,0.217189781775509,0.0187798340965932,TRUE,1,1,0,,,,,,,,,,,FALSE,113,,,1,representation specific,0.18095596318008,0.18095596318008,20961548,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.198409947678916,733,17,5,5,5,38,75,3,13,,,,,,,5,5,2,53,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.391066771053643,0.510109093167906,0.631138132942977,,,,,,,,,,0.383314151368749,,,,,,0.391066771053643,0.383314151368749,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.392705423121705,0.392705423121705,20961549,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.00775261968489382,734,17,5,5,6,45,68,3,13,,,,,,,5,5,2,38,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.331646854482166,0.534418183581753,0.603757735045579,,,,,,,,,,0.333927954615099,,,,,,0.331646854482166,0.333927954615099,TRUE,2,3,0,,,,,,,,,,,TRUE,113,,,3,all three,0.355526691770191,0.355526691770191,20961549,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.00228110013293326,734,17,5,5,6,45,68,3,13,,,,,,,5,5,2,38,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.480214019066536,0.47129247921541,0.637184776099541,,,,,,,,,,0.462942968175524,,,,,,0.480214019066536,0.462942968175524,TRUE,2,3,0,,,,,,,,,,,TRUE,113,,,3,all three,0.417067405437287,0.417067405437287,20961549,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0172710508910123,734,17,5,5,6,45,68,3,13,,,,,,,5,5,2,38,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.23876827796329,0.422525585742073,0.510513008184177,,,,,,,,,,0.231295921315333,,,,,,0.23876827796329,0.231295921315333,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.211569694298632,0.211569694298632,20961550,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.00747235664795665,735,17,5,5,5,58,55,3,13,,,,,,,5,5,3,35,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.2779314930585,0.411513204569714,0.560358307272607,,,,,,,,,,0.248986409659189,,,,,,0.2779314930585,0.248986409659189,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.219922701260157,0.219922701260157,20961550,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0289450833993105,735,17,5,5,5,58,55,3,13,,,,,,,5,5,3,35,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.205458014032004,0.431671125162143,0.57480537627254,,,,,,,,,,0.207598868098255,,,,,,0.205458014032004,0.207598868098255,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.220472878823667,0.220472878823667,20961550,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.00214085406625064,735,17,5,5,5,58,55,3,13,,,,,,,5,5,3,35,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.309715775513439,0.219513722156416,0.561289839643356,,,,,,,,,,0.325542642372245,,,,,,0.309715775513439,0.325542642372245,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.308869123980189,0.308869123980189,20961551,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.0158268668588061,736,17,5,5,4,29,84,3,13,,,,,,,5,5,2,53,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.269483715444034,0.225820128674375,0.544289373877171,,,,,,,,,,0.317489421344331,,,,,,0.269483715444034,0.317489421344331,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.273673525296346,0.273673525296346,20961551,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.0480057059002971,736,17,5,5,4,29,84,3,13,,,,,,,5,5,2,53,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.354243923002805,0.21231562215123,0.607916361700712,,,,,,,,,,0.335267047212931,,,,,,0.354243923002805,0.335267047212931,TRUE,1,2,0,,,,,,,,,,,TRUE,113,,,3,all three,0.310427917899709,0.310427917899709,20961551,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0189768757898738,736,17,5,5,4,29,84,3,13,,,,,,,5,5,2,53,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.19008544709297,0.179841336859715,0.476345731585601,,,,,,,,,,0.175437023446582,,,,,,0.19008544709297,0.175437023446582,FALSE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.249753589123169,0.249753589123169,20961552,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.014648423646388,737,17,5,5,5,37,76,3,13,,,,,,,5,5,2,47,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.244137400913687,0.173736612403717,0.51057954621066,,,,,,,,,,0.208294308919754,,,,,,0.244137400913687,0.208294308919754,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.250327080811076,0.250327080811076,20961552,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0358430919939329,737,17,5,5,5,37,76,3,13,,,,,,,5,5,2,47,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
