outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,effect_GigaSSL,effect_ProvGigaPath,effect_TITAN,screening_positive_GigaSSL,screening_positive_ProvGigaPath,screening_positive_TITAN,q2_GigaSSL,q2_ProvGigaPath,q2_TITAN,rmse_GigaSSL,rmse_ProvGigaPath,rmse_TITAN,spearman_GigaSSL,spearman_ProvGigaPath,spearman_TITAN,balanced_accuracy_GigaSSL,balanced_accuracy_ProvGigaPath,balanced_accuracy_TITAN,auc_GigaSSL,auc_ProvGigaPath,auc_TITAN,pr_auc_GigaSSL,pr_auc_ProvGigaPath,pr_auc_TITAN,sensitivity_GigaSSL,sensitivity_ProvGigaPath,sensitivity_TITAN,specificity_GigaSSL,specificity_ProvGigaPath,specificity_TITAN,ppv_GigaSSL,ppv_ProvGigaPath,ppv_TITAN,npv_GigaSSL,npv_ProvGigaPath,npv_TITAN,prevalence_GigaSSL,prevalence_ProvGigaPath,prevalence_TITAN,no_skill_pr_auc_GigaSSL,no_skill_pr_auc_ProvGigaPath,no_skill_pr_auc_TITAN,supported_by_n,support_pattern,best_foundation_model,effect_range,discordance_rank
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,-0.266617251162327,-0.113937478248729,0.121293433485403,FALSE,FALSE,FALSE,-0.266617251162327,-0.113937478248729,0.121293433485403,0.328631162287498,0.308188515857579,0.273720912646693,0.129587482219061,0.308364153627311,0.354793741109531,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.38791068464773,104
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,TCR Evenness,Thorsson2018_PanImmune_MS,64,,,-0.327993268478499,-0.521434477233901,-0.715823053281033,FALSE,FALSE,FALSE,-0.327993268478499,-0.521434477233901,-0.715823053281033,0.154633208010926,0.165512750475803,0.17576851287362,-0.082236314955502,-0.161381899811062,-0.198493555307406,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.387829784802534,105
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,-0.289204084316444,-0.176885407158832,0.0973054822775867,FALSE,FALSE,FALSE,-0.289204084316444,-0.176885407158832,0.0973054822775867,0.559025587429938,0.534118891733849,0.467779572583277,0.0929160739687055,0.110839260312944,0.488108108108108,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.386509566594031,106
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,BCR Richness,Thorsson2018_PanImmune_MS,60,,,-0.5440854440963,-0.157677454273396,-0.224379372404438,FALSE,FALSE,FALSE,-0.5440854440963,-0.157677454273396,-0.224379372404438,102.42866630007,88.6910182866174,91.2102939919992,-0.132799116318952,0.158212151992647,0.22270503661034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.386407989822904,107
continuous,rna_pathway_activity,MSigDB Hallmark,OV,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,0.145781228962767,0.133864406086264,-0.240380757413422,FALSE,FALSE,FALSE,0.145781228962767,0.133864406086264,-0.240380757413422,0.437724526101632,0.44076720036103,0.527465229238186,0.389256923936467,0.36403543778434,0.319418948040546,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.386161986376189,108
continuous,thorsson,immune_inflammatory_and_genomic_context,READ,BCR Shannon,Thorsson2018_PanImmune_MS,67,,,-0.642854135833195,-0.399832913577093,-0.257264090203366,FALSE,FALSE,FALSE,-0.642854135833195,-0.399832913577093,-0.257264090203366,1.46851594127472,1.35555537354271,1.28467247255657,-0.224563928952398,-0.26172514790986,-0.0833433138380035,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.385590045629829,109
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.125407234663131,0.13844621862501,-0.246074927044605,FALSE,FALSE,FALSE,0.125407234663131,0.13844621862501,-0.246074927044605,0.222755664136551,0.221088937252315,0.265887483933486,0.386494755244755,0.45895979020979,0.26756993006993,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.384521145669615,110
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Proliferation,Thorsson2018_PanImmune_MS,72,,,-0.0905249403624488,-0.191637131531315,-0.474975637979238,FALSE,FALSE,FALSE,-0.0905249403624488,-0.191637131531315,-0.474975637979238,0.588576582231933,0.615257889359642,0.684506538902019,0.205350826419705,0.213807961926812,0.136407486011962,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.384450697616789,111
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,0.000315907241381308,-0.166800707316653,-0.382416578870628,FALSE,FALSE,FALSE,0.000315907241381308,-0.166800707316653,-0.382416578870628,0.328219027774746,0.354593447291677,0.385968472093343,0.331635846372688,0.190184921763869,-0.0469132290184922,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.382732486112009,112
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,Macrophages M0,Thorsson2018_PanImmune_MS,53,,,-0.326418532482378,-0.153970643055694,-0.53571291702491,FALSE,FALSE,FALSE,-0.326418532482378,-0.153970643055694,-0.53571291702491,0.20815806667229,0.1941557850609,0.223979346728912,0.23498561986955,0.132063371386666,-0.244349526398189,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.381742273969216,113
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,Mast Cells Resting,Thorsson2018_PanImmune_MS,53,,,-0.196535532226149,-0.37750003286163,-0.577265266968027,FALSE,FALSE,FALSE,-0.196535532226149,-0.37750003286163,-0.577265266968027,0.056538409795825,0.0606633791533679,0.0649132209802207,-0.0650655416686446,-0.208193487261843,-0.128831397111698,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.380729734741878,114
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Mast Cells Resting,Thorsson2018_PanImmune_MS,72,,,-0.310939954665768,-0.255735067705516,0.0696652402604219,FALSE,FALSE,FALSE,-0.310939954665768,-0.255735067705516,0.0696652402604219,0.0506064851979987,0.0495294820372038,0.0426318715638885,0.215014138806177,0.25610468236101,0.240432705282128,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.38060519492619,115
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,-0.0895951529440409,-0.218567880170274,0.161041011826802,FALSE,FALSE,FALSE,-0.0895951529440409,-0.218567880170274,0.161041011826802,0.502998015451784,0.531934983792658,0.441371265410169,0.217553342816501,0.191436699857752,0.431749644381223,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.379608891997076,116
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,53,,,-0.274952865606138,-0.0430190075662016,-0.421832517717407,FALSE,FALSE,FALSE,-0.274952865606138,-0.0430190075662016,-0.421832517717407,0.0527947986692647,0.0477518481464402,0.0557530068520229,-0.0267720346003895,0.22885251263827,-0.00322554633739633,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.378813510151205,117
continuous,thorsson,immune_inflammatory_and_genomic_context,ACC,Fraction Altered,Thorsson2018_PanImmune_MS,52,,,-0.473858217207549,-0.0994325760128934,-0.116714933519696,FALSE,FALSE,FALSE,-0.473858217207549,-0.0994325760128934,-0.116714933519696,0.271294034536242,0.234313165413103,0.236147608941843,0.111414667463502,0.223939212840434,0.161444548791941,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.374425641194656,118
continuous,fusion,fusion,SKCM,Fusion burden,Gao2018_TableS1,97,,,-0.332519481030792,-0.391999175784773,-0.0176322756585892,FALSE,FALSE,FALSE,-0.332519481030792,-0.391999175784773,-0.0176322756585892,0.9456983302779,0.966574487399484,0.826439897452811,-0.328310873908303,-0.213671999869113,0.342313797097365,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.374366900126184,119
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,0.0534730282458723,0.161167063583533,0.427788271896879,FALSE,FALSE,TRUE,0.0534730282458723,0.161167063583533,0.427788271896879,0.378153969430167,0.355991725687117,0.294022485116581,0.286244154168682,0.378648605063699,0.476455410417675,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.374315243651007,120
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.26951969007044,-0.340487800640649,0.0332007679650731,FALSE,FALSE,FALSE,-0.26951969007044,-0.340487800640649,0.0332007679650731,0.33829351132669,0.347620500290453,0.295217498299721,-0.123345089527944,-0.115938686923494,0.256945198046663,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.373688568605722,121
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Indel Neoantigens,Thorsson2018_PanImmune_MS,58,,,-0.179976512718829,0.0267505812370185,0.192882012113121,FALSE,FALSE,FALSE,-0.179976512718829,0.0267505812370185,0.192882012113121,1.6924721104821,1.53708157238512,1.39975927099902,0.0404557198388328,0.27783104994984,0.373673314254089,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.37285852483195,122
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.0839256167604303,0.0425733311227144,0.414891916699981,FALSE,FALSE,TRUE,0.0839256167604303,0.0425733311227144,0.414891916699981,0.291928358843065,0.298444566551217,0.233307642517369,0.375447639717851,0.410010851871948,0.628486163863267,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.372318585577267,123
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,CTA Score,Thorsson2018_PanImmune_MS,65,,,-0.534984253329154,-0.326217955666494,-0.165958651420909,FALSE,FALSE,FALSE,-0.534984253329154,-0.326217955666494,-0.165958651420909,0.676925062914567,0.629210676926001,0.589970377649244,-0.0122377622377622,0.0190122377622378,0.0956293706293706,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.369025601908245,124
continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,-0.340292951789615,-0.24798398446261,0.0256854710960152,FALSE,FALSE,FALSE,-0.340292951789615,-0.24798398446261,0.0256854710960152,0.602659215981276,0.58153578104783,0.513832446470597,0.0372520561199806,0.189646831156265,0.402031930333817,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.36597842288563,125
continuous,thorsson,immune_inflammatory_and_genomic_context,ACC,Mast Cells Resting,Thorsson2018_PanImmune_MS,52,,,-0.402411818845663,-0.0375030993652423,-0.181461192708045,FALSE,FALSE,FALSE,-0.402411818845663,-0.0375030993652423,-0.181461192708045,0.056825612181289,0.0488766062355634,0.0521574165653165,-0.173297344738293,0.108676537440151,0.15677644593504,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.364908719480421,126
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,0.0968920615167459,0.0648763015255104,0.428681977412938,FALSE,FALSE,TRUE,0.0968920615167459,0.0648763015255104,0.428681977412938,0.329906777732654,0.335703554509161,0.262397909192901,0.160538622802774,0.197468150298339,0.204644412191582,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.363805675887428,127
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.187543203499573,-0.551335123743149,-0.260190376967833,FALSE,FALSE,FALSE,-0.187543203499573,-0.551335123743149,-0.260190376967833,0.496075207109312,0.566990295776355,0.511023524106921,0.0798951048951049,-0.0249562937062937,0.103365384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.363791920243576,128
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.396040726595186,-0.667126221630689,-0.304402475666301,FALSE,FALSE,FALSE,-0.396040726595186,-0.667126221630689,-0.304402475666301,0.347609057638961,0.379862376958197,0.336006630462413,-0.186756993006993,-0.135795454545455,-0.0526223776223776,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.362723745964388,129
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.0390211503750048,0.138718874729161,0.401436328083648,FALSE,FALSE,TRUE,0.0390211503750048,0.138718874729161,0.401436328083648,0.443044066226545,0.419432882072468,0.349659383269877,0.332948996201845,0.422504069451981,0.597042864894194,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.362415177708643,130
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,-0.370321172787845,-0.253754243560176,-0.0104969068797622,FALSE,FALSE,FALSE,-0.370321172787845,-0.253754243560176,-0.0104969068797622,0.2217708894654,0.212128764390169,0.190441173325745,0.142332859174964,0.188364153627312,0.2625320056899,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.359824265908083,131
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,B Cells Naive,Thorsson2018_PanImmune_MS,113,,,-0.0261300697991671,-0.269433219266523,0.0897862301491722,FALSE,FALSE,FALSE,-0.0261300697991671,-0.269433219266523,0.0897862301491722,0.0394745115007319,0.0439056576385784,0.0371781056939356,0.406312425697849,0.26424396858987,0.487960509684048,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.359219449415695,132
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.0416753696555437,-0.00685571098759552,0.351821051337335,FALSE,FALSE,TRUE,0.0416753696555437,-0.00685571098759552,0.351821051337335,0.406479930194043,0.416645217457978,0.334295278828567,0.234753119913185,0.33532284319045,0.534753119913185,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.358676762324931,133
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,72,,,-0.478338978060469,-0.391554307398946,-0.11997173886823,FALSE,FALSE,FALSE,-0.478338978060469,-0.391554307398946,-0.11997173886823,0.0660996064678885,0.0641301033766824,0.0575327842662269,-0.0243753416854335,-0.0196803550283447,0.120011576741475,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.358367239192239,134
continuous,rna_pathway_activity,vitamin B6 metabolism,ACC,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,-0.419185343042149,-0.576103900706269,-0.217858082015848,FALSE,FALSE,FALSE,-0.419185343042149,-0.576103900706269,-0.217858082015848,0.616007067135882,0.649170173875245,0.570642977782115,-0.201015965166909,-0.0587808417997097,0.0610385421706176,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.358245818690421,135
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,-0.260001697933961,0.0964984471837581,0.0840636778456561,FALSE,FALSE,FALSE,-0.260001697933961,0.0964984471837581,0.0840636778456561,0.435463914825078,0.368749176440004,0.371278027567543,0.136832768908241,0.398806644089663,0.3891307853572,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.356500145117719,136
continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,-0.21837046255017,0.0605470004893037,0.137608427525501,FALSE,FALSE,FALSE,-0.21837046255017,0.0605470004893037,0.137608427525501,0.313435592360971,0.275230246663151,0.2637004570776,0.194484760522496,0.383970327366554,0.384534752459281,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.355978890075671,137
continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,0.324893053057873,0.35395654489747,-0.0017633552660552,TRUE,TRUE,FALSE,0.324893053057873,0.35395654489747,-0.0017633552660552,0.19608280404614,0.191815671239394,0.238855799674577,0.616513465570069,0.532252862441542,0.187953555878084,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,GigaSSL+ProvGigaPath,ProvGigaPath,0.355719900163525,138
continuous,rna_pathway_activity,MSigDB Hallmark,READ,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,146,,,-0.0808579655295887,0.0981505995064001,-0.256609322980061,FALSE,FALSE,FALSE,-0.0808579655295887,0.0981505995064001,-0.256609322980061,0.4335868183796,0.396057979254408,0.467511066538992,0.170061600455014,0.370765330222784,0.0301794028901121,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.354759922486461,139
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Macrophages M0,Thorsson2018_PanImmune_MS,96,,,-0.668628164726776,-0.342045685411804,-0.314407826716607,FALSE,FALSE,FALSE,-0.668628164726776,-0.342045685411804,-0.314407826716607,0.129147474795751,0.115821659728409,0.114622849900573,-0.215207190246073,-0.148531732420532,-0.0663478142981423,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.354220338010169,140
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,-0.414694070447554,-0.398061663383495,-0.0613361732408377,FALSE,FALSE,FALSE,-0.414694070447554,-0.398061663383495,-0.0613361732408377,0.266168807110338,0.26459952187714,0.230543230702,-0.0218207681365576,-0.115533428165007,0.0898435277382646,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.353357897206716,141
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,Th1 Cells,Thorsson2018_PanImmune_MS,59,,,-0.0588072395590786,-0.0999454298490885,0.253268257963598,FALSE,FALSE,TRUE,-0.0588072395590786,-0.0999454298490885,0.253268257963598,588.822955116889,600.152820230135,494.491223390514,0.225891291642315,0.267971946230275,0.458036236119229,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.353213687812687,142
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Eosinophils,Thorsson2018_PanImmune_MS,65,,,-0.155974925023573,-0.256939100632302,-0.508905575224729,FALSE,FALSE,FALSE,-0.155974925023573,-0.256939100632302,-0.508905575224729,0.00815311604129676,0.00850171485871452,0.00931494829039279,0.21527935407088,0.175073517258588,0.0644367806576747,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.352930650201156,143
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,65,,,0.020426034254726,-0.0214945303065426,-0.331649132987894,FALSE,FALSE,FALSE,0.020426034254726,-0.0214945303065426,-0.331649132987894,0.812482179020336,0.829685021113574,0.947305659923005,0.282954545454545,0.283304195804196,0.046722027972028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.35207516724262,144
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,0.0168825052039016,-0.142778661353622,-0.334968023069072,FALSE,FALSE,FALSE,0.0168825052039016,-0.142778661353622,-0.334968023069072,0.409257530017537,0.441240154268058,0.476902279277188,0.220540540540541,0.115931721194879,-0.140341394025605,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.351850528272974,145
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,-0.145183679699933,-0.328273402910294,0.0221595510327199,FALSE,FALSE,FALSE,-0.145183679699933,-0.328273402910294,0.0221595510327199,0.437209418809949,0.470864200496559,0.404004249641159,0.0761877667140825,-0.0888762446657183,0.252773826458037,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.350432953943014,146
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.026218224032416,-0.367165382213426,-0.0185784508298124,FALSE,FALSE,FALSE,-0.026218224032416,-0.367165382213426,-0.0185784508298124,0.204565462647398,0.23611467359818,0.203802587245062,0.120069710700593,-0.0193586615545486,0.111321017776229,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.348586931383614,147
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.0902693229570133,0.156178222779836,0.438271999983513,FALSE,FALSE,TRUE,0.0902693229570133,0.156178222779836,0.438271999983513,0.294048398157391,0.283196422436459,0.231060353894428,0.378893109061313,0.417566467715681,0.632162235485621,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.3480026770265,148
continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,-0.286341506118805,-0.634292556351826,-0.461233292729889,FALSE,FALSE,FALSE,-0.286341506118805,-0.634292556351826,-0.461233292729889,0.434300201848924,0.489527158390702,0.462883466737839,-0.0694242864054185,-0.308014836316723,-0.141670698274472,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.347951050233021,149
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,-0.179504974862627,0.0384280138334024,0.168103848842596,FALSE,FALSE,FALSE,-0.179504974862627,0.0384280138334024,0.168103848842596,0.400584669510717,0.361689030468315,0.336417821137626,0.00412897117609931,0.292736166631601,0.462812960235641,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.347608823705223,150
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.452146709531804,-0.105121903603024,-0.224642539405419,FALSE,FALSE,FALSE,-0.452146709531804,-0.105121903603024,-0.224642539405419,0.250673441694977,0.218679549062957,0.230201286736409,-0.251356483993489,0.0254205100379816,0.0317145957677699,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.34702480592878,151
continuous,aneuploidy,aneuploidy,KICH,Amplified arm count,Taylor2018_TableS2,65,,,-0.0766665200843311,-0.158457994659442,-0.422713491077694,FALSE,FALSE,FALSE,-0.0766665200843311,-0.158457994659442,-0.422713491077694,7.72958310533068,8.01780726240125,8.885342878469,0.101868330753874,0.112736742172461,-0.202762978160321,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.346046970993363,152
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,Aneuploidy Score,Thorsson2018_PanImmune_MS,52,,,-0.450822213648674,-0.238808634090075,-0.107266002311867,FALSE,FALSE,FALSE,-0.450822213648674,-0.238808634090075,-0.107266002311867,6.84087721984513,6.32130593137281,5.97627646987603,-0.139641368732118,-0.0815539913854858,0.00866591597047245,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.343556211336807,153
continuous,rna_pathway_activity,vitamin B6 metabolism,KICH,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.581817915298994,-0.446526880189779,-0.238583901701861,FALSE,FALSE,FALSE,-0.581817915298994,-0.446526880189779,-0.238583901701861,0.633299762972927,0.605611808557483,0.560394411972546,-0.123120629370629,0.0127622377622378,0.190034965034965,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.343234013597133,154
continuous,aneuploidy,aneuploidy,ACC,Deleted arm count,Taylor2018_TableS2,52,,,-0.45039298793339,-0.108015547398567,-0.303112993877642,FALSE,FALSE,FALSE,-0.45039298793339,-0.108015547398567,-0.303112993877642,9.82794225715829,8.58999038312802,9.31559905412712,-0.0502184606564822,0.241879097322178,-0.0567931428440664,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.342377440534823,155
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,NK Cells Activated,Thorsson2018_PanImmune_MS,53,,,-0.27289247190601,-0.607959289508375,-0.267007362118984,FALSE,FALSE,FALSE,-0.27289247190601,-0.607959289508375,-0.267007362118984,0.0471584048328646,0.0530030390846138,0.0470492621022319,-0.085917595102302,-0.347594112388927,-0.0290437068189514,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.340951927389391,156
continuous,rna_pathway_activity,MSigDB Hallmark,OV,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.096125119166325,-0.339890514326173,-3.08847768821785e-05,FALSE,FALSE,FALSE,-0.096125119166325,-0.339890514326173,-3.08847768821785e-05,0.411072355486128,0.454488462358515,0.392640336148654,0.176071514087317,0.179543459174715,0.379639236970229,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.339859629549291,157
