family,tumor_type,endpoint,n,mean_pool_q2,median_pool_q2,delta_median_minus_mean,seed
rna_pathway_activity,PAAD,HALLMARK_ANGIOGENESIS,176,0.254030050075936,0.251827575658629,-0.00220247441730675,20262669
rna_pathway_activity,LIHC,HALLMARK_UV_RESPONSE_UP,358,0.253985371284849,0.253985371284849,0,20262181
rna_pathway_activity,KIRP,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,272,0.253841036957362,0.255063124739053,0.00122208778169125,20261973
rna_pathway_activity,KIRP,HALLMARK_IL6_JAK_STAT3_SIGNALING,272,0.253813424940195,0.254581445187705,0.00076802024750966,20261946
rna_pathway_activity,BRCA,HALLMARK_BILE_ACID_METABOLISM,1052,0.252569681236006,0.252570823625399,1.14238939319389e-06,20261082
rna_pathway_activity,LGG,HALLMARK_INFLAMMATORY_RESPONSE,490,0.25150118479936,0.244580497302256,-0.00692068749710428,20262051
rna_pathway_activity,CESC,HALLMARK_APOPTOSIS,267,0.251113519058059,0.250839759902531,-0.000273759155528408,20261189
rna_pathway_activity,COAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,424,0.251065828376775,0.251015310268546,-5.05181082294803e-05,20261317
rna_pathway_activity,KIRP,HALLMARK_COAGULATION,272,0.250783841345544,0.250154724500433,-0.000629116845110689,20261932
rna_pathway_activity,STAD,HALLMARK_GLYCOLYSIS,354,0.250289231363837,0.250289231363837,-3.88578058618805e-16,20263324
rna_pathway_activity,THYM,HALLMARK_PANCREAS_BETA_CELLS,117,0.24867315928931,0.247905995934215,-0.000767163355094525,20263661
rna_pathway_activity,LIHC,HALLMARK_APOPTOSIS,358,0.247876093495512,0.247876093495512,3.05311331771918e-16,20262140
rna_pathway_activity,BRCA,HALLMARK_ANGIOGENESIS,1052,0.24787122188827,0.247017261799591,-0.00085396008867894,20261078
rna_pathway_activity,OV,HALLMARK_IL2_STAT5_SIGNALING,69,0.247865837321947,0.247865837321947,-4.44089209850063e-16,20262580
rna_pathway_activity,LGG,HALLMARK_IL2_STAT5_SIGNALING,490,0.247635067009717,0.240848164157376,-0.00678690285234102,20262049
rna_pathway_activity,PAAD,HALLMARK_MYC_TARGETS_V1,176,0.247451746207351,0.253249520365143,0.00579777415779159,20262697
rna_pathway_activity,ACC,HALLMARK_E2F_TARGETS,55,0.246970527419622,0.342221047228358,0.0952505198087364,20260871
rna_pathway_activity,LUAD,HALLMARK_TNFA_SIGNALING_VIA_NFKB,462,0.246455548659031,0.246779017249524,0.00032346859049312,20262286
rna_pathway_activity,GBM,HALLMARK_PEROXISOME,96,0.246072542545241,0.255625490966603,0.00955294842136181,20261539
rna_pathway_activity,LUAD,HALLMARK_GLYCOLYSIS,462,0.245478959185047,0.245619005971714,0.000140046786666598,20262260
rna_pathway_activity,KIRP,HALLMARK_INFLAMMATORY_RESPONSE,272,0.245380005393945,0.24559897695536,0.000218971561415038,20261947
rna_pathway_activity,GBM,HALLMARK_INTERFERON_GAMMA_RESPONSE,96,0.24451770782241,0.247163535201311,0.0026458273789014,20261527
rna_pathway_activity,BLCA,HALLMARK_ANGIOGENESIS,382,0.243937823851122,0.243767847034896,-0.000169976816226491,20260970
rna_pathway_activity,BRCA,HALLMARK_P53_PATHWAY,1052,0.242937005151658,0.242935570162799,-1.43498885890603e-06,20261111
rna_pathway_activity,BRCA,HALLMARK_HYPOXIA,1052,0.24229159023975,0.242274136797083,-1.74534426667927e-05,20261096
rna_pathway_activity,UVM,HALLMARK_TNFA_SIGNALING_VIA_NFKB,80,0.241490218792421,0.241490218792421,-3.88578058618805e-16,20263977
rna_pathway_activity,BLCA,HALLMARK_P53_PATHWAY,382,0.241021112363584,0.24176792024986,0.000746807886276263,20261003
rna_pathway_activity,UVM,GOBP_VITAMIN_B6_METABOLIC_PROCESS,80,0.240893443941286,0.240893443941286,-2.77555756156289e-17,20263932
rna_pathway_activity,LGG,HALLMARK_KRAS_SIGNALING_UP,490,0.240838887143428,0.233736201696132,-0.00710268544729603,20262055
rna_pathway_activity,PCPG,HALLMARK_COAGULATION,176,0.240603111272756,0.240603111272756,-4.16333634234434e-16,20262778
rna_pathway_activity,STAD,HALLMARK_ALLOGRAFT_REJECTION,354,0.240223640433883,0.240223640433883,4.44089209850063e-16,20263307
rna_pathway_activity,LIHC,HALLMARK_COMPLEMENT,358,0.239772836647637,0.239772836647637,-1.66533453693773e-16,20262144
rna_pathway_activity,THYM,HALLMARK_UV_RESPONSE_DN,117,0.239416545527734,0.23896315716301,-0.000453388364724028,20263670
rna_pathway_activity,ACC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,55,0.239391188652917,0.239667360622895,0.000276171969978173,20260894
rna_pathway_activity,LGG,HALLMARK_ESTROGEN_RESPONSE_LATE,490,0.23889974447054,0.237079352037765,-0.00182039243277501,20262042
rna_pathway_activity,KIRP,HALLMARK_MYC_TARGETS_V2,272,0.237906908795709,0.237148855140603,-0.000758053655106089,20261955
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,0.237766732142109,0.237101195676571,-0.000665536465537714,20263127
rna_pathway_activity,KIRP,HALLMARK_COMPLEMENT,272,0.237655261021106,0.239486622271899,0.00183136125079331,20261933
rna_pathway_activity,UVM,HALLMARK_UV_RESPONSE_UP,80,0.237468816701497,0.237468816701497,-2.22044604925031e-16,20263980
rna_pathway_activity,HNSC,HALLMARK_MYOGENESIS,442,0.237447056528135,0.237427513734108,-1.95427940271331e-05,20261641
rna_pathway_activity,UVM,HALLMARK_XENOBIOTIC_METABOLISM,80,0.237440049037205,0.237440049037205,2.77555756156289e-16,20263982
rna_pathway_activity,KIRC,HALLMARK_GLYCOLYSIS,510,0.237233986401865,0.237328309866406,9.43234645408575e-05,20261834
rna_pathway_activity,OV,HALLMARK_TNFA_SIGNALING_VIA_NFKB,69,0.237082163152103,0.237082163152103,5.55111512312578e-17,20262602
rna_pathway_activity,KIRP,HALLMARK_HEME_METABOLISM,272,0.236782876351279,0.236342857660537,-0.000440018690741811,20261943
rna_pathway_activity,BRCA,HALLMARK_UV_RESPONSE_DN,1052,0.235920589636451,0.235815350453941,-0.000105239182509903,20261121
rna_pathway_activity,LIHC,HALLMARK_TGF_BETA_SIGNALING,358,0.235824389224355,0.235824389224355,-3.33066907387547e-16,20262177
rna_pathway_activity,LUAD,HALLMARK_NOTCH_SIGNALING,462,0.235208283676246,0.235061336173534,-0.000146947502711908,20262276
rna_pathway_activity,LGG,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,490,0.234430504297924,0.234086593750973,-0.000343910546951265,20262068
rna_pathway_activity,BRCA,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1052,0.234089816059577,0.234204104309502,0.000114288249925459,20261123
rna_pathway_activity,UCS,HALLMARK_KRAS_SIGNALING_UP,53,0.233606497843384,0.207018675402483,-0.0265878224409009,20263859
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,0.233399852024561,0.231719700926023,-0.00168015109853789,20263650
rna_pathway_activity,LUSC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,475,0.233328480867033,0.233008942179341,-0.000319538687692023,20262394
rna_pathway_activity,COAD,HALLMARK_ALLOGRAFT_REJECTION,424,0.232790026994409,0.232935074542523,0.000145047548114258,20261292
rna_pathway_activity,PAAD,HALLMARK_COAGULATION,176,0.231466703397256,0.229236410693418,-0.00223029270383784,20262675
rna_pathway_activity,HNSC,HALLMARK_ALLOGRAFT_REJECTION,442,0.230916940395346,0.231274665008981,0.000357724613635424,20261609
rna_pathway_activity,LIHC,HALLMARK_SPERMATOGENESIS,358,0.230593090303007,0.230593090303007,-3.33066907387547e-16,20262176
rna_pathway_activity,LUSC,HALLMARK_ANGIOGENESIS,475,0.230546496921891,0.229421893088384,-0.00112460383350654,20262353
rna_pathway_activity,ACC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,55,0.230387803150591,0.247967533939054,0.0175797307884633,20260898
rna_pathway_activity,THCA,HALLMARK_KRAS_SIGNALING_DN,503,0.230213400696754,0.23019472315084,-1.86775459138921e-05,20263547
rna_pathway_activity,STAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,354,0.228610992382126,0.228610992382126,-3.33066907387547e-16,20263332
rna_pathway_activity,HNSC,HALLMARK_GLYCOLYSIS,442,0.228572938143663,0.228601277961643,2.83398179800887e-05,20261626
rna_pathway_activity,BRCA,HALLMARK_KRAS_SIGNALING_DN,1052,0.228506897436041,0.228869983023381,0.000363085587340467,20261102
rna_pathway_activity,BLCA,HALLMARK_APICAL_SURFACE,382,0.228160334950583,0.227656250954623,-0.000504083995959498,20260972
rna_pathway_activity,LGG,HALLMARK_TNFA_SIGNALING_VIA_NFKB,490,0.227743361487158,0.226433488718134,-0.00130987276902361,20262071
rna_pathway_activity,THYM,HALLMARK_APICAL_JUNCTION,117,0.227323339704199,0.229281603630827,0.00195826392662807,20263628
rna_pathway_activity,LUSC,HALLMARK_COAGULATION,475,0.227266897736048,0.227234814544503,-3.20831915448794e-05,20262359
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,0.227068289627931,0.227068289627931,3.60822483003176e-16,20262160
rna_pathway_activity,MESO,HALLMARK_IL2_STAT5_SIGNALING,75,0.22644189104258,0.227766857344589,0.00132496630200923,20262475
rna_pathway_activity,BLCA,HALLMARK_COAGULATION,382,0.226297251937365,0.226813382650719,0.000516130713353602,20260976
rna_pathway_activity,BLCA,HALLMARK_MYOGENESIS,382,0.226075900344982,0.230685587292889,0.004609686947907,20261000
rna_pathway_activity,THYM,HALLMARK_COAGULATION,117,0.225892101717921,0.225850237609128,-4.18641087934213e-05,20263633
rna_pathway_activity,OV,HALLMARK_ALLOGRAFT_REJECTION,69,0.225778109270312,0.225778109270312,-5.55111512312578e-17,20262559
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,0.225677534964919,0.225677534964919,-1.66533453693773e-16,20262153
rna_pathway_activity,STAD,HALLMARK_APICAL_JUNCTION,354,0.225198668558233,0.225198668558233,4.44089209850063e-16,20263310
rna_pathway_activity,HNSC,HALLMARK_DNA_REPAIR,442,0.225030414793252,0.224663103220595,-0.000367311572656653,20261619
rna_pathway_activity,THCA,HALLMARK_MTORC1_SIGNALING,503,0.224981390588627,0.225074389328206,9.29987395787701e-05,20263550
rna_pathway_activity,LGG,HALLMARK_HYPOXIA,490,0.22439851310904,0.218899008355206,-0.00549950475383418,20262048
rna_pathway_activity,LGG,HALLMARK_PEROXISOME,490,0.224201879364638,0.220511478998036,-0.00369040036660198,20262065
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,0.224200811544016,0.224200811544016,-3.88578058618805e-16,20262148
rna_pathway_activity,THCA,GOBP_VITAMIN_B6_METABOLIC_PROCESS,503,0.223834138324843,0.223885136377775,5.0998052932405e-05,20263519
rna_pathway_activity,ACC,HALLMARK_PEROXISOME,55,0.223294117802175,0.222532743178192,-0.000761374623982847,20260897
rna_pathway_activity,ESCA,HALLMARK_PANCREAS_BETA_CELLS,155,0.223013497304762,0.223013497304762,1.66533453693773e-16,20261434
rna_pathway_activity,SARC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,252,0.222809250613252,0.223717357168512,0.000908106555259608,20263139
rna_pathway_activity,UCEC,HALLMARK_ESTROGEN_RESPONSE_EARLY,492,0.222339843807441,0.222017622947776,-0.000322220859664851,20263746
rna_pathway_activity,BRCA,HALLMARK_SPERMATOGENESIS,1052,0.222147694819299,0.222523318571393,0.000375623752094406,20261117
rna_pathway_activity,CESC,HALLMARK_COMPLEMENT,267,0.222089594284691,0.221897610453718,-0.000191983830973519,20261193
rna_pathway_activity,LIHC,HALLMARK_KRAS_SIGNALING_UP,358,0.220988943711535,0.220988943711535,-1.11022302462516e-16,20262162
rna_pathway_activity,CESC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,267,0.220957004391333,0.221130198437632,0.000173194046299258,20261222
rna_pathway_activity,LGG,HALLMARK_TGF_BETA_SIGNALING,490,0.220470899167804,0.209260455862666,-0.0112104433051377,20262070
rna_pathway_activity,KIRP,HALLMARK_UV_RESPONSE_UP,272,0.220051259485074,0.219641647650604,-0.000409611834469664,20261970
rna_pathway_activity,KIRC,HALLMARK_G2M_CHECKPOINT,510,0.220049850732481,0.220030834650971,-1.90160815099483e-05,20261833
rna_pathway_activity,COAD,HALLMARK_MYOGENESIS,424,0.21978778888848,0.219849302652358,6.15137638783625e-05,20261324
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,0.219439257211713,0.218852668452831,-0.000586588758882206,20263125
rna_pathway_activity,PRAD,HALLMARK_ALLOGRAFT_REJECTION,400,0.219351996265297,0.219288633831236,-6.33624340610206e-05,20262877
rna_pathway_activity,PRAD,HALLMARK_KRAS_SIGNALING_UP,400,0.218919439797938,0.21959317688868,0.00067373709074231,20262904
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,0.218729196450851,0.218729196450851,4.16333634234434e-16,20262149
rna_pathway_activity,LUSC,HALLMARK_DNA_REPAIR,475,0.218293781912589,0.218172496289869,-0.000121285622720207,20262361
rna_pathway_activity,LUSC,HALLMARK_MYC_TARGETS_V2,475,0.218233344447212,0.218196030511679,-3.73139355325514e-05,20262382
rna_pathway_activity,PRAD,HALLMARK_COMPLEMENT,400,0.21736711020007,0.218033454582888,0.000666344382817707,20262886
rna_pathway_activity,UVM,HALLMARK_INTERFERON_GAMMA_RESPONSE,80,0.216830214670609,0.216830214670609,-8.32667268468867e-17,20263959
rna_pathway_activity,OV,HALLMARK_IL6_JAK_STAT3_SIGNALING,69,0.216772566247635,0.216772566247635,-2.4980018054066e-16,20262581
rna_pathway_activity,OV,HALLMARK_P53_PATHWAY,69,0.215989258304501,0.215989258304501,0,20262594
rna_pathway_activity,LIHC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,358,0.21560453971091,0.21560453971091,-1.38777878078145e-16,20262169
rna_pathway_activity,KIRP,HALLMARK_ALLOGRAFT_REJECTION,272,0.21515534477154,0.212186222287021,-0.002969122484519,20261924
rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_DN,354,0.215044298453498,0.215044298453498,-4.16333634234434e-16,20263333
rna_pathway_activity,LUSC,HALLMARK_APICAL_JUNCTION,475,0.215015881943767,0.228990900241335,0.0139750182975675,20262354
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,0.2150062431522,0.215189508164573,0.000183265012372841,20263642
rna_pathway_activity,COAD,HALLMARK_INTERFERON_ALPHA_RESPONSE,424,0.214637673210698,0.214497494649348,-0.000140178561350235,20261316
rna_pathway_activity,PRAD,HALLMARK_UV_RESPONSE_DN,400,0.214194117081771,0.214801483463963,0.000607366382192442,20262922
rna_pathway_activity,LGG,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,490,0.214058340084772,0.211016646610795,-0.00304169347397723,20262072
rna_pathway_activity,THYM,HALLMARK_XENOBIOTIC_METABOLISM,117,0.213957756218451,0.222151242453521,0.00819348623507046,20263673
rna_pathway_activity,BRCA,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1052,0.213747593176635,0.213723487253091,-2.41059235437935e-05,20261083
rna_pathway_activity,THYM,HALLMARK_APICAL_SURFACE,117,0.2136937594554,0.212810751808022,-0.000883007647378448,20263629
rna_pathway_activity,UCEC,HALLMARK_DNA_REPAIR,492,0.213612881853648,0.214461617281333,0.00084873542768496,20263743
rna_pathway_activity,ACC,HALLMARK_MYC_TARGETS_V1,55,0.213599767107665,0.21016364507734,-0.00343612203032526,20260890
rna_pathway_activity,UCEC,HALLMARK_IL6_JAK_STAT3_SIGNALING,492,0.213546671576036,0.213518716298514,-2.79552775225012e-05,20263755
rna_pathway_activity,UCEC,HALLMARK_XENOBIOTIC_METABOLISM,492,0.213378219028283,0.214072469641919,0.000694250613636066,20263781
rna_pathway_activity,LGG,HALLMARK_P53_PATHWAY,490,0.212549889814983,0.208123411907615,-0.00442647790736769,20262063
rna_pathway_activity,UCEC,HALLMARK_MTORC1_SIGNALING,492,0.212236220735005,0.209232618980734,-0.00300360175427114,20263762
rna_pathway_activity,PRAD,HALLMARK_IL2_STAT5_SIGNALING,400,0.212115500749779,0.212170531811382,5.50310616030114e-05,20262898
rna_pathway_activity,THCA,HALLMARK_APICAL_SURFACE,503,0.211587937161774,0.211574824684306,-1.31124774675473e-05,20263525
rna_pathway_activity,PRAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,400,0.211072728120375,0.210785902165419,-0.000286825954956077,20262902
rna_pathway_activity,UCS,HALLMARK_ESTROGEN_RESPONSE_EARLY,53,0.210833282604044,0.257192898409521,0.0463596158054768,20263845
rna_pathway_activity,BLCA,HALLMARK_UV_RESPONSE_DN,382,0.210813828863272,0.211890486219094,0.00107665735582202,20261013
rna_pathway_activity,KICH,HALLMARK_CHOLESTEROL_HOMEOSTASIS,65,0.210743775366543,0.210743775366543,-1.38777878078145e-16,20261717
rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_UP,354,0.210515287532253,0.210515287532254,8.04911692853239e-16,20263334
rna_pathway_activity,PCPG,HALLMARK_MYOGENESIS,176,0.210343852361822,0.210343852361822,1.94289029309402e-16,20262802
rna_pathway_activity,LUSC,HALLMARK_MTORC1_SIGNALING,475,0.209708254320861,0.209178042178102,-0.00053021214275889,20262380
rna_pathway_activity,UCS,HALLMARK_APICAL_SURFACE,53,0.209124152283007,0.19878041216,-0.0103437401230069,20263836
rna_pathway_activity,CESC,HALLMARK_PANCREAS_BETA_CELLS,267,0.208844863642907,0.209005925936139,0.000161062293231651,20261220
rna_pathway_activity,KICH,HALLMARK_SPERMATOGENESIS,65,0.208802382870767,0.208802382870767,-3.05311331771918e-16,20261751
rna_pathway_activity,UVM,HALLMARK_COMPLEMENT,80,0.208659621094908,0.208659621094908,-3.33066907387547e-16,20263943
rna_pathway_activity,THYM,HALLMARK_ADIPOGENESIS,117,0.208352397957994,0.207838071008326,-0.000514326949667604,20263624
rna_pathway_activity,PRAD,HALLMARK_INFLAMMATORY_RESPONSE,400,0.208203608768047,0.208789307591987,0.000585698823940106,20262900
rna_pathway_activity,KICH,HALLMARK_MITOTIC_SPINDLE,65,0.20782883415211,0.20782883415211,-4.9960036108132e-16,20261738
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,0.207824292720398,0.207824292720398,-1.94289029309402e-16,20262155
rna_pathway_activity,KIRP,HALLMARK_MYC_TARGETS_V1,272,0.207689297189168,0.20700997387389,-0.000679323315278479,20261954
rna_pathway_activity,PRAD,HALLMARK_APOPTOSIS,400,0.20747905984612,0.20874764868286,0.00126858883673966,20262882
rna_pathway_activity,BLCA,HALLMARK_MYC_TARGETS_V2,382,0.207105815459379,0.207762959916632,0.0006571444572534,20260999
rna_pathway_activity,KIRP,HALLMARK_IL2_STAT5_SIGNALING,272,0.2069228209695,0.206239033028846,-0.000683787940653824,20261945
rna_pathway_activity,LIHC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,358,0.206903457525192,0.206903457525192,0,20262179
rna_pathway_activity,THCA,HALLMARK_TGF_BETA_SIGNALING,503,0.206536024609887,0.206478993261116,-5.7031348771136e-05,20263563
rna_pathway_activity,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,354,0.206470798352906,0.206470798352906,3.88578058618805e-16,20263314
rna_pathway_activity,COAD,HALLMARK_IL6_JAK_STAT3_SIGNALING,424,0.206441357934004,0.206709002327702,0.000267644393698058,20261314
rna_pathway_activity,HNSC,HALLMARK_G2M_CHECKPOINT,442,0.205543504274188,0.205711490220126,0.00016798594593781,20261625
rna_pathway_activity,KIRC,HALLMARK_P53_PATHWAY,510,0.205481529128771,0.205495193456526,1.36643277554582e-05,20261852
rna_pathway_activity,BRCA,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1052,0.205436717961213,0.205409573267588,-2.71446936248587e-05,20261116
rna_pathway_activity,KIRP,HALLMARK_GLYCOLYSIS,272,0.205336733509018,0.204288233264723,-0.00104850024429509,20261941
rna_pathway_activity,UCEC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,492,0.205126134645613,0.204759006467166,-0.000367128178447501,20263780
rna_pathway_activity,PAAD,HALLMARK_ALLOGRAFT_REJECTION,176,0.204517088264319,0.201277155440848,-0.0032399328234711,20262667
rna_pathway_activity,STAD,HALLMARK_HEDGEHOG_SIGNALING,354,0.203343071266337,0.203343071266337,-1.11022302462516e-16,20263325
rna_pathway_activity,LGG,HALLMARK_INTERFERON_ALPHA_RESPONSE,490,0.203275642588013,0.202034489620223,-0.00124115296779026,20262052
rna_pathway_activity,MESO,HALLMARK_INTERFERON_GAMMA_RESPONSE,75,0.202663509843475,0.202421111022544,-0.000242398820931439,20262479
rna_pathway_activity,THYM,HALLMARK_PEROXISOME,117,0.202394628418773,0.122114128309213,-0.0802805001095596,20263662
rna_pathway_activity,LGG,HALLMARK_FATTY_ACID_METABOLISM,490,0.202121925657708,0.202269892513021,0.00014796685531307,20262043
rna_pathway_activity,KIRC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,510,0.201921974474908,0.201959353745856,3.73792709481569e-05,20261864
rna_pathway_activity,KIRP,HALLMARK_PI3K_AKT_MTOR_SIGNALING,272,0.201593066263535,0.201929002647941,0.000335936384406127,20261962
rna_pathway_activity,PCPG,HALLMARK_APOPTOSIS,176,0.2006816111477,0.2006816111477,-3.33066907387547e-16,20262775
rna_pathway_activity,MESO,HALLMARK_APOPTOSIS,75,0.200419641743788,0.201103216837886,0.000683575094098443,20262459
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,0.200325393142572,0.200211069542594,-0.000114323599977623,20263649
thorsson,TGCT,TGF-beta Response,148,0.655857457564988,0.657059113787342,0.00120165622235358,20263371
thorsson,THYM,Th17 Cells,117,0.628045104787006,0.632508913740532,0.00446380895352583,20263600
thorsson,THCA,Lymphocyte Infiltration Signature Score,498,0.577183100686101,0.577165873477542,-1.7227208559456e-05,20263476
thorsson,BRCA,Wound Healing,1039,0.53191120679896,0.531903192633821,-8.01416513873665e-06,20261029
thorsson,THCA,TGF-beta Response,498,0.522909161579472,0.524513994080112,0.00160483250064003,20263478
thorsson,LUAD,Proliferation,410,0.519247498947397,0.518883809130965,-0.000363689816431978,20262195
thorsson,SARC,Macrophage Regulation,218,0.516265650275853,0.514341737221933,-0.00192391305392048,20263046
thorsson,THCA,Th1 Cells,498,0.512123018953294,0.512136113176287,1.30942229926712e-05,20263494
thorsson,BRCA,Proliferation,1039,0.511998326181956,0.511959940812164,-3.83853697915049e-05,20261028
thorsson,TGCT,Macrophages M2,148,0.510794336076039,0.514661121081174,0.00386678500513482,20263397
thorsson,THCA,Macrophage Regulation,498,0.507502895856823,0.507474758145919,-2.81377109040415e-05,20263475
thorsson,SARC,Leukocyte Fraction,250,0.507174750704831,0.508344066792915,0.00116931608808446,20263041
thorsson,TGCT,Macrophage Regulation,148,0.499173507594683,0.497021094270356,-0.00215241332432686,20263368
thorsson,STAD,Proliferation,334,0.494404044748163,0.494404044748163,1.11022302462516e-16,20263260
thorsson,SARC,Lymphocyte Infiltration Signature Score,218,0.485209527571896,0.453419623547931,-0.0317899040239646,20263047
thorsson,KIRP,Proliferation,261,0.484828933825147,0.483889383993783,-0.000939549831364128,20261876
thorsson,THCA,TCR Shannon,458,0.474088226147087,0.474036440202659,-5.17859444276736e-05,20263490
thorsson,UCEC,Number of Segments,484,0.473455443706623,0.474891863407549,0.00143641970092606,20263695
thorsson,THYM,Lymphocyte Infiltration Signature Score,117,0.467477191448021,0.469464686989572,0.00198749554155098,20263582
thorsson,THYM,TCR Shannon,117,0.45922152392304,0.46015635922384,0.000934835300799464,20263595
thorsson,LGG,TGF-beta Response,488,0.451945213456155,0.448763641841022,-0.00318157161513333,20261988
thorsson,BRCA,Lymphocyte Infiltration Signature Score,1039,0.448388908931905,0.447987768474176,-0.000401140457729321,20261031
thorsson,LIHC,Leukocyte Fraction,363,0.447589938994916,0.447589938994916,-4.9960036108132e-16,20262084
thorsson,LIHC,Proliferation,352,0.444433441453798,0.444433441453798,-3.88578058618805e-16,20262087
thorsson,UCEC,TIL Regional Fraction,446,0.440219500114139,0.437831555584687,-0.00238794452945201,20263684
thorsson,BLCA,TIL Regional Fraction,297,0.438971900152946,0.439130411355868,0.000158511202921596,20260919
thorsson,SKCM,Lymphocyte Infiltration Signature Score,291,0.437757926769298,0.423226122160108,-0.0145318046091896,20263155
thorsson,BLCA,Macrophage Regulation,373,0.433395905629214,0.433638736781932,0.000242831152718337,20260922
thorsson,GBM,Macrophage Regulation,96,0.432297776918941,0.464939785323538,0.032642008404597,20261459
thorsson,UCEC,Homologous Recombination Defects,477,0.426305242953609,0.428817142295831,0.00251189934222235,20263698
thorsson,TGCT,Stromal Fraction,148,0.424146013249991,0.438030308856744,0.0138842956067525,20263364
thorsson,THYM,Proliferation,117,0.423045488366793,0.426991560708572,0.00394607234177935,20263579
thorsson,TGCT,Wound Healing,148,0.419983534633713,0.427552485357583,0.0075689507238696,20263367
thorsson,TGCT,Lymphocyte Infiltration Signature Score,148,0.419433002384434,0.429771031598246,0.0103380292138118,20263369
thorsson,TGCT,Leukocyte Fraction,132,0.418950372387118,0.413933713646708,-0.00501665874040963,20263363
thorsson,BRCA,Leukocyte Fraction,1026,0.418028763227698,0.417730966069676,-0.000297797158021584,20261024
thorsson,PRAD,TIL Regional Fraction,332,0.413921112607982,0.411963002995588,-0.00195810961239445,20262829
thorsson,TGCT,B Cells Naive,148,0.411807622124823,0.400647170589187,-0.0111604515356356,20263391
thorsson,SKCM,TCR Shannon,276,0.409086160358476,0.396717773531687,-0.012368386826789,20263169
thorsson,COAD,TIL Regional Fraction,414,0.40688540577513,0.406586719892161,-0.000298685882968996,20261243
thorsson,LUSC,TIL Regional Fraction,384,0.404454034173093,0.400000392151453,-0.00445364202164011,20262302
thorsson,BRCA,TIL Regional Fraction,942,0.400940057380051,0.400814227121246,-0.000125830258805304,20261027
thorsson,THYM,TGF-beta Response,117,0.398408772817781,0.400869048597596,0.00246027577981545,20263584
thorsson,LUAD,TIL Regional Fraction,460,0.398299091745714,0.398783536854302,0.000484445108588472,20262194
thorsson,THCA,Leukocyte Fraction,501,0.397879431549265,0.397962908061177,8.34765119115399e-05,20263470
thorsson,STAD,Number of Segments,371,0.393738770932727,0.393738770932728,8.88178419700125e-16,20263269
thorsson,STAD,TIL Regional Fraction,335,0.390652492389733,0.390652492389734,1.22124532708767e-15,20263259
thorsson,LIHC,Macrophage Regulation,352,0.38999992544,0.38999992544,1.66533453693773e-16,20262089
thorsson,LGG,Macrophage Regulation,488,0.38924412262003,0.386714767680679,-0.00252935493935075,20261985
thorsson,BLCA,Leukocyte Fraction,386,0.385982448262221,0.386555349502962,0.000572901240740886,20260916
thorsson,LUAD,Th2 Cells,410,0.382359821934322,0.382016563509584,-0.000343258424737758,20262217
thorsson,CESC,TIL Regional Fraction,229,0.376103688514796,0.37567172253398,-0.000431965980816129,20261135
thorsson,LUAD,Wound Healing,410,0.375079198621868,0.374725032897948,-0.000354165723919553,20262196
thorsson,LUAD,Leukocyte Fraction,460,0.369727708461316,0.369929829125355,0.000202120664039351,20262191
thorsson,TGCT,Proliferation,148,0.368808777856797,0.383607876123005,0.0147990982662082,20263366
thorsson,KIRP,Th2 Cells,261,0.367169205067125,0.366034258492759,-0.00113494657436641,20261898
thorsson,LIHC,TGF-beta Response,352,0.366494299309116,0.366494299309116,-4.9960036108132e-16,20262092
thorsson,UCEC,Fraction Altered,484,0.365323952909823,0.366705001300016,0.00138104839019293,20263696
