grouped_job_id,outer_fold,test_n,training_n,test_codes,training_codes,test_positive,test_negative,training_positive,training_negative,single_class_test
363,4,16,426,5,21,,,,,
363,5,88,354,5,21,,,,,
364,1,44,398,6,20,,,,,
364,2,75,367,5,21,,,,,
364,3,75,367,5,21,,,,,
364,4,205,237,5,21,,,,,
364,5,43,399,5,21,,,,,
365,1,45,397,6,20,,,,,
365,2,224,218,5,21,,,,,
365,3,28,414,5,21,,,,,
365,4,77,365,5,21,,,,,
365,5,68,374,5,21,,,,,
366,1,41,401,6,20,,,,,
366,2,94,348,5,21,,,,,
366,3,54,388,5,21,,,,,
366,4,207,235,5,21,,,,,
366,5,46,396,5,21,,,,,
367,1,24,41,1,3,,,,,
367,2,9,56,1,3,,,,,
367,3,18,47,1,3,,,,,
367,4,14,51,1,3,,,,,
368,1,24,41,1,3,,,,,
368,2,9,56,1,3,,,,,
368,3,18,47,1,3,,,,,
368,4,14,51,1,3,,,,,
369,1,24,41,1,3,,,,,
369,2,9,56,1,3,,,,,
369,3,18,47,1,3,,,,,
369,4,14,51,1,3,,,,,
370,1,24,41,1,3,,,,,
370,2,9,56,1,3,,,,,
370,3,18,47,1,3,,,,,
370,4,14,51,1,3,,,,,
371,1,24,41,1,3,,,,,
371,2,9,56,1,3,,,,,
371,3,18,47,1,3,,,,,
371,4,14,51,1,3,,,,,
372,1,219,288,4,13,,,,,
372,2,96,411,4,13,,,,,
372,3,17,490,3,14,,,,,
372,4,157,350,3,14,,,,,
372,5,18,489,3,14,,,,,
373,1,125,382,4,13,,,,,
373,2,131,376,4,13,,,,,
373,3,57,450,3,14,,,,,
373,4,14,493,3,14,,,,,
373,5,180,327,3,14,,,,,
374,1,233,274,4,13,,,,,
374,2,31,476,4,13,,,,,
374,3,14,493,3,14,,,,,
374,4,23,484,3,14,,,,,
374,5,206,301,3,14,,,,,
375,1,21,486,4,13,,,,,
375,2,112,395,4,13,,,,,
375,3,164,343,3,14,,,,,
375,4,64,443,3,14,,,,,
375,5,146,361,3,14,,,,,
376,1,15,492,4,13,,,,,
376,2,225,282,4,13,,,,,
376,3,40,467,3,14,,,,,
376,4,191,316,3,14,,,,,
376,5,36,471,3,14,,,,,
377,1,119,388,4,13,,,,,
377,2,177,330,4,13,,,,,
377,3,168,339,3,14,,,,,
377,4,17,490,3,14,,,,,
377,5,26,481,3,14,,,,,
378,1,128,379,4,13,,,,,
378,2,41,466,4,13,,,,,
378,3,122,385,3,14,,,,,
378,4,64,443,3,14,,,,,
378,5,152,355,3,14,,,,,
379,1,125,382,4,13,,,,,
379,2,41,466,4,13,,,,,
379,3,42,465,3,14,,,,,
379,4,253,254,3,14,,,,,
379,5,46,461,3,14,,,,,
380,1,27,480,4,13,,,,,
380,2,179,328,4,13,,,,,
380,3,42,465,3,14,,,,,
380,4,60,447,3,14,,,,,
380,5,199,308,3,14,,,,,
381,1,19,488,4,13,,,,,
381,2,55,452,4,13,,,,,
381,3,178,329,3,14,,,,,
381,4,80,427,3,14,,,,,
381,5,175,332,3,14,,,,,
382,1,157,350,4,13,,,,,
382,2,76,431,4,13,,,,,
382,3,118,389,3,14,,,,,
382,4,122,385,3,14,,,,,
382,5,34,473,3,14,,,,,
383,1,80,427,4,13,,,,,
383,2,56,451,4,13,,,,,
383,3,102,405,3,14,,,,,
383,4,153,354,3,14,,,,,
383,5,116,391,3,14,,,,,
384,1,59,448,4,13,,,,,
384,2,44,463,4,13,,,,,
384,3,245,262,3,14,,,,,
384,4,95,412,3,14,,,,,
384,5,64,443,3,14,,,,,
385,1,77,430,4,13,,,,,
385,2,49,458,4,13,,,,,
385,3,283,224,3,14,,,,,
385,4,4,503,3,14,,,,,
385,5,94,413,3,14,,,,,
386,1,142,365,4,13,,,,,
386,2,78,429,4,13,,,,,
386,3,182,325,3,14,,,,,
386,4,23,484,3,14,,,,,
386,5,82,425,3,14,,,,,
387,1,126,381,4,13,,,,,
387,2,8,499,4,13,,,,,
387,3,18,489,3,14,,,,,
387,4,138,369,3,14,,,,,
387,5,217,290,3,14,,,,,
388,1,104,403,4,13,,,,,
388,2,69,438,4,13,,,,,
388,3,37,470,3,14,,,,,
388,4,245,262,3,14,,,,,
388,5,52,455,3,14,,,,,
389,1,234,273,4,13,,,,,
389,2,118,389,4,13,,,,,
389,3,18,489,3,14,,,,,
389,4,130,377,3,14,,,,,
389,5,7,500,3,14,,,,,
390,1,143,364,4,13,,,,,
390,2,63,444,4,13,,,,,
390,3,220,287,3,14,,,,,
390,4,37,470,3,14,,,,,
390,5,44,463,3,14,,,,,
391,1,62,445,4,13,,,,,
391,2,49,458,4,13,,,,,
391,3,85,422,3,14,,,,,
391,4,165,342,3,14,,,,,
391,5,146,361,3,14,,,,,
392,1,296,211,4,13,,,,,
392,2,42,465,4,13,,,,,
392,3,52,455,3,14,,,,,
392,4,4,503,3,14,,,,,
392,5,113,394,3,14,,,,,
393,1,317,190,4,13,,,,,
393,2,38,469,4,13,,,,,
393,3,35,472,3,14,,,,,
393,4,54,453,3,14,,,,,
393,5,63,444,3,14,,,,,
394,1,167,340,4,13,,,,,
394,2,183,324,4,13,,,,,
394,3,15,492,3,14,,,,,
394,4,97,410,3,14,,,,,
394,5,45,462,3,14,,,,,
395,1,94,413,4,13,,,,,
395,2,147,360,4,13,,,,,
395,3,84,423,3,14,,,,,
395,4,49,458,3,14,,,,,
395,5,133,374,3,14,,,,,
396,1,252,255,4,13,,,,,
396,2,77,430,4,13,,,,,
396,3,110,397,3,14,,,,,
396,4,56,451,3,14,,,,,
396,5,12,495,3,14,,,,,
397,1,58,214,7,24,,,,,
397,2,39,233,6,25,,,,,
397,3,46,226,6,25,,,,,
397,4,77,195,6,25,,,,,
397,5,52,220,6,25,,,,,
398,1,43,229,7,24,,,,,
398,2,44,228,6,25,,,,,
398,3,61,211,6,25,,,,,
398,4,45,227,6,25,,,,,
398,5,79,193,6,25,,,,,
399,1,41,231,7,24,,,,,
399,2,36,236,6,25,,,,,
399,3,87,185,6,25,,,,,
399,4,62,210,6,25,,,,,
399,5,46,226,6,25,,,,,
400,1,56,216,7,24,,,,,
400,2,31,241,6,25,,,,,
400,3,42,230,6,25,,,,,
400,4,81,191,6,25,,,,,
400,5,62,210,6,25,,,,,
401,1,71,201,7,24,,,,,
401,2,54,218,6,25,,,,,
401,3,51,221,6,25,,,,,
401,4,34,238,6,25,,,,,
401,5,62,210,6,25,,,,,
402,1,76,196,7,24,,,,,
402,2,79,193,6,25,,,,,
402,3,21,251,6,25,,,,,
402,4,67,205,6,25,,,,,
402,5,29,243,6,25,,,,,
403,1,64,208,7,24,,,,,
403,2,30,242,6,25,,,,,
403,3,66,206,6,25,,,,,
403,4,73,199,6,25,,,,,
403,5,39,233,6,25,,,,,
404,1,84,188,7,24,,,,,
404,2,33,239,6,25,,,,,
404,3,82,190,6,25,,,,,
404,4,37,235,6,25,,,,,
404,5,36,236,6,25,,,,,
405,1,39,233,7,24,,,,,
405,2,69,203,6,25,,,,,
405,3,61,211,6,25,,,,,
405,4,49,223,6,25,,,,,
405,5,54,218,6,25,,,,,
406,1,72,200,7,24,,,,,
406,2,45,227,6,25,,,,,
406,3,65,207,6,25,,,,,
406,4,47,225,6,25,,,,,
406,5,43,229,6,25,,,,,
407,1,83,189,7,24,,,,,
407,2,18,254,6,25,,,,,
407,3,85,187,6,25,,,,,
407,4,39,233,6,25,,,,,
407,5,47,225,6,25,,,,,
408,1,77,195,7,24,,,,,
408,2,62,210,6,25,,,,,
408,3,28,244,6,25,,,,,
408,4,50,222,6,25,,,,,
408,5,55,217,6,25,,,,,
409,1,64,208,7,24,,,,,
409,2,61,211,6,25,,,,,
409,3,56,216,6,25,,,,,
409,4,57,215,6,25,,,,,
409,5,34,238,6,25,,,,,
410,1,56,216,7,24,,,,,
410,2,63,209,6,25,,,,,
410,3,40,232,6,25,,,,,
410,4,40,232,6,25,,,,,
410,5,73,199,6,25,,,,,
411,1,125,147,7,24,,,,,
411,2,38,234,6,25,,,,,
411,3,48,224,6,25,,,,,
411,4,42,230,6,25,,,,,
411,5,19,253,6,25,,,,,
412,1,59,213,7,24,,,,,
412,2,18,254,6,25,,,,,
412,3,40,232,6,25,,,,,
412,4,92,180,6,25,,,,,
412,5,63,209,6,25,,,,,
413,1,82,190,7,24,,,,,
413,2,52,220,6,25,,,,,
413,3,48,224,6,25,,,,,
413,4,36,236,6,25,,,,,
413,5,54,218,6,25,,,,,
414,1,85,187,7,24,,,,,
414,2,36,236,6,25,,,,,
414,3,66,206,6,25,,,,,
414,4,34,238,6,25,,,,,
414,5,51,221,6,25,,,,,
415,1,50,222,7,24,,,,,
415,2,97,175,6,25,,,,,
415,3,70,202,6,25,,,,,
415,4,19,253,6,25,,,,,
415,5,36,236,6,25,,,,,
416,1,48,224,7,24,,,,,
416,2,50,222,6,25,,,,,
416,3,50,222,6,25,,,,,
416,4,60,212,6,25,,,,,
416,5,64,208,6,25,,,,,
417,1,100,172,7,24,,,,,
417,2,60,212,6,25,,,,,
417,3,25,247,6,25,,,,,
417,4,45,227,6,25,,,,,
417,5,42,230,6,25,,,,,
418,1,39,233,7,24,,,,,
418,2,97,175,6,25,,,,,
418,3,36,236,6,25,,,,,
418,4,51,221,6,25,,,,,
418,5,49,223,6,25,,,,,
419,1,75,197,7,24,,,,,
419,2,79,193,6,25,,,,,
419,3,30,242,6,25,,,,,
419,4,31,241,6,25,,,,,
419,5,57,215,6,25,,,,,
420,1,64,208,7,24,,,,,
420,2,35,237,6,25,,,,,
420,3,45,227,6,25,,,,,
420,4,68,204,6,25,,,,,
420,5,60,212,6,25,,,,,
421,1,44,228,7,24,,,,,
421,2,49,223,6,25,,,,,
421,3,62,210,6,25,,,,,
421,4,83,189,6,25,,,,,
421,5,34,238,6,25,,,,,
422,1,57,433,5,20,,,,,
422,2,169,321,5,20,,,,,
422,3,45,445,5,20,,,,,
422,4,136,354,5,20,,,,,
422,5,83,407,5,20,,,,,
423,1,144,346,5,20,,,,,
423,2,147,343,5,20,,,,,
423,3,77,413,5,20,,,,,
423,4,59,431,5,20,,,,,
423,5,63,427,5,20,,,,,
424,1,104,386,5,20,,,,,
424,2,28,462,5,20,,,,,
424,3,153,337,5,20,,,,,
424,4,153,337,5,20,,,,,
424,5,52,438,5,20,,,,,
425,1,50,440,5,20,,,,,
425,2,92,398,5,20,,,,,
425,3,58,432,5,20,,,,,
425,4,233,257,5,20,,,,,
425,5,57,433,5,20,,,,,
426,1,46,444,5,20,,,,,
426,2,88,402,5,20,,,,,
426,3,126,364,5,20,,,,,
426,4,164,326,5,20,,,,,
426,5,66,424,5,20,,,,,
427,1,129,361,5,20,,,,,
427,2,77,413,5,20,,,,,
427,3,85,405,5,20,,,,,
427,4,66,424,5,20,,,,,
427,5,133,357,5,20,,,,,
428,1,150,340,5,20,,,,,
428,2,186,304,5,20,,,,,
428,3,26,464,5,20,,,,,
428,4,73,417,5,20,,,,,
428,5,55,435,5,20,,,,,
429,1,174,316,5,20,,,,,
429,2,71,419,5,20,,,,,
429,3,127,363,5,20,,,,,
429,4,86,404,5,20,,,,,
429,5,32,458,5,20,,,,,
430,1,117,373,5,20,,,,,
430,2,118,372,5,20,,,,,
430,3,127,363,5,20,,,,,
430,4,58,432,5,20,,,,,
430,5,70,420,5,20,,,,,
431,1,93,397,5,20,,,,,
431,2,131,359,5,20,,,,,
431,3,145,345,5,20,,,,,
431,4,44,446,5,20,,,,,
431,5,77,413,5,20,,,,,
432,1,158,332,5,20,,,,,
432,2,51,439,5,20,,,,,
432,3,51,439,5,20,,,,,
432,4,47,443,5,20,,,,,
432,5,183,307,5,20,,,,,
433,1,62,428,5,20,,,,,
433,2,82,408,5,20,,,,,
433,3,259,231,5,20,,,,,
433,4,39,451,5,20,,,,,
433,5,48,442,5,20,,,,,
434,1,104,386,5,20,,,,,
434,2,140,350,5,20,,,,,
434,3,50,440,5,20,,,,,
434,4,127,363,5,20,,,,,
434,5,69,421,5,20,,,,,
435,1,103,387,5,20,,,,,
435,2,40,450,5,20,,,,,
435,3,160,330,5,20,,,,,
435,4,49,441,5,20,,,,,
435,5,138,352,5,20,,,,,
436,1,33,457,5,20,,,,,
436,2,207,283,5,20,,,,,
436,3,27,463,5,20,,,,,
436,4,139,351,5,20,,,,,
436,5,84,406,5,20,,,,,
437,1,43,447,5,20,,,,,
437,2,128,362,5,20,,,,,
437,3,189,301,5,20,,,,,
437,4,91,399,5,20,,,,,
437,5,39,451,5,20,,,,,
438,1,249,241,5,20,,,,,
438,2,59,431,5,20,,,,,
438,3,106,384,5,20,,,,,
438,4,14,476,5,20,,,,,
438,5,62,428,5,20,,,,,
439,1,67,423,5,20,,,,,
439,2,26,464,5,20,,,,,
439,3,78,412,5,20,,,,,
439,4,231,259,5,20,,,,,
439,5,88,402,5,20,,,,,
440,1,62,428,5,20,,,,,
440,2,117,373,5,20,,,,,
440,3,209,281,5,20,,,,,
440,4,46,444,5,20,,,,,
440,5,56,434,5,20,,,,,
441,1,44,446,5,20,,,,,
441,2,150,340,5,20,,,,,
441,3,93,397,5,20,,,,,
441,4,78,412,5,20,,,,,
441,5,125,365,5,20,,,,,
442,1,176,314,5,20,,,,,
442,2,112,378,5,20,,,,,
442,3,75,415,5,20,,,,,
442,4,25,465,5,20,,,,,
442,5,102,388,5,20,,,,,
443,1,34,456,5,20,,,,,
443,2,86,404,5,20,,,,,
443,3,232,258,5,20,,,,,
443,4,98,392,5,20,,,,,
443,5,40,450,5,20,,,,,
444,1,122,368,5,20,,,,,
444,2,111,379,5,20,,,,,
444,3,60,430,5,20,,,,,
444,4,115,375,5,20,,,,,
444,5,82,408,5,20,,,,,
445,1,37,453,5,20,,,,,
445,2,115,375,5,20,,,,,
445,3,119,371,5,20,,,,,
445,4,49,441,5,20,,,,,
445,5,170,320,5,20,,,,,
446,1,32,458,5,20,,,,,
446,2,142,348,5,20,,,,,
446,3,157,333,5,20,,,,,
446,4,101,389,5,20,,,,,
446,5,58,432,5,20,,,,,
447,1,103,387,5,20,,,,,
447,2,110,380,5,20,,,,,
447,3,156,334,5,20,,,,,
447,4,64,426,5,20,,,,,
447,5,57,433,5,20,,,,,
448,1,103,387,5,20,,,,,
448,2,71,419,5,20,,,,,
448,3,77,413,5,20,,,,,
448,4,85,405,5,20,,,,,
448,5,154,336,5,20,,,,,
449,1,90,400,5,20,,,,,
449,2,55,435,5,20,,,,,
449,3,69,421,5,20,,,,,
449,4,127,363,5,20,,,,,
449,5,149,341,5,20,,,,,
450,1,213,277,5,20,,,,,
450,2,48,442,5,20,,,,,
450,3,79,411,5,20,,,,,
450,4,108,382,5,20,,,,,
450,5,42,448,5,20,,,,,
451,1,63,427,5,20,,,,,
451,2,101,389,5,20,,,,,
451,3,177,313,5,20,,,,,
451,4,13,477,5,20,,,,,
451,5,136,354,5,20,,,,,
452,1,136,354,5,20,,,,,
452,2,42,448,5,20,,,,,
452,3,173,317,5,20,,,,,
452,4,64,426,5,20,,,,,
452,5,75,415,5,20,,,,,
453,1,38,452,5,20,,,,,
453,2,87,403,5,20,,,,,
453,3,167,323,5,20,,,,,
453,4,39,451,5,20,,,,,
453,5,159,331,5,20,,,,,
454,1,21,333,7,26,,,,,
454,2,17,337,7,26,,,,,
454,3,61,293,7,26,,,,,
454,4,222,132,6,27,,,,,
454,5,33,321,6,27,,,,,
455,1,155,199,7,26,,,,,
455,2,62,292,7,26,,,,,
455,3,33,321,7,26,,,,,
455,4,64,290,6,27,,,,,
455,5,40,314,6,27,,,,,
456,1,54,300,7,26,,,,,
456,2,23,331,7,26,,,,,
456,3,194,160,7,26,,,,,
456,4,51,303,6,27,,,,,
456,5,32,322,6,27,,,,,
457,1,38,316,7,26,,,,,
457,2,25,329,7,26,,,,,
457,3,202,152,7,26,,,,,
457,4,65,289,6,27,,,,,
457,5,24,330,6,27,,,,,
458,1,24,330,7,26,,,,,
458,2,195,159,7,26,,,,,
458,3,34,320,7,26,,,,,
458,4,69,285,6,27,,,,,
458,5,32,322,6,27,,,,,
459,1,38,316,7,26,,,,,
459,2,187,167,7,26,,,,,
459,3,53,301,7,26,,,,,
459,4,52,302,6,27,,,,,
459,5,24,330,6,27,,,,,
460,1,61,293,7,26,,,,,
460,2,33,321,7,26,,,,,
460,3,82,272,7,26,,,,,
460,4,159,195,6,27,,,,,
460,5,19,335,6,27,,,,,
461,1,20,334,7,26,,,,,
461,2,72,282,7,26,,,,,
461,3,20,334,7,26,,,,,
461,4,44,310,6,27,,,,,
461,5,198,156,6,27,,,,,
462,1,25,329,7,26,,,,,
462,2,55,299,7,26,,,,,
462,3,184,170,7,26,,,,,
462,4,34,320,6,27,,,,,
462,5,56,298,6,27,,,,,
463,1,53,301,7,26,,,,,
463,2,37,317,7,26,,,,,
463,3,46,308,7,26,,,,,
463,4,39,315,6,27,,,,,
463,5,179,175,6,27,,,,,
464,1,166,188,7,26,,,,,
464,2,54,300,7,26,,,,,
464,3,36,318,7,26,,,,,
464,4,56,298,6,27,,,,,
464,5,42,312,6,27,,,,,
465,1,177,177,7,26,,,,,
465,2,44,310,7,26,,,,,
465,3,55,299,7,26,,,,,
465,4,15,339,6,27,,,,,
465,5,63,291,6,27,,,,,
466,1,51,303,7,26,,,,,
466,2,187,167,7,26,,,,,
466,3,20,334,7,26,,,,,
466,4,40,314,6,27,,,,,
466,5,56,298,6,27,,,,,
467,1,59,295,7,26,,,,,
467,2,73,281,7,26,,,,,
467,3,35,319,7,26,,,,,
467,4,29,325,6,27,,,,,
467,5,158,196,6,27,,,,,
468,1,60,294,7,26,,,,,
468,2,173,181,7,26,,,,,
468,3,46,308,7,26,,,,,
468,4,40,314,6,27,,,,,
468,5,35,319,6,27,,,,,
469,1,76,278,7,26,,,,,
469,2,27,327,7,26,,,,,
469,3,14,340,7,26,,,,,
469,4,186,168,6,27,,,,,
469,5,51,303,6,27,,,,,
470,1,67,287,7,26,,,,,
470,2,34,320,7,26,,,,,
470,3,51,303,7,26,,,,,
470,4,21,333,6,27,,,,,
470,5,181,173,6,27,,,,,
471,1,29,325,7,26,,,,,
471,2,61,293,7,26,,,,,
471,3,14,340,7,26,,,,,
471,4,17,337,6,27,,,,,
471,5,233,121,6,27,,,,,
472,1,176,178,7,26,,,,,
472,2,65,289,7,26,,,,,
472,3,46,308,7,26,,,,,
472,4,48,306,6,27,,,,,
472,5,19,335,6,27,,,,,
473,1,18,336,7,26,,,,,
473,2,40,314,7,26,,,,,
473,3,227,127,7,26,,,,,
473,4,28,326,6,27,,,,,
473,5,41,313,6,27,,,,,
474,1,24,330,7,26,,,,,
474,2,204,150,7,26,,,,,
474,3,45,309,7,26,,,,,
474,4,58,296,6,27,,,,,
474,5,23,331,6,27,,,,,
475,1,65,289,7,26,,,,,
475,2,169,185,7,26,,,,,
475,3,40,314,7,26,,,,,
475,4,53,301,6,27,,,,,
475,5,27,327,6,27,,,,,
476,1,57,297,7,26,,,,,
476,2,27,327,7,26,,,,,
476,3,53,301,7,26,,,,,
476,4,33,321,6,27,,,,,
476,5,184,170,6,27,,,,,
477,1,17,337,7,26,,,,,
477,2,49,305,7,26,,,,,
477,3,183,171,7,26,,,,,
477,4,63,291,6,27,,,,,
477,5,42,312,6,27,,,,,
478,1,198,156,7,26,,,,,
478,2,30,324,7,26,,,,,
478,3,78,276,7,26,,,,,
478,4,20,334,6,27,,,,,
478,5,28,326,6,27,,,,,
479,1,31,323,7,26,,,,,
479,2,174,180,7,26,,,,,
479,3,65,289,7,26,,,,,
479,4,49,305,6,27,,,,,
479,5,35,319,6,27,,,,,
480,1,23,331,7,26,,,,,
480,2,69,285,7,26,,,,,
480,3,75,279,7,26,,,,,
480,4,157,197,6,27,,,,,
480,5,30,324,6,27,,,,,
481,1,27,327,7,26,,,,,
481,2,81,273,7,26,,,,,
481,3,37,317,7,26,,,,,
481,4,182,172,6,27,,,,,
481,5,27,327,6,27,,,,,
482,1,33,321,7,26,,,,,
482,2,60,294,7,26,,,,,
482,3,59,295,7,26,,,,,
482,4,36,318,6,27,,,,,
482,5,166,188,6,27,,,,,
483,1,27,327,7,26,,,,,
483,2,76,278,7,26,,,,,
483,3,72,282,7,26,,,,,
483,4,18,336,6,27,,,,,
483,5,161,193,6,27,,,,,
484,1,65,289,7,26,,,,,
484,2,188,166,7,26,,,,,
484,3,18,336,7,26,,,,,
484,4,48,306,6,27,,,,,
484,5,35,319,6,27,,,,,
485,1,40,314,7,26,,,,,
485,2,28,326,7,26,,,,,
485,3,156,198,7,26,,,,,
485,4,58,296,6,27,,,,,
485,5,72,282,6,27,,,,,
486,1,70,284,7,26,,,,,
486,2,27,327,7,26,,,,,
486,3,58,296,7,26,,,,,
486,4,50,304,6,27,,,,,
486,5,149,205,6,27,,,,,
487,1,24,330,7,26,,,,,
487,2,54,300,7,26,,,,,
487,3,171,183,7,26,,,,,
487,4,55,299,6,27,,,,,
487,5,50,304,6,27,,,,,
488,1,24,330,7,26,,,,,
488,2,51,303,7,26,,,,,
488,3,73,281,7,26,,,,,
488,4,181,173,6,27,,,,,
488,5,25,329,6,27,,,,,
489,1,175,179,7,26,,,,,
489,2,40,314,7,26,,,,,
489,3,50,304,7,26,,,,,
489,4,42,312,6,27,,,,,
489,5,47,307,6,27,,,,,
490,1,20,334,7,26,,,,,
490,2,89,265,7,26,,,,,
490,3,23,331,7,26,,,,,
490,4,44,310,6,27,,,,,
490,5,178,176,6,27,,,,,
491,1,167,187,7,26,,,,,
491,2,26,328,7,26,,,,,
491,3,58,296,7,26,,,,,
491,4,67,287,6,27,,,,,
491,5,36,318,6,27,,,,,
492,1,50,412,7,26,,,,,
492,2,127,335,7,26,,,,,
492,3,85,377,7,26,,,,,
492,4,121,341,6,27,,,,,
492,5,79,383,6,27,,,,,
493,1,84,378,7,26,,,,,
493,2,67,395,7,26,,,,,
493,3,75,387,7,26,,,,,
493,4,74,388,6,27,,,,,
493,5,162,300,6,27,,,,,
494,1,131,331,7,26,,,,,
494,2,67,395,7,26,,,,,
494,3,72,390,7,26,,,,,
494,4,87,375,6,27,,,,,
494,5,105,357,6,27,,,,,
495,1,79,383,7,26,,,,,
495,2,171,291,7,26,,,,,
495,3,79,383,7,26,,,,,
495,4,88,374,6,27,,,,,
495,5,45,417,6,27,,,,,
496,1,41,421,7,26,,,,,
496,2,132,330,7,26,,,,,
496,3,55,407,7,26,,,,,
496,4,52,410,6,27,,,,,
496,5,182,280,6,27,,,,,
497,1,67,395,7,26,,,,,
497,2,82,380,7,26,,,,,
497,3,95,367,7,26,,,,,
497,4,61,401,6,27,,,,,
497,5,157,305,6,27,,,,,
498,1,181,281,7,26,,,,,
498,2,61,401,7,26,,,,,
498,3,94,368,7,26,,,,,
498,4,84,378,6,27,,,,,
498,5,42,420,6,27,,,,,
499,1,56,406,7,26,,,,,
499,2,70,392,7,26,,,,,
499,3,91,371,7,26,,,,,
499,4,78,384,6,27,,,,,
499,5,167,295,6,27,,,,,
500,1,69,393,7,26,,,,,
500,2,99,363,7,26,,,,,
500,3,104,358,7,26,,,,,
500,4,36,426,6,27,,,,,
500,5,154,308,6,27,,,,,
501,1,40,422,7,26,,,,,
501,2,48,414,7,26,,,,,
501,3,167,295,7,26,,,,,
501,4,141,321,6,27,,,,,
501,5,66,396,6,27,,,,,
502,1,95,367,7,26,,,,,
502,2,84,378,7,26,,,,,
502,3,189,273,7,26,,,,,
502,4,66,396,6,27,,,,,
502,5,28,434,6,27,,,,,
503,1,193,269,7,26,,,,,
503,2,77,385,7,26,,,,,
503,3,78,384,7,26,,,,,
503,4,53,409,6,27,,,,,
503,5,61,401,6,27,,,,,
504,1,76,386,7,26,,,,,
504,2,54,408,7,26,,,,,
504,3,123,339,7,26,,,,,
504,4,147,315,6,27,,,,,
504,5,62,400,6,27,,,,,
505,1,171,291,7,26,,,,,
505,2,75,387,7,26,,,,,
505,3,48,414,7,26,,,,,
505,4,40,422,6,27,,,,,
505,5,128,334,6,27,,,,,
506,1,74,388,7,26,,,,,
506,2,121,341,7,26,,,,,
506,3,65,397,7,26,,,,,
506,4,139,323,6,27,,,,,
506,5,63,399,6,27,,,,,
507,1,113,349,7,26,,,,,
507,2,103,359,7,26,,,,,
507,3,57,405,7,26,,,,,
507,4,50,412,6,27,,,,,
507,5,139,323,6,27,,,,,
508,1,146,316,7,26,,,,,
508,2,48,414,7,26,,,,,
508,3,111,351,7,26,,,,,
508,4,71,391,6,27,,,,,
508,5,86,376,6,27,,,,,
509,1,69,393,7,26,,,,,
509,2,111,351,7,26,,,,,
509,3,105,357,7,26,,,,,
509,4,48,414,6,27,,,,,
509,5,129,333,6,27,,,,,
510,1,82,380,7,26,,,,,
510,2,167,295,7,26,,,,,
510,3,68,394,7,26,,,,,
510,4,100,362,6,27,,,,,
510,5,45,417,6,27,,,,,
511,1,139,323,7,26,,,,,
511,2,43,419,7,26,,,,,
511,3,134,328,7,26,,,,,
511,4,82,380,6,27,,,,,
511,5,64,398,6,27,,,,,
512,1,48,414,7,26,,,,,
512,2,67,395,7,26,,,,,
512,3,92,370,7,26,,,,,
512,4,156,306,6,27,,,,,
512,5,99,363,6,27,,,,,
513,1,65,397,7,26,,,,,
513,2,102,360,7,26,,,,,
513,3,177,285,7,26,,,,,
513,4,57,405,6,27,,,,,
513,5,61,401,6,27,,,,,
514,1,140,322,7,26,,,,,
514,2,54,408,7,26,,,,,
514,3,43,419,7,26,,,,,
514,4,137,325,6,27,,,,,
514,5,88,374,6,27,,,,,
515,1,112,350,7,26,,,,,
515,2,47,415,7,26,,,,,
515,3,106,356,7,26,,,,,
515,4,67,395,6,27,,,,,
515,5,130,332,6,27,,,,,
516,1,164,298,7,26,,,,,
516,2,141,321,7,26,,,,,
516,3,57,405,7,26,,,,,
516,4,66,396,6,27,,,,,
516,5,34,428,6,27,,,,,
517,1,65,397,7,26,,,,,
517,2,46,416,7,26,,,,,
517,3,94,368,7,26,,,,,
517,4,74,388,6,27,,,,,
517,5,183,279,6,27,,,,,
518,1,173,301,7,28,,,,,
518,2,36,438,7,28,,,,,
518,3,64,410,7,28,,,,,
518,4,90,384,7,28,,,,,
518,5,111,363,7,28,,,,,
519,1,77,397,7,28,,,,,
519,2,62,412,7,28,,,,,
519,3,97,377,7,28,,,,,
519,4,72,402,7,28,,,,,
519,5,166,308,7,28,,,,,
520,1,89,385,7,28,,,,,
520,2,76,398,7,28,,,,,
520,3,99,375,7,28,,,,,
520,4,137,337,7,28,,,,,
520,5,73,401,7,28,,,,,
521,1,96,378,7,28,,,,,
521,2,69,405,7,28,,,,,
521,3,128,346,7,28,,,,,
521,4,88,386,7,28,,,,,
521,5,93,381,7,28,,,,,
522,1,124,350,7,28,,,,,
522,2,108,366,7,28,,,,,
522,3,96,378,7,28,,,,,
522,4,60,414,7,28,,,,,
522,5,86,388,7,28,,,,,
523,1,117,357,7,28,,,,,
523,2,67,407,7,28,,,,,
523,3,34,440,7,28,,,,,
523,4,90,384,7,28,,,,,
523,5,166,308,7,28,,,,,
524,1,47,427,7,28,,,,,
524,2,149,325,7,28,,,,,
524,3,140,334,7,28,,,,,
524,4,64,410,7,28,,,,,
524,5,74,400,7,28,,,,,
525,1,113,361,7,28,,,,,
525,2,47,427,7,28,,,,,
525,3,60,414,7,28,,,,,
525,4,149,325,7,28,,,,,
525,5,105,369,7,28,,,,,
526,1,93,381,7,28,,,,,
526,2,61,413,7,28,,,,,
526,3,114,360,7,28,,,,,
526,4,110,364,7,28,,,,,
526,5,96,378,7,28,,,,,
527,1,102,372,7,28,,,,,
527,2,153,321,7,28,,,,,
527,3,73,401,7,28,,,,,
527,4,53,421,7,28,,,,,
527,5,93,381,7,28,,,,,
528,1,92,382,7,28,,,,,
528,2,94,380,7,28,,,,,
528,3,50,424,7,28,,,,,
