tumor_type,block,endpoint,repeat_id,n,metric,pls1,pls2,median_ncomp_pls1,median_ncomp_pls2,delta_pls2_minus_pls1
LIHC,inferred_cell_fractions,T Cells gamma delta,1,352,Q2,-0.153256926451389,-0.0405687303668401,1,4,0.112688196084549
LIHC,inferred_cell_fractions,T Cells gamma delta,2,352,Q2,-0.125865977762725,-0.0129552924057921,1,3,0.112910685356933
LIHC,inferred_cell_fractions,T Cells gamma delta,3,352,Q2,-0.100032994699178,-0.0311677729395832,1,4,0.0688652217595953
LIHC,inferred_cell_fractions,Th1 Cells,1,352,Q2,0.109958489212259,0.102913791930736,2,4,-0.00704469728152335
LIHC,inferred_cell_fractions,Th1 Cells,2,352,Q2,0.155682478309077,0.114551288820665,2,3,-0.0411311894884123
LIHC,inferred_cell_fractions,Th1 Cells,3,352,Q2,0.124228170370126,0.0953385889572561,2,4,-0.02888958141287
LIHC,inferred_cell_fractions,Th17 Cells,1,352,Q2,0.236737113830848,0.238228266503495,1,4,0.00149115267264621
LIHC,inferred_cell_fractions,Th17 Cells,2,352,Q2,0.24502787625017,0.257915868710526,1,3,0.0128879924603561
LIHC,inferred_cell_fractions,Th17 Cells,3,352,Q2,0.245958081498215,0.249036774383566,1,4,0.00307869288535134
LIHC,inferred_cell_fractions,Th2 Cells,1,352,Q2,0.210032417675142,0.185597325675334,2,4,-0.0244350919998085
LIHC,inferred_cell_fractions,Th2 Cells,2,352,Q2,0.228671981622397,0.19743134184044,2,3,-0.0312406397819573
LIHC,inferred_cell_fractions,Th2 Cells,3,352,Q2,0.199528289971062,0.163129823661355,2,4,-0.0363984663097071
LIHC,infiltration_signatures,IFN-gamma Response,1,337,Q2,0.0355685967008437,0.0274539335899788,2,5,-0.00811466311086484
LIHC,infiltration_signatures,IFN-gamma Response,2,337,Q2,0.0566722855692303,0.0642416900972462,2,6,0.00756940452801591
LIHC,infiltration_signatures,IFN-gamma Response,3,337,Q2,0.0126199328775333,0.0318443205321245,2,5,0.0192243876545912
LIHC,infiltration_signatures,Leukocyte Fraction,1,337,Q2,0.301034127301067,0.37746283242165,3,5,0.0764287051205831
LIHC,infiltration_signatures,Leukocyte Fraction,2,337,Q2,0.383666450349009,0.386866264031121,2,6,0.00319981368211131
LIHC,infiltration_signatures,Leukocyte Fraction,3,337,Q2,0.369068665289081,0.368518358892679,2,5,-0.000550306396401634
LIHC,infiltration_signatures,Lymphocyte Infiltration Signature Score,1,337,Q2,0.330207349588157,0.307657696345833,3,5,-0.0225496532423245
LIHC,infiltration_signatures,Lymphocyte Infiltration Signature Score,2,337,Q2,0.332771933881505,0.332084460749969,3,6,-0.00068747313153672
LIHC,infiltration_signatures,Lymphocyte Infiltration Signature Score,3,337,Q2,0.356219836203253,0.338455285460365,3,5,-0.0177645507428882
LIHC,infiltration_signatures,Macrophage Regulation,1,337,Q2,0.382098504139432,0.37538589494169,3,5,-0.00671260919774208
LIHC,infiltration_signatures,Macrophage Regulation,2,337,Q2,0.372305168687315,0.362078149945741,3,6,-0.0102270187415737
LIHC,infiltration_signatures,Macrophage Regulation,3,337,Q2,0.360728733620349,0.382191756844982,3,5,0.021463023224633
LIHC,infiltration_signatures,Stromal Fraction,1,337,Q2,0.282183769890688,0.29087647093552,2,5,0.00869270104483255
LIHC,infiltration_signatures,Stromal Fraction,2,337,Q2,0.275964847438098,0.275939633593099,2,6,-2.52138449984285e-05
LIHC,infiltration_signatures,Stromal Fraction,3,337,Q2,0.283866523588485,0.287559360484198,2,5,0.00369283689571276
LIHC,infiltration_signatures,TGF-beta Response,1,337,Q2,0.352138518343267,0.332004827042141,2,5,-0.0201336913011256
LIHC,infiltration_signatures,TGF-beta Response,2,337,Q2,0.365734276084169,0.350809576041457,2,6,-0.0149247000427121
LIHC,infiltration_signatures,TGF-beta Response,3,337,Q2,0.301770054904192,0.352139724528587,2,5,0.0503696696243953
LIHC,infiltration_signatures,Wound Healing,1,337,Q2,0.397126063202564,0.369651815867721,2,5,-0.0274742473348436
LIHC,infiltration_signatures,Wound Healing,2,337,Q2,0.408061452423905,0.40961885295108,3,6,0.00155740052717424
LIHC,infiltration_signatures,Wound Healing,3,337,Q2,0.410994616362416,0.400362859628394,2,5,-0.0106317567340222
LUAD,immune_repertoire,BCR Evenness,1,373,Q2,-0.0145560953124593,-0.0132842993228131,1,4,0.00127179598964622
LUAD,immune_repertoire,BCR Evenness,2,373,Q2,-3.54224754366417e-05,-0.00240533220791694,1,4,-0.0023699097324803
LUAD,immune_repertoire,BCR Evenness,3,373,Q2,0.00700470271954679,0.00951995160865626,1,4,0.00251524888910948
LUAD,immune_repertoire,BCR Richness,1,373,Q2,0.0548067429697099,0.0840833555546717,3,4,0.0292766125849618
LUAD,immune_repertoire,BCR Richness,2,373,Q2,0.0378441786262145,0.124296802245519,2,4,0.086452623619305
LUAD,immune_repertoire,BCR Richness,3,373,Q2,0.100161648585322,0.115079392517514,2,4,0.0149177439321929
LUAD,immune_repertoire,BCR Shannon,1,373,Q2,0.127793734591971,0.101264364447057,3,4,-0.0265293701449145
LUAD,immune_repertoire,BCR Shannon,2,373,Q2,0.153117213341145,0.168060009474959,2,4,0.014942796133814
LUAD,immune_repertoire,BCR Shannon,3,373,Q2,0.161027037360852,0.15622026129863,2,4,-0.00480677606222146
LUAD,immune_repertoire,TCR Evenness,1,373,Q2,0.0302746321776004,0.0356634184766463,1,4,0.00538878629904593
LUAD,immune_repertoire,TCR Evenness,2,373,Q2,0.0256548303110694,0.031615940671234,1,4,0.00596111036016456
LUAD,immune_repertoire,TCR Evenness,3,373,Q2,0.0161643646252213,0.0142168528653523,1,4,-0.00194751175986896
LUAD,immune_repertoire,TCR Richness,1,373,Q2,0.148558369703593,0.134720935591192,4,4,-0.013837434112401
LUAD,immune_repertoire,TCR Richness,2,373,Q2,0.142088405318796,0.180468985321071,4,4,0.0383805800022745
LUAD,immune_repertoire,TCR Richness,3,373,Q2,0.12574481972177,0.1423812126175,2,4,0.0166363928957296
LUAD,immune_repertoire,TCR Shannon,1,373,Q2,0.183554858159528,0.16530702158698,3,4,-0.0182478365725471
LUAD,immune_repertoire,TCR Shannon,2,373,Q2,0.202581828465265,0.2148528547946,3,4,0.0122710263293353
LUAD,immune_repertoire,TCR Shannon,3,373,Q2,0.175930476067144,0.169902348309989,2,4,-0.00602812775715511
LUAD,inferred_cell_fractions,B Cells Memory,1,410,Q2,0.00077672041115584,-0.0060767937987678,1,4,-0.00685351420992364
LUAD,inferred_cell_fractions,B Cells Memory,2,410,Q2,-0.0275145634988303,-0.0193477993749718,1,4,0.00816676412385853
LUAD,inferred_cell_fractions,B Cells Memory,3,410,Q2,-0.00493490004056829,0.00194712747827841,1,4,0.0068820275188467
LUAD,inferred_cell_fractions,B Cells Naive,1,410,Q2,-0.0252951740441854,-0.00556471665392988,1,4,0.0197304573902555
LUAD,inferred_cell_fractions,B Cells Naive,2,410,Q2,-0.0414596766572601,-0.0149218863200338,1,4,0.0265377903372264
LUAD,inferred_cell_fractions,B Cells Naive,3,410,Q2,-0.0362340723510874,-0.0136264286983379,1,4,0.0226076436527496
LUAD,inferred_cell_fractions,Dendritic Cells Activated,1,410,Q2,-0.0422202078421268,-0.0120475197552652,1,4,0.0301726880868616
LUAD,inferred_cell_fractions,Dendritic Cells Activated,2,410,Q2,-0.0616250877065083,-0.0124096762048451,1,4,0.0492154115016632
LUAD,inferred_cell_fractions,Dendritic Cells Activated,3,410,Q2,-0.0696580522987798,-0.0114347990390891,1,4,0.0582232532596907
LUAD,inferred_cell_fractions,Dendritic Cells Resting,1,410,Q2,0.0552052317817237,0.0706902875883049,2,4,0.0154850558065812
LUAD,inferred_cell_fractions,Dendritic Cells Resting,2,410,Q2,0.0525618161675184,0.0757817063891363,2,4,0.0232198902216179
LUAD,inferred_cell_fractions,Dendritic Cells Resting,3,410,Q2,0.054333201026316,0.0849789283663923,1,4,0.0306457273400763
LUAD,inferred_cell_fractions,Eosinophils,1,410,Q2,-0.0591725268711865,-0.0330395769506207,1,4,0.0261329499205658
LUAD,inferred_cell_fractions,Eosinophils,2,410,Q2,-0.0292381634976897,-0.00357151365392872,1,4,0.025666649843761
LUAD,inferred_cell_fractions,Eosinophils,3,410,Q2,-0.0590695989774677,-0.0270086439473569,1,4,0.0320609550301108
LUAD,inferred_cell_fractions,Macrophages M0,1,410,Q2,0.0614323253712001,0.0673539198679576,1,4,0.00592159449675744
LUAD,inferred_cell_fractions,Macrophages M0,2,410,Q2,0.0505218714843129,0.0444182923336337,1,4,-0.00610357915067916
LUAD,inferred_cell_fractions,Macrophages M0,3,410,Q2,0.0453322775293071,0.0487284905486332,1,4,0.00339621301932602
LUAD,inferred_cell_fractions,Macrophages M1,1,410,Q2,0.11831814235931,0.109435120555999,3,4,-0.00888302180331147
LUAD,inferred_cell_fractions,Macrophages M1,2,410,Q2,0.108749464227951,0.0963244986151432,3,4,-0.0124249656128079
LUAD,inferred_cell_fractions,Macrophages M1,3,410,Q2,0.118950130662339,0.133068000741143,3,4,0.0141178700788042
LUAD,inferred_cell_fractions,Macrophages M2,1,410,Q2,0.122811972684595,0.1275071360439,2,4,0.00469516335930564
LUAD,inferred_cell_fractions,Macrophages M2,2,410,Q2,0.12362137943106,0.119467495908882,3,4,-0.00415388352217894
LUAD,inferred_cell_fractions,Macrophages M2,3,410,Q2,0.0838999384827592,0.101708262065857,3,4,0.0178083235830976
LUAD,inferred_cell_fractions,Mast Cells Activated,1,410,Q2,-0.000963635190217804,0.0116157293535974,1,4,0.0125793645438153
LUAD,inferred_cell_fractions,Mast Cells Activated,2,410,Q2,-0.00979766286541683,0.0228061829324304,1,4,0.0326038457978473
LUAD,inferred_cell_fractions,Mast Cells Activated,3,410,Q2,-0.0128451485753653,-0.0141260780571186,1,4,-0.00128092948175329
LUAD,inferred_cell_fractions,Mast Cells Resting,1,410,Q2,0.131894602807025,0.129605231653555,1,4,-0.00228937115347017
LUAD,inferred_cell_fractions,Mast Cells Resting,2,410,Q2,0.110332117395451,0.131338865909458,1,4,0.0210067485140064
LUAD,inferred_cell_fractions,Mast Cells Resting,3,410,Q2,0.140539420229661,0.148430437183074,1,4,0.00789101695341299
LUAD,inferred_cell_fractions,Monocytes,1,410,Q2,0.0206561803694001,0.0253835520008673,1,4,0.00472737163146719
LUAD,inferred_cell_fractions,Monocytes,2,410,Q2,0.0242355825246081,0.00821904199556467,1,4,-0.0160165405290434
LUAD,inferred_cell_fractions,Monocytes,3,410,Q2,0.0150901647234742,0.0196058288706767,1,4,0.0045156641472025
LUAD,inferred_cell_fractions,NK Cells Activated,1,410,Q2,-0.0276013684055336,-0.0157649797825512,1,4,0.0118363886229824
LUAD,inferred_cell_fractions,NK Cells Activated,2,410,Q2,-0.0384162622216953,-0.0125810001609525,1,4,0.0258352620607427
LUAD,inferred_cell_fractions,NK Cells Activated,3,410,Q2,-0.0140072149422055,-0.014367780473898,1,4,-0.000360565531692503
LUAD,inferred_cell_fractions,NK Cells Resting,1,410,Q2,-0.0200944552632185,-0.0281200217061044,1,4,-0.00802556644288588
LUAD,inferred_cell_fractions,NK Cells Resting,2,410,Q2,-0.0107701719392785,-0.0135747703220088,1,4,-0.00280459838273028
LUAD,inferred_cell_fractions,NK Cells Resting,3,410,Q2,-0.00907786843441483,-0.015727020757548,1,4,-0.00664915232313312
LUAD,inferred_cell_fractions,Neutrophils,1,410,Q2,0.0905938438992662,0.103491194871978,1,4,0.0128973509727118
LUAD,inferred_cell_fractions,Neutrophils,2,410,Q2,0.0864842830930153,0.0918776046406516,1,4,0.00539332154763639
LUAD,inferred_cell_fractions,Neutrophils,3,410,Q2,0.0812358632672715,0.0799956014768007,1,4,-0.00124026179047076
LUAD,inferred_cell_fractions,Plasma Cells,1,410,Q2,0.132855852503083,0.0769918743702118,2,4,-0.0558639781328714
LUAD,inferred_cell_fractions,Plasma Cells,2,410,Q2,0.0903842478531989,0.0487342985423366,2,4,-0.0416499493108623
LUAD,inferred_cell_fractions,Plasma Cells,3,410,Q2,0.0808094002593401,0.0655627537736401,4,4,-0.0152466464857001
LUAD,inferred_cell_fractions,T Cells CD4 Memory Activated,1,410,Q2,0.109736172514455,0.105955404502683,1,4,-0.00378076801177207
LUAD,inferred_cell_fractions,T Cells CD4 Memory Activated,2,410,Q2,0.0960617183924961,0.106579220456969,1,4,0.0105175020644728
LUAD,inferred_cell_fractions,T Cells CD4 Memory Activated,3,410,Q2,0.108700205823304,0.115850571092138,1,4,0.00715036526883395
LUAD,inferred_cell_fractions,T Cells CD4 Memory Resting,1,410,Q2,0.082598399032778,0.0803109474346693,1,4,-0.00228745159810873
LUAD,inferred_cell_fractions,T Cells CD4 Memory Resting,2,410,Q2,0.0789794470273133,0.0767274387150673,1,4,-0.00225200831224603
LUAD,inferred_cell_fractions,T Cells CD4 Memory Resting,3,410,Q2,0.0858279344726185,0.0781479685956282,1,4,-0.00767996587699027
LUAD,inferred_cell_fractions,T Cells CD8,1,410,Q2,0.1447595184562,0.103975675515335,3,4,-0.0407838429408658
LUAD,inferred_cell_fractions,T Cells CD8,2,410,Q2,0.151883428066118,0.100441312767539,3,4,-0.0514421152985782
LUAD,inferred_cell_fractions,T Cells CD8,3,410,Q2,0.162356894131873,0.149176049898318,3,4,-0.013180844233555
LUAD,inferred_cell_fractions,T Cells Follicular Helper,1,410,Q2,0.0375949646734585,0.0664841248151391,2,4,0.0288891601416806
LUAD,inferred_cell_fractions,T Cells Follicular Helper,2,410,Q2,0.0631727801928329,0.0792817060637645,1,4,0.0161089258709316
LUAD,inferred_cell_fractions,T Cells Follicular Helper,3,410,Q2,0.0813989552271239,0.103507667836343,2,4,0.0221087126092193
LUAD,inferred_cell_fractions,T Cells Regulatory Tregs,1,410,Q2,-0.0636772026378067,-0.00161436256487768,1,4,0.0620628400729291
LUAD,inferred_cell_fractions,T Cells Regulatory Tregs,2,410,Q2,-0.0650952528159803,-0.00683727643168952,1,4,0.0582579763842908
LUAD,inferred_cell_fractions,T Cells Regulatory Tregs,3,410,Q2,-0.0140316602852655,-0.00389966308271039,1,4,0.0101319972025551
LUAD,inferred_cell_fractions,T Cells gamma delta,1,410,Q2,-0.0249067986917231,-0.0126942983072282,1,4,0.0122125003844948
LUAD,inferred_cell_fractions,T Cells gamma delta,2,410,Q2,-0.0374107646064776,-0.0303197221831484,1,4,0.00709104242332925
LUAD,inferred_cell_fractions,T Cells gamma delta,3,410,Q2,-0.0385769958802753,-0.012485183551036,1,4,0.0260918123292393
LUAD,inferred_cell_fractions,Th1 Cells,1,410,Q2,0.135404651708845,0.151371835521523,4,4,0.0159671838126775
LUAD,inferred_cell_fractions,Th1 Cells,2,410,Q2,0.144496163133532,0.172656951413978,2,4,0.0281607882804459
LUAD,inferred_cell_fractions,Th1 Cells,3,410,Q2,0.0903120585668688,0.136582675810095,2,4,0.0462706172432257
LUAD,inferred_cell_fractions,Th17 Cells,1,410,Q2,0.129676747228311,0.116025863763415,1,4,-0.0136508834648962
LUAD,inferred_cell_fractions,Th17 Cells,2,410,Q2,0.119154603076327,0.0994980398455394,1,4,-0.0196565632307877
LUAD,inferred_cell_fractions,Th17 Cells,3,410,Q2,0.136399492205749,0.0998873044821934,1,4,-0.0365121877235556
LUAD,inferred_cell_fractions,Th2 Cells,1,410,Q2,0.383306313328485,0.365287492572132,2,4,-0.0180188207563528
LUAD,inferred_cell_fractions,Th2 Cells,2,410,Q2,0.380276196986906,0.373741286530791,2,4,-0.0065349104561151
LUAD,inferred_cell_fractions,Th2 Cells,3,410,Q2,0.373465646376091,0.368088515570928,2,4,-0.00537713080516344
LUAD,infiltration_signatures,IFN-gamma Response,1,387,Q2,0.195667022504832,0.217478733268008,4,8,0.0218117107631765
LUAD,infiltration_signatures,IFN-gamma Response,2,387,Q2,0.189162844934484,0.207261197680945,3,7,0.0180983527464608
LUAD,infiltration_signatures,IFN-gamma Response,3,387,Q2,0.199602264700618,0.206383852724018,3,8,0.00678158802340012
LUAD,infiltration_signatures,Leukocyte Fraction,1,387,Q2,0.427314841004978,0.399367865986907,4,8,-0.0279469750180709
LUAD,infiltration_signatures,Leukocyte Fraction,2,387,Q2,0.394046494225444,0.357839385296804,4,7,-0.0362071089286407
LUAD,infiltration_signatures,Leukocyte Fraction,3,387,Q2,0.41601600309982,0.385143084871656,4,8,-0.030872918228165
LUAD,infiltration_signatures,Lymphocyte Infiltration Signature Score,1,387,Q2,0.283829073440644,0.290101499846359,3,8,0.00627242640571535
LUAD,infiltration_signatures,Lymphocyte Infiltration Signature Score,2,387,Q2,0.31065439531418,0.287879547904723,4,7,-0.0227748474094573
LUAD,infiltration_signatures,Lymphocyte Infiltration Signature Score,3,387,Q2,0.273119368690109,0.30996610345347,4,8,0.0368467347633609
LUAD,infiltration_signatures,Macrophage Regulation,1,387,Q2,0.352729885232639,0.345981517772031,4,8,-0.00674836746060792
LUAD,infiltration_signatures,Macrophage Regulation,2,387,Q2,0.337617050206666,0.340524056235588,4,7,0.0029070060289218
LUAD,infiltration_signatures,Macrophage Regulation,3,387,Q2,0.319243818078821,0.344853144524468,4,8,0.025609326445647
LUAD,infiltration_signatures,Stromal Fraction,1,387,Q2,0.255658173006205,0.299298504705383,3,8,0.0436403316991778
LUAD,infiltration_signatures,Stromal Fraction,2,387,Q2,0.228989614828132,0.257933376561798,3,7,0.0289437617336662
LUAD,infiltration_signatures,Stromal Fraction,3,387,Q2,0.217608862298836,0.264757077268383,3,8,0.0471482149695469
LUAD,infiltration_signatures,TGF-beta Response,1,387,Q2,0.262911743854217,0.283652704350644,3,8,0.0207409604964272
LUAD,infiltration_signatures,TGF-beta Response,2,387,Q2,0.255964018038089,0.248509427742942,3,7,-0.00745459029514717
LUAD,infiltration_signatures,TGF-beta Response,3,387,Q2,0.278388470239961,0.276666527068082,3,8,-0.00172194317187924
LUAD,infiltration_signatures,TIL Regional Fraction,1,387,Q2,0.412965028279404,0.388663994444591,4,8,-0.024301033834813
LUAD,infiltration_signatures,TIL Regional Fraction,2,387,Q2,0.403466251560014,0.373888551596354,4,7,-0.0295776999636594
LUAD,infiltration_signatures,TIL Regional Fraction,3,387,Q2,0.382712956913858,0.374106180842139,4,8,-0.00860677607171878
LUAD,infiltration_signatures,Wound Healing,1,387,Q2,0.418966833268449,0.421838340983648,2,8,0.00287150771519884
LUAD,infiltration_signatures,Wound Healing,2,387,Q2,0.38630212276128,0.400422981787765,1,7,0.0141208590264856
LUAD,infiltration_signatures,Wound Healing,3,387,Q2,0.379871326594331,0.400982243597576,2,8,0.0211109170032446
LUSC,immune_repertoire,BCR Evenness,1,394,Q2,-0.0765721052673329,-0.0113656255883416,1,2,0.0652064796789913
LUSC,immune_repertoire,BCR Evenness,2,394,Q2,-0.06196305210367,-0.0183525450787798,1,2,0.0436105070248902
LUSC,immune_repertoire,BCR Evenness,3,394,Q2,-0.0565137970640515,-0.0109555680273328,1,2,0.0455582290367187
LUSC,immune_repertoire,BCR Richness,1,394,Q2,0.0256218164322367,-0.0139462868936475,3,2,-0.0395681033258842
LUSC,immune_repertoire,BCR Richness,2,394,Q2,0.0255482866094288,0.0359967872443322,2,2,0.0104485006349034
LUSC,immune_repertoire,BCR Richness,3,394,Q2,-0.000200172119781072,0.0388683793452076,1,2,0.0390685514649887
LUSC,immune_repertoire,BCR Shannon,1,394,Q2,-0.0115945439308567,-0.0268194325363238,2,2,-0.0152248886054671
LUSC,immune_repertoire,BCR Shannon,2,394,Q2,0.0290385902706166,0.062012806622643,1,2,0.0329742163520264
LUSC,immune_repertoire,BCR Shannon,3,394,Q2,0.0229594005504462,0.0311253664126079,1,2,0.00816596586216167
LUSC,immune_repertoire,TCR Evenness,1,394,Q2,0.0129577381839605,0.0256268493493663,1,2,0.0126691111654058
LUSC,immune_repertoire,TCR Evenness,2,394,Q2,0.0204833296277512,0.0191930320136415,1,2,-0.0012902976141097
LUSC,immune_repertoire,TCR Evenness,3,394,Q2,0.00501248761281736,0.0187662544147243,1,2,0.013753766801907
LUSC,immune_repertoire,TCR Richness,1,394,Q2,0.111997777176773,0.107394654918472,1,2,-0.00460312225830073
LUSC,immune_repertoire,TCR Richness,2,394,Q2,0.0824612391293067,0.129792854422061,2,2,0.0473316152927544
LUSC,immune_repertoire,TCR Richness,3,394,Q2,0.112352278292244,0.130128915634068,2,2,0.0177766373418242
LUSC,immune_repertoire,TCR Shannon,1,394,Q2,0.0965067419721695,0.0890436227383639,1,2,-0.0074631192338056
LUSC,immune_repertoire,TCR Shannon,2,394,Q2,0.0930794395211535,0.129396147005998,1,2,0.0363167074848448
LUSC,immune_repertoire,TCR Shannon,3,394,Q2,0.0957939962727147,0.108974530823335,2,2,0.0131805345506207
LUSC,inferred_cell_fractions,B Cells Memory,1,462,Q2,-0.101175417409113,-0.0306854249743072,1,6,0.0704899924348057
LUSC,inferred_cell_fractions,B Cells Memory,2,462,Q2,-0.102598690662079,-0.0271067176011943,1,5,0.0754919730608845
LUSC,inferred_cell_fractions,B Cells Memory,3,462,Q2,-0.0970277574245917,-0.0337505146319312,1,5,0.0632772427926605
LUSC,inferred_cell_fractions,B Cells Naive,1,462,Q2,0.0122013014272849,0.015106148369092,1,6,0.00290484694180704
LUSC,inferred_cell_fractions,B Cells Naive,2,462,Q2,0.00334111219351618,0.00544340714874281,1,5,0.00210229495522662
LUSC,inferred_cell_fractions,B Cells Naive,3,462,Q2,0.00420819921800408,0.0126619184774812,1,5,0.00845371925947713
LUSC,inferred_cell_fractions,Dendritic Cells Activated,1,462,Q2,-0.0449307616416248,-0.005434911358007,1,6,0.0394958502836178
LUSC,inferred_cell_fractions,Dendritic Cells Activated,2,462,Q2,-0.020016183906391,-0.0169554042295226,1,5,0.00306077967686846
LUSC,inferred_cell_fractions,Dendritic Cells Activated,3,462,Q2,-0.00671003918819335,-0.000568044477328611,1,5,0.00614199471086474
LUSC,inferred_cell_fractions,Dendritic Cells Resting,1,462,Q2,-0.0191551457265973,-0.0272208839604517,1,6,-0.00806573823385448
LUSC,inferred_cell_fractions,Dendritic Cells Resting,2,462,Q2,-0.00194874956917035,-0.02075033333651,1,5,-0.0188015837673396
LUSC,inferred_cell_fractions,Dendritic Cells Resting,3,462,Q2,-0.0227015607385221,-0.0290700297196103,1,5,-0.00636846898108812
LUSC,inferred_cell_fractions,Eosinophils,1,462,Q2,-0.14307884058297,-0.0518302227458183,1,6,0.0912486178371512
LUSC,inferred_cell_fractions,Eosinophils,2,462,Q2,-0.122672057345054,-0.00889876468295814,1,5,0.113773292662096
LUSC,inferred_cell_fractions,Eosinophils,3,462,Q2,-0.165520349761626,-0.022880139705685,1,5,0.142640210055941
LUSC,inferred_cell_fractions,Macrophages M0,1,462,Q2,0.0682344740639673,0.0980051156851086,1,6,0.0297706416211413
LUSC,inferred_cell_fractions,Macrophages M0,2,462,Q2,0.0657316991190179,0.10630477536802,2,5,0.040573076249002
LUSC,inferred_cell_fractions,Macrophages M0,3,462,Q2,0.0616137754435996,0.0998764176278078,2,5,0.0382626421842082
LUSC,inferred_cell_fractions,Macrophages M1,1,462,Q2,0.112522923758579,0.129366048816488,3,6,0.0168431250579087
LUSC,inferred_cell_fractions,Macrophages M1,2,462,Q2,0.14022099321815,0.119592245903328,3,5,-0.0206287473148222
LUSC,inferred_cell_fractions,Macrophages M1,3,462,Q2,0.137841238631387,0.150837486129692,3,5,0.0129962474983046
LUSC,inferred_cell_fractions,Macrophages M2,1,462,Q2,0.0481389753821289,0.0188413953788835,2,6,-0.0292975800032453
LUSC,inferred_cell_fractions,Macrophages M2,2,462,Q2,0.0406834966584358,0.041647019422361,2,5,0.000963522763925195
LUSC,inferred_cell_fractions,Macrophages M2,3,462,Q2,0.0358817338950104,0.0621735900533679,2,5,0.0262918561583575
LUSC,inferred_cell_fractions,Mast Cells Activated,1,462,Q2,0.0255793382945742,0.0263823723706701,1,6,0.000803034076095943
LUSC,inferred_cell_fractions,Mast Cells Activated,2,462,Q2,0.00968085326354007,0.014482162764734,1,5,0.00480130950119395
LUSC,inferred_cell_fractions,Mast Cells Activated,3,462,Q2,0.0145533473747865,0.027612104989481,1,5,0.0130587576146944
LUSC,inferred_cell_fractions,Mast Cells Resting,1,462,Q2,-0.00810095121668875,0.00110555895119113,1,6,0.00920651016787988
LUSC,inferred_cell_fractions,Mast Cells Resting,2,462,Q2,-0.0252955134851183,-0.0235086230923056,1,5,0.00178689039281266
LUSC,inferred_cell_fractions,Mast Cells Resting,3,462,Q2,-0.0152114276844042,0.000353219606853417,1,5,0.0155646472912576
LUSC,inferred_cell_fractions,Monocytes,1,462,Q2,-0.047531113359321,-0.0394631749042007,1,6,0.00806793845512033
LUSC,inferred_cell_fractions,Monocytes,2,462,Q2,-0.0585138583288098,-0.0260098280018082,1,5,0.0325040303270017
LUSC,inferred_cell_fractions,Monocytes,3,462,Q2,-0.0411503219377478,-0.00525861298621444,1,5,0.0358917089515334
LUSC,inferred_cell_fractions,NK Cells Activated,1,462,Q2,0.0502368395168038,0.0364180689511058,1,6,-0.013818770565698
LUSC,inferred_cell_fractions,NK Cells Activated,2,462,Q2,0.0422911499811605,0.0710119680585317,1,5,0.0287208180773713
LUSC,inferred_cell_fractions,NK Cells Activated,3,462,Q2,0.0780035895777597,0.0936219344387138,1,5,0.0156183448609541
LUSC,inferred_cell_fractions,NK Cells Resting,1,462,Q2,0.00632554149582854,0.0140286000590667,1,6,0.00770305856323816
LUSC,inferred_cell_fractions,NK Cells Resting,2,462,Q2,0.0215680805825134,0.010622803427688,1,5,-0.0109452771548254
LUSC,inferred_cell_fractions,NK Cells Resting,3,462,Q2,0.00672959921878757,-0.00740932677887063,1,5,-0.0141389259976582
LUSC,inferred_cell_fractions,Neutrophils,1,462,Q2,0.100086676458474,0.0731952143071488,2,6,-0.0268914621513255
LUSC,inferred_cell_fractions,Neutrophils,2,462,Q2,0.0341102223699907,0.0195994509798897,3,5,-0.014510771390101
LUSC,inferred_cell_fractions,Neutrophils,3,462,Q2,0.0736152303559753,0.0477605075487874,2,5,-0.0258547228071879
LUSC,inferred_cell_fractions,Plasma Cells,1,462,Q2,-0.0352826010141782,0.00427830477094437,1,6,0.0395609057851226
LUSC,inferred_cell_fractions,Plasma Cells,2,462,Q2,0.0215852589108138,0.0214800537549011,1,5,-0.000105205155912613
LUSC,inferred_cell_fractions,Plasma Cells,3,462,Q2,0.0275476570471643,0.0252690836656473,1,5,-0.00227857338151705
LUSC,inferred_cell_fractions,T Cells CD4 Memory Activated,1,462,Q2,0.0897477707769704,0.0951997931528059,2,6,0.00545202237583553
LUSC,inferred_cell_fractions,T Cells CD4 Memory Activated,2,462,Q2,0.0617918339732669,0.0551883008675562,2,5,-0.00660353310571071
LUSC,inferred_cell_fractions,T Cells CD4 Memory Activated,3,462,Q2,0.0968073227860031,0.116597583576969,2,5,0.0197902607909657
LUSC,inferred_cell_fractions,T Cells CD4 Memory Resting,1,462,Q2,-0.0157610528399579,-0.00719714741084498,1,6,0.0085639054291129
LUSC,inferred_cell_fractions,T Cells CD4 Memory Resting,2,462,Q2,-0.00622540127746096,0.0098282540331317,1,5,0.0160536553105927
LUSC,inferred_cell_fractions,T Cells CD4 Memory Resting,3,462,Q2,-0.0166259045290211,-0.0190556751216344,1,5,-0.00242977059261329
LUSC,inferred_cell_fractions,T Cells CD4 Naive,1,462,Q2,-0.000541564771169512,-0.0185752173469256,1,6,-0.0180336525757561
LUSC,inferred_cell_fractions,T Cells CD4 Naive,2,462,Q2,0.0107360378155759,0.0100373747411923,1,5,-0.000698663074383599
LUSC,inferred_cell_fractions,T Cells CD4 Naive,3,462,Q2,-0.00211124384477168,-0.00986146339984573,1,5,-0.00775021955507405
