outcome_type,family,tumor_type,endpoint,n,n_codes,grouped_metric,matched_random_metric,grouped_minus_matched,paired_ci_low,paired_ci_high,bootstrap_resamples,code_only_metric,code_heterogeneity,code_heterogeneity_minimum5,minimum_prevalence_minimum5,maximum_prevalence_minimum5,codes_with_minimum5,minimum_code_n,maximum_code_n,heterogeneity_definition,exact_outer_test_sizes_matched,exact_outer_class_counts_matched,grouped_components_median,matched_components_median,seed
continuous,rna_pathway_activity,PAAD,HALLMARK_UV_RESPONSE_DN,176,26,0.180884947604371,0.256126817606458,-0.075241870002087,-0.203824965928643,0.0624213719024121,1000,0.154923975777326,0.329604616264838,0.283359354830662,,,9,1,39,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261129
continuous,rna_pathway_activity,PCPG,HALLMARK_ANGIOGENESIS,176,17,0.264582228898962,0.303020405625962,-0.0384381767270005,-0.120160996712482,0.0384740219754338,1000,-0.159101452267093,0.11733838431876,0.0812292020135761,,,9,1,46,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261113
continuous,rna_pathway_activity,PCPG,HALLMARK_APOPTOSIS,176,17,0.226642483617971,0.0839198078482272,0.142722675769743,0.025890828648504,0.270949995860277,1000,-0.0688586042775958,0.127578550822575,0.100752922284786,,,9,1,46,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261362
continuous,rna_pathway_activity,PCPG,HALLMARK_COAGULATION,176,17,0.110108637397303,0.0863575167496168,0.0237511206476861,-0.0770263411397294,0.144474560051493,1000,-0.143192299106637,0.134702453615152,0.109321167715115,,,9,1,46,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261234
continuous,rna_pathway_activity,PCPG,HALLMARK_HYPOXIA,176,17,0.259669686340088,0.294281717982785,-0.0346120316426967,-0.142736949124216,0.0921530172160299,1000,-0.0166006092981263,0.112014695237258,0.0986761521326791,,,9,1,46,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261026
continuous,rna_pathway_activity,PCPG,HALLMARK_IL2_STAT5_SIGNALING,176,17,0.120406950003757,0.247024207389034,-0.126617257385277,-0.233509230344093,0.00561348329391714,1000,-0.00340777628745004,0.11840523467148,0.0933147063825082,,,9,1,46,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261158
continuous,rna_pathway_activity,PCPG,HALLMARK_IL6_JAK_STAT3_SIGNALING,176,17,0.172378135592484,0.207928072844055,-0.035549937251571,-0.109750697744769,0.0453259371140816,1000,-0.0721632192315507,0.169045294616899,0.142188816741977,,,9,1,46,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,4,20261204
continuous,rna_pathway_activity,PCPG,HALLMARK_MYOGENESIS,176,17,0.0571497760192954,0.172063089302907,-0.114913313283612,-0.269325714103963,0.0335516218885318,1000,-0.0421661275809646,0.105867078659205,0.0881836290447001,,,9,1,46,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261331
continuous,rna_pathway_activity,PCPG,HALLMARK_NOTCH_SIGNALING,176,17,0.218591460974096,0.3357419162189,-0.117150455244804,-0.207096554801103,-0.0354442441490886,1000,-0.0476230354220018,0.0835547761219677,0.0580438909190413,,,9,1,46,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261005
continuous,rna_pathway_activity,PCPG,HALLMARK_WNT_BETA_CATENIN_SIGNALING,176,17,0.296052154011803,0.216858913508635,0.0791932405031682,0.0161716900394129,0.143131777841386,1000,-0.251370319384207,0.0843945305408034,0.0436329820492815,,,9,1,46,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261085
continuous,rna_pathway_activity,PRAD,HALLMARK_ALLOGRAFT_REJECTION,400,27,0.199323570727492,0.229919856906739,-0.0305962861792469,-0.07580387717069,0.0108495006545803,1000,-0.105869807026013,0.112123337939804,0.083109847058139,,,15,1,63,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261298
continuous,rna_pathway_activity,PRAD,HALLMARK_APOPTOSIS,400,27,0.157390850485482,0.161718945936434,-0.00432809545095159,-0.0519221108867472,0.0451546135759595,1000,-0.101796083418003,0.122723083497269,0.0866439880436422,,,15,1,63,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261342
continuous,rna_pathway_activity,PRAD,HALLMARK_COMPLEMENT,400,27,0.196043295674367,0.167269368151942,0.0287739275224248,-0.0121308475669948,0.0737138711895979,1000,-0.0908266993921312,0.13147850175642,0.0913200226455823,,,15,1,63,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261303
continuous,rna_pathway_activity,PRAD,HALLMARK_E2F_TARGETS,400,27,0.278904280125628,0.344180876583352,-0.0652765964577241,-0.116332113669844,-0.0188717235445881,1000,-0.0113757199067324,0.176015515600734,0.144505079181131,,,15,1,63,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261063
continuous,rna_pathway_activity,PRAD,HALLMARK_G2M_CHECKPOINT,400,27,0.279656011798046,0.291374201175498,-0.0117181893774518,-0.0471938437352174,0.0286071657489636,1000,0.0674583800951416,0.191863013377822,0.161478869811964,,,15,1,63,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261058
continuous,rna_pathway_activity,PRAD,HALLMARK_IL2_STAT5_SIGNALING,400,27,0.165259102048144,0.187190829132696,-0.021931727084552,-0.0675468161387811,0.0239046601223473,1000,-0.0498123272585391,0.132674179831135,0.0960473378325668,,,15,1,63,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261324
continuous,rna_pathway_activity,PRAD,HALLMARK_INFLAMMATORY_RESPONSE,400,27,0.1320745069052,0.211044728444135,-0.0789702215389347,-0.124093991490353,-0.0325186776499847,1000,-0.0922338583575397,0.152131710721679,0.11963646258623,,,15,1,63,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261338
continuous,rna_pathway_activity,PRAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,400,27,0.169410483397259,0.177776998859938,-0.00836651546267986,-0.0565755230877683,0.0441940065817186,1000,-0.139754492323003,0.108424740064651,0.0683300578922531,,,15,1,63,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261326
continuous,rna_pathway_activity,PRAD,HALLMARK_KRAS_SIGNALING_UP,400,27,0.0759408881443926,0.176360604929996,-0.100419716785603,-0.171996062240651,-0.0387443827540757,1000,0.0067120971540573,0.159789123303106,0.127900596580374,,,15,1,63,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261299
continuous,rna_pathway_activity,PRAD,HALLMARK_UV_RESPONSE_DN,400,27,0.0183648579503891,0.211564248841102,-0.193199390890713,-0.265528265037459,-0.122694060143314,1000,0.0754778926180398,0.274478948886107,0.242095101285808,,,15,1,63,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261313
continuous,rna_pathway_activity,SARC,GOBP_VITAMIN_B6_METABOLIC_PROCESS,252,34,0.314408000976827,0.312475243551087,0.00193275742574006,-0.0208728223814936,0.0270482883384233,1000,-0.107368558427989,0.141730062490156,0.0592121305896507,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261035
continuous,rna_pathway_activity,SARC,HALLMARK_ALLOGRAFT_REJECTION,252,34,0.493888397583161,0.462829706800081,0.03105869078308,-0.015786900892055,0.0801177947456323,1000,-0.0850218921994737,0.163833433560952,0.0706321470023793,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20260902
continuous,rna_pathway_activity,SARC,HALLMARK_ANGIOGENESIS,252,34,0.222844904273038,0.311438280946612,-0.088593376673574,-0.179051994921472,-0.0107147970038685,1000,-0.109931182736124,0.164668339231628,0.0613380802509742,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20261092
continuous,rna_pathway_activity,SARC,HALLMARK_APOPTOSIS,252,34,0.216884080090911,0.398138508432369,-0.181254428341457,-0.280072018801811,-0.0962668487297918,1000,-0.109788206230503,0.159904994597115,0.074060600495009,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260936
continuous,rna_pathway_activity,SARC,HALLMARK_COAGULATION,252,34,0.321214885042532,0.347453741226482,-0.0262388561839495,-0.0697411594201396,0.0175434973983853,1000,-0.080368493594428,0.166452398794419,0.0692060428434854,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20260997
continuous,rna_pathway_activity,SARC,HALLMARK_COMPLEMENT,252,34,0.522099204938411,0.498919675666957,0.0231795292714538,-0.0197059638553848,0.071655917462419,1000,-0.0775008567194984,0.170491788679254,0.0699147318753433,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260851
continuous,rna_pathway_activity,SARC,HALLMARK_E2F_TARGETS,252,34,0.268127530445952,0.275504145722794,-0.00737661527684197,-0.104001977689141,0.0797195358015798,1000,-0.117818174223938,0.231230616937586,0.068022965721733,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261038
continuous,rna_pathway_activity,SARC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,252,34,0.377348876160491,0.366291832471034,0.0110570436894575,-0.0501292599307954,0.0787963174077279,1000,-0.131195112070257,0.188421514194481,0.0568122379918994,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20260947
continuous,rna_pathway_activity,SARC,HALLMARK_G2M_CHECKPOINT,252,34,0.216577408669151,0.262070100964694,-0.0454926922955432,-0.129878667450438,0.0311481394387662,1000,-0.115919131856669,0.226517220013441,0.0688359959358776,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261053
continuous,rna_pathway_activity,SARC,HALLMARK_IL2_STAT5_SIGNALING,252,34,0.411532970095005,0.431741721717109,-0.0202087516221036,-0.0587980946361812,0.0216868966651638,1000,-0.115098633949534,0.16132696310926,0.0617268665155102,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260890
continuous,rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,34,0.441998496217237,0.525612750030316,-0.0836142538130786,-0.158579840253983,-0.0231080844292145,1000,-0.121871918354656,0.160314289530495,0.0607612451831653,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260857
continuous,rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,34,0.467128199208163,0.495734277215204,-0.0286060780070413,-0.0799769681100198,0.0214831969828926,1000,-0.0966196469743945,0.177846257264109,0.0660317417480667,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260861
continuous,rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,34,0.323096681202695,0.344552673375883,-0.0214559921731877,-0.0911404618798477,0.0496200433736033,1000,-0.100974304096273,0.172320917988576,0.0849414439962751,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261089
continuous,rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,34,0.43619441556713,0.361979755981997,0.0742146595851327,-0.000853013374430886,0.16456680008383,1000,-0.0133017751157511,0.177002299184674,0.0790293333927428,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20260881
continuous,rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,34,0.240400061236887,0.278293442434403,-0.0378933811975168,-0.116345832736674,0.0403472728766316,1000,-0.203292507104955,0.181864369354848,0.0785741229997657,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261039
continuous,rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,34,0.23698216408588,0.376813587579618,-0.139831423493738,-0.216795626346824,-0.0823676474885846,1000,-0.0948147201847511,0.203667818085899,0.0583769443649957,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260965
continuous,rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,34,0.249498622156602,0.298268833039306,-0.0487702108827043,-0.151174664014015,0.038636783344032,1000,-0.150530684832787,0.22482588488971,0.065296528817023,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20261062
continuous,rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,34,0.298936239342865,0.30599593206633,-0.00705969272346552,-0.0517190387992794,0.032822020407913,1000,-0.087782856243533,0.226566602643995,0.0649655688025795,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20261050
continuous,rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,34,0.185819273585347,0.17204124721453,0.0137780263708174,-0.0384675986970754,0.0673735272301704,1000,-0.197092845430903,0.175011819713944,0.0540667745515698,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261297
continuous,rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,34,0.165586381763654,0.139204187157022,0.0263821946066314,-0.0490603313186886,0.103966631985324,1000,-0.13450966771254,0.210449913169613,0.0908389206236347,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261241
continuous,rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,34,0.241150900032459,0.257316748339901,-0.0161658483074419,-0.0659581043733634,0.0292179960414304,1000,-0.178354641245066,0.151337821971418,0.0704699168357389,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20261079
continuous,rna_pathway_activity,SARC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,252,34,0.173069860176139,0.288563970637443,-0.115494110461305,-0.196672452859048,-0.040552255955811,1000,-0.177199619295672,0.170445818664853,0.0702538778400588,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261066
continuous,rna_pathway_activity,SARC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,252,34,0.310473985690964,0.335786137629649,-0.0253121519386847,-0.0513972410389696,0.000104405074642761,1000,-0.0620105798525907,0.269109890820344,0.0922923050580734,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261045
continuous,rna_pathway_activity,SARC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,252,34,0.193941624015842,0.246187460675008,-0.0522458366591661,-0.116607286364266,0.00661511047004952,1000,-0.249469136625553,0.12883636670604,0.0665858153803441,,,11,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261287
continuous,rna_pathway_activity,STAD,HALLMARK_ALLOGRAFT_REJECTION,354,22,0.0782809128066334,0.236795174629167,-0.158514261822534,-0.230377594994503,-0.092418800472271,1000,-0.023967646237095,0.0904402338265432,0.0761698625787753,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261235
continuous,rna_pathway_activity,STAD,HALLMARK_APICAL_JUNCTION,354,22,0.152445635333229,0.202989018560641,-0.0505433832274127,-0.120011275728445,0.0205678750239655,1000,0.0610321125113505,0.169044968627864,0.147071557373162,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261278
continuous,rna_pathway_activity,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,354,22,0.177040073251404,0.220134495560788,-0.0430944223093845,-0.0948343508455386,0.00993924848872653,1000,0.0211012962629643,0.10734713473166,0.0838351388796512,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261347
continuous,rna_pathway_activity,STAD,HALLMARK_DNA_REPAIR,354,22,0.191515534606911,0.208731239600852,-0.0172157049939412,-0.0718755196509843,0.0416314275503006,1000,-0.0670957318005783,0.0676948285438728,0.0558854582217299,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261193
continuous,rna_pathway_activity,STAD,HALLMARK_E2F_TARGETS,354,22,0.403597448079752,0.444077298509534,-0.0404798504297816,-0.0879192098486166,0.00733279760516973,1000,-0.0324056409842957,0.0816217982515408,0.0733259520852639,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260896
continuous,rna_pathway_activity,STAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,354,22,0.14476983685501,0.22264732739641,-0.0778774905413991,-0.130712968557405,-0.0185821666554446,1000,0.0876204695287602,0.223662337003274,0.202949677652309,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261190
continuous,rna_pathway_activity,STAD,HALLMARK_G2M_CHECKPOINT,354,22,0.435195268397442,0.443962374667189,-0.00876710626974697,-0.0531607774980108,0.0362289057918891,1000,-0.0285282472583894,0.0922584254941363,0.0823042061923713,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260889
continuous,rna_pathway_activity,STAD,HALLMARK_GLYCOLYSIS,354,22,0.218257629240585,0.219434954843214,-0.00117732560262884,-0.0469534242820792,0.0500131862868588,1000,-0.0322498943519527,0.0872043970322097,0.0520004194135894,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261214
continuous,rna_pathway_activity,STAD,HALLMARK_HEDGEHOG_SIGNALING,354,22,0.123183933770945,0.198290254649067,-0.075106320878122,-0.139114544734495,-0.00801568722809019,1000,-0.0376925001293391,0.127429174202347,0.101803341802369,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261355
continuous,rna_pathway_activity,STAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,354,22,0.108797987169341,0.197458590770248,-0.0886606036009064,-0.167618279393913,-0.0118392552708759,1000,-0.0646100204581415,0.0722525924878617,0.0394120100259366,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261264
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_DN,354,22,0.141260911544344,0.16116227724132,-0.0199013656969768,-0.0913681528527419,0.0468720467675609,1000,-0.122422102738872,0.0975326482840477,0.0695706386001382,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,3,20261309
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_UP,354,22,0.18974832886004,0.220212129603685,-0.0304638007436445,-0.0647586257588183,0.00358932357962825,1000,-0.0279316426308351,0.121186547658518,0.101717385035274,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20261330
continuous,rna_pathway_activity,STAD,HALLMARK_MTORC1_SIGNALING,354,22,0.386555889411554,0.39198471484954,-0.00542882543798573,-0.0432385164958098,0.033634875241569,1000,0.015783793367989,0.120661252814007,0.0887942216822894,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260911
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V1,354,22,0.17245452797387,0.278402347673599,-0.10594781969973,-0.193282189019459,-0.0197112717495667,1000,-0.00954306065604826,0.0892511763333763,0.0756810793511261,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261033
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V2,354,22,0.352545045141118,0.310942714301109,0.041602330840009,-0.0251545975255394,0.101342347287659,1000,-0.0382063325611337,0.0648617646412783,0.0550917220981297,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261002
continuous,rna_pathway_activity,STAD,HALLMARK_MYOGENESIS,354,22,0.293358559458504,0.38026733811026,-0.0869087786517559,-0.144774208087296,-0.0277491556316404,1000,0.108643770370744,0.191256129784671,0.172023395989479,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260932
continuous,rna_pathway_activity,STAD,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,354,22,0.256926700378555,0.243989846054232,0.0129368543243238,-0.0457886036832972,0.0739209648956571,1000,-0.0390334174257743,0.0703169405365879,0.0291956661504484,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261176
continuous,rna_pathway_activity,STAD,HALLMARK_UV_RESPONSE_DN,354,22,0.278399432561663,0.33342288822318,-0.055023455661517,-0.110848325631635,-0.00191723510676257,1000,0.00656328050187549,0.123590736173773,0.108237271084887,,,11,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261075
continuous,rna_pathway_activity,TGCT,GOBP_VITAMIN_B6_METABOLIC_PROCESS,149,15,0.0270059785095708,0.232763599179531,-0.20575762066996,-0.380205615066397,0.00275035552134531,1000,-0.0954052540465822,0.0527746449393002,0.0132071054867969,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261114
continuous,rna_pathway_activity,TGCT,HALLMARK_ADIPOGENESIS,149,15,0.316975985883791,0.395509864220431,-0.0785338783366394,-0.204854140440447,0.0415573052511879,1000,0.0507628081770953,0.281324294888555,0.193665848200257,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,4,20260995
continuous,rna_pathway_activity,TGCT,HALLMARK_ALLOGRAFT_REJECTION,149,15,0.432535576779783,0.388915689948735,0.0436198868310483,-0.0750530789332347,0.152417000662182,1000,0.0295140976323128,0.20982007109171,0.154623041788935,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,4,20260884
continuous,rna_pathway_activity,TGCT,HALLMARK_ANGIOGENESIS,149,15,0.671334288173368,0.713330452722756,-0.0419961645493881,-0.0784170536394198,-0.0057103177692572,1000,0.105687700052888,0.253670301914266,0.165977431641901,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20260836
continuous,rna_pathway_activity,TGCT,HALLMARK_APICAL_JUNCTION,149,15,0.574756291500866,0.602220723742163,-0.0274644322412968,-0.079690308658421,0.0200068922411418,1000,0.0855770885828744,0.193912399798135,0.1437696437853,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20260839
continuous,rna_pathway_activity,TGCT,HALLMARK_APICAL_SURFACE,149,15,0.479580365701872,0.401852433979245,0.0777279317226267,-0.017423525767737,0.187606652335833,1000,-0.0468350509554365,0.154949906922615,0.12722981140571,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260855
continuous,rna_pathway_activity,TGCT,HALLMARK_APOPTOSIS,149,15,0.261563601911294,0.247924307891291,0.0136392940200031,-0.132630210798866,0.148443994873119,1000,-0.0287330686194849,0.215535384101739,0.0766713203553108,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,4,20260935
continuous,rna_pathway_activity,TGCT,HALLMARK_BILE_ACID_METABOLISM,149,15,0.246845876459968,0.255583667801875,-0.00873779134190722,-0.0900734865682107,0.0716640945339608,1000,-0.239109768143272,0.0719956547226058,0.042688564863717,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261016
continuous,rna_pathway_activity,TGCT,HALLMARK_CHOLESTEROL_HOMEOSTASIS,149,15,0.447368186561611,0.528692815225458,-0.0813246286638469,-0.222064038346233,0.033622198054241,1000,0.00732031965371049,0.29356379782264,0.195753693763104,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,4,20260840
continuous,rna_pathway_activity,TGCT,HALLMARK_COAGULATION,149,15,0.373650158586278,0.455180237280254,-0.0815300786939757,-0.163201060151454,0.00209413083291419,1000,0.0428710315220848,0.20664812557406,0.113996931982027,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,3,20260864
continuous,rna_pathway_activity,TGCT,HALLMARK_COMPLEMENT,149,15,0.191180108048767,0.282162265699812,-0.0909821576510447,-0.244378158605276,0.0496230687146849,1000,-0.0853322088534647,0.159980017646686,0.0406811325919922,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,5,20260907
continuous,rna_pathway_activity,TGCT,HALLMARK_DNA_REPAIR,149,15,0.0998862903258279,-0.247020400821698,0.346906691147526,0.0554433502087543,0.770247229214037,1000,-0.0307209948696039,0.0913698015085847,0.0719944000159676,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261076
continuous,rna_pathway_activity,TGCT,HALLMARK_E2F_TARGETS,149,15,0.219757049340903,0.349553302290149,-0.129796252949246,-0.248949043732504,-0.0100974028927301,1000,-0.0232125418315026,0.120439261580704,0.101108192992073,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260958
continuous,rna_pathway_activity,TGCT,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,149,15,0.590517994338341,0.628578270900037,-0.0380602765616953,-0.0996253681803887,0.0336468188337944,1000,0.116176177245153,0.2253969698887,0.1461836882745,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260837
continuous,rna_pathway_activity,TGCT,HALLMARK_ESTROGEN_RESPONSE_EARLY,149,15,0.597847293856136,0.60168341631219,-0.00383612245605469,-0.055909248458594,0.0527239600792057,1000,0.170837508540177,0.25841805448161,0.210625470775588,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,3,20260838
continuous,rna_pathway_activity,TGCT,HALLMARK_ESTROGEN_RESPONSE_LATE,149,15,0.608753971499321,0.556945096876163,0.0518088746231581,-0.031844830506568,0.156606324416985,1000,0.212803641050436,0.304150461154503,0.211554161970746,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,4,20260835
continuous,rna_pathway_activity,TGCT,HALLMARK_FATTY_ACID_METABOLISM,149,15,0.3044468495897,0.320385949696274,-0.0159391001065735,-0.0876333003222929,0.0729576043522523,1000,0.136423458616016,0.295421178875843,0.201248305028853,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261048
continuous,rna_pathway_activity,TGCT,HALLMARK_G2M_CHECKPOINT,149,15,0.084279226946893,0.145267372039397,-0.0609881450925043,-0.276196318834842,0.117988409496709,1000,0.0626421748520009,0.154389520943216,0.128190042160903,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20261056
continuous,rna_pathway_activity,TGCT,HALLMARK_GLYCOLYSIS,149,15,0.732986846853172,0.754503200905611,-0.0215163540524398,-0.0540116653472428,0.0128380608389323,1000,0.141191530035775,0.319499867381757,0.222022723833476,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20260832
continuous,rna_pathway_activity,TGCT,HALLMARK_HEDGEHOG_SIGNALING,149,15,0.491362062750818,0.520959312573909,-0.029597249823091,-0.145337688662821,0.063303872222433,1000,0.0628325315911142,0.209955046055139,0.175488081602187,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20260853
continuous,rna_pathway_activity,TGCT,HALLMARK_HEME_METABOLISM,149,15,0.268737046642243,0.290298949045839,-0.0215619024035963,-0.130016727589614,0.0828250135851516,1000,-0.0218354650020036,0.122545667898525,0.0895844067753233,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,3,20261127
continuous,rna_pathway_activity,TGCT,HALLMARK_HYPOXIA,149,15,0.565708890039891,0.551924942583869,0.0137839474560216,-0.0923874849503496,0.125332270744165,1000,0.151778275412565,0.276819559549239,0.160256651009176,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,4,20260834
continuous,rna_pathway_activity,TGCT,HALLMARK_IL2_STAT5_SIGNALING,149,15,0.373303530372942,0.399213757479342,-0.0259102271063998,-0.126913756471989,0.0892617972369892,1000,-0.158245839517914,0.140506296293781,0.0309595515424862,,,5,1,80,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,4,20260966
