"outcome_type","family","subfamily","tumor_type","endpoint","source","foundation_model","n","positive","negative","primary_effect","primary_operating_metric","alternative_partitions","repeat_effect_median","repeat_effect_q25","repeat_effect_q75","crossing_proportion","grouped_effect","matched_random_effect","grouped_minus_matched_effect","primary_best_foundation_model","primary_winner_repeat_proportion","modal_repeat_winner","modal_repeat_winner_proportion","sample_size_stratum","representation"
"binary","driver_mutation","Bailey_tissue_specific_driver","HNSC","NSD1","TCGA_MC3_Bailey2018","GigaSSL",431,51,380,0.743292053663571,0.743292053663571,5,0.756862745098039,0.753044375644995,0.758307533539732,1,0.723374613003096,0.745562435500516,-0.02218782249742,"GigaSSL",0.4,"TITAN",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","HNSC","PIK3CA","TCGA_MC3_Bailey2018","GigaSSL",431,74,357,0.502498296615944,0.502498296615944,5,0.495911878264819,0.492505110152169,0.525058672117496,0,,,,"ProvGigaPath",0.4,"TITAN",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","HNSC","TGFBR2","TCGA_MC3_Bailey2018","GigaSSL",431,21,410,0.592915214866434,0.592915214866434,5,0.541695702671312,0.539605110336818,0.58815331010453,0.2,0.362137049941928,0.484668989547038,-0.12253193960511,"ProvGigaPath",0.6,"ProvGigaPath",0.6,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","HNSC","TP53","TCGA_MC3_Bailey2018","GigaSSL",431,320,111,0.685275900900901,0.685275900900901,5,0.689273648648649,0.680377252252252,0.699662162162162,1,0.673536036036036,0.698507882882883,-0.0249718468468468,"GigaSSL",0.4,"TITAN",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","KICH","TP53","TCGA_MC3_Bailey2018","GigaSSL",65,21,44,0.53030303030303,0.53030303030303,5,0.392857142857143,0.369047619047619,0.445887445887446,0,0.463203463203463,0.475108225108225,-0.0119047619047619,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","KIRC","BAP1","TCGA_MC3_Bailey2018","GigaSSL",351,35,316,0.627396021699819,0.627396021699819,5,0.629746835443038,0.565099457504521,0.668987341772152,0.6,0.621609403254973,0.615189873417721,0.00641952983725136,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","KIRC","PBRM1","TCGA_MC3_Bailey2018","GigaSSL",351,142,209,0.63339847698632,0.63339847698632,5,0.633971291866029,0.632960442078307,0.639564660691421,1,0.607790282364041,0.634139766830649,-0.0263494844666082,"ProvGigaPath",1,"ProvGigaPath",1,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","KIRC","SETD2","TCGA_MC3_Bailey2018","GigaSSL",351,47,304,0.583146696528555,0.583146696528555,5,0.59273516237402,0.583846584546473,0.630809070548712,0.4,0.555361142217245,0.621500559910414,-0.0661394176931691,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","KIRC","VHL","TCGA_MC3_Bailey2018","GigaSSL",351,160,191,0.575523560209424,0.575523560209424,5,0.563514397905759,0.550818062827225,0.580628272251309,0,0.51479057591623,0.585602094240838,-0.0708115183246073,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LGG","ATRX","TCGA_MC3_Bailey2018","GigaSSL",485,181,304,0.80722957255016,0.80722957255016,5,0.806866094794999,0.805975574294853,0.816298342541437,1,0.77729717941262,0.809719395173015,-0.0324222157603954,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LGG","CIC","TCGA_MC3_Bailey2018","GigaSSL",485,105,380,0.809022556390977,0.809022556390977,5,0.817017543859649,0.81218045112782,0.817092731829574,1,0.813308270676692,0.809624060150376,0.00368421052631585,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LGG","EGFR","TCGA_MC3_Bailey2018","GigaSSL",485,34,451,0.769662188600496,0.769662188600496,5,0.772596843615495,0.751793400286944,0.775661927742272,1,0.658210512586409,0.760206077996609,-0.1019955654102,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LGG","FUBP1","TCGA_MC3_Bailey2018","GigaSSL",485,44,441,0.809059987631416,0.809059987631416,5,0.79143475572047,0.790661719233148,0.791589363017935,1,0.787878787878788,0.819367140795712,-0.0314883529169244,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LGG","IDH1","TCGA_MC3_Bailey2018","GigaSSL",485,375,110,0.782448484848485,0.782448484848485,5,0.783636363636364,0.780945454545455,0.792969696969697,1,0.730933333333333,0.774884848484849,-0.0439515151515152,"ProvGigaPath",0,"TITAN",1,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LGG","IDH2","TCGA_MC3_Bailey2018","GigaSSL",485,20,465,0.842688172043011,0.842688172043011,5,0.863655913978495,0.863010752688172,0.866129032258064,1,0.826774193548387,0.833333333333333,-0.00655913978494627,"GigaSSL",1,"GigaSSL",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LGG","NF1","TCGA_MC3_Bailey2018","GigaSSL",485,31,454,0.515134290180475,0.515134290180475,5,0.556487139405997,0.517052721330112,0.563734545971295,0,0.607218985363081,0.542489697314196,0.0647292880488845,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LGG","NOTCH1","TCGA_MC3_Bailey2018","GigaSSL",485,32,453,0.576434878587197,0.576434878587197,5,0.650869205298013,0.634381898454746,0.653145695364238,0.8,0.567190949227373,0.429842715231788,0.137348233995585,"TITAN",0.6,"TITAN",0.6,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LGG","PIK3CA","TCGA_MC3_Bailey2018","GigaSSL",485,40,445,0.586685393258427,0.586685393258427,5,0.568033707865169,0.565393258426966,0.585112359550562,0,0.590898876404494,0.556741573033708,0.0341573033707865,"ProvGigaPath",1,"ProvGigaPath",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LGG","PTEN","TCGA_MC3_Bailey2018","GigaSSL",485,23,462,0.600131752305665,0.600131752305665,5,0.649821193299454,0.634387351778656,0.654432523997742,0.8,0.640127987954075,0.618859401468097,0.0212685864859777,"ProvGigaPath",0.6,"ProvGigaPath",0.6,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LGG","TP53","TCGA_MC3_Bailey2018","GigaSSL",485,232,253,0.86597042387897,0.86597042387897,5,0.861983780836854,0.857571214392804,0.865800054518195,1,0.835457271364318,0.867674117486711,-0.0322168461223934,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LIHC","ARID1A","TCGA_MC3_Bailey2018","GigaSSL",346,26,320,0.605168269230769,0.605168269230769,5,0.668629807692308,0.654206730769231,0.671033653846154,1,0.498197115384615,0.513221153846154,-0.0150240384615385,"GigaSSL",1,"GigaSSL",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LIHC","AXIN1","TCGA_MC3_Bailey2018","GigaSSL",346,25,321,0.670654205607477,0.670654205607477,5,0.669657320872274,0.662305295950156,0.682242990654206,1,0.616822429906542,0.674267912772586,-0.0574454828660437,"TITAN",0.4,"ProvGigaPath",0.6,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LIHC","BAP1","TCGA_MC3_Bailey2018","GigaSSL",346,20,326,0.694938650306749,0.694938650306749,5,0.701533742331288,0.691411042944785,0.741717791411043,1,0.629294478527607,0.716871165644172,-0.0875766871165644,"TITAN",0.6,"TITAN",0.6,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LIHC","CTNNB1","TCGA_MC3_Bailey2018","GigaSSL",346,92,254,0.599238274563506,0.599238274563506,5,0.602105443341321,0.596499486477234,0.62542793563848,0.6,0.560638479972612,0.605528928449161,-0.0448904484765492,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LIHC","TP53","TCGA_MC3_Bailey2018","GigaSSL",346,106,240,0.600864779874214,0.600864779874214,5,0.593867924528302,0.588915094339623,0.602869496855346,0.4,0.539937106918239,0.582625786163522,-0.042688679245283,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUAD","ATM","TCGA_MC3_Bailey2018","GigaSSL",463,37,426,0.499936556274585,0.499936556274585,5,0.500824768430402,0.493084633929704,0.503299073721609,0,,,,"TITAN",0.4,"ProvGigaPath",0.6,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUAD","EGFR","TCGA_MC3_Bailey2018","GigaSSL",463,59,404,0.710521899647592,0.710521899647592,5,0.692649773451922,0.675197180735023,0.701250209766739,1,0.680273535828159,0.66785534485652,0.0124181909716395,"ProvGigaPath",0.8,"ProvGigaPath",0.8,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUAD","KEAP1","TCGA_MC3_Bailey2018","GigaSSL",463,83,380,0.596734305643627,0.596734305643627,5,0.570608750792644,0.553170577045022,0.57279644895371,0,0.509448319594166,0.548002536461636,-0.0385542168674699,"TITAN",0.4,"ProvGigaPath",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUAD","KRAS","TCGA_MC3_Bailey2018","GigaSSL",463,140,323,0.567823971693941,0.567823971693941,5,0.572777532065458,0.566939407341884,0.587372843874392,0.2,,,,"ProvGigaPath",0.6,"ProvGigaPath",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUAD","NF1","TCGA_MC3_Bailey2018","GigaSSL",463,57,406,0.585645147351137,0.585645147351137,5,0.583743842364532,0.505747126436782,0.602627257799672,0.4,0.620300751879699,0.593682482067237,0.0266182698124622,"TITAN",0.6,"TITAN",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUAD","PIK3CA","TCGA_MC3_Bailey2018","GigaSSL",463,26,437,0.449568737898257,0.449568737898257,5,0.432054215807076,0.426597430029924,0.451064953353283,0,0.489350466467171,0.526139764126034,-0.0367892976588629,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUAD","RB1","TCGA_MC3_Bailey2018","GigaSSL",463,25,438,0.532054794520548,0.532054794520548,5,0.537625570776256,0.533150684931507,0.552876712328767,0,,,,"ProvGigaPath",0.4,"TITAN",0.6,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUAD","SETD2","TCGA_MC3_Bailey2018","GigaSSL",463,30,433,0.564588144726713,0.564588144726713,5,0.5576597382602,0.51824480369515,0.566666666666667,0,,,,"GigaSSL",0.6,"GigaSSL",0.6,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUAD","SMARCA4","TCGA_MC3_Bailey2018","GigaSSL",463,36,427,0.611891751236014,0.611891751236014,5,0.608118657298985,0.601092896174863,0.609744990892532,0.8,0.588602654176425,0.653330731199584,-0.064728077023159,"TITAN",0.6,"TITAN",0.6,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUAD","STK11","TCGA_MC3_Bailey2018","GigaSSL",463,67,396,0.613259460274386,0.613259460274386,5,0.61729232624755,0.610545756068144,0.619327604402231,0.8,0.605269109000452,0.579375848032565,0.0258932609678878,"ProvGigaPath",1,"ProvGigaPath",1,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUAD","TP53","TCGA_MC3_Bailey2018","GigaSSL",463,234,229,0.714757585936625,0.714757585936625,5,0.715895942970179,0.710521404844549,0.717687455678722,1,0.729332288284253,0.710260142574553,0.0190721457097003,"ProvGigaPath",0.8,"ProvGigaPath",0.8,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","ARHGAP35","TCGA_MC3_Bailey2018","GigaSSL",460,26,434,0.572226160935838,0.572226160935838,5,0.556628855015952,0.555122297057781,0.585519319390287,0,0.565845444877703,0.647908543069833,-0.0820630981921304,"ProvGigaPath",1,"ProvGigaPath",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","ARID1A","TCGA_MC3_Bailey2018","GigaSSL",460,31,429,0.563876983231822,0.563876983231822,5,0.590645913226558,0.562749078878111,0.600721858786375,0.4,,,,"GigaSSL",0.8,"GigaSSL",0.8,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","CDKN2A","TCGA_MC3_Bailey2018","GigaSSL",460,68,392,0.540366146458583,0.540366146458583,5,0.543029711884754,0.537327430972389,0.545580732292917,0,,,,"ProvGigaPath",0.6,"ProvGigaPath",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","FBXW7","TCGA_MC3_Bailey2018","GigaSSL",460,25,435,0.611862068965517,0.611862068965517,5,0.666022988505747,0.660137931034483,0.673931034482759,1,0.598068965517241,0.625563218390805,-0.0274942528735632,"GigaSSL",1,"GigaSSL",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","KDM6A","TCGA_MC3_Bailey2018","GigaSSL",460,21,439,0.556134070940449,0.556134070940449,5,0.635318364247749,0.609068228658206,0.639331814730448,0.8,,,,"GigaSSL",1,"GigaSSL",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","KEAP1","TCGA_MC3_Bailey2018","GigaSSL",460,51,409,0.63478594371734,0.63478594371734,5,0.608945778800518,0.602234047653291,0.610575770650558,0.8,0.617335442734551,0.615465746200681,0.00186969653387026,"TITAN",0.6,"TITAN",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","KMT2D","TCGA_MC3_Bailey2018","GigaSSL",460,103,357,0.556090397323978,0.556090397323978,5,0.51192515841288,0.51127247015311,0.524135867939409,0,,,,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","NF1","TCGA_MC3_Bailey2018","GigaSSL",460,49,411,0.444312031381896,0.444312031381896,5,0.472863597993942,0.468543621828293,0.485376632404787,0,,,,"ProvGigaPath",0.2,"TITAN",0.8,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","NFE2L2","TCGA_MC3_Bailey2018","GigaSSL",460,66,394,0.529572373481003,0.529572373481003,5,0.542570373788648,0.530533764036302,0.553261036763575,0,0.492270419935395,0.55433779418551,-0.0620673742501153,"TITAN",0.4,"ProvGigaPath",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","PTEN","TCGA_MC3_Bailey2018","GigaSSL",460,51,409,0.595378493695767,0.595378493695767,5,0.604151685123927,0.587180593508797,0.625725106668584,0.6,,,,"GigaSSL",1,"GigaSSL",1,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","RASA1","TCGA_MC3_Bailey2018","GigaSSL",460,29,431,0.475718057444596,0.475718057444596,5,0.494359548763901,0.492679414353148,0.501480118409473,0,0.566285302824226,0.465397231778542,0.100888071045684,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","RB1","TCGA_MC3_Bailey2018","GigaSSL",460,31,429,0.482667869764644,0.482667869764644,5,0.481690352658095,0.437175727498308,0.483119031506128,0,,,,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","LUSC","TP53","TCGA_MC3_Bailey2018","GigaSSL",460,381,79,0.491743911757866,0.491743911757866,5,0.493571214990531,0.472773181833284,0.520648526529121,0,,,,"ProvGigaPath",0.4,"TITAN",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","OV","TP53","TCGA_MC3_Bailey2018","GigaSSL",70,21,49,0.691933916423712,0.691933916423712,5,0.654033041788144,0.646258503401361,0.682215743440233,1,0.392614188532556,0.665694849368319,-0.273080660835763,"ProvGigaPath",0.8,"ProvGigaPath",0.8,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","PAAD","CDKN2A","TCGA_MC3_Bailey2018","GigaSSL",175,34,141,0.485189820609095,0.485189820609095,5,0.522110972048394,0.514810179390905,0.534000834376304,0,,,,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","PAAD","KRAS","TCGA_MC3_Bailey2018","GigaSSL",175,116,59,0.544564582115722,0.544564582115722,5,0.56750438340152,0.553039158386908,0.591174751607247,0.2,0.471361776738749,0.616452367036821,-0.145090590298071,"ProvGigaPath",0.6,"ProvGigaPath",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","PAAD","TP53","TCGA_MC3_Bailey2018","GigaSSL",175,106,69,0.579026524473612,0.579026524473612,5,0.603226688542521,0.577796007656549,0.632212195788898,0.6,0.562482909488652,0.561662564943943,0.000820344544708695,"ProvGigaPath",0,"TITAN",0.8,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","PRAD","FOXA1","TCGA_MC3_Bailey2018","GigaSSL",368,23,345,0.58361688720857,0.58361688720857,5,0.559672337744171,0.538626339004411,0.615752993068683,0.4,,,,"GigaSSL",0.6,"GigaSSL",0.6,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","PRAD","SPOP","TCGA_MC3_Bailey2018","GigaSSL",368,39,329,0.577351726287897,0.577351726287897,5,0.643753409710857,0.612033356714208,0.645935624659029,0.8,0.574546021354532,0.643207855973814,-0.0686618346192814,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","PRAD","TP53","TCGA_MC3_Bailey2018","GigaSSL",368,42,326,0.630952380952381,0.630952380952381,5,0.598524685947999,0.594288635699679,0.614081215308209,0.4,0.621603856266433,0.649795501022495,-0.0281916447560618,"GigaSSL",0.2,"TITAN",0.8,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","READ","APC","TCGA_MC3_Bailey2018","GigaSSL",134,64,70,0.846651785714286,0.846651785714286,5,0.8859375,0.8859375,0.893973214285714,1,0.5625,0.852008928571429,-0.289508928571429,"ProvGigaPath",0.4,"TITAN",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","READ","KRAS","TCGA_MC3_Bailey2018","GigaSSL",134,29,105,0.459113300492611,0.459113300492611,5,0.695566502463054,0.637110016420361,0.697208538587849,1,0.42200328407225,0.598029556650246,-0.176026272577997,"ProvGigaPath",0.4,"ProvGigaPath",0.4,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","READ","TP53","TCGA_MC3_Bailey2018","GigaSSL",134,66,68,0.905971479500891,0.905971479500891,5,0.914661319073084,0.911764705882353,0.914661319073084,1,0.5650623885918,0.851604278074866,-0.286541889483066,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","SARC","ATRX","TCGA_MC3_Bailey2018","GigaSSL",229,35,194,0.546980854197349,0.546980854197349,5,0.589101620029455,0.568483063328424,0.620176730486009,0.4,0.623858615611193,0.477466863033873,0.14639175257732,"TITAN",0.8,"TITAN",0.8,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","SARC","RB1","TCGA_MC3_Bailey2018","GigaSSL",229,24,205,0.661178861788618,0.661178861788618,5,0.595934959349594,0.56219512195122,0.607520325203252,0.4,0.571341463414634,0.566260162601626,0.00508130081300806,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","SARC","TP53","TCGA_MC3_Bailey2018","GigaSSL",229,81,148,0.611444778111445,0.611444778111445,5,0.579496162829496,0.575492158825492,0.584000667334001,0,0.499666332999666,0.449032365699032,0.050633967300634,"ProvGigaPath",0.4,"TITAN",0.6,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","SKCM","BRAF","TCGA_MC3_Bailey2018","GigaSSL",98,52,46,0.610367892976589,0.610367892976589,5,0.624581939799331,0.603260869565217,0.635451505016722,0.8,0.62123745819398,0.564799331103679,0.0564381270903009,"TITAN",0.6,"TITAN",0.6,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","STAD","APC","TCGA_MC3_Bailey2018","GigaSSL",365,36,329,0.573539344815941,0.573539344815941,5,0.530986153326579,0.529297534616684,0.538247213779129,0,0.565265113137454,0.584599797365755,-0.0193346842283013,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","STAD","ARID1A","TCGA_MC3_Bailey2018","GigaSSL",365,89,276,0.639513108614232,0.639513108614232,5,0.643217716984205,0.642892037127504,0.66695163654128,1,0.57812245562612,0.64260706725289,-0.0644846116267709,"TITAN",0.4,"GigaSSL",0.4,"larger-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","STAD","ARID2","TCGA_MC3_Bailey2018","GigaSSL",365,22,343,0.583487940630798,0.583487940630798,5,0.617545719586536,0.60548635038431,0.631062814736284,0.8,0.55883912006361,0.497084548104956,0.0617545719586535,"TITAN",0.6,"TITAN",0.6,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","STAD","BCOR","TCGA_MC3_Bailey2018","GigaSSL",365,29,336,0.525348932676519,0.525348932676519,5,0.521551724137931,0.506773399014778,0.532019704433498,0,0.447762725779967,0.620381773399015,-0.172619047619048,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","STAD","CDH1","TCGA_MC3_Bailey2018","GigaSSL",365,35,330,0.702164502164502,0.702164502164502,5,0.700519480519481,0.69991341991342,0.712640692640693,1,0.597229437229437,0.676969696969697,-0.0797402597402598,"TITAN",0.8,"TITAN",0.8,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","STAD","CTNNB1","TCGA_MC3_Bailey2018","GigaSSL",365,21,344,0.711101882613511,0.711101882613511,5,0.69781284606866,0.68812292358804,0.700304540420819,1,0.662929125138428,0.655869324473976,0.00705980066445189,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","STAD","DMD","TCGA_MC3_Bailey2018","GigaSSL",365,47,318,0.598153352067443,0.598153352067443,5,0.569115482403319,0.547437441455908,0.579151612471564,0.2,0.646326776395022,0.564231232436772,0.0820955439582497,"TITAN",1,"TITAN",1,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","STAD","FBXW7","TCGA_MC3_Bailey2018","GigaSSL",365,29,336,0.67816091954023,0.67816091954023,5,0.658559113300493,0.628899835796388,0.66882183908046,0.8,0.563321018062397,0.646141215106732,-0.082820197044335,"GigaSSL",0.4,"GigaSSL",0.4,"smaller-sample","Giga-SSL"
"binary","driver_mutation","Bailey_tissue_specific_driver","STAD","KRAS","TCGA_MC3_Bailey2018","GigaSSL",365,30,335,0.633233830845771,0.633233830845771,5,0.602686567164179,0.536915422885572,0.608955223880597,0.6,0.478507462686567,0.420597014925373,0.057910447761194,"ProvGigaPath",0.4,"TITAN",0.6,"smaller-sample","Giga-SSL"
