outer_folds,n_codes,maximum_outer_folds_per_code,minimum_codes_per_outer_fold,exact_outer_test_sizes_matched,exact_outer_class_counts_matched,grouped_fold_hash,matched_fold_hash,error,grouped_job_id,outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed
5,17,1,3,TRUE,,e529c4683e24d676846eec6fa5ead27a367ceb0e85103338bace5719616ec5ca,474bb8aa5d58d4a256616658c44f5496b5fa42270e9723cd2c717dc6d0c9fc21,,731,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961546
5,17,1,3,TRUE,,21cd6923d298080852ac201302b260d1b3989704cde763ef86a190544351e38d,51851d73f9c6b365a4d545a5eaded5f7a2e464d417ce59adfc4658451609410f,,732,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961547
5,17,1,3,TRUE,,5e574980ca18af9f86fdc5337b5863e1a27124c9fe519786cf54306f798e2018,65d2c19f7239a23c6e18d8fd7ce39ece7e946ba5bc720a361ae850663898a4fd,,733,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961548
5,17,1,3,TRUE,,039e2c519310208e48a468b260a108cc4369029a6074f476433be54e706045cc,9e3c3ff3aeed1393eef74d78063fd42070dd1bc7977fd3469bad9df2f5bec6f9,,734,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961549
5,17,1,3,TRUE,,ae48e722f882f9970eab25479992a1acd568d2a1a6f2dc797c5db19b828d2558,a57e8cb58a0421e98c835923a42a4e0d133c65b07754119d4b5612a1757d98b6,,735,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961550
5,17,1,3,TRUE,,a959b7ca7f2e6bfb27c4585debc410ee5c5443b89acb195022a6959a72922941,5a0a7196f59ecd2c77713f89884f303e7edb8c22ccf9e2fb0ca0e99cc7194c8f,,736,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961551
5,17,1,3,TRUE,,58fde5636c39d13e79b54edd66922a8f3772750d98e9e0eac111d9dfa02004df,d64619b68c321efd7d2a7dfd516fe1030a7ad5577da6620c92a5e93d2ef50c37,,737,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961552
5,17,1,3,TRUE,,becd64bb2ee9e02d71c2aa17cf3b9a1086e3a1c91fbb40b5ea98bf7f70c53a51,d71f660997ce19a72841ab3773606f7ee620d84639c44f5d3f56e74d6c1ed6f1,,738,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961553
5,17,1,3,TRUE,,54e444341629a94cc37fdfefbbea26820f3f2e41066d8890466f89ca898f13b1,fa671110993bdb1c86824994bf874d725e278cfc9dff9d410a127d6c225e3d56,,739,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961554
5,17,1,3,TRUE,,8a4062a22654fd570f6940b0eb87af9b1cc485e6192f333b2d7c61ac9ac3322a,01d83073a388c7a8aa363a793ff74b020a17855218a3443fe11b1c4196cba92a,,740,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961555
5,17,1,3,TRUE,,7c5319cef5a37a730c3bfd87cd769a784a386edad079853b32f44b4906165e75,1717a867085085382353cae7da2adea304337535b591a95f84ddd7c4bf879e85,,741,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961556
5,17,1,3,TRUE,,bd3d908f54deb6f37b8e9a6de28ff3d475c2fd4a4b19120b16f5cc51f0968efe,ddb86dbf6c8d2cef7a438c480f4ce86b6c4735232b3e14fb267abbd261fa9edd,,742,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961557
5,17,1,3,TRUE,,b038b8af0be140ae78089f430495cd2c7fd4ed8760cd0bd78f33bd56c46f3fa5,43d6a07627deadb2cc7b10d8d7b79801bd0b10531ce34b0bb4a84ef4bf4de9fe,,743,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961558
5,17,1,3,TRUE,,b8cdd8c04a69e4b0e69b750dcfba9f943de43940b04df6a0c88f53460a25e21b,70d4df8f572d91af345ca608bc9e196fbd1175daff8df941685c6a08092bcab7,,744,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961559
5,17,1,3,TRUE,,be8343b18cf5623bbe21c14a148d0b0b29c70cd9f40d4ef3a87ce5b314fa58c3,f20b2f1bb8a5a556127192e030c3087284d21740df208b7755e29378798a02a2,,745,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961560
5,17,1,3,TRUE,,5a911199e5b8b82612795e6bbd2de58ed31728b5e76cc99a6fe70f4c0de41766,a8632ff17f78da39a0a79614ab9c054853fdaa7b35dc84a534e324dd949ad9df,,746,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961561
5,17,1,3,TRUE,,1639f6e905472b385f9308a553f92a6bfa8be935078a0e054099d7c89010186a,583c4515c49ecba7f1cfd7fcd70f2fb28b2408d71461df86cb8ad1cd62927d69,,747,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961562
5,17,1,3,TRUE,,58ace1e47ab57835ea09aff97bb299bf1a8ed0f926e91666d1a029b030176c37,da07b7042e7acc4dba4cfe5cc22879d07d9ce182c4fa5ed869875aadb1662584,,748,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961563
5,17,1,3,TRUE,,def4f4445a9eadc8971cb3da3d781746d8da7d1feeef109ddc237e4c7a226950,b659526ab47481d2ba9c4930e2ec1eab03702ed26258a01b23ff8229940394b8,,749,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961564
5,17,1,3,TRUE,,0da1301ccc34fd2cf9579a93f8eada0d911894e47a161b4b6be9ae33c9171465,067646ba246924157645611e45f898ed4313d91e382c5d482d438096a40e9197,,750,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961565
5,17,1,3,TRUE,,fa6a522f503ef81bda6a810bb57b1cf19482dfe73fe6ce8fb3334935ba7d92c9,b9d6e4f0fff03a3e88bd658d1571eaebb4be81acfde210829e82006f10c9b11e,,751,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961566
5,17,1,3,TRUE,,a6c6c6218e5ad7ec4ac162e51ed8ec7fe1e6ca1bd1fa03ad28a053825359f8f2,2fd94b33ca023217ff1d1bd1e5daac38d3c55e1c5149d4130f79ad8e7a8ef4b8,,752,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961567
5,17,1,3,TRUE,,6ff33b23b520c54b8a6d1d9a5ed5d499582d369a8870f6e889d3d1f258e83596,022da9c53202ac02c94a61211c368252dae22355ada83be45c9e5dd20c2c5bfa,,753,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961568
5,17,1,3,TRUE,,65f8d0beb6381344febd9ccb7ef98cc9f12df0c1155e19ffd14e997cf32136e1,af7039c84a95a10b29399cc660636607f8abfe7f3b77de7652510e9a21ab9384,,754,continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961569
5,17,1,3,TRUE,,85e3ece67d113733dbbf6797128bba23298df8ad14db12ad218dc9d051f5d5ea,ed6197b3722cc9dcf8ddb159bc17c9c3875c7c84ba32eef81a899442fb8b02e1,,755,continuous,rna_pathway_activity,glutathione synthesis and recycling,THYM,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,20961570
5,29,1,5,TRUE,,35ae346a62eb5c9328fd557201fbdb4782fc660cab8820f83d03d7c661521b8d,cdf7a85da0c744d1402ad1532cb92aaf3aaab17069f207a46e1b704fc836ca28,,756,continuous,rna_pathway_activity,MSigDB Hallmark,UCEC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,491,,,20961571
5,29,1,5,TRUE,,85cc26a15ca09f51ba4d6a51348edcafa766e28fd8e2fd73a65bc32789afe8ee,951121da42060f774dafc4a0d2b56e81153b3d024f270a3c7a61e034ac88892d,,757,continuous,rna_pathway_activity,MSigDB Hallmark,UCEC,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,491,,,20961572
5,29,1,5,TRUE,,f2c8d50368f671a2b94d5928bebe14cc163d1649a5395f47526253b9cd1e2708,7e21adb72188dab17f7aa352993bed4366db3aa68e880790c56992027ca696cd,,758,continuous,rna_pathway_activity,MSigDB Hallmark,UCEC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,491,,,20961573
5,29,1,5,TRUE,,9019719a21c140523a2d6ba1f179d33df8130f1c04566d1c9404083924ff07b3,5a0637d5e209bea7020c38e502c6839b8780c74244811e6e7e57a927e5ab6b1b,,759,continuous,rna_pathway_activity,MSigDB Hallmark,UCEC,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,491,,,20961574
5,29,1,5,TRUE,,50dc5f4bc98b32139bf0694b65bec251e5046ee47203b24f96cc28de343dfea0,8abe34099931c6e837649e751691a856a2eaef50faca37e4125b940c6582eb91,,760,continuous,rna_pathway_activity,MSigDB Hallmark,UCEC,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,491,,,20961575
5,29,1,5,TRUE,,38b8e1283c8220e168cce78475558ce9744bf7194159583e7c8a7a2adb4e9585,4cb68da5f16b4713ccbd5ae6be5fd3bfceb42c214ed70c27b87f783b6db9b890,,761,continuous,rna_pathway_activity,MSigDB Hallmark,UCEC,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,491,,,20961576
5,29,1,5,TRUE,,0f5db17371151b4792db7110c66845bed2ab618c5173bc4fd36a5e10a721fadf,8e9a85f392b64a03f5f64839c9595b41ff25dcf05a839f246e8bcf666231308b,,762,continuous,rna_pathway_activity,MSigDB Hallmark,UCEC,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,491,,,20961577
5,10,1,2,TRUE,,cc4f5ce2d6c8933c2b8d7f6ee65652345e31872b2ef2255997a80336607748ad,79039c7729e12055ac9621d0fbe24203bce9a70aeb5513f9e42d0d30ef96889e,,763,continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,20961578
5,10,1,2,TRUE,,1c0db1cf6b375154ed63d1e2a48d94401d556bdc2392f650a90a3093cfd66e4c,55abe119cfa7f6d1cab9f0d0823f4c93da87ee390261583378036f722a195c85,,764,continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,20961579
5,10,1,2,TRUE,,17df5f30cdb5f939de05c97eef87863992a7e50b3986e7f6fbc218b18af20f26,ecdaf86d4fd944d9bd05ab457c2121c3fcedfd0ef3a288c60d99fe80c56a276c,,765,continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,20961580
5,10,1,2,TRUE,,6fc3d235ecce280b1d2f97c229e2799ff8725911c32b4e4929d8048ee45a72a8,e61605fa9a21fb244b7081675f6b99c83cf75486d2f340218a53030f6e3802dc,,766,continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,20961581
5,10,1,2,TRUE,,3db24ec72b796222c2ab634b293ed15fbd7b348628b6f19c8c33277b9caa25b2,d35dac0dc8505182b4d80030fee96459f1446ccf216db5343b97208cc5d85dc0,,767,continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,20961582
5,10,1,2,TRUE,,0bd7b7638c4756063dbc71401938b9fadadc6a4a3a003b070a1b35bcbd1e50cd,c10b4b2004ce522d79865ba48c85d351021117b0a0d21f8f7e2361384c42aed7,,768,continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,20961583
4,4,1,1,TRUE,,89c1eb6997f786f8dacb64956b1cc170edc79da557f3a766dcdf722696692188,67f762b4a382816ba7d617326f28834064adf6945b89d8f7fccb99a6f5b32dc3,,769,continuous,thorsson,immune_inflammatory_and_genomic_context,ACC,Proliferation,Thorsson2018_PanImmune_MS,52,,,20961584
4,4,1,1,TRUE,,f627cc3ef50fd1749db040d60eaae0c3db93351171acaefd143be2e853934414,5c35335d0269bc2ed5e7bd70a362ebfb0f36d37ca42a9097f50d29ab63118845,,770,continuous,thorsson,immune_inflammatory_and_genomic_context,ACC,TCR Richness,Thorsson2018_PanImmune_MS,51,,,20961585
5,33,1,6,TRUE,,ce07a4c0a9d541efdb97cccbfbf05d01d1110f84c3d739c0b63c4f0bda6b3a12,183718671fee5950552405f7cbdd0d89f95685a1dfbbe45eeba48985815d0058,,771,continuous,thorsson,immune_inflammatory_and_genomic_context,BLCA,Leukocyte Fraction,Thorsson2018_PanImmune_MS,386,,,20961586
5,33,1,6,TRUE,,c8d28ef75f38fb4a142ac7741caafb436de0fdfbf67bdae7319a11a16ef67244,0a7a47bdd2aa3d3f755741513ee4432b4872b0ba21ff51fdf8f793ab59a95c01,,772,continuous,thorsson,immune_inflammatory_and_genomic_context,BLCA,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,373,,,20961587
5,33,1,6,TRUE,,91d87e954495d8c6267c4a00dd2820c25a488e734e16caf8ed35590650a81c8f,b244862c03db216421e3e0a44b2dc20d161ad6c5678cc57bdf9f0665749d2134,,773,continuous,thorsson,immune_inflammatory_and_genomic_context,BLCA,Macrophage Regulation,Thorsson2018_PanImmune_MS,373,,,20961588
5,33,1,6,TRUE,,eb9bcd75efe002d3d93e7112149d062ad27f83bba805db3fb4f72bb1b3c3d7a5,c029abf4701d6b501e83eb20e53dbc8a2b4d0ab2a0c5060548420c0aa73a320f,,774,continuous,thorsson,immune_inflammatory_and_genomic_context,BLCA,Proliferation,Thorsson2018_PanImmune_MS,373,,,20961589
5,33,1,6,TRUE,,3f1d6666e4917dfd9f9dd7384eea1bf08b68d0eeda9195cda9eea224029f51bb,e29ff7f6a206f0b6cb5672f49febb1ffba9914e9a3d6a6188c95cf9bfe40bc10,,775,continuous,thorsson,immune_inflammatory_and_genomic_context,BLCA,Stromal Fraction,Thorsson2018_PanImmune_MS,376,,,20961590
5,33,1,6,TRUE,,1a75ee191c51436275bad38a7401bcbb44ffdd2134a03eee81da1ff7d8a07efd,274fea123bc1067d5b964efaddca19dba7008d5fec52753fd967fe8a146ea188,,776,continuous,thorsson,immune_inflammatory_and_genomic_context,BLCA,TGF-beta Response,Thorsson2018_PanImmune_MS,373,,,20961591
5,31,1,6,TRUE,,e8811d8868246af6b3f1b35139f18e218fa0e19fa0a0f673a7aec6eb873549ad,bc1c926fcbf18e92e054616ea941f4d8bf0b7fbee729374c4626ea0349515668,,777,continuous,thorsson,immune_inflammatory_and_genomic_context,BLCA,TIL Regional Fraction,Thorsson2018_PanImmune_MS,297,,,20961592
5,33,1,6,TRUE,,229751fe615f1736cbb8d2f3708931a0acc28823d264beefed465c2c3d13ce80,93c2aaa46fc747fcab06d48d3a642e654dd5601c5868467f056845f2992509d7,,778,continuous,thorsson,immune_inflammatory_and_genomic_context,BLCA,Th1 Cells,Thorsson2018_PanImmune_MS,373,,,20961593
5,33,1,6,TRUE,,e0a36df6282a70a15da3e4234311d64ccf329688a2f25ba74a4f6e4f6fd7d92b,d7b63c4f1f1d227030be9985f28dbd3b339895ef07c6785e27968f9a9e002352,,779,continuous,thorsson,immune_inflammatory_and_genomic_context,BLCA,Th2 Cells,Thorsson2018_PanImmune_MS,373,,,20961594
5,33,1,6,TRUE,,169f203e2b9dce27fc200a2d9f590788e9b0761619afbe3ce9dbc90978bf4490,123c73d5e602a4ccdbb9cf53a69c27e1545cae8a6fc1e1ae48fae51d75c2940a,,780,continuous,thorsson,immune_inflammatory_and_genomic_context,BLCA,Wound Healing,Thorsson2018_PanImmune_MS,373,,,20961595
5,28,1,5,TRUE,,50a020d0b3e00b701ba9b7d1ead0b9dcd013bb7caad1eaaf9e356b56aa44978e,d297b8442d1a7448cccbd147b6b718f59f5e977db94c0df82f0e25b7dfeecb71,,781,continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,267,,,20961596
5,28,1,5,TRUE,,46d41a424fe5fb0cd0b00a41b64ed0a3408f76929273f05ae0e8c4c202426a88,0cb4fc45361bfb3a5a57f3aed6d530188b582f0c68785354d09b5a680d5d092b,,782,continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,262,,,20961597
5,28,1,5,TRUE,,c36190662b24c956aca9ec7db087a124e0e195ecbd5eb9070accb8bbad63b9da,da17a296aa417b8c17297a457be93d77fa155b69ce3b0fd3ffd15cdfd989c6ed,,783,continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,Macrophage Regulation,Thorsson2018_PanImmune_MS,262,,,20961598
5,26,1,5,TRUE,,954df72d554746e38553c8102fc8e944d0b44047e8f42a1eaea9ddc89789443f,5f50308f2c4bb56de5f77880cf0d9f8de341a39c46e326044d9d2b2bc0322295,,784,continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,TIL Regional Fraction,Thorsson2018_PanImmune_MS,228,,,20961599
5,24,1,4,TRUE,,5c35f32f22766cf3503283f9b682db09f609a36ca86f1b06936658bf43a70834,057403db9d792abdd255ec6f1f2783bbbb893ebacc12350a8ad34fb62c4851dc,,785,continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Aneuploidy Score,Thorsson2018_PanImmune_MS,407,,,20961600
5,24,1,4,TRUE,,e62e563815be5be3e2ada621d980f25ff7c87e426514bf3401365f678d92c89f,45bb0f54b140440eeb2f845facbfa77e64f0299374eb2db589e878d35c33ee36,,786,continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,408,,,20961601
5,24,1,4,TRUE,,1d9f23013d7fb9fd34878c4a4108bf44abf5265920729c3eb1c68c125ac4f6fe,6bbf862ffed0a2b348d1410b8814e755a4b922e6d0a445b10202b6a917c75fda,,787,continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Leukocyte Fraction,Thorsson2018_PanImmune_MS,418,,,20961602
5,24,1,4,TRUE,,755583d35027f594e1ed40824a4a94815c57ff29ddfc18186ab17d5eea6b6b62,84aa3d820f02101f887358dcea5652770a9bfe0ed05a26ad86f7c439431cf14e,,788,continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,416,,,20961603
5,24,1,4,TRUE,,1eb78076ddcc59210b2f81072f6911ef8173a300aac30f4199b9557d77c6bf98,268e2229a78fc7f0a160ee23d0a969c8f73a22423fe725af282803c56989bac5,,789,continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Macrophage Regulation,Thorsson2018_PanImmune_MS,416,,,20961604
5,24,1,4,TRUE,,e3442f4a1d06826a141d47df1f3f4a7e492b913ca405db109c8afeb5aed68f15,a0ed25f3e4731c8e4281a401923ca78d45d01adfaa652bfa36e61d0f558a0c1b,,790,continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,345,,,20961605
5,24,1,4,TRUE,,7d5688d2af6d2be3f96b851e28e86e174d7a8a146dc6b91045808cfddc279829,4edd78f82e18ba5688c9bf1ecda3616271f2d3a28229304c6412d021a8bfb5b2,,791,continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,SNV Neoantigens,Thorsson2018_PanImmune_MS,350,,,20961606
5,24,1,4,TRUE,,1a2eddeeedb0b703e719972c79c7ef3b2f7936a1f711c71dbb9cf5c0f04f2dcc,22611dba517662e709eeafa70bf3713841a43687ecd47792cd4d532cbea56dec,,792,continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Silent Mutation Rate,Thorsson2018_PanImmune_MS,345,,,20961607
5,20,1,4,TRUE,,e78125c328f7826ae46c6e616ee6ebf5485aa47ba970f841001fcbdf67780e9b,177f590a54230a3df1ead6c52704303a67cad69d44dfa3604c9cee4b8972d13e,,793,continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,TIL Regional Fraction,Thorsson2018_PanImmune_MS,413,,,20961608
5,18,1,3,TRUE,,54ab0de9445daafdc5bad531be93342efd6fad379e0a9906915d79c9bffaa8cc,34e4bd67c379817fab91b3daa563503fa0b53e2903466fb672aa0dc9cb337276,,794,continuous,thorsson,immune_inflammatory_and_genomic_context,ESCA,Th17 Cells,Thorsson2018_PanImmune_MS,143,,,20961609
5,15,1,3,TRUE,,d30bcae1a9bd8a347b69d0de09eb5c91639b27491642391139c01be5d32b5cd5,4ce664f43ab45ef0f356574b529d5fa06907bc05bdb85b247d2b19a6e6bbb9e9,,795,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Leukocyte Fraction,Thorsson2018_PanImmune_MS,243,,,20961610
5,10,1,2,TRUE,,24f1c44f538c03ba4c4a36629fc6c738078f1ea1ac973c250fe9d0271149de22,a8ed0112c20f0c00597511c867457e14defe76f173e8389bcdeecfa7d919b1ee,,796,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Macrophage Regulation,Thorsson2018_PanImmune_MS,96,,,20961611
5,16,1,3,TRUE,,d88c204df43a8f25f6f0c5f0f25b76e448e115dfe020a2ad575c55a8a0a077b0,a06d95d8c9eafa19d5996cc765a3110f9b2e6922f09851f63df58cc3c5100aea,,797,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Stromal Fraction,Thorsson2018_PanImmune_MS,229,,,20961612
5,10,1,2,TRUE,,71bfc5442c8013dd8c8c936f03d1bc00ee848bd6f936603384ff6d660b3c132b,c8a62b036d81e4109ffbbd089a524d898d38f792f30a3480e7cc6a512a7cdbe2,,798,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,TGF-beta Response,Thorsson2018_PanImmune_MS,96,,,20961613
5,26,1,5,TRUE,,53a0bb275fc89f4d0dabe4b429c78ee9b24a80b04ce92f64660c0504672f11b8,70dfe38941b4afa94630116daef50ed13c3bc69c9e814cc36f1b13d4abb7571f,,799,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,IFN-gamma Response,Thorsson2018_PanImmune_MS,437,,,20961614
5,26,1,5,TRUE,,227886a9e72bc3758ac33479da152cbc15752e70c6c8986f39d88e01349c9504,2d16223a084bb2611500603a2d682b5effa114bae65d15e7e9696e7619848a2f,,800,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,446,,,20961615
5,26,1,5,TRUE,,e03c66a3e1cc83af99f0b4ecec6962304ae42cba112509bb4fc6701cfd3534e4,55a83598fd2e5945a2d4644e72f579af20ab47524f374a1b374cbdd777b2ac04,,801,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,437,,,20961616
5,25,1,5,TRUE,,f6efd822dae6e6e52113208199ebbcf3e079ae88b8497f59563fd270e69f6551,78917734e7a87826fa556e77303d394568daecf958affb0f0d3cb1f50044725c,,802,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Stromal Fraction,Thorsson2018_PanImmune_MS,419,,,20961617
4,4,1,1,TRUE,,e67b04d3e0c1071f92ec6b2959cc8a05a3b66c3eb2579d929eea01a07f10647b,cdeb8a60a65ae3e9754f056b090b8b251ddbef06ac3998f2ffb0a4d11c7f6923,,803,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Fraction Altered,Thorsson2018_PanImmune_MS,65,,,20961618
4,4,1,1,TRUE,,e67b04d3e0c1071f92ec6b2959cc8a05a3b66c3eb2579d929eea01a07f10647b,1c383ea08b453c92262a07ee24591bd67815b5afec516bdaeafb5cc4239ff5e4,,804,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Proliferation,Thorsson2018_PanImmune_MS,65,,,20961619
