family,tumor_type,endpoint,subfamily,source,n,q2,rmse,spearman,p_permutation,permutations,permutation_exceedances,ncomp.x,seed,fastPLS_version,backend,svd_method,rsvd_oversample,rsvd_power,permutation_attempted,permutation_stopped_early,q_value,q_value_global,tier,repeated_q2_mean,repeated_q2_sd,repeated_q2_min,repeated_q2_max,repeated_rmse_mean,repeated_rmse_sd,repeated_spearman_mean,repeated_spearman_sd,nested_partitions,primary_screen_q2,primary_screen_rmse,primary_screen_spearman,repeated_minus_primary_q2,primary_estimate_label,repeated_estimate_label,outcome_type,positive,negative,balanced_accuracy,adjusted_balanced_accuracy,repeated_sensitivity_mean,repeated_sensitivity_sd,repeated_specificity_mean,repeated_specificity_sd,repeated_balanced_accuracy_mean,repeated_balanced_accuracy_sd,repeated_balanced_accuracy_min,repeated_balanced_accuracy_max,repeated_auc_mean,repeated_auc_sd,primary_screen_balanced_accuracy,repeated_minus_primary_balanced_accuracy,model_id,ncomp.y,model_file,model_sha256,training_cohort,aggregation,feature_dimension,external_validation,titan_feature_file_sha256,feature_schema_sha256,prediction_rule,contains_patient_level_training_rows,endpoint_transform,output_units,model_fastPLS_version,model_fastPLS_remote_sha,model_backend,model_svd_method,model_rsvd_oversample,model_rsvd_power,model_fit_seed,model_analysis_fingerprint,class_labels,class_priors,calibration_status,intended_use,redistribution_status,model_evidence_tier,default_inference,limited_evidence_reason,binary_pr_auc,binary_ppv_tcga_prevalence,binary_npv_tcga_prevalence,binary_observed_tcga_prevalence,binary_minimum_outer_test_positive,binary_minimum_outer_test_negative,binary_minimum_inner_training_positive,binary_minimum_inner_training_negative,binary_selected_components_median,binary_selected_components_q1,binary_selected_components_q3,binary_selected_components_minimum,binary_selected_components_maximum,binary_repeat_score_spearman,binary_repeat_class_agreement,binary_all_repeat_class_agreement,evidence_label
oncogenic_pathway,UCEC,TP53,oncogenic_pathway,SanchezVega2018_TableS4,468,,,,0.001,999,0,2,20260959,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00333333333333333,0.00553333333333333,A,,,,,,,,,5,,,,,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,binary,218,250,0.753743119266055,0.50748623853211,0.68256880733945,0.0127288412160656,0.8328,0.0136821051011896,0.757684403669725,0.010411857044118,0.748862385321101,0.774917431192661,0.814748623853211,0.00693861162519156,0.753743119266055,0.00394128440366981,oncogenic_pathway__UCEC__TP53,3,models/oncogenic_pathway__UCEC__TP53.rds,0621aca95eeb90b691ab50d19a356d73c0afc1bee9bda468afddbe1ea4ec2964,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,fitted PLS-LDA class; score > 0 favours class 1; score is not calibrated,FALSE,none,class label and uncalibrated LDA score,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260886,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,0=wild type/negative; 1=altered/positive,0=0.534188; 1=0.465812,not evaluated; LDA score is not a calibrated probability,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",0.792189873656227,0.78082405049117,0.750558167688221,0.465811965811966,43,50,139,160,2,2,3,2,9,0.916798317750729,0.926495726495727,0.83974358974359,"within-cancer screen-positive, prespecified screening tier A"
oncogenic_pathway,UCEC,WNT,oncogenic_pathway,SanchezVega2018_TableS4,468,,,,0.001,999,0,2,20260989,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00333333333333333,0.00553333333333333,B,,,,,,,,,5,,,,,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,binary,230,238,0.623675557179394,0.247351114358787,0.630434782608696,0.0119070121196774,0.595798319327731,0.0116591906937075,0.613116550968213,0.00776494223382351,0.602740226525393,0.619985385458531,0.661340884179759,0.0110994426782061,0.623675557179394,-0.0105590062111807,oncogenic_pathway__UCEC__WNT,5,models/oncogenic_pathway__UCEC__WNT.rds,eec65ab4cb921d0a658569f53b315d42870400fc4e16937130537ac82273ea98,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,fitted PLS-LDA class; score > 0 favours class 1; score is not calibrated,FALSE,none,class label and uncalibrated LDA score,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260907,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,0=wild type/negative; 1=altered/positive,0=0.508547; 1=0.491453,not evaluated; LDA score is not a calibrated probability,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",0.642888479291399,0.601186558837279,0.625252706167332,0.491452991452991,46,47,147,152,5,4,7,2,9,0.744727909971286,0.790598290598291,0.576923076923077,"within-cancer screen-positive, prespecified screening tier B"
aneuploidy,BRCA,Aneuploidy score,aneuploidy,Taylor2018_TableS2,998,0.221057226912935,6.90254743986401,0.497574972848151,0.001,999,0,4,20260970,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0015,0.01125,B,0.214906904414203,0.00558894923181338,0.207154682347594,0.222760651321319,6.9297090663163,0.0246674258441011,0.491755329912905,0.00405855393441022,5,0.221057226912935,6.90254743986401,0.497574972848151,-0.00615032249873201,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,aneuploidy__BRCA__Aneuploidy_score,4,models/aneuploidy__BRCA__Aneuploidy_score.rds,5a2cc84663d3cb543d1017a04849414a1e809ea52b850114bf0ec0c81f2763a8,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260820,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
aneuploidy,BRCA,Deleted arm count,aneuploidy,Taylor2018_TableS2,998,0.207362662614877,4.82937499806674,0.504604312258321,0.001,999,0,3,20260971,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0015,0.01125,B,0.21542334077716,0.00283761969261817,0.210401919122785,0.217082609467775,4.80474995709177,0.00867884048304859,0.510185065716582,0.00290305929819063,5,0.207362662614877,4.82937499806674,0.504604312258321,0.00806067816228301,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,aneuploidy__BRCA__Deleted_arm_count,3,models/aneuploidy__BRCA__Deleted_arm_count.rds,a11e08f24f07c5fd34d9484e8fd44bf2379ad2aba582937abc1bfedf7b5f4817,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260822,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
aneuploidy,COAD,Aneuploidy score,aneuploidy,Taylor2018_TableS2,408,0.259551003972379,7.04341095802054,0.543504403489057,0.001,999,0,4,20261082,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0015,0.01125,B,0.293698718544987,0.0154264746246544,0.278006820884162,0.314951835918731,6.87875181210869,0.0752916677304747,0.570035011160364,0.0150506222528819,5,0.259551003972379,7.04341095802054,0.543504403489057,0.0341477145726078,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,aneuploidy__COAD__Aneuploidy_score,7,models/aneuploidy__COAD__Aneuploidy_score.rds,404dd741229afdc128187550081446c546f05afabae4f3831066b2dbf8d2713c,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260818,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
aneuploidy,COAD,Deleted arm count,aneuploidy,Taylor2018_TableS2,408,0.213155675626157,5.68178012106733,0.562507430806933,0.001,999,0,3,20261083,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0015,0.01125,B,0.196114762297803,0.025751621289477,0.159175879709979,0.223158718306131,5.74239025685599,0.091743958425567,0.565145157251923,0.01472393597399,5,0.213155675626157,5.68178012106733,0.562507430806933,-0.0170409133283544,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,aneuploidy__COAD__Deleted_arm_count,7,models/aneuploidy__COAD__Deleted_arm_count.rds,b4968a0bb9f7cef85530399858db88a39884624710de35fa52cf22bd3e4c95de,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260821,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
aneuploidy,LUAD,Aneuploidy score,aneuploidy,Taylor2018_TableS2,449,0.200636064861025,6.93756590270878,0.431616001183221,0.001,999,0,2,20261565,0.99.20,cpu,rsvd,10,2,999,FALSE,0.003,0.01125,B,0.1904613266802,0.0229504517508336,0.150945681453364,0.206680829445688,6.98102625733517,0.0982060218608138,0.428909311247158,0.0141550076779613,5,0.200636064861025,6.93756590270878,0.431616001183221,-0.0101747381808248,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,aneuploidy__LUAD__Aneuploidy_score,2,models/aneuploidy__LUAD__Aneuploidy_score.rds,1c7bff628be16bcaee5ce59ea7056f305db5c2bf1cb7b20addf94bd84f7a4089,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260824,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
aneuploidy,STAD,Aneuploidy score,aneuploidy,Taylor2018_TableS2,360,0.225042356865452,7.33404930644997,0.534709033489326,0.001,999,0,3,20262109,0.99.20,cpu,rsvd,10,2,999,FALSE,0.003,0.01125,B,0.219241760010833,0.0136293942588855,0.201657765566587,0.239633763742886,7.3612210538551,0.0643408446262335,0.51689350945751,0.0145046060833953,5,0.225042356865452,7.33404930644997,0.534709033489326,-0.00580059685461939,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,aneuploidy__STAD__Aneuploidy_score,5,models/aneuploidy__STAD__Aneuploidy_score.rds,9e309c287b5eb142bb1fe4fc95ed48203a2dc4999d49790fe4e5fc42ead9cbe1,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260819,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
aneuploidy,UCEC,Aneuploidy score,aneuploidy,Taylor2018_TableS2,477,0.361115589408896,5.70130058930594,0.600792897170814,0.001,999,0,3,20262327,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0015,0.01125,B,0.347275859809467,0.00745994588639685,0.337249406769446,0.356949586429757,5.76264624311,0.032924978251827,0.596182871644604,0.00128356537319274,5,0.361115589408896,5.70130058930594,0.600792897170814,-0.0138397295994292,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,aneuploidy__UCEC__Aneuploidy_score,3,models/aneuploidy__UCEC__Aneuploidy_score.rds,0c520d8a9d57dd5af109416c5b82ffb0f0862e3505cd9888965fdeee4aa60f3b,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260816,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
aneuploidy,UCEC,Deleted arm count,aneuploidy,Taylor2018_TableS2,477,0.313465731179695,4.06534736935219,0.618230808934352,0.001,999,0,2,20262328,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0015,0.01125,B,0.322591208950044,0.00674641062182178,0.315671823109903,0.332605224534002,4.03819833843685,0.0201347762130421,0.619740675892451,0.00716559839905067,5,0.313465731179695,4.06534736935219,0.618230808934352,0.00912547777034939,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,aneuploidy__UCEC__Deleted_arm_count,2,models/aneuploidy__UCEC__Deleted_arm_count.rds,91250b281e4a7355f0f6cc8a9a5d1947ea88c79dd939c4a3bc70f13edf10c842,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260817,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
aneuploidy,UVM,Deleted arm count,aneuploidy,Taylor2018_TableS2,80,0.205523190569114,1.98681466419448,0.529683821790281,0.002,999,1,3,20262425,0.99.20,cpu,rsvd,10,2,999,FALSE,0.006,0.02,B,0.21308672575109,0.0485557855544537,0.136901541613062,0.264375248015341,1.97659428269857,0.0604919191763448,0.508472517581487,0.0371540745595522,5,0.205523190569114,1.98681466419448,0.529683821790281,0.007563535181976,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,aneuploidy__UVM__Deleted_arm_count,3,models/aneuploidy__UVM__Deleted_arm_count.rds,702e45dcf6173335cc15260a0e5213dc3ff3bf42c0978b1eab34d7528f1e305e,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260823,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
fusion,BRCA,Fusion burden,fusion,Gao2018_TableS1,1051,0.266885082246313,0.816145738944664,0.526915050846969,0.001,999,0,3,20260973,0.99.20,cpu,rsvd,10,2,999,FALSE,0.001,0.01,B,0.257878854711219,0.0029719526511901,0.254972450046243,0.261731701824155,0.821142244135542,0.00164475678771416,0.521038711441259,0.00314807332646113,5,0.266885082246313,0.816145738944664,0.526915050846969,-0.00900622753509378,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,fusion__BRCA__Fusion_burden,3,models/fusion__BRCA__Fusion_burden.rds,fdb1e29931e07d4113f671a117504f0d6f31a068d64b9ca57c84263c1496608c,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in log1p-transformed source endpoint units,FALSE,log1p,log1p-transformed source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260826,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
fusion,LGG,Fusion burden,fusion,Gao2018_TableS1,487,0.226028796862907,0.63912948067728,0.493743619971857,0.001,999,0,1,20261457,0.99.20,cpu,rsvd,10,2,999,FALSE,0.001,0.01,B,0.220064372176261,0.00308414409608952,0.215098410889642,0.223551908782631,0.641586402029346,0.0012676963238433,0.488252282463752,0.00220714170823189,5,0.226028796862907,0.63912948067728,0.493743619971857,-0.00596442468664576,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,fusion__LGG__Fusion_burden,1,models/fusion__LGG__Fusion_burden.rds,b2dc26bd11a19fb23d825900056027515acaaf6001d97a184c6d3508ba6318b7,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in log1p-transformed source endpoint units,FALSE,log1p,log1p-transformed source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260827,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
fusion,UCEC,Fusion burden,fusion,Gao2018_TableS1,153,0.374689104142275,0.909145183155186,0.633927907862024,0.001,999,0,2,20262330,0.99.20,cpu,rsvd,10,2,999,FALSE,0.001,0.01,B,0.351967032281065,0.0168989430159645,0.323171626120976,0.364578374810996,0.925453606398132,0.0119869135103333,0.61006140048498,0.0120003080510666,5,0.374689104142275,0.909145183155186,0.633927907862024,-0.02272207186121,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,fusion__UCEC__Fusion_burden,2,models/fusion__UCEC__Fusion_burden.rds,52c8c12474b8c7e36747755cc0beea016c7e4ee71c530760034c4ac49206cab8,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in log1p-transformed source endpoint units,FALSE,log1p,log1p-transformed source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260825,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
microsatellite_instability,COAD,MANTIS score,microsatellite_instability,cBioPortal_TCGA_PanCancer,391,0.217011828363093,0.204311238381443,0.402288285833639,0.001,999,0,3,20261086,0.99.20,cpu,rsvd,10,2,999,FALSE,0.001,0.03,B,0.242912862045865,0.0171693024858263,0.219857994928873,0.259728896430072,0.200893233078576,0.00227523060057684,0.392382551879581,0.00855229782430859,5,0.217011828363093,0.204311238381443,0.402288285833639,0.025901033682772,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,microsatellite_instability__COAD__MANTIS_score,4,models/microsatellite_instability__COAD__MANTIS_score.rds,227e6a4853ee226ca653aaf1b057b0e8ab1e5211007226035b84ebf7ac73132d,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260829,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
