foundation_model,family,tumor_type,endpoint,empirical_ba_tuned_auroc,empirical_ba_tuned_balanced_accuracy,empirical_ba_tuned_pr_auc,empirical_ba_tuned_median_component,auroc,pr_auc,balanced_accuracy,sensitivity,specificity,ppv,npv,prevalence,no_skill_pr_auc,empirical_prior_balanced_accuracy,empirical_prior_sensitivity,empirical_prior_specificity,empirical_prior_ppv,empirical_prior_npv,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_ppv,equal_prior_npv,median_selected_component,minimum_selected_component,maximum_selected_component,components_at_ceiling,median_inner_auroc,median_selected_threshold,subfamily,source,n,positive,negative,seed,tuning_objective,operating_threshold,primary_binary_metric,binary_crossing_rule,rsvd_only,auroc_delta,balanced_accuracy_delta,empirical_ba_crossing,auroc_tuned_ba_crossing,auroc_tuned_auroc_crossing,median_component_changed
GigaSSL,oncogenic_pathway,KIRP,PI3K,0.462962962962963,0.480769230769231,0.0834506534104218,4,0.548840048840049,0.0986925027246115,0.537851037851038,0.571428571428571,0.504273504273504,0.09375,0.929133858267716,0.0823529411764706,0.0823529411764706,0.493589743589744,0,0.987179487179487,0,0.916666666666667,0.514957264957265,0.333333333333333,0.696581196581197,0.0897435897435897,0.92090395480226,1,1,4,0,0.604592639194715,-3.78243568252916,oncogenic_pathway,SanchezVega2018_TableS4,255,21,234,20261143,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0858770858770859,0.0570818070818068,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,oncogenic_pathway,KIRP,PI3K,0.428978428978429,0.480769230769231,0.0731735112795157,9,0.431013431013431,0.0713967351993476,0.465506715506716,0.619047619047619,0.311965811965812,0.0747126436781609,0.901234567901234,0.0823529411764706,0.0823529411764706,0.480769230769231,0,0.961538461538461,0,0.914634146341463,0.423076923076923,0,0.846153846153846,0,0.904109589041096,5,1,13,0,0.561831550802139,-12.1637491568472,oncogenic_pathway,SanchezVega2018_TableS4,255,21,234,20261143,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00203500203500201,-0.0152625152625155,FALSE,FALSE,FALSE,TRUE
TITAN,oncogenic_pathway,KIRP,PI3K,0.496947496947497,0.474358974358974,0.084964540046506,7,0.488400488400488,0.0857618931973543,0.463675213675214,0.333333333333333,0.594017094017094,0.0686274509803922,0.908496732026144,0.0823529411764706,0.0823529411764706,0.485042735042735,0,0.97008547008547,0,0.915322580645161,0.52991452991453,0.333333333333333,0.726495726495727,0.0985915492957746,0.923913043478261,1,1,15,0,0.550062578222779,-3.12652778988492,oncogenic_pathway,SanchezVega2018_TableS4,255,21,234,20261143,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00854700854700863,-0.0106837606837603,FALSE,FALSE,FALSE,TRUE
GigaSSL,oncogenic_pathway,KIRP,RTK RAS,0.549183992845965,0.515258215962441,0.231123020405496,11,0.528504359490275,0.220327634683096,0.491448692152918,0.452380952380952,0.530516431924883,0.159663865546218,0.830882352941176,0.164705882352941,0.164705882352941,0.522132796780684,0.142857142857143,0.901408450704225,0.222222222222222,0.842105263157895,0.504359490274983,0.285714285714286,0.723004694835681,0.169014084507042,0.836956521739131,3,1,16,0,0.643618851049192,-3.30361685744796,oncogenic_pathway,SanchezVega2018_TableS4,255,42,213,20261144,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.02067963335569,-0.0238095238095235,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,oncogenic_pathway,KIRP,RTK RAS,0.650793650793651,0.619718309859155,0.32592574196124,5,0.648334451151353,0.342795118002794,0.630281690140845,0.5,0.76056338028169,0.291666666666667,0.885245901639344,0.164705882352941,0.164705882352941,0.598088531187123,0.261904761904762,0.934272300469484,0.44,0.865217391304348,0.634473507712944,0.428571428571429,0.84037558685446,0.346153846153846,0.881773399014778,4,2,6,0,0.69109047127623,-1.97380489139947,oncogenic_pathway,SanchezVega2018_TableS4,255,42,213,20261144,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00245919964229846,0.01056338028169,TRUE,TRUE,TRUE,TRUE
TITAN,oncogenic_pathway,KIRP,RTK RAS,0.591437513972725,0.55784708249497,0.266259320954707,9,0.564833445115135,0.262692062198003,0.5439302481556,0.571428571428571,0.516431924882629,0.188976377952756,0.859375,0.164705882352941,0.164705882352941,0.560194500335346,0.214285714285714,0.906103286384976,0.310344827586207,0.853982300884956,0.542253521126761,0.333333333333333,0.751173708920188,0.208955223880597,0.851063829787234,3,2,15,0,0.652906776745786,-2.98896637445675,oncogenic_pathway,SanchezVega2018_TableS4,255,42,213,20261144,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0266040688575898,-0.0139168343393696,FALSE,FALSE,FALSE,TRUE
GigaSSL,oncogenic_pathway,KIRP,WNT,0.508658008658009,0.53219696969697,0.111595953984075,3,0.620851370851371,0.157206565509674,0.606872294372294,0.625,0.588744588744589,0.136363636363636,0.937931034482759,0.0941176470588235,0.0941176470588235,0.536525974025974,0.125,0.948051948051948,0.2,0.9125,0.583603896103896,0.375,0.792207792207792,0.157894736842105,0.924242424242424,3,1,4,0,0.741963015647226,-3.69165449356438,oncogenic_pathway,SanchezVega2018_TableS4,255,24,231,20261145,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.112193362193362,0.0746753246753245,FALSE,TRUE,TRUE,FALSE
ProvGigaPath,oncogenic_pathway,KIRP,WNT,0.55988455988456,0.54004329004329,0.17902380506508,13,0.633838383838384,0.164166673057849,0.547077922077922,0.583333333333333,0.510822510822511,0.110236220472441,0.921875,0.0941176470588235,0.0941176470588235,0.526515151515152,0.0833333333333333,0.96969696969697,0.222222222222222,0.910569105691057,0.528409090909091,0.208333333333333,0.848484848484848,0.125,0.911627906976744,2,1,3,0,0.688918918918919,-5.40142105188239,oncogenic_pathway,SanchezVega2018_TableS4,255,24,231,20261145,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0739538239538239,0.00703463203463206,FALSE,FALSE,TRUE,TRUE
TITAN,oncogenic_pathway,KIRP,WNT,0.538419913419913,0.521374458874459,0.120444945540374,6,0.52994227994228,0.141836921055369,0.489989177489178,0.291666666666667,0.688311688311688,0.0886075949367089,0.903409090909091,0.0941176470588235,0.0941176470588235,0.546536796536797,0.166666666666667,0.926406926406927,0.19047619047619,0.914529914529914,0.554924242424242,0.291666666666667,0.818181818181818,0.142857142857143,0.91747572815534,3,3,13,0,0.68,-4.54915242194707,oncogenic_pathway,SanchezVega2018_TableS4,255,24,231,20261145,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00847763347763308,-0.0313852813852815,FALSE,FALSE,FALSE,TRUE
GigaSSL,oncogenic_pathway,LGG,Cell Cycle,0.643398120266448,0.589889588466101,0.535410890050072,1,0.616278857559996,0.537106335113619,0.579523679167807,0.461538461538462,0.697508896797153,0.514285714285714,0.651162790697675,0.409663865546218,0.409663865546218,0.589314718496213,0.374358974358974,0.804270462633452,0.5703125,0.649425287356322,0.584232137968793,0.492307692307692,0.676156583629893,0.513368983957219,0.657439446366782,2,2,19,0,0.638148148148148,-0.326170531214771,oncogenic_pathway,SanchezVega2018_TableS4,476,195,281,20261146,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0271192627064517,-0.0103659092982936,FALSE,FALSE,TRUE,TRUE
ProvGigaPath,oncogenic_pathway,LGG,Cell Cycle,0.641901633360708,0.607728807372935,0.529683800365364,14,0.614490373209234,0.513109584624773,0.59255406515193,0.476923076923077,0.708185053380783,0.531428571428572,0.661129568106312,0.409663865546218,0.409663865546218,0.579158682361529,0.435897435897436,0.722419928825623,0.521472392638037,0.648562300319489,0.602965599051008,0.533333333333333,0.672597864768683,0.530612244897959,0.675,8,2,17,0,0.635754985754986,0.251683288593562,oncogenic_pathway,SanchezVega2018_TableS4,476,195,281,20261146,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0274112601514737,-0.015174742221005,TRUE,FALSE,TRUE,TRUE
TITAN,oncogenic_pathway,LGG,Cell Cycle,0.585035130942604,0.571886120996441,0.492401075337483,4,0.65015056118259,0.571198740446825,0.582398029017246,0.538461538461538,0.626334519572954,0.5,0.661654135338346,0.409663865546218,0.409663865546218,0.622648051829547,0.441025641025641,0.804270462633452,0.609929078014184,0.674626865671642,0.603960215348116,0.528205128205128,0.679715302491103,0.533678756476684,0.674911660777385,2,1,2,0,0.670854700854701,-0.520010407669508,oncogenic_pathway,SanchezVega2018_TableS4,476,195,281,20261146,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0651154302399857,0.0105119080208052,FALSE,FALSE,TRUE,TRUE
GigaSSL,oncogenic_pathway,LGG,HIPPO,0.786046872574888,0.684024005380516,0.918595290438114,5,0.803559418490351,0.926148408199113,0.69367271974753,0.759894459102902,0.627450980392157,0.883435582822086,0.412903225806452,0.787941787941788,0.787941787941788,0.693827926949144,0.936675461741425,0.450980392156863,0.86374695863747,0.657142857142857,0.731944228878887,0.767810026385224,0.696078431372549,0.903726708074534,0.446540880503145,2,2,2,0,0.804314577799243,1.52367364822564,oncogenic_pathway,SanchezVega2018_TableS4,481,379,102,20261147,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0175125459154633,0.00964871436701364,TRUE,TRUE,TRUE,TRUE
ProvGigaPath,oncogenic_pathway,LGG,HIPPO,0.839929639401935,0.723239691655026,0.929789193247466,6,0.849526618035077,0.933831399548306,0.764550675151327,0.823218997361478,0.705882352941177,0.912280701754386,0.517985611510791,0.787941787941788,0.787941787941788,0.741903357649128,0.944591029023747,0.53921568627451,0.883950617283951,0.723684210526316,0.789422629209995,0.902374670184697,0.676470588235294,0.912,0.650943396226415,6,5,9,0,0.856113660146503,2.8485983266499,oncogenic_pathway,SanchezVega2018_TableS4,481,379,102,20261147,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0095969786331418,0.041310983496301,TRUE,TRUE,TRUE,FALSE
TITAN,oncogenic_pathway,LGG,HIPPO,0.89634745718868,0.825611775053029,0.957059807345397,5,0.90511666407988,0.96973483908383,0.817334057633608,0.860158311345647,0.774509803921569,0.934097421203438,0.598484848484849,0.787941787941788,0.787941787941788,0.819015468984428,0.941952506596306,0.696078431372549,0.920103092783505,0.763440860215054,0.829401417559108,0.854881266490765,0.803921568627451,0.941860465116279,0.598540145985402,2,2,2,0,0.900426628028657,1.30543036089384,oncogenic_pathway,SanchezVega2018_TableS4,481,379,102,20261147,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00876920689119998,-0.0082777174194214,TRUE,TRUE,TRUE,TRUE
GigaSSL,oncogenic_pathway,LGG,MYC,0.520734783979817,0.516950488804794,0.0819484556779845,12,0.557868180384737,0.0743093282976326,0.528263954588458,0.321428571428571,0.735099337748344,0.0697674418604651,0.946022727272727,0.0582120582120582,0.0582120582120582,0.493377483443709,0,0.986754966887417,0,0.941052631578947,0.536187322611164,0.357142857142857,0.71523178807947,0.0719424460431655,0.947368421052632,3,1,8,0,0.6353591160221,-2.87260680979656,oncogenic_pathway,SanchezVega2018_TableS4,481,28,453,20261148,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0371333964049196,0.0113134657836639,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,oncogenic_pathway,LGG,MYC,0.544859665720593,0.487858719646799,0.0689955967787389,2,0.553847366761274,0.0650670705902605,0.599061810154525,0.75,0.448123620309051,0.0774907749077491,0.966666666666667,0.0582120582120582,0.0582120582120582,0.495584988962472,0,0.991169977924945,0,0.941299790356394,0.47378587196468,0.25,0.69757174392936,0.0486111111111111,0.937685459940653,1,1,3,0,0.621546961325967,-3.74364750968012,oncogenic_pathway,SanchezVega2018_TableS4,481,28,453,20261148,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00898770104068103,0.111203090507726,FALSE,FALSE,FALSE,TRUE
TITAN,oncogenic_pathway,LGG,MYC,0.581598864711448,0.503508356985178,0.0802728757300906,7,0.53082623777988,0.0679917435602396,0.556527909176916,0.642857142857143,0.470198675496689,0.0697674418604651,0.955156950672646,0.0582120582120582,0.0582120582120582,0.516950488804794,0.0714285714285714,0.962472406181016,0.105263157894737,0.943722943722944,0.516832229580574,0.25,0.783664459161148,0.0666666666666667,0.944148936170213,9,1,19,0,0.591788046207936,-7.3932847134332,oncogenic_pathway,SanchezVega2018_TableS4,481,28,453,20261148,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0507726269315678,0.0530195521917378,FALSE,FALSE,FALSE,TRUE
GigaSSL,oncogenic_pathway,LGG,NOTCH,0.536495844875346,0.497460757156048,0.267144531176061,12,0.523291782086796,0.25592774913636,0.508852723915051,0.391666666666667,0.626038781163435,0.258241758241758,0.755852842809365,0.24948024948025,0.24948024948025,0.500023084025854,0.0166666666666667,0.983379501385042,0.25,0.750528541226216,0.524168975069252,0.45,0.598337950138504,0.271356783919598,0.765957446808511,1,1,2,0,0.563977797001153,-0.990637742186908,oncogenic_pathway,SanchezVega2018_TableS4,481,120,361,20261149,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.01320406278855,0.0113919667590028,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,oncogenic_pathway,LGG,NOTCH,0.522483841181902,0.507144506001847,0.266960652225961,3,0.541435826408126,0.26593556361893,0.508829639889197,0.375,0.642659279778393,0.258620689655172,0.755700325732899,0.24948024948025,0.24948024948025,0.491701292705448,0.00833333333333333,0.975069252077562,0.1,0.747346072186836,0.528393351800554,0.5,0.556786703601108,0.272727272727273,0.770114942528736,1,1,1,0,0.574034025374856,-1.06526961450007,oncogenic_pathway,SanchezVega2018_TableS4,481,120,361,20261149,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0189519852262235,0.0016851338873497,FALSE,FALSE,FALSE,TRUE
TITAN,oncogenic_pathway,LGG,NOTCH,0.553116343490305,0.530782548476454,0.281363886103433,10,0.572068328716528,0.288941966763191,0.535584025854109,0.691666666666667,0.379501385041551,0.270358306188925,0.787356321839081,0.24948024948025,0.24948024948025,0.50286241920591,0.0666666666666667,0.939058171745152,0.266666666666667,0.751662971175166,0.55466297322253,0.466666666666667,0.642659279778393,0.302702702702703,0.783783783783784,2,1,3,0,0.588379469434833,-1.53781773307874,oncogenic_pathway,SanchezVega2018_TableS4,481,120,361,20261149,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0189519852262231,0.00480147737765491,FALSE,FALSE,FALSE,TRUE
GigaSSL,oncogenic_pathway,LGG,PI3K,0.582098884186225,0.55933772604848,0.327828042906618,6,0.536408233936129,0.268857333471582,0.548756733358984,0.513274336283186,0.584239130434783,0.274881516587678,0.796296296296296,0.234927234927235,0.234927234927235,0.516099942285494,0.132743362831858,0.899456521739131,0.288461538461538,0.771561771561772,0.515342439399769,0.389380530973451,0.641304347826087,0.25,0.773770491803279,3,1,19,0,0.617507915813001,-1.23433084826448,oncogenic_pathway,SanchezVega2018_TableS4,481,113,368,20261150,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0456906502500958,-0.0105809926894958,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,oncogenic_pathway,LGG,PI3K,0.566756444786456,0.536588591766064,0.291557077673462,9,0.597898230088496,0.361637932484416,0.559241535205849,0.469026548672566,0.649456521739131,0.291208791208791,0.79933110367893,0.234927234927235,0.234927234927235,0.566792516352443,0.212389380530973,0.921195652173913,0.452830188679245,0.792056074766355,0.56227154674875,0.442477876106195,0.682065217391304,0.29940119760479,0.799363057324841,2,2,4,0,0.623922902494331,-1.39267070243279,oncogenic_pathway,SanchezVega2018_TableS4,481,113,368,20261150,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0311417853020396,0.0226529434397844,FALSE,FALSE,FALSE,TRUE
TITAN,oncogenic_pathway,LGG,PI3K,0.588062716429396,0.543971238938053,0.326528737414892,2,0.587677953058869,0.332185641199748,0.545690650250096,0.504424778761062,0.586956521739131,0.272727272727273,0.794117647058824,0.234927234927235,0.234927234927235,0.547698634090035,0.141592920353982,0.953804347826087,0.484848484848485,0.783482142857143,0.576940650250096,0.504424778761062,0.649456521739131,0.306451612903226,0.810169491525424,1,1,5,0,0.638107655056808,-1.30616357307738,oncogenic_pathway,SanchezVega2018_TableS4,481,113,368,20261150,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.000384763370527175,0.00171941131204323,FALSE,FALSE,FALSE,TRUE
GigaSSL,oncogenic_pathway,LGG,RTK RAS,0.672810961250268,0.600460286876472,0.493632021678351,2,0.70458146007279,0.506153782581217,0.637690002140869,0.503703703703704,0.771676300578035,0.462585034013605,0.79940119760479,0.280665280665281,0.280665280665281,0.610757867694284,0.311111111111111,0.910404624277457,0.575342465753425,0.772058823529412,0.656122885891672,0.592592592592593,0.719653179190751,0.451977401129944,0.819078947368421,2,2,2,0,0.69925792218211,-0.908989375879604,oncogenic_pathway,SanchezVega2018_TableS4,481,135,346,20261151,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0317704988225216,0.0372297152643971,TRUE,TRUE,TRUE,FALSE
ProvGigaPath,oncogenic_pathway,LGG,RTK RAS,0.730079212160137,0.682669663883537,0.571297552000397,8,0.706807964033398,0.541104124979831,0.653682295011775,0.57037037037037,0.736994219653179,0.458333333333333,0.814696485623003,0.280665280665281,0.280665280665281,0.670563048597731,0.474074074074074,0.867052023121387,0.581818181818182,0.808625336927224,0.670209805180904,0.562962962962963,0.777456647398844,0.496732026143791,0.820121951219512,4,3,10,0,0.738200294156973,-1.2680349184253,oncogenic_pathway,SanchezVega2018_TableS4,481,135,346,20261151,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0232712481267395,-0.0289873688717621,TRUE,TRUE,TRUE,TRUE
TITAN,oncogenic_pathway,LGG,RTK RAS,0.766730892742453,0.686459002354956,0.608837869485699,2,0.774009847998287,0.629234885156269,0.701370156283451,0.57037037037037,0.832369942196532,0.57037037037037,0.832369942196532,0.280665280665281,0.280665280665281,0.684831941768358,0.459259259259259,0.910404624277457,0.666666666666667,0.811855670103093,0.693609505459216,0.644444444444445,0.742774566473988,0.494318181818182,0.842622950819672,1,1,2,0,0.780652493648884,-0.599035793953683,oncogenic_pathway,SanchezVega2018_TableS4,481,135,346,20261151,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00727895525583433,0.0149111539284951,TRUE,TRUE,TRUE,TRUE
GigaSSL,oncogenic_pathway,LGG,TGF-Beta,0.686061801446417,0.590740740740741,0.404522040394199,6,0.713193074731536,0.464952851310663,0.643589743589744,0.723076923076923,0.564102564102564,0.380566801619433,0.846153846153846,0.27027027027027,0.27027027027027,0.602564102564103,0.307692307692308,0.897435897435897,0.526315789473684,0.777777777777778,0.648575498575499,0.607692307692308,0.68945868945869,0.420212765957447,0.825938566552901,2,2,4,0,0.718372252747253,-1.39228551919481,oncogenic_pathway,SanchezVega2018_TableS4,481,130,351,20261152,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0271312732851192,0.0528490028490025,FALSE,TRUE,TRUE,TRUE
ProvGigaPath,oncogenic_pathway,LGG,TGF-Beta,0.627525750602674,0.567378917378917,0.355708928966582,2,0.683475783475784,0.457544609064033,0.636609686609687,0.669230769230769,0.603988603988604,0.384955752212389,0.831372549019608,0.27027027027027,0.27027027027027,0.608831908831909,0.323076923076923,0.894586894586895,0.531645569620253,0.781094527363184,0.627207977207977,0.607692307692308,0.646723646723647,0.389162561576355,0.816546762589928,2,1,3,0,0.684608540925267,-1.19992607295887,oncogenic_pathway,SanchezVega2018_TableS4,481,130,351,20261152,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0559500328731095,0.0692307692307697,FALSE,TRUE,TRUE,FALSE
TITAN,oncogenic_pathway,LGG,TGF-Beta,0.708086785009862,0.626923076923077,0.445162553899827,7,0.733925049309665,0.481645012108049,0.661965811965812,0.623076923076923,0.700854700854701,0.435483870967742,0.833898305084746,0.27027027027027,0.27027027027027,0.591880341880342,0.269230769230769,0.914529914529914,0.538461538461538,0.771634615384615,0.678205128205128,0.715384615384615,0.641025641025641,0.424657534246575,0.858778625954199,1,1,2,0,0.74584478021978,-0.88578670848196,oncogenic_pathway,SanchezVega2018_TableS4,481,130,351,20261152,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0258382642998027,0.0350427350427349,TRUE,TRUE,TRUE,TRUE
GigaSSL,oncogenic_pathway,LGG,TP53,0.82015782915686,0.761136300706078,0.830251816605813,7,0.836044579814482,0.824694959064951,0.762373667451198,0.782258064516129,0.742489270386266,0.763779527559055,0.762114537444934,0.515592515592516,0.515592515592516,0.755087913609304,0.741935483870968,0.76824034334764,0.773109243697479,0.736625514403292,0.763801398310951,0.737903225806452,0.789699570815451,0.788793103448276,0.738955823293173,6,5,8,0,0.83575632171553,-0.384414153770811,oncogenic_pathway,SanchezVega2018_TableS4,481,248,233,20261153,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0158867506576216,0.00123736674511965,TRUE,TRUE,TRUE,TRUE
ProvGigaPath,oncogenic_pathway,LGG,TP53,0.837255987816697,0.763541810881905,0.839734350779389,5,0.860739997231067,0.857815643259889,0.777914301536758,0.766129032258065,0.789699570815451,0.794979079497908,0.760330578512397,0.515592515592516,0.515592515592516,0.788773708985186,0.762096774193548,0.815450643776824,0.814655172413793,0.763052208835341,0.782725321888412,0.75,0.815450643776824,0.812227074235808,0.753968253968254,4,3,6,0,0.854056378147422,-0.145421549487103,oncogenic_pathway,SanchezVega2018_TableS4,481,248,233,20261153,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0234840094143705,0.0143724906548526,TRUE,TRUE,TRUE,TRUE
TITAN,oncogenic_pathway,LGG,TP53,0.886214176934792,0.830134639346532,0.885431216079708,3,0.889779177627025,0.882657861928331,0.822788315104527,0.838709677419355,0.8068669527897,0.822134387351779,0.824561403508772,0.515592515592516,0.515592515592516,0.841842032396511,0.846774193548387,0.836909871244635,0.846774193548387,0.836909871244635,0.837809774331995,0.838709677419355,0.836909871244635,0.845528455284553,0.829787234042553,4,3,4,0,0.884099642598017,-0.164944073166017,oncogenic_pathway,SanchezVega2018_TableS4,481,248,233,20261153,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00356500069223276,-0.00734632424200477,TRUE,TRUE,TRUE,TRUE
GigaSSL,oncogenic_pathway,LGG,WNT,0.762966194111232,0.664721919302072,0.572972129280023,4,0.789312977099237,0.616141385352662,0.709716466739368,0.702290076335878,0.717142857142857,0.481675392670157,0.86551724137931,0.272349272349272,0.272349272349272,0.670905125408942,0.450381679389313,0.891428571428572,0.608247422680412,0.8125,0.724002181025082,0.702290076335878,0.745714285714286,0.50828729281768,0.87,2,2,2,0,0.78343537414966,-1.1138553281581,oncogenic_pathway,SanchezVega2018_TableS4,481,131,350,20261154,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0263467829880046,0.0449945474372955,TRUE,TRUE,TRUE,TRUE
ProvGigaPath,oncogenic_pathway,LGG,WNT,0.765517993456925,0.667600872410033,0.575721451294085,4,0.766630316248637,0.566223287655403,0.691079607415485,0.633587786259542,0.748571428571429,0.485380116959064,0.845161290322581,0.272349272349272,0.272349272349272,0.64278080697928,0.419847328244275,0.865714285714286,0.53921568627451,0.799472295514512,0.692998909487459,0.648854961832061,0.737142857142857,0.480225988700565,0.848684210526316,2,2,3,0,0.770374149659864,-1.02422675798419,oncogenic_pathway,SanchezVega2018_TableS4,481,131,350,20261154,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00111232279171192,0.0234787350054523,TRUE,TRUE,TRUE,TRUE
