outer_fold,outer_test_positive,outer_test_negative,selected_component,inner_auroc,inner_balanced_accuracy_at_selected_threshold,selected_threshold,empirical_prior_threshold,equal_prior_threshold,inner_folds,component_at_ceiling,foundation_model,family,tumor_type,endpoint
3,9,64,2,0.5830078125,0.616319444444445,-1.38035168135219,0,-1.96165850602345,5,FALSE,ProvGigaPath,driver_mutation,STAD,ERBB4
4,9,64,1,0.549587673611111,0.572482638888889,-1.26467997278421,0,-1.96165850602345,5,FALSE,ProvGigaPath,driver_mutation,STAD,ERBB4
5,9,64,2,0.583224826388889,0.629123263888889,-2.00776431942395,0,-1.96165850602345,5,FALSE,ProvGigaPath,driver_mutation,STAD,ERBB4
1,6,68,3,0.715282284231019,0.690541855937703,-2.87594300137406,0,-2.45549276458171,5,FALSE,TITAN,driver_mutation,STAD,FBXW7
2,6,67,7,0.769678357847099,0.73072571520931,-4.59199473872219,0,-2.45921716367269,5,FALSE,TITAN,driver_mutation,STAD,FBXW7
3,6,67,5,0.769355099401972,0.743171165346695,-3.96725435255708,0,-2.45921716367269,5,FALSE,TITAN,driver_mutation,STAD,FBXW7
4,6,67,2,0.74575723290771,0.723614029416519,-3.633891191537,0,-2.45921716367269,5,FALSE,TITAN,driver_mutation,STAD,FBXW7
5,5,67,1,0.670229244114003,0.685021685254027,-2.68934815712005,0,-2.41665754925389,5,FALSE,TITAN,driver_mutation,STAD,FBXW7
1,6,68,4,0.757300454250487,0.737670343932511,-4.14406469247967,0,-2.45549276458171,5,FALSE,GigaSSL,driver_mutation,STAD,FBXW7
2,6,67,4,0.770809762405043,0.746322935186682,-3.8085032068146,0,-2.45921716367269,5,FALSE,GigaSSL,driver_mutation,STAD,FBXW7
3,6,67,13,0.725876838532407,0.697995797640213,-11.8048289000609,0,-2.45921716367269,5,FALSE,GigaSSL,driver_mutation,STAD,FBXW7
4,6,67,4,0.721836107968321,0.68983352190076,-3.74712201385858,0,-2.45921716367269,5,FALSE,GigaSSL,driver_mutation,STAD,FBXW7
5,5,67,20,0.703686493184635,0.70771375464684,-22.5068609759435,0,-2.41665754925389,5,TRUE,GigaSSL,driver_mutation,STAD,FBXW7
1,6,68,15,0.79769630110318,0.766223231667748,-38.7049706044526,0,-2.45549276458171,5,FALSE,ProvGigaPath,driver_mutation,STAD,FBXW7
2,6,67,17,0.772749313075804,0.777194116696299,-24.5783685054328,0,-2.45921716367269,5,FALSE,ProvGigaPath,driver_mutation,STAD,FBXW7
3,6,67,14,0.783740100210118,0.743171165346695,-25.1096303719553,0,-2.45921716367269,5,FALSE,ProvGigaPath,driver_mutation,STAD,FBXW7
4,6,67,10,0.778891223533215,0.728301276870858,-14.9124693959131,0,-2.45921716367269,5,FALSE,ProvGigaPath,driver_mutation,STAD,FBXW7
5,5,67,2,0.706009913258984,0.699969021065675,-4.63306428443442,0,-2.41665754925389,5,FALSE,ProvGigaPath,driver_mutation,STAD,FBXW7
1,6,67,3,0.721082089552239,0.687189054726368,-2.50434786323608,0,-2.41293315016291,5,FALSE,TITAN,driver_mutation,STAD,KRAS
2,6,67,8,0.788712686567164,0.75342039800995,-4.50797049057083,0,-2.41293315016291,5,FALSE,TITAN,driver_mutation,STAD,KRAS
3,6,67,3,0.763681592039801,0.726679104477612,-4.01600653172291,0,-2.41293315016291,5,FALSE,TITAN,driver_mutation,STAD,KRAS
4,6,67,8,0.731498756218906,0.713619402985075,-3.9781229309717,0,-2.41293315016291,5,FALSE,TITAN,driver_mutation,STAD,KRAS
5,6,67,12,0.729166666666667,0.732898009950249,-7.04149972081018,0,-2.41293315016291,5,FALSE,TITAN,driver_mutation,STAD,KRAS
1,6,67,2,0.659048507462687,0.665111940298508,-2.78797579063598,0,-2.41293315016291,5,FALSE,GigaSSL,driver_mutation,STAD,KRAS
2,6,67,5,0.651896766169154,0.631529850746269,-4.16591025573532,0,-2.41293315016291,5,FALSE,GigaSSL,driver_mutation,STAD,KRAS
3,6,67,2,0.638681592039801,0.666977611940299,-2.62149224667125,0,-2.41293315016291,5,FALSE,GigaSSL,driver_mutation,STAD,KRAS
4,6,67,2,0.672419154228856,0.641169154228856,-1.83575370392318,0,-2.41293315016291,5,FALSE,GigaSSL,driver_mutation,STAD,KRAS
5,6,67,2,0.626399253731343,0.639614427860697,-3.16124413039861,0,-2.41293315016291,5,FALSE,GigaSSL,driver_mutation,STAD,KRAS
1,6,67,3,0.701958955223881,0.726057213930348,-3.86844658192585,0,-2.41293315016291,5,FALSE,ProvGigaPath,driver_mutation,STAD,KRAS
2,6,67,3,0.747823383084577,0.725435323383085,-3.74137007570177,0,-2.41293315016291,5,FALSE,ProvGigaPath,driver_mutation,STAD,KRAS
3,6,67,5,0.655628109452736,0.624689054726368,-6.1808661067991,0,-2.41293315016291,5,FALSE,ProvGigaPath,driver_mutation,STAD,KRAS
4,6,67,3,0.64443407960199,0.650497512437811,-6.26923835844846,0,-2.41293315016291,5,FALSE,ProvGigaPath,driver_mutation,STAD,KRAS
5,6,67,5,0.752176616915423,0.723880597014925,-5.13889419704508,0,-2.41293315016291,5,FALSE,ProvGigaPath,driver_mutation,STAD,KRAS
1,8,66,7,0.630268199233717,0.639655172413793,-3.14720549389898,0,-2.16332302566054,5,FALSE,TITAN,driver_mutation,STAD,MUC6
2,8,66,7,0.597828863346105,0.60727969348659,-4.57220582533055,0,-2.16332302566054,5,FALSE,TITAN,driver_mutation,STAD,MUC6
3,8,65,20,0.503689567430025,0.538804071246819,-23.6031387328343,0,-2.16714712209894,5,TRUE,TITAN,driver_mutation,STAD,MUC6
4,7,65,15,0.670647623737996,0.689854715587294,-7.70066632992377,0,-2.13435729927595,5,FALSE,TITAN,driver_mutation,STAD,MUC6
5,7,65,9,0.563408027579414,0.575043092834277,-2.8189806075153,0,-2.13435729927595,5,FALSE,TITAN,driver_mutation,STAD,MUC6
1,8,66,3,0.501660280970626,0.535057471264368,-3.33023304763783,0,-2.16332302566054,5,FALSE,GigaSSL,driver_mutation,STAD,MUC6
2,8,66,7,0.630523627075351,0.604406130268199,-6.04873857737092,0,-2.16332302566054,5,FALSE,GigaSSL,driver_mutation,STAD,MUC6
3,8,65,6,0.510178117048346,0.551526717557252,-3.57297555042243,0,-2.16714712209894,5,FALSE,GigaSSL,driver_mutation,STAD,MUC6
4,7,65,2,0.541369120906181,0.571718788475745,-2.70977125345709,0,-2.13435729927595,5,FALSE,GigaSSL,driver_mutation,STAD,MUC6
5,7,65,17,0.491258310760896,0.570795370598375,-20.5860039132198,0,-2.13435729927595,5,FALSE,GigaSSL,driver_mutation,STAD,MUC6
1,8,66,3,0.540868454661558,0.567816091954023,-4.15534908952204,0,-2.16332302566054,5,FALSE,ProvGigaPath,driver_mutation,STAD,MUC6
2,8,66,4,0.604725415070243,0.644061302681992,-2.81249691074681,0,-2.16332302566054,5,FALSE,ProvGigaPath,driver_mutation,STAD,MUC6
3,8,65,5,0.506106870229008,0.557888040712468,-2.36190103331947,0,-2.16714712209894,5,FALSE,ProvGigaPath,driver_mutation,STAD,MUC6
4,7,65,4,0.535213001723713,0.565870475252401,-2.12404001308634,0,-2.13435729927595,5,FALSE,ProvGigaPath,driver_mutation,STAD,MUC6
5,7,65,5,0.58877123861118,0.598251662152179,-4.88850018477965,0,-2.13435729927595,5,FALSE,ProvGigaPath,driver_mutation,STAD,MUC6
1,11,62,3,0.803060850439883,0.768511730205279,-2.33019993251925,0,-1.72923911224672,5,FALSE,TITAN,driver_mutation,STAD,PIK3CA
2,11,62,3,0.852364369501466,0.81616568914956,-2.06923013074455,0,-1.72923911224672,5,FALSE,TITAN,driver_mutation,STAD,PIK3CA
3,11,62,3,0.785648826979472,0.744134897360704,-3.13618073769528,0,-1.72923911224672,5,FALSE,TITAN,driver_mutation,STAD,PIK3CA
4,11,62,3,0.812041788856305,0.766495601173021,-2.29851150230631,0,-1.72923911224672,5,FALSE,TITAN,driver_mutation,STAD,PIK3CA
5,11,62,3,0.815432551319648,0.766495601173021,-2.43370098355379,0,-1.72923911224672,5,FALSE,TITAN,driver_mutation,STAD,PIK3CA
1,11,62,3,0.707294721407625,0.680535190615836,-1.73900175512863,0,-1.72923911224672,5,FALSE,GigaSSL,driver_mutation,STAD,PIK3CA
2,11,62,4,0.78949780058651,0.750733137829912,-1.74968369219291,0,-1.72923911224672,5,FALSE,GigaSSL,driver_mutation,STAD,PIK3CA
3,11,62,4,0.665322580645161,0.674853372434018,-2.44904107851525,0,-1.72923911224672,5,FALSE,GigaSSL,driver_mutation,STAD,PIK3CA
4,11,62,14,0.699230205278592,0.700696480938416,-8.15133518278617,0,-1.72923911224672,5,FALSE,GigaSSL,driver_mutation,STAD,PIK3CA
5,11,62,1,0.723423753665689,0.68658357771261,-1.49963646664506,0,-1.72923911224672,5,FALSE,GigaSSL,driver_mutation,STAD,PIK3CA
1,11,62,5,0.755406891495601,0.732954545454545,-3.81881335940156,0,-1.72923911224672,5,FALSE,ProvGigaPath,driver_mutation,STAD,PIK3CA
2,11,62,4,0.808101173020528,0.766129032258065,-2.39213196193666,0,-1.72923911224672,5,FALSE,ProvGigaPath,driver_mutation,STAD,PIK3CA
3,11,62,3,0.663673020527859,0.675953079178886,-3.07305133006348,0,-1.72923911224672,5,FALSE,ProvGigaPath,driver_mutation,STAD,PIK3CA
4,11,62,4,0.739827712609971,0.707294721407625,-3.92335892528429,0,-1.72923911224672,5,FALSE,ProvGigaPath,driver_mutation,STAD,PIK3CA
5,11,62,6,0.790597507331378,0.763379765395895,-3.60984615930193,0,-1.72923911224672,5,FALSE,ProvGigaPath,driver_mutation,STAD,PIK3CA
1,5,69,3,0.716931216931217,0.757326007326007,-3.90277673964979,0,-2.7191000372888,5,FALSE,TITAN,driver_mutation,STAD,PTEN
2,5,69,6,0.730972730972731,0.711538461538462,-6.45524975539097,0,-2.7191000372888,5,FALSE,TITAN,driver_mutation,STAD,PTEN
3,5,68,2,0.705190592051906,0.693025141930252,-4.20753966297385,0,-2.72275634849191,5,FALSE,TITAN,driver_mutation,STAD,PTEN
4,4,68,3,0.671917018824433,0.676527084133692,-4.5080900623287,0,-2.66868912722163,5,FALSE,TITAN,driver_mutation,STAD,PTEN
5,4,68,19,0.748367268536304,0.732039953899347,-29.250428593828,0,-2.66868912722163,5,FALSE,TITAN,driver_mutation,STAD,PTEN
1,5,69,14,0.678062678062678,0.662087912087912,-20.0098315425033,0,-2.7191000372888,5,FALSE,GigaSSL,driver_mutation,STAD,PTEN
2,5,69,4,0.771469271469272,0.736568986568987,-4.32776109779161,0,-2.7191000372888,5,FALSE,GigaSSL,driver_mutation,STAD,PTEN
3,5,68,4,0.700324412003244,0.662408759124088,-3.36704815699759,0,-2.72275634849191,5,FALSE,GigaSSL,driver_mutation,STAD,PTEN
4,4,68,6,0.658663081060315,0.654437187860161,-5.36239108148304,0,-2.66868912722163,5,FALSE,GigaSSL,driver_mutation,STAD,PTEN
5,4,68,7,0.741260084517864,0.714079907798694,-7.73756828061376,0,-2.66868912722163,5,FALSE,GigaSSL,driver_mutation,STAD,PTEN
1,5,69,13,0.723239723239723,0.718253968253968,-29.2021662647878,0,-2.7191000372888,5,FALSE,ProvGigaPath,driver_mutation,STAD,PTEN
2,5,69,2,0.70940170940171,0.715201465201465,-4.31131662922168,0,-2.7191000372888,5,FALSE,ProvGigaPath,driver_mutation,STAD,PTEN
3,5,68,2,0.647810218978102,0.657948094079481,-5.70050514705377,0,-2.72275634849191,5,FALSE,ProvGigaPath,driver_mutation,STAD,PTEN
4,4,68,10,0.606991932385709,0.607952362658471,-28.2836312577006,0,-2.66868912722163,5,FALSE,ProvGigaPath,driver_mutation,STAD,PTEN
5,4,68,9,0.80945063388398,0.771417595082597,-14.7754783144251,0,-2.66868912722163,5,FALSE,ProvGigaPath,driver_mutation,STAD,PTEN
1,5,69,2,0.786590909090909,0.734318181818182,-2.60150198404097,0,-2.84418237542679,5,FALSE,TITAN,driver_mutation,STAD,RASA1
2,4,69,3,0.709304812834225,0.712941176470588,-3.59548216650587,0,-2.78355775361036,5,FALSE,TITAN,driver_mutation,STAD,RASA1
3,4,69,20,0.689625668449198,0.696577540106952,-21.3612733575121,0,-2.78355775361036,5,TRUE,TITAN,driver_mutation,STAD,RASA1
4,4,69,20,0.687700534759358,0.73807486631016,-15.9822491102162,0,-2.78355775361036,5,TRUE,TITAN,driver_mutation,STAD,RASA1
5,4,68,3,0.687127024722933,0.68808610400682,-3.72544210509352,0,-2.78718752166093,5,FALSE,TITAN,driver_mutation,STAD,RASA1
1,5,69,1,0.703181818181818,0.673295454545455,-1.90633155972012,0,-2.84418237542679,5,FALSE,GigaSSL,driver_mutation,STAD,RASA1
2,4,69,4,0.711871657754011,0.697754010695187,-3.23456323912382,0,-2.78355775361036,5,FALSE,GigaSSL,driver_mutation,STAD,RASA1
3,4,69,1,0.678716577540107,0.677860962566845,-3.59706938904238,0,-2.78355775361036,5,FALSE,GigaSSL,driver_mutation,STAD,RASA1
4,4,69,1,0.666951871657754,0.672406417112299,-3.80637613756869,0,-2.78355775361036,5,FALSE,GigaSSL,driver_mutation,STAD,RASA1
5,4,68,9,0.656862745098039,0.684036658141518,-8.51917803481842,0,-2.78718752166093,5,FALSE,GigaSSL,driver_mutation,STAD,RASA1
1,5,69,2,0.721363636363636,0.719659090909091,-5.27245127563028,0,-2.84418237542679,5,FALSE,ProvGigaPath,driver_mutation,STAD,RASA1
2,4,69,2,0.701604278074866,0.733582887700535,-4.22349908224537,0,-2.78355775361036,5,FALSE,ProvGigaPath,driver_mutation,STAD,RASA1
3,4,69,2,0.667807486631016,0.67475935828877,-3.9845729214833,0,-2.78355775361036,5,FALSE,ProvGigaPath,driver_mutation,STAD,RASA1
4,4,69,1,0.545026737967914,0.579679144385027,-4.56130182088925,0,-2.78355775361036,5,FALSE,ProvGigaPath,driver_mutation,STAD,RASA1
5,4,68,15,0.659633418584825,0.674019607843137,-50.5289250026474,0,-2.78718752166093,5,FALSE,ProvGigaPath,driver_mutation,STAD,RASA1
1,4,69,1,0.772644927536232,0.771739130434783,-2.58726293161162,0,-2.84781214347737,5,FALSE,TITAN,driver_mutation,STAD,RHOA
2,4,69,1,0.825634057971015,0.77536231884058,-2.42833274421166,0,-2.84781214347737,5,FALSE,TITAN,driver_mutation,STAD,RHOA
3,4,69,1,0.776041666666667,0.77536231884058,-3.68576589159214,0,-2.84781214347737,5,FALSE,TITAN,driver_mutation,STAD,RHOA
4,4,69,1,0.781476449275362,0.751358695652174,-2.31522585909362,0,-2.84781214347737,5,FALSE,TITAN,driver_mutation,STAD,RHOA
5,4,69,1,0.808423913043478,0.766304347826087,-3.90359271448522,0,-2.84781214347737,5,FALSE,TITAN,driver_mutation,STAD,RHOA
1,4,69,1,0.701766304347826,0.68070652173913,-3.00936165755856,0,-2.84781214347737,5,FALSE,GigaSSL,driver_mutation,STAD,RHOA
2,4,69,1,0.754076086956522,0.734601449275362,-3.30056476469288,0,-2.84781214347737,5,FALSE,GigaSSL,driver_mutation,STAD,RHOA
3,4,69,1,0.719202898550725,0.734148550724638,-2.95217023045651,0,-2.84781214347737,5,FALSE,GigaSSL,driver_mutation,STAD,RHOA
4,4,69,1,0.731657608695652,0.733695652173913,-2.86326377502468,0,-2.84781214347737,5,FALSE,GigaSSL,driver_mutation,STAD,RHOA
5,4,69,1,0.724411231884058,0.727355072463768,-3.4019568257595,0,-2.84781214347737,5,FALSE,GigaSSL,driver_mutation,STAD,RHOA
1,4,69,1,0.624773550724638,0.647192028985507,-3.6928661577452,0,-2.84781214347737,5,FALSE,ProvGigaPath,driver_mutation,STAD,RHOA
2,4,69,7,0.770606884057971,0.734148550724638,-13.162785699873,0,-2.84781214347737,5,FALSE,ProvGigaPath,driver_mutation,STAD,RHOA
3,4,69,10,0.646286231884058,0.656702898550725,-18.2249291980266,0,-2.84781214347737,5,FALSE,ProvGigaPath,driver_mutation,STAD,RHOA
4,4,69,6,0.770606884057971,0.751811594202899,-9.69832578467259,0,-2.84781214347737,5,FALSE,ProvGigaPath,driver_mutation,STAD,RHOA
5,4,69,1,0.639492753623188,0.651721014492754,-4.04191271119371,0,-2.84781214347737,5,FALSE,ProvGigaPath,driver_mutation,STAD,RHOA
1,6,68,3,0.653309539260221,0.650227125243348,-2.10005559117054,0,-2.45549276458171,5,FALSE,TITAN,driver_mutation,STAD,RNF43
2,6,67,5,0.779699369646032,0.753192177145628,-4.6062237257156,0,-2.45921716367269,5,FALSE,TITAN,driver_mutation,STAD,RNF43
3,6,67,3,0.746403749797963,0.70486503959916,-3.80728605850784,0,-2.45921716367269,5,FALSE,TITAN,driver_mutation,STAD,RNF43
4,6,67,16,0.762081784386617,0.745595603685146,-10.3692190466255,0,-2.45921716367269,5,FALSE,TITAN,driver_mutation,STAD,RNF43
5,5,67,1,0.669764560099133,0.648234200743494,-2.95432593622782,0,-2.41665754925389,5,FALSE,TITAN,driver_mutation,STAD,RNF43
1,6,68,3,0.663854639844257,0.671317326411421,-2.49509075856246,0,-2.45549276458171,5,FALSE,GigaSSL,driver_mutation,STAD,RNF43
2,6,67,16,0.754646840148699,0.72086633263294,-17.7565892036735,0,-2.45921716367269,5,FALSE,GigaSSL,driver_mutation,STAD,RNF43
3,6,67,13,0.743979311459512,0.692581218684338,-17.1251960774568,0,-2.45921716367269,5,FALSE,GigaSSL,driver_mutation,STAD,RNF43
4,6,67,3,0.675448521092614,0.700824309035074,-2.5871924695262,0,-2.45921716367269,5,FALSE,GigaSSL,driver_mutation,STAD,RNF43
5,5,67,19,0.731412639405205,0.681304213135068,-28.5451571113575,0,-2.41665754925389,5,FALSE,GigaSSL,driver_mutation,STAD,RNF43
1,6,68,3,0.756651524983777,0.719013627514601,-5.41981606468237,0,-2.45549276458171,5,FALSE,ProvGigaPath,driver_mutation,STAD,RNF43
2,6,67,5,0.796832067237757,0.771779537740424,-7.63823287342803,0,-2.45921716367269,5,FALSE,ProvGigaPath,driver_mutation,STAD,RNF43
3,6,67,4,0.796023921124939,0.787780830774204,-4.38113538024691,0,-2.45921716367269,5,FALSE,ProvGigaPath,driver_mutation,STAD,RNF43
4,6,67,4,0.755131727816389,0.735170518829805,-6.22228496833794,0,-2.45921716367269,5,FALSE,ProvGigaPath,driver_mutation,STAD,RNF43
5,5,67,6,0.734045848822801,0.718091697645601,-7.53748590603026,0,-2.41665754925389,5,FALSE,ProvGigaPath,driver_mutation,STAD,RNF43
1,6,68,1,0.577859778597786,0.632472324723247,-3.22877023120684,0,-2.60638654732571,5,FALSE,TITAN,driver_mutation,STAD,SMAD4
2,5,68,1,0.559479880513091,0.58610086100861,-2.94280280092251,0,-2.55759638315628,5,FALSE,TITAN,driver_mutation,STAD,SMAD4
3,5,68,1,0.542962572482868,0.587067299244421,-3.56998629432447,0,-2.55759638315628,5,FALSE,TITAN,driver_mutation,STAD,SMAD4
4,5,68,16,0.60938323668951,0.652345809172378,-15.9895837000089,0,-2.55759638315628,5,FALSE,TITAN,driver_mutation,STAD,SMAD4
5,5,67,18,0.65266106442577,0.67515756302521,-18.4566814015665,0,-2.56127962857257,5,FALSE,TITAN,driver_mutation,STAD,SMAD4
1,6,68,2,0.675645756457565,0.667158671586716,-2.6789089711528,0,-2.60638654732571,5,FALSE,GigaSSL,driver_mutation,STAD,SMAD4
2,5,68,2,0.538745387453875,0.603321033210332,-4.78219805826896,0,-2.55759638315628,5,FALSE,GigaSSL,driver_mutation,STAD,SMAD4
3,5,68,8,0.626427692848357,0.626515550869794,-7.6662754927884,0,-2.55759638315628,5,FALSE,GigaSSL,driver_mutation,STAD,SMAD4
4,5,68,2,0.636794939377965,0.636707081356528,-4.55423367129542,0,-2.55759638315628,5,FALSE,GigaSSL,driver_mutation,STAD,SMAD4
5,5,67,3,0.712885154061625,0.70063025210084,-4.10808813646532,0,-2.56127962857257,5,FALSE,GigaSSL,driver_mutation,STAD,SMAD4
1,6,68,3,0.607380073800738,0.612177121771218,-5.71359707124623,0,-2.60638654732571,5,FALSE,ProvGigaPath,driver_mutation,STAD,SMAD4
2,5,68,1,0.482340537691091,0.576260762607626,-2.19733438697257,0,-2.55759638315628,5,FALSE,ProvGigaPath,driver_mutation,STAD,SMAD4
3,5,68,10,0.614303285890002,0.631259884027412,-11.0364944266311,0,-2.55759638315628,5,FALSE,ProvGigaPath,driver_mutation,STAD,SMAD4
4,5,68,3,0.604463187489018,0.636619223335091,-3.22491470241161,0,-2.55759638315628,5,FALSE,ProvGigaPath,driver_mutation,STAD,SMAD4
5,5,67,3,0.59016106442577,0.633403361344538,-2.50041230915664,0,-2.56127962857257,5,FALSE,ProvGigaPath,driver_mutation,STAD,SMAD4
1,36,38,3,0.756926713947991,0.718368794326241,0.146832204502554,0,-0.0618754037180874,5,FALSE,TITAN,driver_mutation,STAD,TP53
2,36,38,3,0.723167848699764,0.688794326241135,-0.233587488819495,0,-0.0618754037180874,5,FALSE,TITAN,driver_mutation,STAD,TP53
3,35,38,4,0.774225352112676,0.723051643192488,-0.19335558180609,0,-0.0548082364949952,5,FALSE,TITAN,driver_mutation,STAD,TP53
4,35,37,2,0.728196996548829,0.684077977800578,-0.209886825518397,0,-0.0614527792136636,5,FALSE,TITAN,driver_mutation,STAD,TP53
5,35,37,3,0.672884992071635,0.656538569163324,-0.212039876371442,0,-0.0614527792136636,5,FALSE,TITAN,driver_mutation,STAD,TP53
1,36,38,3,0.703593380614657,0.684822695035461,-0.0853250144630027,0,-0.0618754037180874,5,FALSE,GigaSSL,driver_mutation,STAD,TP53
2,36,38,3,0.669408983451537,0.648581560283688,-0.304411411052643,0,-0.0618754037180874,5,FALSE,GigaSSL,driver_mutation,STAD,TP53
3,35,38,12,0.684178403755869,0.670892018779343,-2.60360984459562,0,-0.0548082364949952,5,FALSE,GigaSSL,driver_mutation,STAD,TP53
4,35,37,12,0.686643037030128,0.659383453036097,0.87294010609998,0,-0.0614527792136636,5,FALSE,GigaSSL,driver_mutation,STAD,TP53
5,35,37,4,0.619531760097006,0.608245499486988,0.261902318904994,0,-0.0614527792136636,5,FALSE,GigaSSL,driver_mutation,STAD,TP53
1,36,38,4,0.711111111111111,0.675390070921986,0.173551571048168,0,-0.0618754037180874,5,FALSE,ProvGigaPath,driver_mutation,STAD,TP53
2,36,38,2,0.68274231678487,0.66822695035461,-0.643001962933215,0,-0.0618754037180874,5,FALSE,ProvGigaPath,driver_mutation,STAD,TP53
3,35,38,4,0.715633802816901,0.691549295774648,-0.162364019014235,0,-0.0548082364949952,5,FALSE,ProvGigaPath,driver_mutation,STAD,TP53
4,35,37,4,0.678155022852346,0.661692006342692,-0.287862374986217,0,-0.0614527792136636,5,FALSE,ProvGigaPath,driver_mutation,STAD,TP53
5,35,37,5,0.656002238597146,0.634199235145975,-0.773678197717368,0,-0.0614527792136636,5,FALSE,ProvGigaPath,driver_mutation,STAD,TP53
1,4,22,1,0.796511627906977,0.755813953488372,-2.37812376348799,0,-1.68175857401373,5,FALSE,TITAN,driver_mutation,TGCT,KIT
2,4,22,1,0.816133720930232,0.771075581395349,-2.12426489119233,0,-1.68175857401373,5,FALSE,TITAN,driver_mutation,TGCT,KIT
3,4,22,1,0.767441860465116,0.765261627906977,-1.71483856960253,0,-1.68175857401373,5,FALSE,TITAN,driver_mutation,TGCT,KIT
4,4,21,1,0.78448275862069,0.761853448275862,-2.16651171548338,0,-1.6933193964148,5,FALSE,TITAN,driver_mutation,TGCT,KIT
5,4,21,1,0.772270114942529,0.738864942528736,-2.3684189419616,0,-1.6933193964148,5,FALSE,TITAN,driver_mutation,TGCT,KIT
1,4,22,1,0.706395348837209,0.761627906976744,-2.32301358056611,0,-1.68175857401373,5,FALSE,GigaSSL,driver_mutation,TGCT,KIT
2,4,22,1,0.713662790697675,0.716569767441861,-2.1350412068457,0,-1.68175857401373,5,FALSE,GigaSSL,driver_mutation,TGCT,KIT
3,4,22,1,0.728197674418605,0.759447674418605,-2.43933448915499,0,-1.68175857401373,5,FALSE,GigaSSL,driver_mutation,TGCT,KIT
4,4,21,1,0.737068965517241,0.750359195402299,-2.31614623544017,0,-1.6933193964148,5,FALSE,GigaSSL,driver_mutation,TGCT,KIT
5,4,21,9,0.763649425287356,0.765086206896552,-9.50751967175752,0,-1.6933193964148,5,FALSE,GigaSSL,driver_mutation,TGCT,KIT
1,4,22,6,0.805232558139535,0.742732558139535,-13.2197015305015,0,-1.68175857401373,5,FALSE,ProvGigaPath,driver_mutation,TGCT,KIT
2,4,22,4,0.760174418604651,0.737645348837209,-9.19324077343251,0,-1.68175857401373,5,FALSE,ProvGigaPath,driver_mutation,TGCT,KIT
3,4,22,6,0.71875,0.688226744186047,-8.25724078592583,0,-1.68175857401373,5,FALSE,ProvGigaPath,driver_mutation,TGCT,KIT
4,4,21,1,0.719827586206897,0.728807471264368,-1.47466875025192,0,-1.6933193964148,5,FALSE,ProvGigaPath,driver_mutation,TGCT,KIT
5,4,21,9,0.706896551724138,0.714080459770115,-56.5832635095187,0,-1.6933193964148,5,FALSE,ProvGigaPath,driver_mutation,TGCT,KIT
1,58,39,4,0.892982456140351,0.861177136389361,0.755089882632476,0,0.385920512035194,5,FALSE,TITAN,driver_mutation,THCA,BRAF
2,57,39,4,0.881729821101564,0.846654458374419,0.234347149084764,0,0.390296886634993,5,FALSE,TITAN,driver_mutation,THCA,BRAF
3,57,39,3,0.907000986054374,0.868291308635019,0.576697124662704,0,0.390296886634993,5,FALSE,TITAN,driver_mutation,THCA,BRAF
4,57,39,4,0.894971122693337,0.863727285533174,0.934306729688128,0,0.390296886634993,5,FALSE,TITAN,driver_mutation,THCA,BRAF
5,57,38,3,0.876245661180159,0.846475758593662,0.139841155621125,0,0.383865996304703,5,FALSE,TITAN,driver_mutation,THCA,BRAF
1,58,39,3,0.857441992076967,0.794991511035654,0.412265317947926,0,0.385920512035194,5,FALSE,GigaSSL,driver_mutation,THCA,BRAF
2,57,39,4,0.842822932807438,0.779264685166925,0.293210055024511,0,0.390296886634993,5,FALSE,GigaSSL,driver_mutation,THCA,BRAF
3,57,39,3,0.882462318636428,0.822735596562896,0.11576785857003,0,0.390296886634993,5,FALSE,GigaSSL,driver_mutation,THCA,BRAF
4,57,39,3,0.871587547541907,0.812114382307367,-0.0892072636724377,0,0.390296886634993,5,FALSE,GigaSSL,driver_mutation,THCA,BRAF
5,57,38,4,0.843018698913896,0.786040197066398,0.0107280672813714,0,0.383865996304703,5,FALSE,GigaSSL,driver_mutation,THCA,BRAF
1,58,39,5,0.863440860215054,0.800028296547821,0.663036185271901,0,0.385920512035194,5,FALSE,ProvGigaPath,driver_mutation,THCA,BRAF
2,57,39,3,0.858768840681786,0.782941259332301,1.19203751392574,0,0.390296886634993,5,FALSE,ProvGigaPath,driver_mutation,THCA,BRAF
3,57,39,3,0.881617129173123,0.808888575855754,0.08208894201854,0,0.390296886634993,5,FALSE,ProvGigaPath,driver_mutation,THCA,BRAF
4,57,39,5,0.871446682631357,0.814945767009438,0.614588584321168,0,0.390296886634993,5,FALSE,ProvGigaPath,driver_mutation,THCA,BRAF
5,57,38,3,0.838931810547531,0.795515619751428,0.155001550258188,0,0.383865996304703,5,FALSE,ProvGigaPath,driver_mutation,THCA,BRAF
1,8,89,1,0.847969782813976,0.828186968838527,-3.27666864028996,0,-2.46527067527114,5,FALSE,TITAN,driver_mutation,THCA,NRAS
2,8,89,1,0.867799811142587,0.809348441926346,-2.16782989233204,0,-2.46527067527114,5,FALSE,TITAN,driver_mutation,THCA,NRAS
3,8,88,3,0.877777777777778,0.851129943502825,-3.67641348379733,0,-2.46809953147162,5,FALSE,TITAN,driver_mutation,THCA,NRAS
4,7,88,1,0.846819755786404,0.81401494441407,-3.17588230287356,0,-2.43530970864863,5,FALSE,TITAN,driver_mutation,THCA,NRAS
