layer,foundation_model,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed,saved_current_balanced_accuracy,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,current_crossing,current_candidate,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,primary_reproduction_delta,near_threshold,baseline_crossing,union_positive,optimized_membership_change,equal_prior_membership_change,fastPLS_version,fastPLS_remote_sha
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,CCND1,TCGA_MC3_Bailey2018,486,31,455,20261011,0.451081176887629,0.529705778092875,0.0967741935483871,0.962637362637363,0.542928039702233,0.0836301216876456,0.513647642679901,0.258064516129032,0.769230769230769,0.524849344204183,0.0852835596754809,0.456221198156682,0.483870967741936,0.428571428571429,0.52258064516129,0.0774558049428998,FALSE,,FALSE,FALSE,FALSE,6,1,2,-3.99839897140473,0,0,0,-0.0160581354129741,-0.0734845799361928,0.0786246012052459,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,CHD3,TCGA_MC3_Bailey2018,486,71,415,20261012,0.631070761920923,0.570320719497709,0.23943661971831,0.901204819277108,0.629560495503139,0.231271897999116,0.596809774308502,0.422535211267606,0.771084337349398,0.634108264042084,0.231539946072645,0.61142032920414,0.774647887323944,0.448192771084337,0.635092482606482,0.243056638274391,TRUE,,FALSE,FALSE,TRUE,10,3,3,-3.01993603144824,0,0,0,0.0264890548107926,0.0410996097064313,-0.0607500424232139,TRUE,FALSE,TRUE,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,CHD4,TCGA_MC3_Bailey2018,486,94,392,20261013,0.586978940512375,0.511533868866696,0.127659574468085,0.895408163265306,0.600656752062527,0.275040791927352,0.550776161528441,0.425531914893617,0.676020408163265,0.584726443768997,0.247932268448,0.576747720364742,0.51063829787234,0.642857142857143,0.599408380373426,0.254290219159251,FALSE,,FALSE,FALSE,FALSE,7,2,2,-1.49087140816695,0,0,0,0.0392422926617455,0.065213851498046,-0.0754450716456794,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTCF,TCGA_MC3_Bailey2018,486,96,390,20261014,0.588621794871795,0.549439102564103,0.260416666666667,0.838461538461539,0.58440170940171,0.257157493774013,0.587099358974359,0.489583333333333,0.684615384615385,0.585844017094017,0.257047770085895,0.56650641025641,0.645833333333333,0.487179487179487,0.602644230769231,0.272764555792271,FALSE,,FALSE,FALSE,FALSE,10,5,6,-3.08255440387612,0,0,0,0.0376602564102564,0.0170673076923077,-0.0391826923076924,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTNNB1,TCGA_MC3_Bailey2018,486,96,390,20261015,0.577724358974359,0.509054487179487,0.177083333333333,0.841025641025641,0.561912393162393,0.240219849685566,0.547836538461539,0.385416666666667,0.71025641025641,0.584241452991453,0.261175555618435,0.557051282051282,0.583333333333333,0.530769230769231,0.593616452991453,0.261566275302294,FALSE,,FALSE,FALSE,FALSE,11,3,4,-2.14234898104361,0,0,1,0.0387820512820513,0.0479967948717949,-0.0686698717948718,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTNND1,TCGA_MC3_Bailey2018,486,41,445,20261016,0.556563442038915,0.504329953411894,0.024390243902439,0.984269662921348,0.511044121677172,0.116854024877582,0.520334338174842,0.317073170731707,0.723595505617977,0.520306933406413,0.0881685487255222,0.574047684297068,0.682926829268293,0.465168539325843,0.561907371882708,0.102783565178469,FALSE,,FALSE,FALSE,FALSE,3,2,3,-3.53192369480922,0,0,0,0.0160043847629487,0.069717730885174,-0.0522334886270213,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,DICER1,TCGA_MC3_Bailey2018,486,51,435,20261017,0.613116970926302,0.518052738336714,0.137254901960784,0.898850574712644,0.636285778679288,0.167493106691121,0.575862068965517,0.333333333333333,0.818390804597701,0.61992337164751,0.188675310742558,0.592427315753888,0.607843137254902,0.577011494252874,0.59544737435204,0.171334567792365,TRUE,,FALSE,FALSE,FALSE,13,3,5,-3.2271358455418,0,0,0,0.0578093306288033,0.0743745774171738,-0.0950642325895881,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,EP300,TCGA_MC3_Bailey2018,486,56,430,20261018,0.571428571428571,0.504734219269103,0.107142857142857,0.902325581395349,0.549335548172757,0.144308303800402,0.523089700996678,0.285714285714286,0.76046511627907,0.537583056478405,0.132630313850673,0.565946843853821,0.571428571428571,0.56046511627907,0.575664451827243,0.165811808956313,FALSE,,FALSE,FALSE,FALSE,13,8,9,-5.68310138372745,1,0,0,0.0183554817275747,0.0612126245847177,-0.066694352159468,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,ERBB2,TCGA_MC3_Bailey2018,486,25,461,20261019,0.511149674620391,0.515661605206074,0.04,0.991323210412147,0.516182212581345,0.0763594427489276,0.524555314533623,0.24,0.809110629067245,0.497440347071584,0.064579780172748,0.472451193058568,0.6,0.344902386117137,0.493796095444685,0.0506296867641334,FALSE,,FALSE,FALSE,FALSE,1,2,10,-23.9254285208114,0,0,0,0.00889370932754885,-0.0432104121475054,0.00451193058568278,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,ERBB3,TCGA_MC3_Bailey2018,486,46,440,20261020,0.478903162055336,0.541501976284585,0.173913043478261,0.909090909090909,0.580830039525692,0.149701183539993,0.517934782608696,0.260869565217391,0.775,0.513833992094862,0.105870763218108,0.4800395256917,0.478260869565217,0.481818181818182,0.550889328063241,0.121272195068168,FALSE,,FALSE,FALSE,FALSE,16,4,13,-10.446927035047,1,0,0,-0.0235671936758893,-0.0614624505928854,0.062598814229249,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,FAT1,TCGA_MC3_Bailey2018,486,82,404,20261021,0.54887104564115,0.538064477179425,0.207317073170732,0.868811881188119,0.571933107944941,0.210656671473832,0.554908234725912,0.439024390243902,0.670792079207921,0.590316348708042,0.226203691785529,0.567073170731707,0.634146341463415,0.5,0.578483458101908,0.217807353739372,FALSE,,FALSE,FALSE,FALSE,8,2,2,-2.07692718030022,1,0,0,0.0168437575464865,0.0290086935522822,-0.0108065684617248,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,FBXW7,TCGA_MC3_Bailey2018,486,80,406,20261022,0.599137931034483,0.534729064039409,0.2,0.869458128078818,0.533713054187192,0.185423110119069,0.58451354679803,0.4375,0.731527093596059,0.604987684729064,0.225806696301714,0.611268472906404,0.725,0.497536945812808,0.61570197044335,0.231580508122064,FALSE,,FALSE,FALSE,TRUE,13,4,2,-2.34268188318006,0,0,0,0.0497844827586207,0.0765394088669951,-0.0644088669950741,TRUE,FALSE,TRUE,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,FGFR2,TCGA_MC3_Bailey2018,486,59,427,20261023,0.554836660977256,0.54783074663597,0.203389830508475,0.892271662763466,0.606438296352161,0.172334927269047,0.530544198785377,0.220338983050847,0.840749414519906,0.589568530941135,0.178805177390655,0.541956098916366,0.559322033898305,0.524590163934426,0.591711983487477,0.166570378616941,FALSE,,FALSE,FALSE,FALSE,18,15,16,-11.1698929818533,1,0,1,-0.0172865478505934,-0.00587464771960466,-0.00700591434128572,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,FOXA2,TCGA_MC3_Bailey2018,486,30,456,20261024,0.629824561403509,0.516885964912281,0.0666666666666667,0.967105263157895,0.602997076023392,0.103947520083997,0.541228070175439,0.266666666666667,0.81578947368421,0.620102339181287,0.131268410937286,0.625438596491228,0.733333333333333,0.517543859649123,0.643201754385965,0.147105598932822,TRUE,,FALSE,FALSE,TRUE,3,3,3,-4.27545689642681,0,0,0,0.0243421052631579,0.108552631578947,-0.112938596491228,TRUE,FALSE,TRUE,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,INPPL1,TCGA_MC3_Bailey2018,486,56,430,20261025,0.513953488372093,0.514825581395349,0.125,0.904651162790698,0.524252491694352,0.129290461503745,0.543313953488372,0.375,0.711627906976744,0.596345514950166,0.168810360152447,0.498338870431894,0.357142857142857,0.63953488372093,0.538704318936877,0.135591612195194,FALSE,,FALSE,FALSE,FALSE,5,2,3,-2.22521863686863,0,0,0,0.0284883720930232,-0.0164867109634551,0.00087209302325586,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,KANSL1,TCGA_MC3_Bailey2018,486,55,431,20261026,0.572052309639317,0.601181185403923,0.309090909090909,0.893271461716937,0.646150601139,0.218342968820597,0.628475005273149,0.472727272727273,0.784222737819026,0.645770934402025,0.200324210207195,0.565471419531744,0.618181818181818,0.512761020881671,0.633579413625817,0.236780691214147,FALSE,,TRUE,TRUE,FALSE,18,3,4,-3.70223271931949,1,1,0,0.0272938198692259,-0.035709765872179,0.0291288757646063,TRUE,TRUE,TRUE,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,KMT2B,TCGA_MC3_Bailey2018,486,96,390,20261027,0.563621794871795,0.561217948717949,0.291666666666667,0.830769230769231,0.585683760683761,0.268988342279961,0.586858974358974,0.458333333333333,0.715384615384615,0.615357905982906,0.286417398601135,0.547195512820513,0.635416666666667,0.458974358974359,0.574225427350427,0.26173375232806,FALSE,,FALSE,FALSE,FALSE,14,6,10,-6.34816179878707,0,0,0,0.0256410256410257,-0.0140224358974359,-0.00240384615384626,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,KMT2C,TCGA_MC3_Bailey2018,486,79,407,20261028,0.560289864087332,0.578375268248686,0.316455696202532,0.84029484029484,0.598420054116257,0.245040585321593,0.589882748110596,0.430379746835443,0.749385749385749,0.604795819985693,0.25422710367677,0.589105215687494,0.544303797468355,0.633906633906634,0.607377227630392,0.251993360356204,FALSE,,FALSE,FALSE,FALSE,13,3,3,-2.20081628004919,0,0,0,0.0115074798619103,0.0107299474388082,0.0180854041613541,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,KRAS,TCGA_MC3_Bailey2018,486,81,405,20261029,0.541975308641975,0.537037037037037,0.222222222222222,0.851851851851852,0.607986587410456,0.238480769680768,0.581481481481482,0.407407407407407,0.755555555555556,0.591037951531779,0.21452350232411,0.587654320987654,0.617283950617284,0.558024691358025,0.616643804298125,0.254797980977886,FALSE,,FALSE,FALSE,FALSE,18,5,10,-4.9398884385614,1,0,0,0.0444444444444445,0.0506172839506174,-0.00493827160493798,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,MAP3K1,TCGA_MC3_Bailey2018,486,50,436,20261030,0.570275229357798,0.546422018348624,0.18,0.912844036697248,0.603577981651376,0.16295364887975,0.573165137614679,0.3,0.846330275229358,0.610642201834862,0.168979693847916,0.606697247706422,0.64,0.573394495412844,0.613348623853211,0.173496128401364,FALSE,,FALSE,FALSE,TRUE,13,5,11,-5.36867625828238,0,0,0,0.0267431192660551,0.0602752293577983,-0.0238532110091741,TRUE,FALSE,TRUE,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,MSH6,TCGA_MC3_Bailey2018,486,50,436,20261031,0.666192660550459,0.580688073394495,0.26,0.901376146788991,0.666376146788991,0.192851677673562,0.63545871559633,0.42,0.850917431192661,0.688256880733945,0.243258224100666,0.648623853211009,0.6,0.697247706422018,0.691559633027523,0.223079593692008,TRUE,,FALSE,TRUE,TRUE,14,5,6,-3.79421272948719,1,0,0,0.0547706422018348,0.0679357798165137,-0.0855045871559636,FALSE,FALSE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,NFE2L2,TCGA_MC3_Bailey2018,486,26,460,20261032,0.38252508361204,0.48804347826087,0,0.976086956521739,0.397491638795987,0.0429896065524571,0.434782608695652,0,0.869565217391304,0.388545150501672,0.0419849234158755,0.433361204013378,0.538461538461538,0.328260869565217,0.448996655518395,0.0553286784624072,FALSE,,FALSE,FALSE,FALSE,6,11,13,-15.2011848763854,0,0,1,-0.0532608695652174,-0.0546822742474917,0.10551839464883,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,PBRM1,TCGA_MC3_Bailey2018,486,43,443,20261033,0.566880151189039,0.549451414772429,0.13953488372093,0.959367945823928,0.595569321224211,0.180501796698938,0.597669168985249,0.348837209302326,0.846501128668172,0.656464906294294,0.190932537852077,0.583022730852013,0.581395348837209,0.584650112866817,0.662974434353509,0.172079047350395,FALSE,,FALSE,FALSE,FALSE,9,4,7,-4.26934039107513,0,0,0,0.0482177542128196,0.0335713160795843,-0.01742873641661,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,PDS5B,TCGA_MC3_Bailey2018,486,42,444,20261034,0.592664092664093,0.543275418275418,0.142857142857143,0.943693693693694,0.633472758472759,0.179159783560588,0.600546975546976,0.428571428571429,0.772522522522523,0.594111969111969,0.16666981418083,0.592664092664093,0.595238095238095,0.59009009009009,0.619959244959245,0.150513969636388,FALSE,,FALSE,TRUE,FALSE,7,2,5,-5.24353201193812,0,0,0,0.0572715572715573,0.0493886743886745,-0.0493886743886748,TRUE,FALSE,TRUE,FALSE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,PIK3CA,TCGA_MC3_Bailey2018,486,202,284,20261035,0.509778970854832,0.542759029424069,0.405940594059406,0.679577464788732,0.547326035420443,0.453670767524288,0.522451540928741,0.46039603960396,0.584507042253521,0.530731418212244,0.44156423902092,0.516716636452378,0.579207920792079,0.454225352112676,0.544554455445545,0.455602176989914,FALSE,,FALSE,FALSE,FALSE,13,12,11,-1.55644339433401,0,0,1,-0.0203074884953284,-0.0260423929716915,0.0329800585692371,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,PIK3R1,TCGA_MC3_Bailey2018,486,125,361,20261036,0.52407756232687,0.470581717451524,0.16,0.781163434903047,0.507457063711911,0.254907758902569,0.544864265927978,0.472,0.617728531855956,0.577950138504155,0.286582774244311,0.52407756232687,0.544,0.50415512465374,0.527401662049862,0.265503551171586,FALSE,,FALSE,FALSE,FALSE,9,3,3,-1.21105564727326,0,0,0,0.0742825484764543,0.0534958448753463,-0.0534958448753464,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,PPP2R1A,TCGA_MC3_Bailey2018,486,65,421,20261037,0.574748766672757,0.560186369450027,0.215384615384615,0.904988123515439,0.606870089530422,0.213875850402188,0.580778366526585,0.323076923076923,0.838479809976247,0.656239722272976,0.237856763637907,0.553535538096108,0.615384615384615,0.491686460807601,0.672903343687192,0.250861725859789,FALSE,,FALSE,FALSE,FALSE,12,11,13,-7.82198874627923,1,0,0,0.0205919970765577,-0.0066508313539192,-0.0145623972227296,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,PTEN,TCGA_MC3_Bailey2018,486,260,226,20261038,0.69215452688904,0.68781484002723,0.738461538461539,0.63716814159292,0.751174268209667,0.752290288439216,0.690129339686862,0.707692307692308,0.672566371681416,0.753233492171545,0.751347643514393,0.701582709326072,0.673076923076923,0.730088495575221,0.761538461538462,0.77511359035524,TRUE,,TRUE,TRUE,TRUE,5,5,4,0.267512517846367,0,0,0,0.00231449965963237,0.0137678692988428,-0.00433968686181052,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,RB1,TCGA_MC3_Bailey2018,486,53,433,20261039,0.547823434572313,0.584535273868142,0.245283018867925,0.92378752886836,0.597368077040394,0.211373724700038,0.574927012070243,0.320754716981132,0.829099307159353,0.605124406292213,0.191507613342425,0.576103533923047,0.433962264150943,0.71824480369515,0.603250686304414,0.19418363853451,FALSE,,FALSE,FALSE,FALSE,12,9,10,-3.91365272274485,0,1,0,-0.00960826179789975,-0.00843173994509572,0.0367118392958294,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,RPL22,TCGA_MC3_Bailey2018,486,44,442,20261040,0.562679967091732,0.531982723159194,0.136363636363636,0.927601809954751,0.575329082682024,0.167617529947228,0.556046894282188,0.272727272727273,0.839366515837104,0.578619909502263,0.145672666295041,0.540055532702592,0.704545454545455,0.375565610859729,0.570907034142328,0.143101442606718,FALSE,,FALSE,FALSE,FALSE,5,6,7,-5.62155688134339,0,1,0,0.0240641711229945,0.00807280954339773,-0.0306972439325381,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,SCAF4,TCGA_MC3_Bailey2018,486,55,431,20261041,0.595254165787809,0.546635730858469,0.2,0.893271461716937,0.598818814596077,0.183031918959933,0.60139211136891,0.4,0.802784222737819,0.687956127399283,0.190244771308803,0.61923644800675,0.690909090909091,0.547563805104408,0.633495043239823,0.186950435975581,FALSE,,FALSE,TRUE,TRUE,18,3,5,-3.91316873741832,1,0,0,0.0547563805104409,0.0726007171482809,-0.0486184349293403,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,SIN3A,TCGA_MC3_Bailey2018,486,48,438,20261042,0.554651826484018,0.49115296803653,0.0416666666666667,0.940639269406393,0.550038051750381,0.112221042950878,0.592608447488584,0.520833333333333,0.664383561643836,0.631706621004566,0.139973744203508,0.595890410958904,0.666666666666667,0.525114155251142,0.610635464231355,0.152770275270836,FALSE,,FALSE,FALSE,FALSE,5,1,2,-2.73722736101715,0,0,0,0.101455479452055,0.104737442922374,-0.0634988584474884,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,SMC1A,TCGA_MC3_Bailey2018,486,43,443,20261043,0.590135965142527,0.511522914588692,0.0930232558139535,0.930022573363431,0.567273872644233,0.111488634720077,0.512782823245315,0.255813953488372,0.769751693002257,0.570371148091763,0.134672956816731,0.599165310514988,0.604651162790698,0.593679458239278,0.611318179431991,0.120668453980578,FALSE,,FALSE,FALSE,FALSE,8,2,3,-3.30523471270119,0,0,0,0.00125990865662229,0.0876423959262953,-0.0786130505538346,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,SOS1,TCGA_MC3_Bailey2018,486,44,442,20261044,0.543140682846565,0.560366104483752,0.181818181818182,0.938914027149321,0.580676676264912,0.137919777632737,0.548076923076923,0.25,0.846153846153846,0.644230769230769,0.169981609238153,0.538512957630605,0.522727272727273,0.554298642533937,0.608854380913205,0.145516848463271,FALSE,,FALSE,FALSE,FALSE,6,6,11,-10.1062515844103,0,0,1,-0.0122891814068284,-0.0218531468531469,0.0172254216371865,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,SOX17,TCGA_MC3_Bailey2018,486,20,466,20261045,0.629077253218884,0.564270386266094,0.15,0.978540772532189,0.619527896995708,0.0951486373198831,0.544957081545064,0.15,0.939914163090129,0.61255364806867,0.0862501638385827,0.630150214592275,0.55,0.710300429184549,0.640772532188841,0.106201460003676,TRUE,,FALSE,FALSE,TRUE,6,5,5,-8.36394576521056,0,0,0,-0.0193133047210301,0.0658798283261802,-0.0648068669527895,TRUE,FALSE,TRUE,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,SPOP,TCGA_MC3_Bailey2018,486,40,446,20261046,0.509809417040359,0.489910313901345,0,0.979820627802691,0.444170403587444,0.0712891518831484,0.44304932735426,0.2,0.68609865470852,0.497477578475336,0.0771616504384893,0.496804932735426,0.525,0.468609865470852,0.48957399103139,0.0781591605096826,FALSE,,FALSE,FALSE,FALSE,1,2,2,-3.6781897132268,0,0,1,-0.0468609865470853,0.00689461883408071,-0.0198991031390137,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,TAF1,TCGA_MC3_Bailey2018,486,80,406,20261047,0.559729064039409,0.562007389162562,0.225,0.899014778325123,0.570812807881773,0.209373082952274,0.555449507389163,0.3375,0.773399014778325,0.604279556650246,0.222220469576084,0.539747536945813,0.7125,0.366995073891626,0.608004926108374,0.231028320781256,FALSE,,FALSE,FALSE,FALSE,9,6,7,-5.63693429385764,0,0,0,-0.006557881773399,-0.0222598522167488,0.00227832512315251,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,TP53,TCGA_MC3_Bailey2018,486,155,331,20261048,0.668141506675763,0.658853912873989,0.483870967741936,0.833836858006042,0.728837345287984,0.592167119025559,0.678871455023877,0.638709677419355,0.719033232628399,0.725211967644479,0.556935252344268,0.676259623818341,0.651612903225806,0.700906344410876,0.730844946886268,0.576472307384597,TRUE,,TRUE,TRUE,TRUE,10,2,2,-0.944878022364814,0,0,0,0.0200175421498878,0.0174057109443524,-0.00928759380177402,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,ZFHX3,TCGA_MC3_Bailey2018,486,96,390,20261049,0.550480769230769,0.517227564102564,0.239583333333333,0.794871794871795,0.547115384615385,0.255869986714693,0.524519230769231,0.354166666666667,0.694871794871795,0.54732905982906,0.250171340018348,0.552483974358974,0.489583333333333,0.615384615384615,0.560149572649573,0.258403215429939,FALSE,,FALSE,FALSE,FALSE,13,4,4,-1.73396966902166,1,0,0,0.0072916666666667,0.0352564102564102,-0.033253205128205,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,ZMYM2,TCGA_MC3_Bailey2018,486,52,434,20261050,0.584190003544842,0.568902871322226,0.211538461538462,0.926267281105991,0.650212690535271,0.214440585463858,0.555166607585963,0.326923076923077,0.783410138248848,0.603154909606523,0.175117322033589,0.642546969159873,0.596153846153846,0.688940092165899,0.667449485997873,0.221757627197575,FALSE,,FALSE,FALSE,TRUE,13,3,5,-4.69015726476663,0,0,0,-0.0137362637362637,0.0736440978376463,-0.0152871322226158,TRUE,FALSE,TRUE,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCS,FBXW7,TCGA_MC3_Bailey2018,53,21,32,20261051,0.465029761904762,0.345238095238095,0.19047619047619,0.5,0.270833333333333,0.292639738234365,0.416666666666667,0.333333333333333,0.5,0.367559523809524,0.346146576949076,0.409970238095238,0.476190476190476,0.34375,0.342261904761905,0.319320011799151,FALSE,,FALSE,FALSE,FALSE,2,1,4,-0.52419303220966,0,0,0,0.0714285714285714,0.0647321428571429,-0.119791666666667,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
