family,tumor_type,endpoint,repeat,sensitivity,specificity,balanced_accuracy,auc,pr_auc,ppv_tcga_prevalence,npv_tcga_prevalence,observed_tcga_prevalence
aneuploidy,LUAD,Genome doubling,4,0.833333333333333,0.497297297297297,0.665315315315315,0.732493857493858,0.76934246083924,0.702875399361022,0.676470588235294,0.587973273942094
aneuploidy,LUAD,Genome doubling,5,0.776515151515152,0.508108108108108,0.64231162981163,0.72027027027027,0.765793022049129,0.692567567567568,0.61437908496732,0.587973273942094
aneuploidy,LUSC,Genome doubling,1,0.718875502008032,0.566666666666667,0.642771084337349,0.678504494167145,0.710333021973554,0.662962962962963,0.62962962962963,0.542483660130719
aneuploidy,LUSC,Genome doubling,2,0.72289156626506,0.557142857142857,0.640017211703959,0.687875310766877,0.710395613920024,0.659340659340659,0.629032258064516,0.542483660130719
aneuploidy,LUSC,Genome doubling,3,0.670682730923695,0.542857142857143,0.606769936890419,0.646069994262765,0.650067204758917,0.634980988593156,0.581632653061225,0.542483660130719
aneuploidy,LUSC,Genome doubling,4,0.694779116465863,0.580952380952381,0.637865748709122,0.690476190476191,0.701871613378629,0.662835249042146,0.616161616161616,0.542483660130719
aneuploidy,LUSC,Genome doubling,5,0.698795180722892,0.576190476190476,0.637492828456684,0.692445974373685,0.720146591445065,0.661596958174905,0.61734693877551,0.542483660130719
aneuploidy,OV,Genome doubling,1,0.757575757575758,0.433333333333333,0.595454545454546,0.685858585858586,0.825035430803814,0.746268656716418,0.448275862068966,0.6875
aneuploidy,OV,Genome doubling,2,0.803030303030303,0.533333333333333,0.668181818181818,0.755050505050505,0.879587169096996,0.791044776119403,0.551724137931035,0.6875
aneuploidy,OV,Genome doubling,3,0.727272727272727,0.633333333333333,0.68030303030303,0.707575757575758,0.843984918042699,0.813559322033898,0.513513513513514,0.6875
aneuploidy,OV,Genome doubling,4,0.757575757575758,0.6,0.678787878787879,0.761616161616162,0.873671389706148,0.806451612903226,0.529411764705882,0.6875
aneuploidy,OV,Genome doubling,5,0.787878787878788,0.4,0.593939393939394,0.675252525252525,0.784733290821624,0.742857142857143,0.461538461538462,0.6875
aneuploidy,PCPG,Genome doubling,1,0.416666666666667,0.879699248120301,0.648182957393484,0.726190476190476,0.321260083801272,0.384615384615385,0.893129770992367,0.152866242038217
aneuploidy,PCPG,Genome doubling,2,0.416666666666667,0.879699248120301,0.648182957393484,0.744674185463659,0.329969922191896,0.384615384615385,0.893129770992367,0.152866242038217
aneuploidy,PCPG,Genome doubling,3,0.375,0.924812030075188,0.649906015037594,0.724937343358396,0.324113513976238,0.473684210526316,0.891304347826087,0.152866242038217
aneuploidy,PCPG,Genome doubling,4,0.208333333333333,0.909774436090226,0.559053884711779,0.68671679197995,0.282430067265504,0.294117647058824,0.864285714285714,0.152866242038217
aneuploidy,PCPG,Genome doubling,5,0.458333333333333,0.879699248120301,0.669016290726817,0.722744360902256,0.390607334136045,0.407407407407407,0.9,0.152866242038217
aneuploidy,READ,Genome doubling,1,0.5,0.619718309859155,0.559859154929578,0.528560250391236,0.508739284024554,0.571428571428571,0.55,0.503496503496504
aneuploidy,READ,Genome doubling,2,0.555555555555556,0.507042253521127,0.531298904538341,0.525234741784038,0.521067837951871,0.533333333333333,0.529411764705882,0.503496503496504
aneuploidy,READ,Genome doubling,3,0.625,0.394366197183099,0.509683098591549,0.550078247261346,0.55616923197981,0.511363636363636,0.509090909090909,0.503496503496504
aneuploidy,READ,Genome doubling,4,0.541666666666667,0.591549295774648,0.566607981220657,0.569835680751174,0.551539240377817,0.573529411764706,0.56,0.503496503496504
aneuploidy,READ,Genome doubling,5,0.486111111111111,0.535211267605634,0.510661189358372,0.517214397496088,0.52581893852863,0.514705882352941,0.506666666666667,0.503496503496504
aneuploidy,SARC,Genome doubling,1,0.642857142857143,0.674603174603175,0.658730158730159,0.703869047619048,0.662483771611346,0.63716814159292,0.68,0.470588235294118
aneuploidy,SARC,Genome doubling,2,0.625,0.698412698412698,0.661706349206349,0.715348639455782,0.686458390559817,0.648148148148148,0.676923076923077,0.470588235294118
aneuploidy,SARC,Genome doubling,3,0.625,0.658730158730159,0.641865079365079,0.697208049886621,0.6517934823348,0.619469026548673,0.664,0.470588235294118
aneuploidy,SARC,Genome doubling,4,0.6875,0.682539682539683,0.685019841269841,0.708475056689342,0.673706852249081,0.658119658119658,0.710743801652893,0.470588235294118
aneuploidy,SARC,Genome doubling,5,0.633928571428571,0.642857142857143,0.638392857142857,0.718537414965986,0.688330947953209,0.612068965517241,0.663934426229508,0.470588235294118
aneuploidy,STAD,Genome doubling,1,0.655844155844156,0.800970873786408,0.728407514815282,0.775658807212205,0.694946549460636,0.711267605633803,0.756880733944954,0.427777777777778
aneuploidy,STAD,Genome doubling,2,0.655844155844156,0.723300970873786,0.689572563358971,0.742655402849578,0.649176773913775,0.639240506329114,0.737623762376238,0.427777777777778
aneuploidy,STAD,Genome doubling,3,0.571428571428571,0.747572815533981,0.659500693481276,0.725286849073257,0.65825372571499,0.628571428571429,0.7,0.427777777777778
aneuploidy,STAD,Genome doubling,4,0.636363636363636,0.766990291262136,0.701676963812886,0.765414197453032,0.710271272541354,0.671232876712329,0.738317757009346,0.427777777777778
aneuploidy,STAD,Genome doubling,5,0.642857142857143,0.776699029126214,0.709778085991678,0.775217500945656,0.684197048661486,0.682758620689655,0.744186046511628,0.427777777777778
aneuploidy,UCEC,Genome doubling,1,0.536082474226804,0.907894736842105,0.721988605534455,0.837710255018991,0.599140898899549,0.597701149425287,0.884615384615385,0.20335429769392
aneuploidy,UCEC,Genome doubling,2,0.567010309278351,0.9,0.733505154639175,0.819370591427021,0.571822051068943,0.591397849462366,0.890625,0.20335429769392
aneuploidy,UCEC,Genome doubling,3,0.536082474226804,0.892105263157895,0.714093868692349,0.82444384156267,0.545570209748682,0.559139784946237,0.8828125,0.20335429769392
aneuploidy,UCEC,Genome doubling,4,0.54639175257732,0.9,0.72319587628866,0.836001085187195,0.585045619340075,0.582417582417583,0.886010362694301,0.20335429769392
aneuploidy,UCEC,Genome doubling,5,0.536082474226804,0.9,0.718041237113402,0.846608790016278,0.58211612302732,0.577777777777778,0.883720930232558,0.20335429769392
driver_mutation,BLCA,FGFR3,1,0.425925925925926,0.945454545454546,0.685690235690236,0.825196408529742,0.448728596837277,0.560975609756098,0.909620991253644,0.140625
driver_mutation,BLCA,FGFR3,2,0.481481481481482,0.942424242424242,0.711952861952862,0.803198653198653,0.465899539332275,0.577777777777778,0.91740412979351,0.140625
driver_mutation,BLCA,FGFR3,3,0.444444444444444,0.939393939393939,0.691919191919192,0.823063973063973,0.436145649809746,0.545454545454545,0.911764705882353,0.140625
driver_mutation,BLCA,FGFR3,4,0.462962962962963,0.954545454545455,0.708754208754209,0.804994388327722,0.438153309406235,0.625,0.915697674418605,0.140625
driver_mutation,BLCA,FGFR3,5,0.481481481481482,0.942424242424242,0.711952861952862,0.818350168350168,0.46953295712323,0.577777777777778,0.91740412979351,0.140625
driver_mutation,BLCA,PIK3CA,1,0.304878048780488,0.860927152317881,0.582902600549184,0.609109998384752,0.313873904689503,0.373134328358209,0.82018927444795,0.213541666666667
driver_mutation,BLCA,PIK3CA,2,0.25609756097561,0.910596026490066,0.583346793732838,0.666087869487966,0.389374728881324,0.4375,0.818452380952381,0.213541666666667
driver_mutation,BLCA,PIK3CA,3,0.25609756097561,0.894039735099338,0.575068648037474,0.650137296074948,0.344110721365045,0.39622641509434,0.81570996978852,0.213541666666667
driver_mutation,BLCA,PIK3CA,4,0.207317073170732,0.884105960264901,0.545711516717816,0.607979324826361,0.308285344347407,0.326923076923077,0.80421686746988,0.213541666666667
driver_mutation,BLCA,PIK3CA,5,0.195121951219512,0.880794701986755,0.537958326603134,0.630390890001615,0.346806504511107,0.307692307692308,0.801204819277108,0.213541666666667
driver_mutation,BLCA,TP53,1,0.67027027027027,0.603015075376884,0.636642672823577,0.69740594866223,0.618075001057591,0.610837438423645,0.662983425414365,0.481770833333333
driver_mutation,BLCA,TP53,2,0.664864864864865,0.623115577889447,0.643990221377156,0.688931142197474,0.63399611411671,0.621212121212121,0.666666666666667,0.481770833333333
driver_mutation,BLCA,TP53,3,0.681081081081081,0.633165829145729,0.657123455113405,0.70267553986147,0.635861649154649,0.633165829145729,0.681081081081081,0.481770833333333
driver_mutation,BLCA,TP53,4,0.686486486486487,0.628140703517588,0.657313595002037,0.703218796686134,0.63670029589339,0.631840796019901,0.683060109289618,0.481770833333333
driver_mutation,BLCA,TP53,5,0.65945945945946,0.608040201005025,0.633749830232242,0.679424147765856,0.625610962591732,0.61,0.657608695652174,0.481770833333333
driver_mutation,BRCA,CDH1,1,0.541666666666667,0.943502824858757,0.742584745762712,0.8765065913371,0.445956808286745,0.509803921568627,0.949943117178612,0.0978593272171254
driver_mutation,BRCA,CDH1,2,0.53125,0.941242937853107,0.736246468926554,0.877071563088512,0.435325121334672,0.495145631067961,0.94874715261959,0.0978593272171254
driver_mutation,BRCA,CDH1,3,0.5,0.942372881355932,0.721186440677966,0.869279661016949,0.429115538026559,0.484848484848485,0.945578231292517,0.0978593272171254
driver_mutation,BRCA,CDH1,4,0.552083333333333,0.944632768361582,0.748358050847458,0.896504237288136,0.461138452867323,0.519607843137255,0.951080773606371,0.0978593272171254
driver_mutation,BRCA,CDH1,5,0.479166666666667,0.937853107344633,0.70850988700565,0.878637005649718,0.433831486666915,0.455445544554456,0.943181818181818,0.0978593272171254
driver_mutation,BRCA,PIK3CA,1,0.402255639097744,0.867132867132867,0.634694253115306,0.724117987275882,0.49190954301868,0.52970297029703,0.79589216944801,0.271151885830785
driver_mutation,BRCA,PIK3CA,2,0.368421052631579,0.868531468531469,0.618476260581524,0.715237394184763,0.472343657813839,0.510416666666667,0.787072243346008,0.271151885830785
driver_mutation,BRCA,PIK3CA,3,0.402255639097744,0.854545454545455,0.628400546821599,0.721404910878595,0.486644218303245,0.507109004739337,0.793506493506493,0.271151885830785
driver_mutation,BRCA,PIK3CA,4,0.409774436090226,0.848951048951049,0.629362742520637,0.719853830380146,0.462637741527876,0.502304147465438,0.794502617801047,0.271151885830785
driver_mutation,BRCA,PIK3CA,5,0.330827067669173,0.875524475524476,0.603175771596824,0.722098953677901,0.487767813778806,0.497175141242938,0.778606965174129,0.271151885830785
driver_mutation,BRCA,TP53,1,0.602316602316602,0.894736842105263,0.748526722210933,0.835142621846223,0.639357392268433,0.672413793103448,0.862483311081442,0.26401630988787
driver_mutation,BRCA,TP53,2,0.594594594594595,0.889196675900277,0.741895635247436,0.837196119744596,0.616073781464336,0.658119658119658,0.859437751004016,0.26401630988787
driver_mutation,BRCA,TP53,3,0.606177606177606,0.89196675900277,0.749072182590188,0.842463555759955,0.667034053583429,0.668085106382979,0.863270777479893,0.26401630988787
driver_mutation,BRCA,TP53,4,0.61003861003861,0.89196675900277,0.75100268452069,0.833463459502241,0.62816010794403,0.669491525423729,0.864429530201342,0.26401630988787
driver_mutation,BRCA,TP53,5,0.583011583011583,0.89612188365651,0.739566733334046,0.838361907613985,0.619717358736519,0.668141592920354,0.856953642384106,0.26401630988787
driver_mutation,CESC,TP53,1,0.19047619047619,0.956709956709957,0.573593073593074,0.713873428159142,0.272816578870915,0.285714285714286,0.928571428571429,0.0833333333333333
driver_mutation,CESC,TP53,2,0.285714285714286,0.939393939393939,0.612554112554113,0.653679653679654,0.246426059445772,0.3,0.935344827586207,0.0833333333333333
driver_mutation,CESC,TP53,3,0.285714285714286,0.961038961038961,0.623376623376623,0.760874046588332,0.272613465473448,0.4,0.936708860759494,0.0833333333333333
driver_mutation,CESC,TP53,4,0.285714285714286,0.978354978354978,0.632034632034632,0.705627705627706,0.333101916170805,0.545454545454545,0.937759336099585,0.0833333333333333
driver_mutation,CESC,TP53,5,0.285714285714286,0.952380952380952,0.619047619047619,0.724386724386724,0.299564479581228,0.352941176470588,0.936170212765957,0.0833333333333333
driver_mutation,COAD,APC,1,0.88265306122449,0.704301075268817,0.793477068246654,0.844936361641431,0.798451125682974,0.758771929824562,0.850649350649351,0.513089005235602
driver_mutation,COAD,APC,2,0.887755102040816,0.71505376344086,0.801404432740838,0.849078341013825,0.82766315413805,0.766519823788546,0.858064516129032,0.513089005235602
driver_mutation,COAD,APC,3,0.877551020408163,0.682795698924731,0.780173359666447,0.844579767390827,0.814401092759435,0.744588744588745,0.841059602649007,0.513089005235602
driver_mutation,COAD,APC,4,0.88265306122449,0.704301075268817,0.793477068246654,0.853604344963792,0.825457592033106,0.758771929824562,0.850649350649351,0.513089005235602
driver_mutation,COAD,APC,5,0.88265306122449,0.720430107526882,0.801541584375686,0.845951283739302,0.803692600039279,0.768888888888889,0.853503184713376,0.513089005235602
driver_mutation,COAD,BRAF,1,0.340909090909091,0.923076923076923,0.631993006993007,0.762977407208176,0.325245843307811,0.365853658536585,0.914956011730205,0.115183246073298
driver_mutation,COAD,BRAF,2,0.363636363636364,0.93491124260355,0.649273803119957,0.816769768692846,0.402082357519105,0.421052631578947,0.918604651162791,0.115183246073298
driver_mutation,COAD,BRAF,3,0.272727272727273,0.931952662721893,0.602339967724583,0.781065088757396,0.344623699510862,0.342857142857143,0.907780979827089,0.115183246073298
driver_mutation,COAD,BRAF,4,0.25,0.931952662721893,0.590976331360947,0.769499731038193,0.340348430976092,0.323529411764706,0.905172413793103,0.115183246073298
driver_mutation,COAD,BRAF,5,0.25,0.949704142011834,0.599852071005917,0.755849919311458,0.323033991820574,0.392857142857143,0.906779661016949,0.115183246073298
driver_mutation,COAD,KRAS,1,0.571428571428571,0.8359375,0.703683035714286,0.796626984126984,0.603392800824704,0.631578947368421,0.798507462686567,0.329842931937173
driver_mutation,COAD,KRAS,2,0.563492063492063,0.828125,0.695808531746032,0.793929811507937,0.612435888435105,0.617391304347826,0.794007490636704,0.329842931937173
driver_mutation,COAD,KRAS,3,0.53968253968254,0.7890625,0.66437251984127,0.738684275793651,0.520497847199127,0.557377049180328,0.776923076923077,0.329842931937173
driver_mutation,COAD,KRAS,4,0.611111111111111,0.80859375,0.709852430555556,0.786179315476191,0.587091219556938,0.611111111111111,0.80859375,0.329842931937173
driver_mutation,COAD,KRAS,5,0.571428571428571,0.796875,0.684151785714286,0.787264384920635,0.581623688503292,0.580645161290323,0.790697674418605,0.329842931937173
driver_mutation,COAD,TP53,1,0.751552795031056,0.764705882352941,0.758129338691999,0.835670723138754,0.772539935446731,0.699421965317919,0.808612440191388,0.421465968586387
driver_mutation,COAD,TP53,2,0.795031055900621,0.791855203619909,0.793443129760265,0.86363508614148,0.819841078021852,0.735632183908046,0.841346153846154,0.421465968586387
driver_mutation,COAD,TP53,3,0.801242236024845,0.782805429864253,0.792023832944549,0.866389365110593,0.819836755148612,0.728813559322034,0.84390243902439,0.421465968586387
driver_mutation,COAD,TP53,4,0.770186335403727,0.778280542986425,0.774233439195076,0.85601866164526,0.782892198819094,0.716763005780347,0.822966507177033,0.421465968586387
driver_mutation,COAD,TP53,5,0.77639751552795,0.769230769230769,0.77281414237936,0.845985216829207,0.769807860257491,0.710227272727273,0.825242718446602,0.421465968586387
driver_mutation,GBM,TP53,1,0.365384615384615,0.894179894179894,0.629782254782255,0.747456247456248,0.428727537408709,0.487179487179487,0.836633663366337,0.215767634854772
driver_mutation,GBM,TP53,2,0.384615384615385,0.899470899470899,0.642043142043142,0.780932030932031,0.426332617814293,0.512820512820513,0.841584158415842,0.215767634854772
driver_mutation,GBM,TP53,3,0.365384615384615,0.888888888888889,0.627136752136752,0.702889702889703,0.368447699274593,0.475,0.835820895522388,0.215767634854772
driver_mutation,GBM,TP53,4,0.403846153846154,0.91005291005291,0.656949531949532,0.794770044770045,0.486436093493029,0.552631578947369,0.847290640394089,0.215767634854772
driver_mutation,GBM,TP53,5,0.365384615384615,0.867724867724868,0.616554741554742,0.725172975172975,0.39189679863748,0.431818181818182,0.83248730964467,0.215767634854772
driver_mutation,HNSC,NSD1,1,0.274509803921569,0.947368421052632,0.6109391124871,0.774819401444788,0.317096405627838,0.411764705882353,0.906801007556675,0.118329466357309
driver_mutation,HNSC,NSD1,2,0.294117647058824,0.944736842105263,0.619427244582043,0.728018575851393,0.341129107267718,0.416666666666667,0.908860759493671,0.118329466357309
driver_mutation,HNSC,NSD1,3,0.313725490196078,0.947368421052632,0.630546955624355,0.780288957688339,0.394626854266566,0.444444444444444,0.911392405063291,0.118329466357309
driver_mutation,HNSC,NSD1,4,0.372549019607843,0.947368421052632,0.659958720330237,0.744582043343653,0.36738157298198,0.487179487179487,0.918367346938776,0.118329466357309
driver_mutation,HNSC,NSD1,5,0.294117647058824,0.939473684210526,0.616795665634675,0.752889576883385,0.379412241087575,0.394736842105263,0.908396946564885,0.118329466357309
driver_mutation,HNSC,TP53,1,0.890625,0.405405405405405,0.648015202702703,0.679307432432433,0.816812733002762,0.811965811965812,0.5625,0.74245939675174
driver_mutation,HNSC,TP53,2,0.9,0.36036036036036,0.63018018018018,0.701745495495496,0.852192581390879,0.802228412256267,0.555555555555556,0.74245939675174
driver_mutation,HNSC,TP53,3,0.9125,0.36036036036036,0.63643018018018,0.697747747747748,0.835072112047273,0.804407713498623,0.588235294117647,0.74245939675174
driver_mutation,HNSC,TP53,4,0.8625,0.414414414414414,0.638457207207207,0.68125,0.831688399603633,0.809384164222874,0.511111111111111,0.74245939675174
driver_mutation,HNSC,TP53,5,0.89375,0.396396396396396,0.645073198198198,0.70526463963964,0.8541089566043,0.810198300283286,0.564102564102564,0.74245939675174
driver_mutation,KIRC,VHL,1,0.540372670807454,0.583333333333333,0.561853002070393,0.56741718426501,0.482758260557106,0.520958083832335,0.602150537634409,0.456090651558074
driver_mutation,KIRC,VHL,2,0.614906832298137,0.583333333333333,0.599120082815735,0.619403467908903,0.52662899867343,0.553072625698324,0.64367816091954,0.456090651558074
driver_mutation,KIRC,VHL,3,0.590062111801242,0.598958333333333,0.594510222567288,0.600964026915114,0.506980261266794,0.552325581395349,0.6353591160221,0.456090651558074
driver_mutation,KIRC,VHL,4,0.583850931677019,0.583333333333333,0.583592132505176,0.603810817805383,0.51145416448118,0.540229885057471,0.625698324022346,0.456090651558074
driver_mutation,KIRC,VHL,5,0.583850931677019,0.583333333333333,0.583592132505176,0.606884057971015,0.516642364086174,0.540229885057471,0.625698324022346,0.456090651558074
driver_mutation,LGG,ATRX,1,0.707182320441989,0.855263157894737,0.781222739168363,0.854154550741495,0.759704400618181,0.744186046511628,0.830670926517572,0.37319587628866
driver_mutation,LGG,ATRX,2,0.734806629834254,0.845394736842105,0.79010068333818,0.851028642047107,0.746929853798473,0.738888888888889,0.842622950819672,0.37319587628866
driver_mutation,LGG,ATRX,3,0.734806629834254,0.832236842105263,0.783521735969759,0.850101773771445,0.731809726760282,0.722826086956522,0.840531561461794,0.37319587628866
driver_mutation,LGG,ATRX,4,0.696132596685083,0.8125,0.754316298342542,0.84083309101483,0.737135237265897,0.688524590163934,0.817880794701987,0.37319587628866
driver_mutation,LGG,ATRX,5,0.674033149171271,0.835526315789474,0.754779732480372,0.845013085199186,0.707411278208824,0.709302325581395,0.811501597444089,0.37319587628866
driver_mutation,LGG,CIC,1,0.60952380952381,0.910526315789474,0.760025062656642,0.894035087719298,0.660917495275608,0.653061224489796,0.89405684754522,0.216494845360825
driver_mutation,LGG,CIC,2,0.666666666666667,0.905263157894737,0.785964912280702,0.888646616541353,0.658340479770853,0.660377358490566,0.907651715039578,0.216494845360825
driver_mutation,LGG,CIC,3,0.647619047619048,0.910526315789474,0.779072681704261,0.890877192982456,0.649068910626133,0.666666666666667,0.903394255874674,0.216494845360825
driver_mutation,LGG,CIC,4,0.647619047619048,0.913157894736842,0.780388471177945,0.894260651629073,0.664751291117892,0.673267326732673,0.903645833333333,0.216494845360825
driver_mutation,LGG,CIC,5,0.666666666666667,0.892105263157895,0.779385964912281,0.883709273182958,0.647682149734895,0.630630630630631,0.906417112299465,0.216494845360825
driver_mutation,LGG,EGFR,1,0.411764705882353,0.960088691796009,0.685926698839181,0.881766010173471,0.376176808339803,0.4375,0.955849889624724,0.0701030927835052
driver_mutation,LGG,EGFR,2,0.470588235294118,0.960088691796009,0.715338463545063,0.899504369375245,0.399758864470731,0.470588235294118,0.960088691796009,0.0701030927835052
driver_mutation,LGG,EGFR,3,0.470588235294118,0.962305986696231,0.716447110995174,0.873222903352028,0.368621701870198,0.484848484848485,0.960176991150442,0.0701030927835052
driver_mutation,LGG,EGFR,4,0.382352941176471,0.957871396895787,0.670112169036129,0.845245858875701,0.297030101892945,0.40625,0.95364238410596,0.0701030927835052
driver_mutation,LGG,EGFR,5,0.411764705882353,0.960088691796009,0.685926698839181,0.879026998826138,0.401688667620413,0.4375,0.955849889624724,0.0701030927835052
driver_mutation,LGG,FUBP1,1,0.25,0.943310657596372,0.596655328798186,0.776540919398062,0.254163649899116,0.305555555555556,0.926503340757238,0.0907216494845361
driver_mutation,LGG,FUBP1,2,0.272727272727273,0.934240362811791,0.603483817769532,0.824829931972789,0.326909652383933,0.292682926829268,0.927927927927928,0.0907216494845361
driver_mutation,LGG,FUBP1,3,0.318181818181818,0.938775510204082,0.62847866419295,0.811739847454133,0.29843020617586,0.341463414634146,0.932432432432432,0.0907216494845361
driver_mutation,LGG,FUBP1,4,0.25,0.947845804988662,0.598922902494331,0.811018346732632,0.299353143483002,0.323529411764706,0.926829268292683,0.0907216494845361
driver_mutation,LGG,FUBP1,5,0.272727272727273,0.945578231292517,0.609152752009895,0.825499896928468,0.304135548940002,0.333333333333333,0.928730512249443,0.0907216494845361
driver_mutation,LGG,IDH1,1,0.933333333333333,0.627272727272727,0.78030303030303,0.858787878787879,0.93232273375642,0.895140664961637,0.734042553191489,0.77319587628866
driver_mutation,LGG,IDH1,2,0.944,0.636363636363636,0.790181818181818,0.856533333333333,0.932889778790195,0.898477157360406,0.769230769230769,0.77319587628866
driver_mutation,LGG,IDH1,3,0.928,0.618181818181818,0.773090909090909,0.851515151515152,0.934872060472207,0.892307692307692,0.715789473684211,0.77319587628866
driver_mutation,LGG,IDH1,4,0.938666666666667,0.618181818181818,0.778424242424243,0.840290909090909,0.922315323025695,0.893401015228426,0.747252747252747,0.77319587628866
driver_mutation,LGG,IDH1,5,0.954666666666667,0.618181818181818,0.786424242424243,0.856848484848485,0.943534849361937,0.895,0.8,0.77319587628866
