tumor_type,block,endpoint,n,metric,pls1,pls2,delta_pls2_minus_pls1,sd_delta,median_ncomp_pls1,median_ncomp_pls2,n_repeats,backend,svd_method,rsvd_oversample,rsvd_power,analysis_fingerprint
LUSC,inferred_cell_fractions,Plasma Cells,462,Q2,0.0149955404499741,0.0166303491082758,0.00163480865830172,0.0124622657606686,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,inferred_cell_fractions,T Cells CD4 Memory Activated,462,Q2,0.0790484487554745,0.0863849513603278,0.00733650260485327,0.0211059341263682,2,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,inferred_cell_fractions,T Cells CD4 Memory Resting,462,Q2,-0.0190684900854052,-0.000836241644625553,0.0182322484407797,0.019818145427973,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,inferred_cell_fractions,T Cells CD4 Naive,462,Q2,0.00269440973321148,0.00647021861672348,0.003775808883512,0.00841801557416243,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,inferred_cell_fractions,T Cells CD8,462,Q2,0.224884312851531,0.238513971405975,0.013629658554444,0.00726654390360868,2,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,inferred_cell_fractions,T Cells Follicular Helper,462,Q2,-0.0079171889727994,0.0142624032168261,0.0221795921896255,0.0247770271375725,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,inferred_cell_fractions,T Cells Regulatory Tregs,462,Q2,-0.0239778960055852,0.023194095877978,0.0471719918835632,0.013403867612693,2.33333333333333,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,inferred_cell_fractions,T Cells gamma delta,462,Q2,0.0242480535394926,0.020243270850044,-0.00400478268944863,0.00455884273781068,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,inferred_cell_fractions,Th1 Cells,462,Q2,0.198361748965202,0.162677932030485,-0.0356838169347169,0.0213511277523095,2,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,inferred_cell_fractions,Th17 Cells,462,Q2,0.164196938112168,0.173205053810207,0.00900811569803946,0.0196171927390133,2,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,inferred_cell_fractions,Th2 Cells,462,Q2,0.192956896477958,0.172800423164005,-0.0201564733139529,0.00858318669991511,2,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,infiltration_signatures,IFN-gamma Response,365,Q2,0.0389752200880941,0.0640472986451007,0.0250720785570066,0.0154795838116356,1,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,infiltration_signatures,Leukocyte Fraction,365,Q2,0.185043567169578,0.173732340878637,-0.0113112262909405,0.0211183173647917,2,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,infiltration_signatures,Lymphocyte Infiltration Signature Score,365,Q2,0.249855852972586,0.218867069274584,-0.0309887836980028,0.0210985473270778,3,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,infiltration_signatures,Macrophage Regulation,365,Q2,0.140819661038438,0.171117897411832,0.0302982363733945,0.00158618627126471,2.33333333333333,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,infiltration_signatures,Stromal Fraction,365,Q2,0.262909491418321,0.250102353732411,-0.0128071376859101,0.0323967411474011,2,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,infiltration_signatures,TGF-beta Response,365,Q2,0.235895263733193,0.21136566847765,-0.0245295952555437,0.0123383416206268,2.33333333333333,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,infiltration_signatures,TIL Regional Fraction,365,Q2,0.40602098482487,0.384822641598846,-0.0211983432260239,0.00687116473308253,3.33333333333333,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
LUSC,infiltration_signatures,Wound Healing,365,Q2,0.237572259433325,0.192187347093267,-0.0453849123400579,0.0243812057130148,3,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,B Cells Memory,72,Q2,-0.107437134683928,-0.0204780797240039,0.0869590549599237,0.0784686490002889,1.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,B Cells Naive,72,Q2,-0.248847023985875,-0.0680401459224862,0.180806878063389,0.10350520001235,1.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Dendritic Cells Activated,72,Q2,-0.0291620534975052,-0.00477819324225207,0.0243838602552531,0.047482742672194,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Dendritic Cells Resting,72,Q2,-0.247107098733709,-0.0955275001795375,0.151579598554171,0.0624686205190929,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Eosinophils,72,Q2,-0.386587438260941,-0.0369484970763047,0.349638941184637,0.0564125140085646,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Macrophages M0,72,Q2,-0.361462009174474,-0.0820809598896817,0.279381049284792,0.13715099827004,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Macrophages M1,72,Q2,-0.181789054943096,-0.143612318512533,0.0381767364305629,0.0666523932312368,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Macrophages M2,72,Q2,-0.0507544011642306,-0.0871866095366335,-0.0364322083724029,0.0740041564656849,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Mast Cells Activated,72,Q2,-0.307770504670418,-0.0306695903666636,0.277100914303754,0.139617124396563,2.66666666666667,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Mast Cells Resting,72,Q2,-0.225724059033795,-0.0433516541366122,0.182372404897183,0.120583494832338,1.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Monocytes,72,Q2,-0.167183308820324,-0.0881026468136218,0.0790806620067019,0.0609896349254907,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,NK Cells Activated,72,Q2,-0.00382202475204874,-0.0250402014709567,-0.021218176718908,0.00889168462215554,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,NK Cells Resting,72,Q2,-0.246445444760427,-0.0799015699485538,0.166543874811873,0.030467506693221,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Neutrophils,72,Q2,-0.479825609619626,-0.120991965521236,0.35883364409839,0.186706853911295,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Plasma Cells,72,Q2,0.0401285180368961,0.0724292176623566,0.0323006996254605,0.0672921098250713,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,T Cells CD4 Memory Activated,72,Q2,-0.264826969508959,-0.106358480890849,0.158468488618109,0.193253206263877,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,T Cells CD4 Memory Resting,72,Q2,-0.176660553948014,-0.0681967058653928,0.108463848082622,0.0571755273986865,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,T Cells CD8,72,Q2,-0.183598611633408,-0.176519270161711,0.00707934147169661,0.0779038269584229,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,T Cells Follicular Helper,72,Q2,-0.350641731868042,-0.0855717454887241,0.265069986379318,0.116884835239534,3.66666666666667,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,T Cells Regulatory Tregs,72,Q2,-0.255310352072763,-0.035113613294731,0.220196738778032,0.145525068026209,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,T Cells gamma delta,72,Q2,-0.243071498079299,-0.0508581592639746,0.192213338815324,0.0586685647643407,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Th1 Cells,72,Q2,-0.211408433391373,-0.103217585505868,0.108190847885506,0.0822723748339852,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Th17 Cells,72,Q2,-0.362893532990449,-0.0952352323101611,0.267658300680288,0.0197204374934582,1.66666666666667,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,inferred_cell_fractions,Th2 Cells,72,Q2,0.0916857732077824,-0.0174574420166636,-0.109143215224446,0.0367945745022,2,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,infiltration_signatures,IFN-gamma Response,67,Q2,0.10726649319491,0.142061118690299,0.0347946254953891,0.00976339351833213,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,infiltration_signatures,Leukocyte Fraction,67,Q2,0.105616226395537,0.128445281308355,0.0228290549128181,0.0298972863395216,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,infiltration_signatures,Lymphocyte Infiltration Signature Score,67,Q2,0.186995308700924,0.198517326076296,0.0115220173753717,0.00772392101045038,1.33333333333333,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,infiltration_signatures,Macrophage Regulation,67,Q2,0.0942015841047708,0.125358739623918,0.0311571555191471,0.0230925678405314,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,infiltration_signatures,Stromal Fraction,67,Q2,-0.0499768200606847,-0.0317493909366364,0.0182274291240483,0.0797391690632217,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,infiltration_signatures,TGF-beta Response,67,Q2,-0.0221643344072068,0.0227817499646843,0.0449460843718911,0.0375925864307301,1.66666666666667,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
MESO,infiltration_signatures,Wound Healing,67,Q2,0.0978531856707397,0.117085999396071,0.0192328137253315,0.0697715814091994,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,B Cells Memory,61,Q2,-0.370228337163354,-0.00548169319164034,0.364746643971714,0.134561699248078,1.66666666666667,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,B Cells Naive,61,Q2,-0.27630875428501,-0.0781397788973048,0.198168975387705,0.0458821333410986,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Dendritic Cells Activated,61,Q2,-0.289603147954541,-0.0482433316907914,0.24135981626375,0.113952039363977,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Dendritic Cells Resting,61,Q2,-0.820239906430094,-0.0588499366164562,0.761389969813638,0.220018894597815,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Eosinophils,61,Q2,-0.485718118152634,-0.0585855740138868,0.427132544138747,0.0661964645718785,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Macrophages M0,61,Q2,-0.0830053692601427,0.104659605701481,0.187664974961623,0.015293929630865,2,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Macrophages M1,61,Q2,-0.184527665562735,-0.109717155850703,0.0748105097120322,0.0733220581519926,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Macrophages M2,61,Q2,-0.03087555875607,0.118015283326062,0.148890842082132,0.181286585114469,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Mast Cells Activated,61,Q2,-0.285730514551604,-0.07903104581045,0.206699468741154,0.0727127134242243,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Mast Cells Resting,61,Q2,-0.134156107792788,-0.0124206923920909,0.121735415400697,0.0428657200586283,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Monocytes,61,Q2,-0.238604895877442,-0.0245675663995142,0.214037329477928,0.0391114540177945,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,NK Cells Activated,61,Q2,-0.152488097402677,-0.0443492499317153,0.108138847470961,0.117521578009844,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,NK Cells Resting,61,Q2,-0.255389754284314,-0.0196875647189746,0.235702189565339,0.0466976066983406,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Neutrophils,61,Q2,-0.230512929437706,-0.02663687856401,0.203876050873696,0.0616042806543659,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Plasma Cells,61,Q2,-0.59000633879217,-0.0870524016597499,0.50295393713242,0.144694156583485,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,T Cells CD4 Memory Activated,61,Q2,-0.68095133113864,-0.034227536990325,0.646723794148315,0.2277999558047,1.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,T Cells CD4 Memory Resting,61,Q2,-0.0275143493891641,0.0418763978454466,0.0693907472346107,0.128129894436374,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,T Cells CD4 Naive,61,Q2,-0.0609596637402456,0.00294685030605416,0.0639065140462998,0.036266433151394,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,T Cells CD8,61,Q2,-0.369316484933255,-0.130362585322139,0.238953899611116,0.0726822912555664,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,T Cells Follicular Helper,61,Q2,-0.389364757488579,0.0197192240846774,0.409083981573256,0.0216927274975847,1.66666666666667,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,T Cells Regulatory Tregs,61,Q2,0.00464178901078782,-0.0118732125036676,-0.0165150015144554,0.114501319835655,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Th1 Cells,61,Q2,0.117190227685398,0.236766708853739,0.119576481168342,0.160562403574358,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Th17 Cells,61,Q2,-0.448868028862284,-0.0750326043305203,0.373835424531764,0.351004638735669,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
OV,inferred_cell_fractions,Th2 Cells,61,Q2,-0.0359868238694782,0.00557681388128772,0.0415636377507659,0.0969270865778473,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,immune_repertoire,BCR Evenness,89,Q2,-0.121576663289198,-0.0413444499900459,0.0802322132991524,0.061380491930004,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,immune_repertoire,BCR Richness,89,Q2,-0.031157245326531,-0.0379028925624003,-0.00674564723586931,0.0174791816887419,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,immune_repertoire,BCR Shannon,89,Q2,-0.0694318971220427,-0.0375017956153218,0.031930101506721,0.00977874168863664,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,immune_repertoire,TCR Evenness,89,Q2,-0.355798036306258,-0.0831744153930099,0.272623620913248,0.0753649119586847,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,immune_repertoire,TCR Richness,89,Q2,-0.142724616432478,-0.0292428620662307,0.113481754366247,0.0294374925193075,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,immune_repertoire,TCR Shannon,89,Q2,-0.121896806595994,-0.0309031130015123,0.090993693594482,0.023402026344533,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,B Cells Memory,149,Q2,-0.155208402294085,-0.0240773482958136,0.131131053998271,0.0577642220488368,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,B Cells Naive,149,Q2,-0.00909110536611472,-0.017073013314211,-0.00798190794809624,0.0496346954168965,1.66666666666667,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Dendritic Cells Activated,149,Q2,-0.0806936181891099,-0.0358629672343072,0.0448306509548027,0.0165211488542869,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Dendritic Cells Resting,149,Q2,-0.31078761753127,-0.0359770553465582,0.274810562184712,0.0434993897932717,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Eosinophils,149,Q2,-0.148298339725859,-0.0570627814378732,0.0912355582879862,0.0288943324210521,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Macrophages M0,149,Q2,-0.0680057159556459,-0.0660086470497088,0.00199706890593713,0.0164000666939454,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Macrophages M1,149,Q2,-0.198699774034748,-0.0263783855850933,0.172321388449655,0.0790923444219558,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Macrophages M2,149,Q2,-0.0983700338415393,-0.060018120323684,0.0383519135178552,0.0328033981024427,1.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Mast Cells Activated,149,Q2,-0.129178509161081,-0.0413960666565253,0.0877824425045558,0.100588500593475,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Mast Cells Resting,149,Q2,-0.131888675864322,-0.0399985018451657,0.0918901740191566,0.00538049049435912,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Monocytes,149,Q2,-0.105687218639914,-0.00258734943831625,0.103099869201597,0.0514758448293579,1.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,NK Cells Activated,149,Q2,-0.120866558701735,-0.0365281202073782,0.0843384384943566,0.0185686423286371,1.66666666666667,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,NK Cells Resting,149,Q2,-0.150582722456695,-0.0554471298940689,0.0951355925626259,0.0893280724821278,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Neutrophils,149,Q2,-0.10193367104281,-0.0330696933763469,0.0688639776664634,0.0338378886738793,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Plasma Cells,149,Q2,-0.121876708346884,-0.0349095523375026,0.0869671560093818,0.0225676472073656,1.66666666666667,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,T Cells CD4 Memory Activated,149,Q2,-0.216325281734825,-0.0177146962062422,0.198610585528583,0.0150783662925008,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,T Cells CD4 Memory Resting,149,Q2,-0.0997170757093386,-0.0278650849438718,0.0718519907654668,0.027080846533839,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,T Cells CD8,149,Q2,-0.218976075399083,-0.0395508104919022,0.179425264907181,0.101150623831499,1.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,T Cells Follicular Helper,149,Q2,-0.041985000928651,-0.0383846678685256,0.00360033306012545,0.0161472756633631,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,T Cells Regulatory Tregs,149,Q2,-0.218363526715505,-0.0688128796574838,0.149550647058021,0.145149037632879,1.66666666666667,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Th1 Cells,149,Q2,-0.123358758071369,-0.020991639212449,0.10236711885892,0.0229494316930274,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Th17 Cells,149,Q2,-0.0647137324876312,-0.0441674415910518,0.0205462908965794,0.0108432659952814,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,inferred_cell_fractions,Th2 Cells,149,Q2,-0.0619267123960949,-0.0205692746040599,0.041357437792035,0.0545114655492223,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,infiltration_signatures,IFN-gamma Response,127,Q2,-0.124830461309952,-0.0343595513562344,0.0904709099537172,0.0540810071810529,1,1.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,infiltration_signatures,Leukocyte Fraction,127,Q2,-0.186276738145538,-0.10678044319721,0.0794962949483276,0.0507404909291017,1,1.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,infiltration_signatures,Lymphocyte Infiltration Signature Score,127,Q2,-0.153232811540997,-0.0974864295986297,0.0557463819423677,0.0150248840535931,1,1.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,infiltration_signatures,Macrophage Regulation,127,Q2,-0.0782878225897553,-0.0974607531056957,-0.0191729305159404,0.0151936056093104,1,1.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
PAAD,infiltration_signatures,Stromal Fraction,127,Q2,-0.180137673847739,-0.0242848609726678,0.155852812875071,0.0311786678489731,1,1.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
