foundation_model,q2,rmse,spearman,sensitivity,specificity,balanced_accuracy,auc,pr_auc,ppv,npv,prevalence,no_skill_pr_auc,crossing,selected_components_median,selected_components_min,selected_components_max,selected_components_ceiling_fraction,stability_job_id,stability_repeat,outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed,effect,primary_union_positive,primary_near_threshold,selection_reason,fastPLS_version,fastPLS_remote_sha
ProvGigaPath,,,,0.606060606060606,0.727272727272727,0.666666666666667,0.751540195341848,0.684445118178461,0.602409638554217,0.730290456431535,0.405405405405405,0.405405405405405,TRUE,4,4,5,0,4,4,binary,aneuploidy,aneuploidy,COAD,Genome doubling,Taylor2018_TableS2,407,165,242,20800819,0.751540195341848,TRUE,FALSE,union-positive,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.666666666666667,0.673553719008265,0.670110192837466,0.737791134485349,0.656642154965077,0.582010582010582,0.747706422018349,0.405405405405405,0.405405405405405,TRUE,6,4,10,0,4,4,binary,aneuploidy,aneuploidy,COAD,Genome doubling,Taylor2018_TableS2,407,165,242,20800819,0.737791134485349,TRUE,FALSE,union-positive,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.715151515151515,0.673553719008265,0.69435261707989,0.767367893814175,0.682162085745265,0.598984771573604,0.776190476190476,0.405405405405405,0.405405405405405,TRUE,4,4,7,0,4,5,binary,aneuploidy,aneuploidy,COAD,Genome doubling,Taylor2018_TableS2,407,165,242,20810819,0.767367893814175,TRUE,FALSE,union-positive,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.739393939393939,0.628099173553719,0.683746556473829,0.754871024292512,0.683417711765566,0.575471698113208,0.77948717948718,0.405405405405405,0.405405405405405,TRUE,4,3,5,0,4,5,binary,aneuploidy,aneuploidy,COAD,Genome doubling,Taylor2018_TableS2,407,165,242,20810819,0.754871024292512,TRUE,FALSE,union-positive,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.684848484848485,0.694214876033058,0.689531680440771,0.743951915852742,0.663971282803769,0.60427807486631,0.763636363636364,0.405405405405405,0.405405405405405,TRUE,7,5,10,0,4,5,binary,aneuploidy,aneuploidy,COAD,Genome doubling,Taylor2018_TableS2,407,165,242,20810819,0.743951915852742,TRUE,FALSE,union-positive,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.236842105263158,0.678571428571429,0.457706766917293,0.506578947368421,0.578558621363289,0.5,0.395833333333333,0.575757575757576,0.575757575757576,FALSE,2,1,20,0.2,5,1,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20770820,0.506578947368421,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.421052631578947,0.732142857142857,0.576597744360902,0.632753759398496,0.712507553040472,0.680851063829787,0.482352941176471,0.575757575757576,0.575757575757576,TRUE,16,14,20,0.2,5,1,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20770820,0.632753759398496,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.460526315789474,0.571428571428571,0.515977443609023,0.483082706766917,0.588824991443717,0.593220338983051,0.438356164383562,0.575757575757576,0.575757575757576,FALSE,3,1,19,0,5,1,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20770820,0.483082706766917,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.486842105263158,0.392857142857143,0.43984962406015,0.458881578947368,0.542019670200568,0.52112676056338,0.360655737704918,0.575757575757576,0.575757575757576,FALSE,2,1,4,0,5,2,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20780820,0.458881578947368,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.407894736842105,0.660714285714286,0.534304511278195,0.565084586466166,0.626290989255946,0.62,0.451219512195122,0.575757575757576,0.575757575757576,FALSE,14,3,20,0.2,5,2,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20780820,0.565084586466166,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.328947368421053,0.696428571428571,0.512687969924812,0.525610902255639,0.642057384049484,0.595238095238095,0.433333333333333,0.575757575757576,0.575757575757576,FALSE,5,2,6,0,5,2,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20780820,0.525610902255639,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.605263157894737,0.464285714285714,0.534774436090226,0.571663533834586,0.653817258435869,0.605263157894737,0.464285714285714,0.575757575757576,0.575757575757576,FALSE,2,1,6,0,5,3,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20790820,0.571663533834586,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.68421052631579,0.410714285714286,0.547462406015038,0.594454887218045,0.68324694282771,0.611764705882353,0.48936170212766,0.575757575757576,0.575757575757576,FALSE,10,1,19,0,5,3,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20790820,0.594454887218045,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.342105263157895,0.678571428571429,0.510338345864662,0.477678571428571,0.585132824188031,0.590909090909091,0.431818181818182,0.575757575757576,0.575757575757576,FALSE,2,2,16,0,5,3,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20790820,0.477678571428571,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.605263157894737,0.5,0.552631578947368,0.602913533834586,0.653453737200081,0.621621621621622,0.482758620689655,0.575757575757576,0.575757575757576,TRUE,2,1,2,0,5,4,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20800820,0.602913533834586,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.552631578947369,0.660714285714286,0.606672932330827,0.634868421052632,0.711300913402422,0.688524590163934,0.52112676056338,0.575757575757576,0.575757575757576,TRUE,10,9,17,0,5,4,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20800820,0.634868421052632,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.342105263157895,0.678571428571429,0.510338345864662,0.52890037593985,0.61949776150206,0.590909090909091,0.431818181818182,0.575757575757576,0.575757575757576,FALSE,4,1,17,0,5,4,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20800820,0.52890037593985,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.644736842105263,0.428571428571429,0.536654135338346,0.52984022556391,0.596186713008092,0.604938271604938,0.470588235294118,0.575757575757576,0.575757575757576,FALSE,2,1,5,0,5,5,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20810820,0.52984022556391,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.5,0.446428571428571,0.473214285714286,0.575187969924812,0.664819731546766,0.550724637681159,0.396825396825397,0.575757575757576,0.575757575757576,FALSE,10,3,20,0.2,5,5,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20810820,0.575187969924812,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.421052631578947,0.589285714285714,0.505169172932331,0.484962406015038,0.599837828708913,0.581818181818182,0.428571428571429,0.575757575757576,0.575757575757576,FALSE,6,1,9,0,5,5,binary,aneuploidy,aneuploidy,ESCA,Genome doubling,Taylor2018_TableS2,132,76,56,20810820,0.484962406015038,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.543478260869565,0.514285714285714,0.52888198757764,0.595307108350587,0.179901829522169,0.140449438202247,0.885245901639344,0.127423822714681,0.127423822714681,FALSE,2,1,2,0,6,1,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20770821,0.595307108350587,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.608695652173913,0.631746031746032,0.620220841959972,0.622429261559696,0.18286288408128,0.194444444444444,0.91705069124424,0.127423822714681,0.127423822714681,TRUE,3,3,3,0,6,1,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20770821,0.622429261559696,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.608695652173913,0.612698412698413,0.610697032436163,0.624154589371981,0.176498912274062,0.186666666666667,0.914691943127962,0.127423822714681,0.127423822714681,TRUE,1,1,8,0,6,1,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20770821,0.624154589371981,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.5,0.628571428571429,0.564285714285714,0.560938578329883,0.166865477937198,0.164285714285714,0.895927601809955,0.127423822714681,0.127423822714681,FALSE,2,2,20,0.2,6,2,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20780821,0.560938578329883,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.652173913043478,0.438095238095238,0.545134575569358,0.59799861973775,0.177165690783108,0.144927536231884,0.896103896103896,0.127423822714681,0.127423822714681,FALSE,3,2,3,0,6,2,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20780821,0.59799861973775,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.608695652173913,0.603174603174603,0.605935127674258,0.648585231193927,0.23885645146732,0.183006535947712,0.913461538461539,0.127423822714681,0.127423822714681,TRUE,1,1,10,0,6,2,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20780821,0.648585231193927,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.521739130434783,0.628571428571429,0.575155279503106,0.53167701863354,0.147889397742308,0.170212765957447,0.9,0.127423822714681,0.127423822714681,FALSE,4,2,20,0.2,6,3,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20790821,0.53167701863354,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.717391304347826,0.46031746031746,0.588854382332643,0.603174603174603,0.168166495957246,0.16256157635468,0.917721518987342,0.127423822714681,0.127423822714681,TRUE,2,2,4,0,6,3,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20790821,0.603174603174603,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.608695652173913,0.565079365079365,0.586887508626639,0.596687370600414,0.212051401092699,0.16969696969697,0.908163265306122,0.127423822714681,0.127423822714681,FALSE,1,1,9,0,6,3,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20790821,0.596687370600414,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.456521739130435,0.647619047619048,0.552070393374741,0.532022084195997,0.141723845278733,0.159090909090909,0.890829694323144,0.127423822714681,0.127423822714681,FALSE,10,2,20,0.2,6,4,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20800821,0.532022084195997,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.586956521739131,0.574603174603175,0.580779848171153,0.581021394064872,0.154632028264811,0.167701863354037,0.905,0.127423822714681,0.127423822714681,FALSE,2,2,3,0,6,4,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20800821,0.581021394064872,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.434782608695652,0.688888888888889,0.561835748792271,0.590890269151139,0.170586633430772,0.169491525423729,0.893004115226337,0.127423822714681,0.127423822714681,FALSE,1,1,11,0,6,4,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20800821,0.590890269151139,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.478260869565217,0.60952380952381,0.543892339544513,0.582194616977226,0.168141564611946,0.151724137931034,0.888888888888889,0.127423822714681,0.127423822714681,FALSE,2,2,20,0.2,6,5,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20810821,0.582194616977226,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.652173913043478,0.561904761904762,0.60703933747412,0.598067632850242,0.182734821316635,0.178571428571429,0.917098445595855,0.127423822714681,0.127423822714681,FALSE,2,2,3,0,6,5,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20810821,0.598067632850242,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.739130434782609,0.533333333333333,0.636231884057971,0.60503795721187,0.203909596580446,0.187845303867403,0.933333333333333,0.127423822714681,0.127423822714681,TRUE,7,1,12,0,6,5,binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,361,46,315,20810821,0.60503795721187,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.613636363636364,0.640926640926641,0.627281502281502,0.656502281502282,0.554048128127052,0.537313432835821,0.70940170940171,0.404597701149425,0.404597701149425,TRUE,4,2,6,0,7,1,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20770822,0.656502281502282,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.6875,0.498069498069498,0.592784749034749,0.633424008424009,0.507848456048027,0.48207171314741,0.701086956521739,0.404597701149425,0.404597701149425,TRUE,6,4,15,0,7,1,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20770822,0.633424008424009,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.551136363636364,0.621621621621622,0.586378992628993,0.663237100737101,0.564935115884919,0.497435897435897,0.670833333333333,0.404597701149425,0.404597701149425,TRUE,3,2,11,0,7,1,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20770822,0.663237100737101,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.613636363636364,0.586872586872587,0.600254475254475,0.647793085293085,0.547218599972924,0.502325581395349,0.690909090909091,0.404597701149425,0.404597701149425,TRUE,4,2,7,0,7,2,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20780822,0.647793085293085,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.528409090909091,0.637065637065637,0.582737363987364,0.617343804843805,0.49945424986959,0.497326203208556,0.665322580645161,0.404597701149425,0.404597701149425,TRUE,5,4,6,0,7,2,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20780822,0.617343804843805,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.511363636363636,0.694980694980695,0.603172165672166,0.667471042471043,0.58346506070357,0.532544378698225,0.676691729323308,0.404597701149425,0.404597701149425,TRUE,4,2,6,0,7,2,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20780822,0.667471042471043,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.619318181818182,0.629343629343629,0.624330905580906,0.647069147069147,0.539571061479306,0.531707317073171,0.708695652173913,0.404597701149425,0.404597701149425,TRUE,6,2,8,0,7,3,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20790822,0.647069147069147,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.5625,0.621621621621622,0.592060810810811,0.635288697788698,0.547178151944798,0.50253807106599,0.676470588235294,0.404597701149425,0.404597701149425,TRUE,5,5,6,0,7,3,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20790822,0.635288697788698,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.642045454545455,0.606177606177606,0.62411153036153,0.672736047736048,0.587442377565595,0.525581395348837,0.713636363636364,0.404597701149425,0.404597701149425,TRUE,3,3,5,0,7,3,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20790822,0.672736047736048,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.556818181818182,0.579150579150579,0.567984380484381,0.641497016497017,0.538528866142852,0.473429951690821,0.657894736842105,0.404597701149425,0.404597701149425,TRUE,6,2,7,0,7,4,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20800822,0.641497016497017,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.630681818181818,0.544401544401544,0.587541681291681,0.632590382590383,0.503988039690496,0.48471615720524,0.684466019417476,0.404597701149425,0.404597701149425,TRUE,6,5,6,0,7,4,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20800822,0.632590382590383,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.448863636363636,0.752895752895753,0.600879694629695,0.650710775710776,0.548086053665779,0.552447552447552,0.667808219178082,0.404597701149425,0.404597701149425,TRUE,3,2,19,0,7,4,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20800822,0.650710775710776,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.653409090909091,0.594594594594595,0.624001842751843,0.661855036855037,0.575042006326362,0.522727272727273,0.716279069767442,0.404597701149425,0.404597701149425,TRUE,4,3,4,0,7,5,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20810822,0.661855036855037,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.585227272727273,0.629343629343629,0.607285451035451,0.662491224991225,0.565866260192531,0.517587939698493,0.690677966101695,0.404597701149425,0.404597701149425,TRUE,6,5,7,0,7,5,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20810822,0.662491224991225,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.625,0.687258687258687,0.656129343629344,0.697810635310635,0.607451777701165,0.575916230366492,0.729508196721312,0.404597701149425,0.404597701149425,TRUE,3,2,4,0,7,5,binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,435,176,259,20810822,0.697810635310635,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.730337078651685,0.526881720430108,0.628609399540896,0.63374411018485,0.28738988189403,0.269709543568465,0.890909090909091,0.193058568329718,0.193058568329718,TRUE,5,1,6,0,8,1,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20770823,0.63374411018485,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.741573033707865,0.454301075268817,0.597937054488341,0.630451854536668,0.296094103256544,0.245353159851301,0.880208333333333,0.193058568329718,0.193058568329718,TRUE,9,1,10,0,8,1,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20770823,0.630451854536668,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.629213483146067,0.658602150537634,0.643907816841851,0.663827473722363,0.317934932279139,0.306010928961749,0.881294964028777,0.193058568329718,0.193058568329718,TRUE,2,1,2,0,8,1,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20770823,0.663827473722363,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.752808988764045,0.53494623655914,0.643877612661592,0.651534372357134,0.259094716005414,0.279166666666667,0.900452488687783,0.193058568329718,0.193058568329718,TRUE,1,1,4,0,8,2,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20780823,0.651534372357134,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.617977528089888,0.53494623655914,0.576461882324514,0.609127703274133,0.277411971578497,0.241228070175439,0.854077253218884,0.193058568329718,0.193058568329718,TRUE,20,3,20,0.6,8,2,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20780823,0.609127703274133,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.651685393258427,0.637096774193548,0.644391083725988,0.63477105231364,0.276038675053493,0.300518134715026,0.884328358208955,0.193058568329718,0.193058568329718,TRUE,2,1,13,0,8,2,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20780823,0.63477105231364,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.629213483146067,0.620967741935484,0.625090612540776,0.654645402923765,0.284998649784182,0.284263959390863,0.875,0.193058568329718,0.193058568329718,TRUE,1,1,5,0,8,3,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20790823,0.654645402923765,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.528089887640449,0.658602150537634,0.593346019089042,0.643953123112239,0.331120211776357,0.270114942528736,0.853658536585366,0.193058568329718,0.193058568329718,TRUE,5,3,19,0,8,3,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20790823,0.643953123112239,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.573033707865169,0.618279569892473,0.595656638878821,0.635888606983207,0.321341482991624,0.264248704663212,0.858208955223881,0.193058568329718,0.193058568329718,TRUE,1,1,15,0,8,3,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20790823,0.635888606983207,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.764044943820225,0.599462365591398,0.681753654705811,0.680469977044823,0.293624572904369,0.313364055299539,0.913934426229508,0.193058568329718,0.193058568329718,TRUE,1,1,1,0,8,4,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20800823,0.680469977044823,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.629213483146067,0.561827956989247,0.595520720067657,0.606107285248278,0.279392812611097,0.255707762557078,0.863636363636364,0.193058568329718,0.193058568329718,TRUE,9,3,20,0.2,8,4,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20800823,0.606107285248278,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.651685393258427,0.521505376344086,0.586595384801257,0.643560468768878,0.315929231994496,0.245762711864407,0.862222222222222,0.193058568329718,0.193058568329718,TRUE,6,1,12,0,8,4,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20800823,0.643560468768878,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.584269662921348,0.612903225806452,0.5985864443639,0.614685272441706,0.264641914103828,0.26530612244898,0.860377358490566,0.193058568329718,0.193058568329718,TRUE,1,1,13,0,8,5,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20810823,0.614685272441706,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.550561797752809,0.602150537634409,0.576356167693609,0.633079618219162,0.291482163837634,0.248730964467005,0.848484848484848,0.193058568329718,0.193058568329718,TRUE,9,2,16,0,8,5,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20810823,0.633079618219162,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.629213483146067,0.556451612903226,0.592832548024647,0.61710160686239,0.262738108223808,0.253393665158371,0.8625,0.193058568329718,0.193058568329718,TRUE,10,2,13,0,8,5,binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,461,89,372,20810823,0.61710160686239,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
