tumor_type,subfamily,endpoint,source,score_method,patients,pathway_genes_requested,pathway_genes_measured,mean,sd
KICH,MSigDB Hallmark,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,44,43,-9.65040013712636e-17,0.240044913044847
KICH,MSigDB Hallmark,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,161,158,3.01468252071293e-16,0.265186206311918
KICH,MSigDB Hallmark,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,112,111,3.46304181911924e-16,0.190131979107155
KICH,MSigDB Hallmark,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,74,72,-9.30879305262631e-17,0.216778215785071
KICH,MSigDB Hallmark,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,138,135,-7.34455231675104e-17,0.272569104706496
KICH,MSigDB Hallmark,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,195,1.26394621265018e-16,0.308367917317612
KICH,MSigDB Hallmark,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,150,139,1.09527771467828e-16,0.240513059399437
KICH,MSigDB Hallmark,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,187,-1.75927648517525e-16,0.516440459076044
KICH,MSigDB Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,194,6.06352574987586e-17,0.458764183524569
KICH,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,190,-1.70803542250024e-17,0.19808812814912
KICH,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,193,-2.08380321545029e-16,0.187689608859275
KICH,MSigDB Hallmark,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,158,153,4.32346466320374e-16,0.218294774006555
KICH,MSigDB Hallmark,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,183,-4.16760643090059e-16,0.445736275135695
KICH,MSigDB Hallmark,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,195,3.60395474147551e-16,0.188532023902389
KICH,MSigDB Hallmark,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,36,35,6.43288840999153e-16,0.238964959133825
KICH,MSigDB Hallmark,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,190,2.05604763983467e-16,0.115193988292945
KICH,MSigDB Hallmark,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,190,4.83374024567568e-16,0.208969069284556
KICH,MSigDB Hallmark,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,199,193,6.57593637662593e-17,0.275671955789147
KICH,MSigDB Hallmark,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,87,87,3.99680288865056e-16,0.432114270869394
KICH,MSigDB Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,197,6.4051328343759e-17,0.423689745746302
KICH,MSigDB Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,97,92,1.04190160772515e-16,0.408663723035208
KICH,MSigDB Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,194,1.52869170313772e-16,0.423743054252379
KICH,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,186,-4.35549032737561e-17,0.164018459937684
KICH,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,193,3.78329846083803e-16,0.330984583364417
KICH,MSigDB Hallmark,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,199,195,3.76621810661303e-16,0.268821043797305
KICH,MSigDB Hallmark,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,191,3.61676500714426e-16,0.245654208780966
KICH,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,187,-9.52229748043884e-17,0.378721204022876
KICH,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,58,57,-5.59381600868829e-17,0.392274812298198
KICH,MSigDB Hallmark,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,197,2.80117809290039e-16,0.212621718472014
KICH,MSigDB Hallmark,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,32,32,-6.71898434326032e-16,0.290616505428886
KICH,MSigDB Hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,182,5.3248004296445e-16,0.456817687478758
KICH,MSigDB Hallmark,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,190,3.85161987773804e-16,0.229378600219328
KICH,MSigDB Hallmark,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,40,39,4.49640324973189e-16,0.223738065565844
KICH,MSigDB Hallmark,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,104,101,3.32639898531922e-16,0.165748468897483
KICH,MSigDB Hallmark,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,105,103,3.78329846083803e-16,0.162591479846496
KICH,MSigDB Hallmark,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,96,95,-3.45236659772861e-16,0.296489099877383
KICH,MSigDB Hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,49,45,-6.33681141747589e-16,0.232427603545952
KICH,MSigDB Hallmark,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,135,126,9.9493063360639e-17,0.171511301941062
KICH,MSigDB Hallmark,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,54,54,-6.84495195566971e-16,0.26673626072524
KICH,MSigDB Hallmark,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,196,5.6365168942508e-17,0.44248147281429
KICH,MSigDB Hallmark,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,113,105,1.96851082443153e-16,0.265638398039797
KICH,MSigDB Hallmark,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,144,136,2.37843932583159e-16,0.240112679267622
KICH,MSigDB Hallmark,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,158,152,-1.37923860366894e-16,0.200578171406138
KICH,MSigDB Hallmark,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,42,42,3.56552394446925e-16,0.280181456563262
KICH,MSigDB Hallmark,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,200,196,1.4005890464502e-16,0.17009232458404
KICH,glutathione synthesis and recycling,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,65,12,12,1.00774089927514e-16,0.443669231927714
KIRC,vitamin B6 metabolism,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,6,5,6.15683974391392e-16,0.554681565828688
KIRC,MSigDB Hallmark,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,189,8.88042362956911e-17,0.251969423308929
KIRC,MSigDB Hallmark,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,195,-8.45293334239114e-16,0.47931719524718
KIRC,MSigDB Hallmark,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,101,97,-1.02047999680129e-15,0.245904479051668
KIRC,MSigDB Hallmark,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,36,36,-8.61620143424778e-16,0.394958428047772
KIRC,MSigDB Hallmark,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,192,-1.7415263131375e-17,0.290191750078031
KIRC,MSigDB Hallmark,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,44,43,-2.00025181603299e-15,0.256110132404172
KIRC,MSigDB Hallmark,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,161,158,-6.49371624011145e-16,0.239315219272915
KIRC,MSigDB Hallmark,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,112,111,7.86952202749008e-16,0.228328144099357
KIRC,MSigDB Hallmark,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,74,72,1.10695766278802e-15,0.197637570105603
KIRC,MSigDB Hallmark,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,138,136,-5.3639010444635e-16,0.281992168241541
KIRC,MSigDB Hallmark,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,195,-7.35794867300594e-17,0.29723461840256
KIRC,MSigDB Hallmark,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,150,139,-2.43963346256785e-16,0.283783944470802
KIRC,MSigDB Hallmark,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,187,4.41476920380356e-16,0.430596213313156
KIRC,MSigDB Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,194,-6.20418749055235e-16,0.465220122812326
KIRC,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,190,-4.78048972956244e-16,0.199086638946125
KIRC,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,193,-6.40010920078031e-16,0.181936013354886
KIRC,MSigDB Hallmark,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,158,153,-1.50043376416253e-15,0.282693694247855
KIRC,MSigDB Hallmark,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,183,-2.24221512816453e-17,0.414262670104209
KIRC,MSigDB Hallmark,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,195,-3.14127808732177e-16,0.247082864089278
KIRC,MSigDB Hallmark,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,36,35,1.18946247187291e-15,0.344909956029327
KIRC,MSigDB Hallmark,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,190,-4.25769169376315e-16,0.173986094708153
KIRC,MSigDB Hallmark,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,190,3.17393170569309e-16,0.276043524639466
KIRC,MSigDB Hallmark,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,199,193,-1.00137763005406e-17,0.263626289369141
KIRC,MSigDB Hallmark,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,87,87,-2.84739552197981e-16,0.422643233212155
KIRC,MSigDB Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,197,-1.36187357687353e-15,0.381024874524581
KIRC,MSigDB Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,97,92,-5.08307992647008e-16,0.502236396987596
KIRC,MSigDB Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,194,-3.53529841566913e-16,0.464157094550254
KIRC,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,188,3.09229765976477e-16,0.215447128168222
KIRC,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,193,6.269494727295e-17,0.277571534909207
KIRC,MSigDB Hallmark,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,199,195,-5.00852083118888e-16,0.337824301522819
KIRC,MSigDB Hallmark,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,191,2.65038535780613e-17,0.278344487222999
KIRC,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,200,187,-1.07952862335611e-15,0.380930420309551
KIRC,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,510,58,57,2.38186376939925e-15,0.420001810811459
