gs_name,gene_symbol,ncbi_gene,gs_collection,gs_subcollection,db_version,gs_id,gs_description
HALLMARK_ESTROGEN_RESPONSE_EARLY,TFF1,7031,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TFF3,7033,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TGIF2,60436,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TGM2,7052,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,THSD4,79875,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TIAM1,7074,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TIPARP,25976,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TJP3,27134,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TMEM164,84187,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TMPRSS3,64699,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TOB1,10140,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TPBG,7162,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TPD52L1,7164,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TSKU,25987,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TTC39A,22996,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,TUBB2B,347733,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,UGCG,7357,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,UNC119,9094,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,WFS1,7466,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,WWC1,23286,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,XBP1,7494,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_EARLY,ZNF185,7739,H,"",2026.1.Hs,M5906,Genes defining early response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ABCA3,21,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ABHD2,11057,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ACOX2,8309,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ADD3,120,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,AFF1,4299,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,AGR2,10551,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ALDH3A2,224,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ALDH3B1,221,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,AMFR,267,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ANXA9,8416,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,AREG,374,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ARL3,403,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ASCL1,429,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ASS1,445,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ATP2B4,493,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,BAG1,573,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,BATF,10538,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,BCL2,596,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,BLVRB,645,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,BTG3,10950,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CA12,771,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CA2,760,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CACNA2D2,9254,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CALCR,799,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CAV1,857,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CCN5,8839,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CCNA1,8900,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CCND1,595,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CD44,960,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CD9,928,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CDC20,991,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CDC6,990,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CDH1,999,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CELSR2,1952,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CHPT1,56994,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CHST8,64377,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CISH,1154,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CKB,1152,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CLIC3,9022,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,COX6C,1345,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CPE,1363,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CXCL12,6387,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CXCL14,9547,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CYP26B1,56603,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,CYP4F11,57834,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,DCXR,51181,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,DHCR7,1717,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,DHRS2,10202,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,DLG5,9231,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,DNAJC1,64215,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,DNAJC12,56521,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,DUSP2,1844,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,DYNLT3,6990,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,EEIG1,399665,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,EGR3,1960,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ELOVL5,60481,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,EMP2,2013,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ETFB,2109,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,FABP5,2171,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,FARP1,10160,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,FDFT1,2222,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,FGFR3,2261,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,FKBP4,2288,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,FKBP5,2289,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,FLNB,2317,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,FOS,2353,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,FOXC1,2296,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,FRK,2444,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,GAL,51083,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,GALE,2582,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,GFUS,7264,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,GINS2,51659,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,GJB3,2707,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,GLA,2717,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,GPER1,2852,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,HMGCS2,3158,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,HOMER2,9455,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,HPRT1,3251,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,HR,55806,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,HSPA4L,22824,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,HSPB8,26353,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ID2,3398,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,IDH2,3418,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,IGFBP4,3487,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,IGSF1,3547,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,IL17RB,55540,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,IL6ST,3572,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,IMPA2,3613,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ISG20,3669,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ITPK1,3705,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,JAK1,3716,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,JAK2,3717,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,KCNK5,8645,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,KIF20A,10112,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,KLF4,9314,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,KLK10,5655,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,KLK11,11012,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,KRT13,3860,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,KRT19,3880,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,LAMC2,3918,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,LARGE1,9215,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,LLGL2,3993,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,LSR,51599,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,LTF,4057,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,MAPK13,5603,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,MAPT,4137,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,MDK,4192,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,MEST,4232,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,METTL3,56339,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,MICB,4277,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,MOCS2,4338,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,MYB,4602,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,MYOF,26509,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,NAB2,4665,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,NBL1,4681,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,NCOR2,9612,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,NHERF1,9368,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,NMU,10874,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,NPY1R,4886,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,NRIP1,8204,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,NXT1,29107,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,OLFM1,10439,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,OPN3,23596,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,OVOL2,58495,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PAPSS2,9060,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PCP4,5121,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PDCD4,27250,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PDLIM3,27295,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PDZK1,5174,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PERP,64065,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PGR,5241,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PKP3,11187,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PLAAT3,11145,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PLAC1,10761,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PLK4,10733,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PLXNB1,5364,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PPIF,10105,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PRKAR2B,5577,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PRLR,5618,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PRSS23,11098,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PTGER3,5733,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PTGES,9536,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,PTPN6,5777,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,RAB31,11031,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,RABEP1,9135,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,RAPGEFL1,51195,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,RBBP8,5932,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,RET,5979,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,RNASEH2A,10535,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,RPS6KA2,6196,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,S100A9,6280,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SCARB1,949,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SCNN1A,6337,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SCUBE2,57758,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SEMA3B,7869,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SERPINA1,5265,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SERPINA3,12,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SERPINA5,5104,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SFN,2810,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SGK1,6446,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SIAH2,6478,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SLC16A1,6566,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SLC1A4,6509,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SLC22A5,6584,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SLC24A3,57419,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SLC26A2,1836,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SLC27A2,11001,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SLC29A1,2030,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SLC2A8,29988,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SLC7A5,8140,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SNX10,29887,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SORD,6652,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SOX3,6658,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ST14,6768,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,ST6GALNAC2,10610,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,STIL,6491,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,SULT2B1,6820,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TFAP2C,7022,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TFF1,7031,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TFF3,7033,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TFPI2,7980,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TH,7054,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TIAM1,7074,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TJP3,27134,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TMPRSS3,64699,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TNNC1,7134,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TOB1,10140,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TOP2A,7153,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TPBG,7162,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
HALLMARK_ESTROGEN_RESPONSE_LATE,TPD52L1,7164,H,"",2026.1.Hs,M5907,Genes defining late response to estrogen.
